,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
116,113,Lewis Dunk,eng ENG,DF,Brighton,30-022,1991,14,14,1260,14.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04,Matches
117,114,Ederson,br BRA,GK,Manchester City,28-118,1993,15,15,1350,15.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
118,115,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-331,1998,13,8,698,7.8,3,0,3,0,0,0,0,0.39,0.0,0.39,0.39,0.39,2.2,2.2,1.1,3.3,0.28,0.14,0.42,0.28,0.42,Matches
119,116,Anthony Elanga,se SWE,FW,Manchester Utd,19-230,2002,1,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
120,117,Harvey Elliott,eng ENG,MF,Liverpool,18-253,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.11,0.36,0.25,0.36,Matches
121,118,Mohamed Elneny,eg EGY,MF,Arsenal,29-155,1992,5,1,153,1.7,0,1,0,0,0,0,0,0.0,0.59,0.59,0.0,0.59,0.0,0.0,0.2,0.2,0.01,0.09,0.1,0.01,0.1,Matches
122,119,Mohamed Elyounoussi,no NOR,MF,Southampton,27-131,1994,13,9,816,9.1,1,0,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,2.5,2.5,0.6,3.2,0.28,0.07,0.35,0.28,0.35,Matches
123,120,Emerson,br BRA,DF,Tottenham,22-333,1999,10,9,847,9.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.03,0.02,0.05,0.03,0.05,Matches
124,121,Oghenekaro Etebo,ng NGA,MF,Watford,26-034,1995,6,4,371,4.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
125,122,Jonny Evans,nir NIR,DF,Leicester City,33-344,1988,10,9,752,8.4,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,0.7,0.7,0.5,1.2,0.09,0.06,0.15,0.09,0.15,Matches
126,123,Eberechi Eze,eng ENG,MF,Crystal Palace,23-167,1998,2,0,38,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
127,124,Łukasz Fabiański,pl POL,GK,West Ham,36-239,1985,16,16,1440,16.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
128,125,Fabinho,br BRA,MF,Liverpool,28-051,1993,12,11,1009,11.2,1,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,0.8,0.8,0.5,1.3,0.07,0.05,0.12,0.07,0.12,Matches
130,126,Kiko Femenía,es ESP,DF,Watford,30-314,1991,10,10,809,9.0,0,2,0,0,0,1,0,0.0,0.22,0.22,0.0,0.22,0.0,0.0,0.8,0.8,0.0,0.09,0.09,0.0,0.09,Matches
131,127,Bruno Fernandes,pt POR,MF,Manchester Utd,27-096,1994,16,16,1379,15.3,5,3,5,0,1,4,0,0.33,0.2,0.52,0.33,0.52,3.6,2.9,4.1,7.0,0.24,0.27,0.51,0.19,0.46,Matches
132,128,Álvaro Fernández,es ESP,GK,Brentford,23-244,1998,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
133,129,Federico Fernández,ar ARG,DF,Newcastle Utd,32-295,1989,7,5,523,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.07,0.06,0.13,0.07,0.13,Matches
134,130,Fernandinho,br BRA,MF,Manchester City,36-223,1985,8,3,282,3.1,1,0,1,0,0,0,0,0.32,0.0,0.32,0.32,0.32,0.7,0.7,0.5,1.2,0.22,0.15,0.37,0.22,0.37,Matches
135,131,Roberto Firmino,br BRA,FW,Liverpool,30-072,1991,8,4,371,4.1,4,1,4,0,0,0,0,0.97,0.24,1.21,0.97,1.21,3.9,3.9,0.8,4.7,0.96,0.19,1.15,0.96,1.15,Matches
136,132,Junior Firpo,es ESP,DF,Leeds United,25-113,1996,11,8,743,8.3,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,0.9,0.05,0.07,0.11,0.05,0.11,Matches
137,133,Ashley Fletcher,eng ENG,FW,Watford,26-072,1995,3,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.16,0.0,1.16,1.16,1.16,Matches
138,134,Phil Foden,eng ENG,FW,Manchester City,21-199,2000,10,8,721,8.0,3,2,3,0,0,0,0,0.37,0.25,0.62,0.37,0.62,4.1,4.1,3.2,7.3,0.52,0.39,0.91,0.52,0.91,Matches
139,135,Pablo Fornals,es ESP,"FW,MF",West Ham,25-294,1996,16,14,1227,13.6,4,2,4,0,0,3,0,0.29,0.15,0.44,0.29,0.44,2.9,2.9,2.1,4.9,0.21,0.15,0.36,0.21,0.36,Matches
140,136,Adam Forshaw,eng ENG,MF,Leeds United,30-066,1991,8,6,561,6.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.02,0.08,0.1,0.02,0.1,Matches
141,137,Marcus Forss,fi FIN,"FW,MF",Brentford,22-178,1999,6,1,197,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.2,0.2,0.0,0.2,0.09,0.0,0.09,0.09,0.09,Matches
142,138,Ben Foster,eng ENG,GK,Watford,38-254,1983,8,8,720,8.0,0,1,0,0,0,0,0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches
143,139,Ryan Fraser,sct SCO,"MF,DF",Newcastle Utd,27-292,1994,11,4,351,3.9,0,1,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26,0.5,0.5,0.2,0.7,0.12,0.06,0.18,0.12,0.18,Matches
144,140,Fred,br BRA,MF,Manchester Utd,28-283,1993,13,13,1120,12.4,2,1,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,0.5,0.5,0.6,1.1,0.04,0.05,0.09,0.04,0.09,Matches
145,141,Ryan Fredericks,eng ENG,DF,West Ham,29-064,1992,1,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
146,142,Conor Gallagher,eng ENG,MF,Crystal Palace,21-310,2000,15,15,1315,14.6,6,3,6,0,0,4,0,0.41,0.21,0.62,0.41,0.62,3.6,3.6,3.0,6.6,0.25,0.2,0.45,0.25,0.45,Matches
147,143,Dwight Gayle,eng ENG,FW,Newcastle Utd,31-057,1990,3,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
148,144,Jean-Philippe Gbamin,ci CIV,MF,Everton,26-079,1995,2,1,46,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
149,145,David de Gea,es ESP,GK,Manchester Utd,31-036,1990,16,16,1440,16.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
150,146,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,19-223,2002,4,1,138,1.5,1,0,1,0,0,1,0,0.65,0.0,0.65,0.65,0.65,1.0,1.0,0.1,1.1,0.68,0.05,0.73,0.68,0.73,Matches
151,147,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,26-224,1995,8,4,371,4.1,1,1,0,1,1,2,0,0.24,0.24,0.49,0.0,0.24,1.0,0.3,0.4,0.6,0.25,0.09,0.34,0.07,0.16,Matches
152,148,Saman Ghoddos,ir IRN,"MF,FW",Brentford,28-098,1993,8,2,278,3.1,1,1,1,0,0,2,0,0.32,0.32,0.65,0.32,0.65,0.6,0.6,0.7,1.4,0.2,0.24,0.44,0.2,0.44,Matches
153,149,Dimitris Giannoulis,gr GRE,DF,Norwich City,26-057,1995,9,6,490,5.4,0,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,0.1,0.1,0.3,0.4,0.01,0.06,0.07,0.01,0.07,Matches
154,150,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,21-320,2000,2,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.22,0.0,1.22,1.22,1.22,Matches
156,151,Ben Gibson,eng ENG,DF,Norwich City,28-332,1993,12,12,1054,11.7,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1,0.09,0.0,0.09,0.09,0.09,Matches
157,152,Billy Gilmour,sct SCO,MF,Norwich City,20-185,2001,9,9,783,8.7,0,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.8,1.1,0.03,0.1,0.13,0.03,0.13,Matches
158,153,Ben Godfrey,eng ENG,DF,Everton,23-332,1998,13,13,1129,12.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.2,0.07,0.03,0.1,0.07,0.1,Matches
159,154,André Gomes,pt POR,MF,Everton,28-136,1993,5,1,183,2.0,0,1,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,0.5,0.5,0.1,0.7,0.27,0.06,0.33,0.27,0.33,Matches
160,155,Joe Gomez,eng ENG,DF,Liverpool,24-204,1997,2,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
161,156,Charlie Goode,eng ENG,DF,Brentford,26-132,1995,6,4,450,5.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.03,0.07,0.1,0.03,0.1,Matches
162,157,Anthony Gordon,eng ENG,MF,Everton,20-292,2001,13,6,612,6.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.6,0.17,0.06,0.23,0.17,0.23,Matches
163,158,Dan Gosling,eng ENG,MF,Watford,31-315,1990,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
164,159,Demarai Gray,eng ENG,"MF,FW",Everton,25-168,1996,16,15,1236,13.7,5,2,5,0,0,3,0,0.36,0.15,0.51,0.36,0.51,2.5,2.5,2.1,4.6,0.18,0.15,0.34,0.18,0.34,Matches
165,160,Jack Grealish,eng ENG,"FW,MF",Manchester City,26-094,1995,12,11,882,9.8,1,2,1,0,0,1,0,0.1,0.2,0.31,0.1,0.31,3.2,3.2,3.1,6.3,0.32,0.32,0.64,0.32,0.64,Matches
166,161,Mason Greenwood,eng ENG,FW,Manchester Utd,20-073,2001,12,10,848,9.4,4,1,4,0,0,1,0,0.42,0.11,0.53,0.42,0.53,2.6,2.6,1.3,3.9,0.27,0.14,0.41,0.27,0.41,Matches
167,162,Pascal Groß,de GER,"MF,DF",Brighton,30-181,1991,11,10,849,9.4,0,2,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,0.8,0.8,1.8,2.6,0.08,0.2,0.28,0.08,0.28,Matches
168,163,Vicente Guaita,es ESP,GK,Crystal Palace,34-337,1987,16,16,1440,16.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
169,164,Marc Guéhi,eng ENG,DF,Crystal Palace,21-153,2000,16,16,1440,16.0,2,0,2,0,0,3,0,0.12,0.0,0.12,0.12,0.12,1.5,1.5,0.0,1.5,0.09,0.0,0.1,0.09,0.1,Matches
170,165,İlkay Gündoğan,de GER,MF,Manchester City,31-050,1990,11,11,893,9.9,3,1,3,0,0,1,0,0.3,0.1,0.4,0.3,0.4,4.5,4.5,2.3,6.8,0.46,0.23,0.69,0.46,0.69,Matches
171,166,Grant Hanley,sct SCO,DF,Norwich City,30-023,1991,15,15,1277,14.2,1,0,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,0.8,0.8,0.2,1.0,0.05,0.01,0.07,0.05,0.07,Matches
172,167,Jack Harrison,eng ENG,"MF,FW",Leeds United,25-023,1996,13,11,985,10.9,0,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,0.9,0.9,1.1,2.0,0.08,0.1,0.18,0.08,0.18,Matches
173,168,Kortney Hause,eng ENG,DF,Aston Villa,26-150,1995,4,3,261,2.9,1,0,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
174,169,Kai Havertz,de GER,"FW,MF",Chelsea,22-185,1999,14,11,856,9.5,2,1,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,2.9,2.9,0.7,3.6,0.3,0.07,0.38,0.3,0.38,Matches
175,170,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,26-266,1995,12,10,852,9.5,1,0,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,0.2,0.2,0.1,0.3,0.03,0.01,0.03,0.03,0.03,Matches
176,171,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,25-321,1996,13,10,964,10.7,4,0,4,0,0,1,0,0.37,0.0,0.37,0.37,0.37,2.2,2.2,1.0,3.2,0.2,0.09,0.3,0.2,0.3,Matches
177,172,Jordan Henderson,eng ENG,MF,Liverpool,31-179,1990,15,13,1138,12.6,2,3,2,0,0,1,0,0.16,0.24,0.4,0.16,0.4,0.8,0.8,2.3,3.1,0.07,0.18,0.25,0.07,0.25,Matches
178,173,Jeff Hendrick,ie IRL,MF,Newcastle Utd,29-316,1992,2,0,61,0.7,1,0,1,0,0,0,0,1.48,0.0,1.48,1.48,1.48,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
179,174,Rico Henry,eng ENG,DF,Brentford,24-158,1997,16,16,1374,15.3,2,0,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13,1.1,1.1,0.6,1.7,0.07,0.04,0.11,0.07,0.11,Matches
180,175,Son Heung-min,kr KOR,"FW,MF",Tottenham,29-158,1992,13,13,1138,12.6,6,2,6,0,0,0,0,0.47,0.16,0.63,0.47,0.63,4.3,4.3,2.0,6.3,0.34,0.15,0.5,0.34,0.5,Matches
182,176,Ki-Jana Hoever,nl NED,DF,Wolves,19-329,2002,5,1,104,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.05,0.02,0.05,Matches
183,177,Rob Holding,eng ENG,"DF,MF",Arsenal,26-084,1995,3,2,202,2.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.06,0.0,0.06,0.06,0.06,Matches
184,178,Mason Holgate,eng ENG,DF,Everton,25-052,1996,6,4,428,4.8,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.05,0.0,0.05,0.05,0.05,Matches
185,179,Callum Hudson-Odoi,eng ENG,"FW,MF",Chelsea,21-036,2000,9,7,596,6.6,1,0,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,1.2,1.2,2.0,3.1,0.18,0.3,0.48,0.18,0.48,Matches
186,180,Will Hughes,eng ENG,MF,Crystal Palace,26-240,1995,2,1,83,0.9,0,1,0,0,0,0,0,0.0,1.08,1.08,0.0,1.08,0.0,0.0,0.3,0.3,0.0,0.36,0.36,0.0,0.36,Matches
187,181,Pierre Højbjerg,dk DEN,MF,Tottenham,26-130,1995,14,14,1259,14.0,2,1,2,0,0,1,0,0.14,0.07,0.21,0.14,0.21,0.9,0.9,0.8,1.6,0.06,0.05,0.12,0.06,0.12,Matches
188,182,Adam Idah,ie IRL,FW,Norwich City,20-277,2001,10,1,149,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.6,0.73,0.26,0.99,0.73,0.99,Matches
189,183,Kelechi Iheanacho,ng NGA,"FW,MF",Leicester City,25-071,1996,12,4,447,5.0,1,2,1,0,0,0,0,0.2,0.4,0.6,0.2,0.6,1.3,1.3,1.3,2.6,0.26,0.26,0.52,0.26,0.52,Matches
190,184,Danny Ings,eng ENG,FW,Aston Villa,29-143,1992,11,10,840,9.3,3,2,2,1,1,1,0,0.32,0.21,0.54,0.21,0.43,2.2,1.5,0.6,2.1,0.24,0.06,0.3,0.16,0.22,Matches
191,185,Alex Iwobi,ng NGA,MF,Everton,25-224,1996,12,6,624,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,1.0,1.0,1.1,2.2,0.15,0.16,0.31,0.15,0.31,Matches
192,186,Daniel James,wls WAL,FW,Manchester Utd,24-033,1997,2,2,126,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.17,0.01,0.19,0.17,0.19,Matches
193,187,Daniel James,wls WAL,"FW,MF",Leeds United,24-033,1997,13,12,1010,11.2,1,1,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,1.9,1.9,1.1,3.0,0.17,0.09,0.26,0.17,0.26,Matches
194,188,Reece James,eng ENG,DF,Chelsea,22-005,1999,12,10,818,9.1,4,4,4,0,0,4,1,0.44,0.44,0.88,0.44,0.88,1.3,1.3,2.6,3.8,0.14,0.28,0.42,0.14,0.42,Matches
195,189,Vitaly Janelt,de GER,MF,Brentford,23-217,1998,13,12,1005,11.2,1,0,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,1.0,2.2,0.1,0.09,0.2,0.1,0.2,Matches
196,190,Pontus Jansson,se SWE,DF,Brentford,30-303,1991,16,16,1431,15.9,1,1,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,1.5,1.5,0.4,1.9,0.09,0.03,0.12,0.09,0.12,Matches
197,191,Mathias Jensen,dk DEN,MF,Brentford,25-346,1996,10,5,523,5.8,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,0.1,0.1,1.0,1.2,0.02,0.18,0.2,0.02,0.2,Matches
198,192,Gabriel Jesus,br BRA,FW,Manchester City,24-254,1997,14,12,1048,11.6,2,6,2,0,0,0,0,0.17,0.52,0.69,0.17,0.69,4.3,4.3,2.5,6.8,0.37,0.21,0.59,0.37,0.59,Matches
199,193,Raúl Jiménez,mx MEX,FW,Wolves,30-222,1991,16,15,1306,14.5,3,2,3,0,0,5,1,0.21,0.14,0.34,0.21,0.34,3.3,3.3,1.6,4.8,0.22,0.11,0.33,0.22,0.33,Matches
200,194,Joelinton,br BRA,"MF,FW",Newcastle Utd,25-121,1996,15,10,943,10.5,1,1,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19,1.3,1.3,0.8,2.1,0.12,0.08,0.2,0.12,0.2,Matches
201,195,Ben Johnson,eng ENG,DF,West Ham,21-323,2000,9,8,675,7.5,1,0,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
202,196,Curtis Jones,eng ENG,MF,Liverpool,20-317,2001,5,3,322,3.6,1,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,0.4,0.4,0.2,0.6,0.12,0.04,0.17,0.12,0.17,Matches
203,197,Jorginho,it ITA,MF,Chelsea,29-358,1991,14,12,1083,12.0,4,1,0,4,4,2,0,0.33,0.08,0.42,0.0,0.08,3.2,0.2,1.4,1.6,0.27,0.11,0.38,0.02,0.13,Matches
204,198,Diogo Jota,pt POR,FW,Liverpool,25-009,1996,15,12,1035,11.5,8,1,8,0,0,1,0,0.7,0.09,0.78,0.7,0.78,8.9,8.9,3.1,12.0,0.78,0.27,1.05,0.78,1.05,Matches
205,199,Mathias Jørgensen,dk DEN,DF,Brentford,31-234,1990,7,5,428,4.8,1,0,1,0,0,2,0,0.21,0.0,0.21,0.21,0.21,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
206,200,Ozan Kabak,tr TUR,DF,Norwich City,21-263,2000,7,7,608,6.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.03,0.0,0.03,0.03,0.03,Matches
208,201,Christian Kabasele,be BEL,DF,Watford,30-292,1991,3,2,203,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,Matches
209,202,Harry Kane,eng ENG,FW,Tottenham,28-138,1993,13,12,1099,12.2,1,1,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,3.8,3.8,2.3,6.2,0.31,0.19,0.51,0.31,0.51,Matches
210,203,N'Golo Kanté,fr FRA,MF,Chelsea,30-259,1991,8,6,495,5.5,2,0,2,0,0,1,0,0.36,0.0,0.36,0.36,0.36,0.5,0.5,0.5,0.9,0.09,0.08,0.17,0.09,0.17,Matches
211,204,Moise Kean,it ITA,FW,Everton,21-288,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
212,205,Michael Keane,eng ENG,DF,Everton,28-336,1993,16,16,1440,16.0,1,2,1,0,0,0,0,0.06,0.12,0.19,0.06,0.19,0.8,0.8,0.6,1.4,0.05,0.04,0.09,0.05,0.09,Matches
213,206,Naby Keïta,gn GUI,MF,Liverpool,26-306,1995,7,5,362,4.0,2,1,2,0,0,0,0,0.5,0.25,0.75,0.5,0.75,0.8,0.8,0.8,1.7,0.21,0.21,0.42,0.21,0.42,Matches
214,207,Caoimhín Kelleher,ie IRL,GK,Liverpool,23-020,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
215,208,Jonjoe Kenny,eng ENG,DF,Everton,24-273,1997,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
216,209,Max Kilman,eng ENG,DF,Wolves,24-204,1997,16,16,1439,16.0,1,0,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.0,0.8,0.05,0.0,0.05,0.05,0.05,Matches
217,210,Joshua King,no NOR,FW,Watford,29-332,1992,14,13,1086,12.1,5,2,4,1,1,3,0,0.41,0.17,0.58,0.33,0.5,5.8,5.0,2.0,7.0,0.48,0.16,0.64,0.41,0.58,Matches
218,211,Mateusz Klich,pl POL,MF,Leeds United,31-183,1990,11,9,726,8.1,1,1,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,1.3,1.3,1.2,2.5,0.16,0.14,0.31,0.16,0.31,Matches
219,212,Robin Koch,de GER,MF,Leeds United,25-149,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
220,213,Sead Kolašinac,ba BIH,DF,Arsenal,28-176,1993,2,1,91,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
221,214,Ibrahima Konaté,fr FRA,DF,Liverpool,22-202,1999,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
222,215,Ezri Konsa,eng ENG,DF,Aston Villa,24-051,1997,15,15,1307,14.5,2,0,2,0,0,1,1,0.14,0.0,0.14,0.14,0.14,1.3,1.3,0.2,1.5,0.09,0.02,0.11,0.09,0.11,Matches
223,216,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,31-357,1989,14,12,1077,12.0,0,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.5,0.7,0.01,0.04,0.06,0.01,0.06,Matches
224,217,Mateo Kovačić,hr CRO,MF,Chelsea,27-221,1994,9,8,702,7.8,1,5,1,0,0,1,0,0.13,0.64,0.77,0.13,0.77,1.1,1.1,1.8,2.8,0.14,0.22,0.36,0.14,0.36,Matches
225,218,Emil Krafth,se SWE,DF,Newcastle Utd,27-133,1994,6,5,452,5.0,0,1,0,0,0,1,0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.0,0.2,0.03,0.01,0.04,0.03,0.04,Matches
226,219,Tim Krul,nl NED,GK,Norwich City,33-254,1988,16,16,1440,16.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
227,220,Juraj Kucka,sk SVK,MF,Watford,34-290,1987,13,11,1002,11.1,1,0,1,0,0,4,1,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.1,1.4,0.12,0.01,0.13,0.12,0.13,Matches
228,221,Alexandre Lacazette,fr FRA,"FW,MF",Arsenal,30-199,1991,11,6,526,5.8,2,0,2,0,0,0,0,0.34,0.0,0.34,0.34,0.34,1.1,1.1,0.5,1.6,0.18,0.09,0.28,0.18,0.28,Matches
229,222,Adam Lallana,eng ENG,MF,Brighton,33-217,1988,13,12,1068,11.9,0,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.12,0.07,0.12,Matches
230,223,Tariq Lamptey,eng ENG,"DF,FW",Brighton,21-074,2000,8,4,401,4.5,0,1,0,0,0,1,0,0.0,0.22,0.22,0.0,0.22,0.3,0.3,0.9,1.2,0.07,0.19,0.26,0.07,0.26,Matches
231,224,Manuel Lanzini,ar ARG,"MF,FW",West Ham,28-301,1993,10,2,294,3.3,2,1,1,1,1,0,0,0.61,0.31,0.92,0.31,0.61,0.9,0.2,0.9,1.1,0.28,0.29,0.57,0.05,0.34,Matches
232,225,Aymeric Laporte,es ESP,DF,Manchester City,27-200,1994,12,12,1000,11.1,1,0,1,0,0,5,1,0.09,0.0,0.09,0.09,0.09,1.9,1.9,0.1,2.1,0.18,0.01,0.19,0.18,0.19,Matches
234,226,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,28-032,1993,12,12,1080,12.0,1,0,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.0,0.5,0.04,0.0,0.05,0.04,0.05,Matches
235,227,Pierre Lees-Melou,fr FRA,MF,Norwich City,28-202,1993,12,10,867,9.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.6,0.08,0.09,0.17,0.08,0.17,Matches
