id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week12,cleansheet_week12,xA,xA_points,xG_week12,goals_week12,xPoints week 12,xA_week12,assists_week12,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,form 10,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
236,0,0,47,100.0,100.0,2,203341,,,0,0,-2,2,16.6,299,157,,,0,3,1.5,1.5,3,Wilfred,1.0,2,0,8.3,329,147,False,58.6,281,120,280,,2020-09-23T14:00:18.236626Z,48,0,0,,0,,203341.jpg,2.2,0,0,Ndidi,0.6,False,,a,9,13,8.0,327,163,9,20520,734,133749,269,0.2,1.9,Ndidi,0,Leicester City,4.090909090909091,8.681873097034691,0.1,0.5,1.1818730970346902,1.0999999999999996,1.0,0.0,0.0,0.1,0.0,2.8328710836980795,0.0,0.0,2.1222356459418132,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,1.0,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,1.9164355418490402,1.9164355418490402,2.109635100139497,2.1152050621886147,2.110400760888333,0.4421324262378778,0.9686636130198985,0.1,0.024444444444444446
237,0,0,0,0.0,0.0,0,213405,,,0,0,-2,2,0.0,472,191,,,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,492,191,False,0.0,489,191,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,43,0,0,,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,,n,9,13,0.0,441,178,0,195,4,4654,16,0.0,0.0,Benkovic,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,0,64,25.0,25.0,1,218031,,,0,0,-2,2,24.6,271,81,,,0,2,0.1,0.1,0,Çaglar,0.0,7,0,15.2,270,86,False,83.4,234,90,360,Groin Injury - 25% chance of playing,2020-12-03T22:30:22.314914Z,53,0,0,,0,,218031.jpg,2.0,0,0,Söyüncü,2.9,False,,d,9,13,44.0,217,60,8,102444,40,820750,2047,0.0,1.5,Söyüncü,1,Leicester City,4.0,8.922437001735677,0.0,0.0,4.622437001735676,1.0999999999999996,0.0,0.1,0.30000000000000004,,,,,,2.2306092504339188,2.14753266960496,0.0,0.0,0.5,1.0,0.0,0.0,1.9611955528863465,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,1.639551918332195,,2.155463872724536,2.223469309038288,2.175894281450088,0.42086966989319224,0.9689147428390305,0.1,0.025
239,2,3,211,,,4,220627,,,0,0,4,-4,132.5,84,23,,,1,2,4.0,4.0,11,James,3.5,15,1,43.7,85,17,False,218.4,59,15,1080,,,49,0,0,,0,,220627.jpg,4.0,0,0,Justin,23.2,False,,a,9,13,85.0,147,27,48,1585570,24910,760384,25048,0.7,9.8,Justin,2,Leicester City,12.0,40.92426464759113,0.5,3.0,13.867311005207036,1.0999999999999996,1.0,0.7,2.1,0.0,0.0,7.809961155984371,0.5,1.0,3.4103553872992616,3.45253266960496,0.0,0.0,0.5,1.0,0.0,1.0,4.061195552886346,0.4,1.0,1.7999999999999998,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.026122638850534,0.0,0.0,0.5,1.0,0.2,0.0,0.09889410588135764,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.19827447689054,0.09999999999999998,0.0,1.9000000000000004,0.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,3.5825561300330766,4.081635077983745,3.356133784804744,3.385471945260932,3.3618773580805907,0.6959908953671962,1.5406415220701908,1.2,0.09999999999999999
240,0,0,12,,,0,244619,,,0,0,-2,2,2.1,368,138,,,0,2,0.5,0.5,0,Luke,0.0,3,0,3.5,374,137,False,23.2,353,138,180,,,43,0,0,,0,,244619.jpg,0.7,0,0,Thomas,0.2,False,,a,9,13,11.0,311,107,2,7606,82,26001,328,0.0,0.5,Thomas,1,Leicester City,2.8571428571428568,5.901740715525483,0.1,0.6000000000000001,3.301740715525484,1.0999999999999996,0.0,0.0,0.0,,,,,,2.06560925043392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0715177646857685,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,3.6999999999999993,0.0,,,0.0,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,,,,0.20000000000000107,0.0,,,1.3571725882285897,0.5,1.9985344717359848,2.0516253873618195,2.013299958216651,0.4803742442869582,0.9961252344305632,0.1,0.035
498,3,4,136,25.0,25.0,2,166477,,,0,0,2,-2,78.1,158,35,,,2,2,0.1,0.1,0,Timothy,0.0,8,1,31.0,153,40,False,145.0,150,60,540,Hamstring injury - 25% chance of playing,2020-11-23T00:30:27.208678Z,57,0,0,,0,,166477.jpg,5.8,0,0,Castagne,5.6,False,,d,9,13,86.0,144,26,35,1597436,133,1570880,22022,0.0,6.1,Castagne,1,Leicester City,6.0344827586206895,25.20893456102221,0.3,1.7999999999999998,6.973504097446065,1.0999999999999996,0.0,0.5,1.5,,,,,,4.177480584397968,4.7475326696049605,0.1,1.0,0.5,1.0,0.0,0.0,7.498037658149504,0.0,0.0,1.7999999999999998,0.0,0.3,2.0,4.1680694888237015,0.0,0.0,1.0,0.0,0.10000000000000003,1.0,2.107586071978621,0.0,0.0,1.6000000000000003,0.0,0.09999999999999998,0.0,4.395246544376107,0.2,0.0,0.5999999999999996,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,3.5356049674660497,,4.1305438718047895,4.146419507237916,4.1311740284934535,0.7328913305961348,1.7497540695877651,0.8,0.1325714285714286
518,1,0,153,,,4,86881,,,0,0,0,0,67.6,170,106,,,0,3,2.0,2.0,1,Nampalys,1.5,14,0,18.4,238,111,False,108.2,203,83,942,,,45,0,0,,0,,86881.jpg,2.2,0,0,Mendy,3.0,False,,a,9,13,8.0,325,162,27,363863,2522,227600,7321,0.3,6.0,Mendy,3,Leicester City,12.272727272727273,25.424096112296123,0.0,0.0,3.54561929110407,1.0999999999999996,0.0,0.3,0.8999999999999999,0.0,0.0,1.0,0.0,0.0,2.071593016557462,2.03688316740124,,,0.5,1.0,,,1.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,4.064431165309374,0.0,0.0,1.0,0.0,0.1,1.0,1.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.5488116360940265,0.0,0.0,0.5999999999999996,1.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.9678794411714424,0.0,0.0,1.0,0.0,0.2,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,1.0247235264703394,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.149568619222635,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,2.8187307530779813,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,2.275045176022453,1.9199107116967176,2.0560697846933866,2.067040890036896,2.0588869399177376,0.460354003679436,0.9765583132443182,0.3,0.024444444444444442
541,2,0,48,,,0,228798,,,0,0,-1,1,66.8,172,107,,,0,3,1.0,1.0,0,Cengiz,0.5,2,0,15.3,268,127,False,58.2,283,121,142,,,59,0,0,,0,,228798.jpg,2.2,0,0,Ünder,0.1,False,,a,9,13,28.0,250,129,11,13565,190,10688,413,0.1,1.9,Ünder,0,Leicester City,5.0,14.001465205426507,0.1,0.5,1.4445115630423992,1.0999999999999996,0.0,1.7,5.1,,,,,,2.800293041085301,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,4.268518518518518,0.0,0.0,1.0,0.0,0.7,1.0,4.888770053475937,0.0,0.0,1.0,0.0,0.9000000000000001,1.0,,,,0.5,0.0,,,1.0,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.7999999999999996,0.1,0.0,1.9000000000000004,0.0,0.09999999999999988,0.0,,,,0.20000000000000107,0.0,,,2.591457714398891,1.4,2.8473418608161585,2.7426793983570463,2.806238384314723,0.47462593916700013,1.1528624005352615,1.8,0.36
561,0,2,152,100.0,100.0,3,444463,,,0,0,0,0,25.2,266,77,,,0,2,3.0,3.0,6,Wesley,2.5,8,0,21.4,222,68,False,172.8,110,40,720,,2020-11-10T15:30:18.669472Z,50,0,0,,0,,444463.jpg,3.2,0,0,Fofana,0.6,False,,a,9,13,17.0,295,99,26,61530,1198,17815,2322,0.5,5.2,Fofana,2,Leicester City,8.125,25.7893251597756,0.4,2.4000000000000004,9.389325159775595,1.0999999999999996,1.0,0.0,0.0,0.0,0.0,3.331484334792319,0.0,0.0,3.174070788895458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.6988941058813578,0.1,0.0,3.6999999999999993,0.0,0.0,0.0,3.39827447689054,0.30000000000000004,0.0,1.9000000000000004,0.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,3.6584975803092905,3.825939713745335,3.1121004916235675,3.1557582916006335,3.123283035829689,0.6348141577790916,1.4194876098733256,0.4,0.04923076923076923
579,0,0,3,,,0,149828,,,0,0,0,0,11.7,330,48,,,0,4,0.5,0.5,0,Islam,0.0,1,0,1.8,402,51,False,0.2,432,57,19,,,50,0,0,,0,,149828.jpg,1.0,0,0,Slimani,0.1,False,,a,9,13,6.0,339,53,1,7975,210,5913,257,0.0,0.2,Slimani,0,Leicester City,1.0,1.0,0.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5999999999999996,,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,1.0,1.0,1.0,0.2,0.4472135954999579,0.0,0.0
193,0,0,16,100.0,100.0,0,28690,4.0,,0,0,-3,3,26.6,261,147,2.0,,0,3,0.0,0.0,0,Pablo,0.0,5,0,7.9,333,149,False,12.4,380,162,153,,2020-11-20T16:00:27.262265Z,57,0,0,,0,,28690.jpg,1.5,0,0,Hernández Domínguez,0.3,False,,a,10,2,39.0,222,115,6,16737,221,121565,219,0.0,1.1,Hernández,0,Leeds United,4.0,10.113419867379713,0.7,3.5,0.6134198673797139,2.0,0.0,0.0,0.0,,,,,,2.5283549668449283,2.606530659712633,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.6000000000000003,0.0,,,,,,1.4999999999999991,0.0,,,2.5,0.3,0.0,0.5,0.0,0.0,0.0,2.5,0.3,0.0,1.200000000000001,0.0,0.0,0.0,2.5301973834223186,0.09999999999999998,0.0,3.5,0.0,0.0,0.0,,,,0.9000000000000004,0.0,,,,,,0.8999999999999986,0.0,,,,,,1.6000000000000014,0.0,,,,,,3.6999999999999993,0.0,,,2.5100657944741065,,2.6626033308886994,2.612305853154452,2.5449733923042603,0.44357104681489967,1.0590113594117183,0.7,0.175
194,0,0,0,100.0,100.0,0,39790,,,0,0,-2,2,0.0,452,26,,,0,1,0.0,0.0,0,Francisco,0.0,0,0,0.0,475,50,False,0.0,472,50,0,,2020-09-30T13:30:16.774093Z,43,0,0,,0,,39790.jpg,0.0,0,0,Casilla Cortés,1.0,False,,a,10,2,0.0,419,23,0,19295,143,113274,945,0.0,0.0,Casilla,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,1,180,100.0,100.0,3,55914,,,0,0,-1,1,7.1,348,123,,,0,2,3.0,3.0,1,Liam,3.0,17,0,22.4,211,63,False,195.0,83,28,810,,2020-10-11T23:30:11.464394Z,44,0,0,,0,,55914.jpg,2.3,0,0,Cooper,0.6,False,,a,10,2,22.0,272,82,21,44535,1100,62830,796,0.7,4.8,Cooper,3,Leeds United,9.130434782608695,15.800790093466954,0.2,1.2000000000000002,5.600790093466954,2.0,0.0,0.0,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,1.730562724522571,,,,,,,,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,3.4075860719786206,0.1,0.0,1.6000000000000003,1.0,0.0,0.0,3.89252064059372,0.0,0.0,1.4999999999999991,0.0,0.0,0.0,,,,0.5,0.0,,,,,,1.200000000000001,0.0,,,0.120789533689274,0.0,0.0,3.5,0.0,0.0,0.0,0.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,3.2262786389623983,0.1,0.0,0.8999999999999986,1.0,0.0,0.0,1.8075860719786203,0.0,0.0,1.6000000000000014,1.0,0.0,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.9651593543741048,1.6600757177462444,2.088914067991606,1.9341231013656568,1.8258027436857645,0.3933097101187661,0.8250134080875986,0.2,0.021904761904761906
196,0,0,0,0.0,0.0,0,57913,,,0,0,-2,2,0.0,413,163,,,0,2,0.0,0.0,0,Barry,0.0,0,0,0.0,436,163,False,0.0,433,163,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,38,0,0,,0,,57913.jpg,0.0,0,0,Douglas,5.0,False,,n,10,2,0.0,372,140,0,190718,4372,819936,5280,0.0,0.0,Douglas,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,1,215,,,4,66588,,,0,0,0,0,187.2,45,10,,,0,2,3.2,3.2,1,Luke,3.2,22,0,56.6,49,5,False,279.4,29,5,1059,,,45,0,0,,0,,66588.jpg,2.5,0,0,Ayling,3.9,False,,a,10,2,99.0,123,19,30,259527,6612,249967,6231,0.7,6.7,Ayling,2,Leeds United,12.0,28.261038408556573,0.4,2.4000000000000004,7.361038408556567,2.0,0.0,1.5,4.5,0.0,0.0,2.141341132946451,0.2,0.0,2.3550865340463805,,0.0,0.0,3.3,0.0,0.0,0.0,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,5.607586071978622,0.1,0.0,1.6000000000000003,1.0,0.4,0.0,3.49252064059372,0.1,0.0,1.4999999999999991,0.0,0.0,0.0,4.926122638850534,0.09999999999999998,0.0,0.5,0.0,0.29999999999999993,0.0,3.504776847648808,0.0,0.0,1.200000000000001,1.0,0.10000000000000007,0.0,1.020789533689274,0.0,0.0,3.5,0.0,0.30000000000000004,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,4.226278638962399,0.10000000000000003,0.0,0.8999999999999986,1.0,0.0,0.0,2.4075860719786206,0.0,0.0,1.6000000000000014,1.0,0.2,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,3.005217432149218,2.3000757177462448,2.736961361822128,2.5760606105445345,2.446538622111321,0.5233525631214179,1.1101984390035458,1.9,0.15833333333333333
198,3,3,218,,,4,72222,2.0,,0,0,0,0,327.5,10,9,,,0,3,4.0,4.0,8,Mateusz,4.0,21,3,77.7,24,15,False,284.4,26,8,1056,,,55,0,0,1.0,0,,72222.jpg,4.3,0,0,Klich,6.1,False,,a,10,2,164.0,65,36,52,861723,57591,590223,5530,0.7,9.5,Klich,3,Leeds United,12.093023255813955,45.52995564402645,2.4,11.04,1.8545251804502976,2.0,0.0,1.9,5.6999999999999975,0.7999999999999998,1.0,7.135335283236612,0.0,0.0,3.764977101332956,5.106530659712633,0.1,1.0,3.3,0.0,0.0,0.0,6.933719940853168,0.8,1.0,1.7999999999999998,0.0,0.1,1.0,3.3018965179946558,0.09999999999999998,0.0,1.6000000000000003,1.0,0.2,0.0,2.52313016014843,0.0,0.0,1.4999999999999991,0.0,0.10000000000000003,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,3.0697127304307203,0.0,0.0,1.200000000000001,1.0,0.2,1.0,2.3301973834223184,0.0,0.0,3.5,0.0,0.09999999999999998,0.0,4.063507458783661,0.0,0.0,0.9000000000000004,0.0,0.5,1.0,4.0065696597406,0.2,0.0,0.8999999999999986,1.0,0.2,0.0,4.501896517994656,0.4000000000000001,0.0,1.6000000000000014,1.0,0.10000000000000007,0.0,3.22472352647034,0.0,0.0,3.6999999999999993,0.0,0.3999999999999999,0.0,3.676349989793463,4.5864064892451735,3.926233036167463,3.8689208475449837,3.777246561479469,0.6845412911514465,1.6053916301333115,4.3,0.355576923076923
199,0,0,0,0.0,0.0,0,80179,,,0,0,-2,2,0.0,552,222,,,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,564,220,False,0.0,562,220,0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,48,0,0,,0,,80179.jpg,0.0,0,0,Forshaw,0.0,False,,i,10,2,0.0,536,214,0,286,5,1784,8,0.0,0.0,Forshaw,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,2,224,,,4,87873,,,0,0,1,-1,137.4,81,22,,,0,2,3.8,3.8,1,Stuart,3.8,21,1,50.3,62,7,False,225.2,54,14,1070,,,46,0,0,,0,,87873.jpg,3.3,0,0,Dallas,7.3,False,,a,10,2,140.0,77,6,40,522814,15667,304097,10396,0.8,8.7,Dallas,3,Leeds United,12.12121212121212,32.41386915306737,1.2,7.1999999999999975,7.435392331875319,2.0,0.0,0.6,1.7999999999999998,0.0,0.0,1.8413411329464504,0.09999999999999998,0.0,2.674144205128058,3.731122638850534,0.0,0.0,3.3,0.0,0.0,1.0,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,5.2075860719786204,0.4,0.0,1.6000000000000003,1.0,0.0,0.0,4.29252064059372,0.29999999999999993,0.0,1.4999999999999991,0.0,0.2,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,3.8047768476488084,0.10000000000000007,0.0,1.200000000000001,1.0,0.0,0.0,0.120789533689274,0.0,1.0,3.5,0.0,0.0,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,4.726278638962398,0.30000000000000004,0.0,0.8999999999999986,1.0,0.09999999999999998,0.0,5.4075860719786215,0.0,0.0,1.6000000000000014,1.0,0.2,0.0,1.698894105881357,0.09999999999999988,0.0,3.6999999999999993,0.0,0.0,0.0,3.3152174321492174,3.0600757177462445,3.064901894530092,2.9016939862463618,2.764165906973127,0.5813356967669692,1.246826164604943,1.7999999999999998,0.14850000000000002
201,0,4,112,100.0,100.0,3,105377,,,0,0,-1,1,118.9,100,24,,,1,2,4.0,4.0,0,Ezgjan,4.0,9,0,28.9,166,47,False,96.0,219,84,548,,2020-11-19T13:00:23.970021Z,44,0,0,,0,,105377.jpg,2.7,0,0,Alioski,0.9,False,,a,10,2,72.0,165,34,27,62883,5593,48081,3537,0.9,6.1,Alioski,1,Leeds United,10.0,26.23419867379714,0.3,1.7999999999999998,6.134198673797139,2.0,0.0,1.1,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,2.623419867379714,,,,,,,,1.6,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,1.4999999999999991,0.0,0.0,0.0,,,,0.5,0.0,,,6.604776847648807,0.2,0.0,1.200000000000001,1.0,0.4,0.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,8.426278638962398,0.0,0.0,0.8999999999999986,1.0,0.6,0.0,3.107586071978621,0.0,0.0,1.6000000000000014,1.0,0.10000000000000007,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.651534922603731,2.8518074911569538,3.0018476145243653,2.8418421779058693,2.715427030694157,0.5962317880408441,1.2506663497150954,1.4000000000000001,0.14
202,3,11,242,,,4,106617,,,0,0,7,-7,86.0,145,23,,,1,4,4.2,4.2,5,Patrick,4.2,20,8,100.9,9,4,False,325.8,14,4,1013,,,62,0,0,2.0,0,,106617.jpg,6.2,0,0,Bamford,39.7,False,,a,10,2,597.0,3,2,75,3585415,104390,1255710,19289,0.7,12.1,Bamford,1,Leeds United,12.096774193548384,71.93543046357615,8.3,33.2,0.0,2.0,0.0,0.6,1.7999999999999998,0.20000000000000107,0.0,3.778476821192057,0.0,1.0,5.94666225165563,3.8,0.2,1.0,3.3,0.0,0.0,0.0,8.236842105263158,0.09999999999999998,1.0,1.7999999999999998,0.0,0.3,2.0,6.8,0.7,1.0,1.6000000000000003,1.0,0.0,0.0,3.0,0.5,0.0,1.4999999999999991,0.0,0.0,0.0,4.800000000000002,0.7000000000000002,0.0,0.5,0.0,0.0,0.0,11.7,1.5999999999999996,3.0,1.200000000000001,1.0,0.10000000000000003,0.0,4.800000000000002,0.7000000000000002,0.0,3.5,0.0,0.0,0.0,5.0,0.5,1.0,0.9000000000000004,0.0,0.0,0.0,6.399999999999999,1.0999999999999996,0.0,0.8999999999999986,1.0,0.0,0.0,7.000000000000003,1.1000000000000003,0.0,1.6000000000000014,1.0,0.2,0.0,7.599999999999998,0.8999999999999995,1.0,3.6999999999999993,0.0,0.0,0.0,6.087847682119207,5.955695364238411,6.100101533080839,6.060248552357929,5.921954286703415,0.9591390728476822,2.388237031492329,8.9,0.7357333333333336
203,3,2,131,100.0,100.0,4,221399,5.0,,0,0,-1,1,324.5,11,10,3.0,,0,3,2.8,2.8,1,Jack,2.8,18,1,70.9,29,17,False,205.4,74,25,889,,2020-11-28T22:30:23.319765Z,54,0,0,,0,,221399.jpg,3.6,0,0,Harrison,1.3,False,,a,10,2,178.0,58,32,40,287139,2063,283674,4896,0.5,7.4,Harrison,0,Leeds United,11.111111111111107,43.239374539630916,1.4,7.0,1.7039440760547606,2.0,0.0,3.2,9.6,0.0,0.0,1.3000000000000005,0.10000000000000007,0.0,3.891543708566783,3.1065306597126336,0.1,1.0,3.3,0.0,0.0,0.0,3.1652988882215864,0.2,0.0,1.7999999999999998,0.0,0.0,0.0,6.398448242132586,0.0,0.0,1.6000000000000003,1.0,0.6,1.0,,,,1.4999999999999991,0.0,,,5.006530659712633,0.0,0.0,0.5,0.0,0.7999999999999999,0.0,5.2011942119122025,0.10000000000000003,0.0,1.200000000000001,1.0,0.8000000000000003,0.0,5.918967436898254,0.09999999999999998,0.0,3.5,0.0,0.3999999999999999,1.0,3.0065696597405984,0.0,0.0,0.9000000000000004,0.0,0.19999999999999973,0.0,3.5065696597406,0.09999999999999998,0.0,0.8999999999999986,1.0,0.20000000000000007,0.0,6.992015095069753,0.7000000000000001,0.0,1.6000000000000014,1.0,0.10000000000000007,1.0,1.4999999999999991,0.09999999999999988,0.0,3.6999999999999993,0.0,0.0,0.0,4.314477218356291,3.26103088291019,4.058618886620532,3.99979525851734,3.9028761097270066,0.720656242327182,1.6746537749241555,4.6,0.4140000000000001
