id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
204,47.176080422527434,2.5732407503196777,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,2,274,0.0,25.0,3.4032161009193955,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,155405,2.0,,0,0,-1,1,375.1,42,33,1.0,,0,3,0.0,0.6,0,Kalvin,1.2,2.8861691957498725,2.8711129299910314,3.687893047846083,18.333333333333336,25,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,78.6,96,53,False,357.6,107,41,1572,Calf injury - Unknown return date,2021-02-08T23:30:29.141533Z,2.4908245222213434,2.577359308785104,2.553309411439631,49,0,0,,0,,155405.jpg,2.4,0,0,Phillips,0.9,False,,i,10,2,Leeds United,52.0,300,148,44,194225,54,331408,1569,0.525151173534628,0.5890141215816066,0.7526312342543026,1.1624716769958334,0.2,9.0,Phillips,3.0,9.0,0.2,0.10000000000000007,0.5999999999999999,0.0,0.0,0.0,0.0,0.10000000000000007,0.0,,,0.2,0.0,0.3999999999999999,0.10000000000000007,0.8999999999999999,,,0.2,0.0,0.09999999999999998,,,,0.0,0.2,3.2,0.17454545454545453,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1,0.0,,,,0.0,,4.5115306597126335,2.5018965179946555,6.847691724350197,2.6353352832366133,1.4493289641172211,1.0,2.3328710836980804,2.9065306597126335,1.0742735782143338,,,2.7652988882215865,2.2725317930340134,3.349568619222635,2.4652988882215863,5.248811636094028,,,1.8018965179946551,2.7231301601484303,1.9065306597126328,,,,1.4065696597405997,5
205,39.762215641758274,2.4469055779543547,4,1.0,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,2,141,,,3.016486998542192,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,165808,,,0,0,-5,5,126.7,185,114,,,1,3,2.7,5.4,8,Hélder Wander,2.7,1.7621440536013402,1.6532663316582916,1.9145728643216082,16.25,25,18,3,0.0,0.0,,0.0,,,,0.0,,,,2.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.8,185,95,False,205.6,215,88,789,,,2.3559459592159504,2.455385370225234,2.4223198547241087,50,1,0,,0,,165808.jpg,3.2,0,0,Sousa de Azevedo e Costa,2.3,False,,a,10,2,Leeds United,236.0,102,58,52,1055387,942,1048719,2643,0.48938111559087094,0.35242881072026805,0.3829145728643216,1.0942894413658697,0.5,10.4,Costa,0.9,2.7,0.1,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,0.0,0.09999999999999998,0.1,0.0,0.0,0.5,0.10000000000000007,0.0,,1.5,2.4,0.14769230769230768,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,7.5,0.0,0.4,,0.0,,,,0.0,,,,0.3,,0.0,0.0,,0.2,0.30000000000000004,0.0,0.10000000000000003,0.09999999999999998,0.0,0.09999999999999998,0.0,,5.572864321608042,4.2115306597126345,3.0,,1.0,,,,1.0,,,,5.665298888221588,,1.0,1.0,,2.0,5.572864321608042,2.5018965179946555,2.7231301601484303,3.1065306597126336,4.969712730430722,2.830197383422319,-1.0,,0
206,26.34129512801075,1.8324379219485736,2,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,,,0.0,0.0,,0,71,,,2.668430806402708,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173821,,,0,0,-4,4,100.2,213,127,,,0,3,2.2,4.4,8,Tyler,2.2,2.41782860789622,2.063371455922165,2.9267429118443298,14.375,25,9,0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,29.3,302,138,False,74.4,346,151,525,,,1.7640484200978088,1.829396111039828,1.820148253440592,46,0,0,,0,,173821.jpg,1.6,0,0,Roberts,0.1,False,,a,10,2,Leeds United,118.0,196,99,23,5514,687,9070,223,0.3983560699888204,0.5256149147600478,0.6362484590965934,0.8543785865094669,0.5,5.0,Roberts,0.8,2.4000000000000004,0.0,,,0.0,0.0,,,,,,0.0,0.1,0.10000000000000003,,0.0,,0.29999999999999993,0.10000000000000007,0.0,0.2,,,0.0,0.0,,0.7,1.5,0.10434782608695652,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,3.5,0.0,,,0.0,0.0,,,,,,0.1,0.1,0.0,,0.09999999999999998,,0.0,0.4,0.0,0.0,,,0.0,0.0,,7.40956232095245,1.6065306597126334,,,1.0,1.0,,,,,,1.5,1.8,1.3,,1.5,,2.7974093264248707,7.40956232095245,1.0,1.6,,,1.0,1.0,,0
207,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,204642,,,0,0,-3,3,0.0,623,255,,,0,3,0.0,0.0,0,Jay-Roy,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,634,255,False,0.0,631,255,0,Joined VfL Osnabruck on a permanent deal on 1/2,2020-10-22T16:00:15.327420Z,,,,47,0,0,,0,,204642.jpg,0.0,0,0,Grot,0.0,False,,u,10,2,Leeds United,0.0,614,254,0,1206,0,3531,10,,,,,0.0,0.0,Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
208,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,214987,,,0,0,0,0,0.0,491,25,,,0,1,0.0,0.0,0,Kamil,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,519,51,False,0.0,511,51,0,Contract ended,2020-10-05T07:11:41.404637Z,,,,40,0,0,,0,,214987.jpg,0.0,0,0,Miazek,0.9,False,,u,10,2,Leeds United,0.0,466,19,0,22749,0,114282,1313,,,,,0.0,0.0,Miazek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
209,15.05629969141058,1.505629969141058,0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0,29,0.0,0.0,1.8562996914105792,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215460,,,0,0,-3,3,47.5,300,163,,,0,3,0.0,0.0,0,Ian Carlo,0.0,1.0,1.125,,10.0,25,4,0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,17.7,347,160,False,42.6,384,165,245,Ankle injury - Unknown return date,2021-02-01T16:00:26.312818Z,1.4466354174233251,1.4977922199629614,1.4984586091258414,42,0,0,,0,,215460.jpg,1.0,0,0,Poveda-Ocampo,0.3,False,,i,10,2,Leeds United,87.0,242,124,10,64452,1057,72537,1140,0.35848332598596616,0.23809523809523808,,0.7346721983591281,0.0,2.4,Poveda-Ocampo,0.4,1.2000000000000002,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.1,0.0,,0.0,,0.30000000000000004,0.4,0.8,0.08,,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,2.0,,0.0,0.10000000000000003,,,,0.0,,0.0,,0.0,,,,,,,,0.1,0.0,0.1,,0.0,,0.09999999999999998,,,1.0,1.5000000000000002,,,,1.0,,1.0,,1.0,,,,,,,,1.5,1.3,1.5,,1.0,,2.4000000000000004,0
210,18.18467654327456,1.4775049691410578,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,0,69,75.0,100.0,2.28467654327456,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221610,,,0,0,-2,2,45.7,304,164,,,0,3,0.6,1.6,2,Jamie,0.8,1.4646778007742467,1.3248210004301368,1.7744630012904117,12.307692307692307,25,11,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,11.4,376,167,False,52.0,372,160,453,Hip injury - 75% chance of playing,2021-02-23T22:30:17.940532Z,1.4441573891656914,1.4565749425660086,1.4843059146116493,48,0,0,,0,,221610.jpg,1.3,0,0,Shackleton,0.0,False,,d,10,2,Leeds United,18.0,365,172,16,1935,28,4565,55,0.30781353523772037,0.3051412084946347,0.36967979193550243,0.6743856670204431,0.2,3.3,Shackleton,0.3,0.8999999999999999,0.0,,,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,0.1,0.0,,,0.0,0.3,0.024375,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,2.2231301601484303,1.6065306597126334,,,1.6,1.0,1.0,1.0,1.0,1.0,,,0.0,,,,1.0,2.100258843722804,2.2231301601484303,,,,2.6011942119122016,1.0,,,0
211,43.92531655268961,2.7581012719130684,0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,2,260,,,11.825316552689614,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222694,,,1,-1,0,0,29.7,337,117,,,1,2,3.8,7.6,8,Pascal,3.8,3.5148004569248283,3.2899574086700505,3.891378764939656,15.925925925925926,25,24,1,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,,49.5,209,61,False,313.2,147,61,1279,,,2.582691291743922,2.6958313802376823,2.7624130127557494,40,0,0,,0,,222694.jpg,2.7,0,0,Struijk,5.8,False,,a,10,2,Leeds United,153.0,164,34,43,703926,53911,397355,22151,0.6895253179782671,0.8787001142312071,0.972844691234914,1.3790506359565342,1.0,10.8,Struijk,0.1,0.30000000000000004,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.1,,1.8,1.9000000000000001,0.11930232558139536,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,10.8,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.10000000000000007,,,0.0,0.0,,0.2,,5.492520640593722,,,,,,0.0,4.3314843347923215,4.426122638850534,1.2970943128573351,,2.986387855766424,0.0,3.0901271721360537,2.5982744768905413,1.6611955528863434,11.995246544376116,1.6010353748912125,5.492520640593722,,,4.426122638850534,0.0,,3.1262786389623964,,2
212,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,434138,,,0,0,-2,2,0.0,544,208,,,0,3,0.0,0.0,0,Jordan,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,566,209,False,0.0,558,207,0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,,,,43,0,0,,0,,434138.jpg,0.0,0,0,Stevens,0.4,False,,u,10,2,Leeds United,0.0,526,204,0,18977,0,98043,352,,,,,0.0,0.0,Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213,85.22913848289242,3.5296915937359485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,523,100.0,100.0,17.929138482892427,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,437495,,,0,0,2,-2,10.0,393,3,,,3,1,4.3,8.6,10,Illan,4.3,3.729068523720206,3.744295373642539,3.791378764939656,24.14634146341464,25,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,124,2,False,694.6,6,2,2160,,2021-01-16T19:30:19.842015Z,3.425397355010251,3.431118507140692,3.5727467337712997,47,1,0,,0,,437495.jpg,4.1,0,96,Meslier,5.6,False,,a,10,2,Leeds United,0.0,616,58,99,802498,10568,503829,26690,0.7509982114331805,0.7934188348340864,0.8066763329658843,1.6281253249693126,0.9,21.1,Meslier,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00414141414141414,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89252064059372,3.4261226388505337,7.807586071978622,3.098894105881357,3.5413411329464517,2.7973158564688854,1.0894830874246624,8.331484334792322,4.426122638850534,2.297094312857335,,,2.9611955528863465,4.090127172136054,4.59827447689054,2.661195552886343,8.195246544376117,0.4010353748912132,6.89252064059372,6.807586071978622,2.89252064059372,4.426122638850534,4.204776847648807,1.120789533689274,2.626278638962396,3.6262786389623987,0
214,3.485039753128463,1.7425198765642316,0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0,5,,,1.4850397531284634,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,455084,,,0,0,-1,1,0.6,445,175,,,0,2,0.0,0.0,0,Leif,0.0,,1.0,,2.0,25,0,0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.3,478,177,False,2.8,467,177,31,,,1.6395163484992934,1.643287907424103,1.7862781874778861,39,0,0,,0,,455084.jpg,1.0,0,0,Davis,1.1,False,,a,10,2,Leeds United,0.0,444,172,2,89775,951,126534,2041,0.44679996834980296,,,0.8823592384611844,0.0,0.5,Davis,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0
215,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,467114,,,0,0,-1,1,0.0,472,189,,,0,2,0.0,0.0,0,Oliver,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,502,189,False,0.0,494,189,0,,,,,,39,0,0,,0,,467114.jpg,0.0,0,0,Casey,1.0,False,,a,10,2,Leeds United,0.0,446,174,0,110230,462,110776,1926,,,,,0.0,0.0,Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
491,28.993322775881186,2.627519876564232,0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,180,0.0,0.0,8.193322775881176,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,193645,,,0,0,-2,2,48.9,299,92,,,1,2,0.0,0.0,0,Robin,0.0,,1.0,,11.034482758620687,25,17,0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,290,100,False,176.0,238,95,908,Knee injury - Expected back 08 Mar,2020-12-05T23:00:20.933265Z,2.4793257349988185,2.5513568316475936,2.646658631482639,43,0,0,,0,,193645.jpg,2.9,0,0,Koch,0.3,False,,i,10,2,Leeds United,89.0,238,69,32,52925,34,82757,274,0.6110511340847051,,,1.267102600583188,0.0,7.4,Koch,0.2,0.6000000000000001,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.8999999999999999,0.08156250000000001,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,4.199999999999998,0.0,0.0,0.0,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.2,0.09999999999999998,0.0,0.09999999999999998,,,2.8075860719786205,1.0,,,,,,,,,3.461195552886346,,,,,,,2.807586071978621,2.89252064059372,4.426122638850534,6.404776847648806,0.7207895336892739,1.6262786389623958,4.826278638962398,0
492,56.55929648241206,3.1878876199177704,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,1.0,,,0.0,8,203,0.0,25.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80954,,,0,0,-3,3,310.5,63,6,5.0,,2,4,0.0,0.1,0,Rodrigo,0.2,2.659748427672956,3.2605164156713395,1.0,17.741935483870968,25,20,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,0.0,95.2,68,18,False,212.6,208,23,985,Muscle injury - Unknown return date,2021-01-31T17:00:19.962612Z,3.0713647799242807,3.2473702504442965,3.1244067250652394,57,0,0,,0,,80954.jpg,3.1,0,0,Moreno,2.0,False,,i,10,2,Leeds United,429.0,48,23,55,371486,415,794342,5034,0.5592785298101351,0.466622531170694,0.17543859649122806,1.3352591887972693,0.0,9.6,Rodrigo,1.7,5.1,0.0,0.0,0.0,0.0,0.09999999999999998,0.6000000000000001,0.0,0.09999999999999988,0.10000000000000007,,0.0,0.0,0.2,0.0,,,,,0.0,0.3,0.10000000000000003,0.0,,,0.09999999999999998,3.7,5.4,0.3043636363636364,3.3,1.6000000000000014,3.6999999999999993,2.0,0.8000000000000007,3.8000000000000007,1.099999999999998,0.5,2.6000000000000014,0.0,1.400000000000002,1.7999999999999998,1.2999999999999972,1.8999999999999984,1.8000000000000045,0.5999999999999943,2.3000000000000043,1.5,1.6000000000000003,1.4999999999999991,0.5,1.200000000000001,3.5,0.9000000000000004,0.8999999999999986,14.8,0.0,0.0,0.0,0.5,0.3999999999999999,0.10000000000000007,0.2999999999999998,0.10000000000000007,0.0,,0.0,0.0,0.20000000000000007,0.0,,,,,0.2,0.6000000000000001,0.30000000000000004,0.7999999999999998,,,0.10000000000000007,,1.0,1.0,1.0,4.0,7.906422018348622,4.200000000000001,2.2,4.7,2.3000000000000003,,2.0,1.0,3.2987421383647804,1.0,,,,,1.8,7.3000000000000025,3.5000000000000004,6.368518518518517,,,1.7000000000000002,1
532,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,463912,,,0,0,0,0,0.0,506,31,,,0,1,0.0,0.0,0,Elia,0.0,,,,,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,532,56,False,0.0,524,56,0,,,,,,40,0,0,,0,,463912.jpg,0.0,0,0,Caprile,0.3,False,,a,10,2,Leeds United,0.0,481,25,0,34155,210,22233,737,,,,,0.0,0.0,Caprile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
