id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
237,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213405,,,0,0,-2,2,0.0,557,224,,,0,2,0.0,0.0,0,Filip,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,580,223,False,0.0,572,223,0,Joined OH Leuven on loan until the end of the season on 12/1. - Expected back 01 Jul,2021-01-12T14:30:25.457755Z,,,,43,0,0,,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,,u,9,13,Leicester City,0.0,535,217,0,296,0,5020,2,,,,,0.0,0.0,Benkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,41.509679791014,2.5803314464684366,0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0,238,0.0,0.0,19.00967979101399,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,0,0,-2,2,68.0,288,83,,,0,2,0.0,0.0,0,Çaglar,0.0,3.0471153587575315,2.331410239171688,2.331410239171688,4.5454337184148015,16.086956521739133,31,17,0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,40.9,286,97,False,257.6,221,86,1186,Illness - Expected back 22 Apr,2021-04-04T13:00:24.935459Z,2.7464929326505394,3.4083069360526568,2.93011873206843,53,0,0,,0,,218031.jpg,2.3,0,0,Söyüncü,2.8,False,,i,9,13,Leicester City,83.0,280,89,37,180405,64,901364,6275,0.48685498989970505,0.5749274261806664,0.8576290034744909,1.1208243574745698,0.0,7.0,Söyüncü,0.1,0.30000000000000004,0.0,,,,,,,,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.2,0.30000000000000004,0.01864864864864865,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.0999999999999943,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,1.2000000000000002,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,2.14753266960496,,,,,,,,1.0,,1.0,1.9611955528863465,1.0,0.6000000000000001,4.795246544376101,1.5982744768905413,2.5982744768905413,3.204776847648805,3.0894830874246626,3.4715177646857693,5.619349672143834,,1.4715177646857691,,,1.8075860719786208,,,,,,2
239,90.14588701779684,3.927147553250556,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13,447,0.0,0.0,27.124991495408768,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,220627,,,-1,1,3,-3,290.7,97,22,,,3,2,0.0,0.0,0,James,0.0,8.796760510633321,5.218924600402806,4.954479710493914,,22.95454545454545,31,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,102,22,False,472.2,85,31,2070,Knee injury - Unknown return date,2021-02-10T22:30:28.762851Z,4.105258911911112,4.956494874470812,4.336380237701471,48,0,0,,0,,220627.jpg,4.4,0,0,Justin,6.7,False,,i,9,13,Leicester City,195.0,162,30,101,2915662,109,3392542,10577,0.8181557402605326,1.8326584397152754,,1.7924894179721251,0.0,21.0,Justin,1.6,4.800000000000002,0.0,0.0,0.0,0.5,0.20000000000000007,0.09999999999999998,0.0,0.30000000000000004,0.0,,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,1.6,3.2,0.13940594059405945,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.0999999999999943,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,9.6,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09999999999999998,0.4,0.09999999999999998,0.10000000000000007,0.8,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,3.45253266960496,2.19827447689054,5.274923012311923,7.809961155984371,2.4925206405937206,5.631484334792316,1.6611955528863458,5.326122638850534,4.27492301231193,,8.60758607197862,4.061195552886346,3.7952465443761096,2.2611955528863463,11.995246544376107,5.598274476890541,,,,,,,2.4715177646857693,,,1.8075860719786208,4.195246544376106,3.4715177646857693,3.4715177646857693,5.026122638850534,0.09889410588135764,4
240,14.477885318798585,2.171682797819788,0,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,0,40,,,7.8778853187985876,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,244619,,,0,0,-4,4,33.5,349,122,,,0,2,1.5,0.5,1,Luke,0.5,1.0682589492162684,1.0682589492162684,1.9077248716248347,1.0,6.666666666666666,31,8,0,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,12.3,393,144,False,68.4,377,145,450,,,2.337771717925724,2.9984354489428724,2.5211090988696494,41,0,0,,0,,244619.jpg,0.9,0,0,Thomas,0.2,False,,a,9,13,Leicester City,23.0,367,134,6,23490,202,41943,248,0.5296787311755581,0.26055096322348015,0.24390243902439027,1.0725176869706958,0.1,1.5,Thomas,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,0.1,0.1,0.015000000000000003,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,,,,1.0,0.5,3.6999999999999993,0.6000000000000001,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.1,0.0,,1.0,,0.0,,,,,,4.426122638850534,,,,,,,,,,3.204776847648805,-1.0,,,,,,1.0,,,,3.0715177646857685,1.0,,2
498,66.92737558345792,3.3948668774217783,3,0.0,,,,,0.0,0.0,,0.0,,0.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,4,347,100.0,100.0,23.296032299875822,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166477,,,0,0,2,-2,236.3,139,29,,,2,2,2.0,1.0,1,Timothy,1.0,3.1228320485921044,3.1947983307342827,2.9284839658355533,3.2913911012678154,19.714285714285715,31,24,1,1.0,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,72.4,180,46,False,346.0,172,69,1715,,2021-01-31T17:00:19.980756Z,3.567113660099817,4.325388005350227,3.77492585654648,57,0,0,,0,,166477.jpg,3.5,0,0,Castagne,4.2,False,,a,9,13,Leicester City,142.0,204,52,69,1758599,10730,1830717,2144,0.5955906802494347,0.5478652716828253,0.577437035310143,1.4219532597381361,0.2,12.1,Castagne,1.2,3.6,0.0,,,,,0.0,0.0,,0.09999999999999998,,0.0,0.3,0.09999999999999998,0.0,,,,0.10000000000000007,0.30000000000000004,0.09999999999999988,0.0,,0.10000000000000003,0.0,0.0,0.09999999999999998,0.0,0.0,,,,0.6,1.7999999999999998,0.09130434782608694,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.0999999999999943,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,3.6,0.1,,,,,0.0,0.0,,0.0,,0.10000000000000003,0.0,0.0,0.0,,,,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,,,,2.331484334792326,4.7475326696049605,,,,,1.0,1.6611955528863458,,5.574923012311928,,5.4075860719786215,7.498037658149504,4.49524654437611,1.0,,,,3.5047768476488055,5.189483087424662,3.771517764685768,5.619349672143834,,4.1680694888237015,1.4432126334493345,2.331484334792326,2.107586071978621,4.395246544376107,3.4715177646857693,,,,1
518,39.447106971909584,1.868547172353612,1,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,215,,,6.2366592107155485,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,86881,,,0,0,-3,3,106.1,240,141,,,0,3,1.5,0.5,0,Nampalys,0.5,1.0044741543712328,1.241095665725393,1.3517330479938816,0.5,21.11111111111111,31,21,0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.1,339,151,False,137.6,317,136,1370,,,1.9110497605209398,2.091755721844541,1.9607806013904012,42,0,0,,0,,86881.jpg,1.8,0,0,Mendy,1.6,False,,a,9,13,Leicester City,16.0,380,179,38,451167,1243,424710,2164,0.44489218389371715,0.2391605129455316,0.11904761904761904,0.9117576609038327,0.1,9.0,Mendy,0.3,0.8999999999999999,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.1,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.018947368421052633,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.0999999999999943,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.5,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.03688316740124,2.149568619222635,2.8187307530779813,1.0,1.2231301601484303,,,2.606530659712633,,,,1.1652988882215864,1.0,2.6652988882215864,0.0,,1.0,1.0,2.0223707718561656,,,,4.064431165309374,1.0,,1.2018965179946552,2.5488116360940265,2.3678794411714423,2.9678794411714424,2.606530659712633,1.0247235264703394,5
541,21.14685729532092,2.379021445723604,2,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,1.0,1.0,,0.0,0,62,0.0,0.0,2.625961772932864,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228798,,,0,0,-3,3,87.5,257,151,,,0,3,0.0,0.0,0,Cengiz,0.0,1.3000000000000005,1.2666666666666668,1.630782540037108,,8.888888888888891,31,5,0,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,0.0,,0.0,24.9,347,156,False,73.4,371,160,275,Thigh injury - Unknown return date,2021-03-08T08:30:22.097958Z,2.437408485389207,2.869904909612907,2.550273086590328,57,0,0,,0,,228798.jpg,1.8,0,0,Ünder,0.0,False,,i,9,13,Leicester City,88.0,268,134,16,15134,18,15330,42,0.41737218346028143,0.22807017543859656,,0.9964624304510914,0.0,2.8,Ünder,1.8,5.4,,0.09999999999999988,,,0.0,,,,,,,,0.0,0.0,,,,,0.10000000000000007,,,,,,,0.0,,0.7,0.9000000000000001,,0.0,0.3,2.1,0.23624999999999996,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,1.5,,0.1,,,0.1,,,,,,,,0.0,0.09999999999999998,,,,,0.0,,,,,,,0.0,,0.0,0.0,,0.0,,,1.7999999999999996,,,2.7231301601484303,,,,,,,,1.0,1.5,,,,,1.3000000000000005,,,,,,,1.0,,4.268518518518518,4.888770053475937,,1.0,0
561,64.01019242953957,3.0377718441137422,1,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5,365,100.0,100.0,24.899744668345537,6,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,444463,,,0,0,0,0,83.2,263,71,,,1,2,1.5,0.5,0,Wesley,0.5,2.813112881014252,2.9204515586624265,3.0660006741752146,3.516391101267815,21.071428571428573,31,22,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56.5,232,70,False,397.0,136,53,1774,,2021-02-01T15:00:21.074362Z,3.208536663881828,3.943319853196592,3.4104587047138857,50,0,0,,0,,444463.jpg,2.8,0,0,Fofana,0.7,False,,a,9,13,Leicester City,83.0,278,88,59,170099,8125,125356,1583,0.6075543688227485,0.5626225762028504,0.703278220253563,1.3585328687146445,0.1,11.8,Fofana,0.3,0.8999999999999999,,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.1,0.09999999999999998,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9,1.2,0.05694915254237287,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,5.4,,0.30000000000000004,0.0,0.0,0.09999999999999998,0.09999999999999998,0.0,,0.09999999999999998,,0.0,,0.0,0.10000000000000007,,,,,0.0,0.0,0.0,,,0.0,0.09999999999999998,,0.0,0.0,0.0,0.0,0.1,1.9314843347923256,,3.39827447689054,5.274923012311923,3.331484334792319,2.4925206405937206,6.2342933235563605,1.6611955528863458,,5.874923012311928,,2.8075860719786205,,4.1952465443761096,2.2611955528863463,,,,,0.0,3.771517764685768,6.9193496721438335,,,1.4432126334493345,1.9314843347923256,,4.195246544376106,2.4715177646857693,3.4715177646857693,5.426122638850534,1.6988941058813578,6
579,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,149828,,,0,0,-1,1,11.7,397,57,,,0,4,0.0,0.0,0,Islam,0.0,,,,,1.0,31,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,465,62,False,0.2,492,64,19,Joined Lyon on a permanent deal on 14/1,2021-01-14T15:00:17.428974Z,1.0,1.0,1.0,49,0,0,,0,,149828.jpg,1.0,0,0,Slimani,0.1,False,,u,9,13,Leicester City,6.0,411,62,1,11121,0,11599,17,0.2040816326530612,,,0.4517539514526256,0.0,0.2,Slimani,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
660,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232229,,,0,0,0,0,0.0,506,200,,,0,2,1.0,0.0,0,Vontae,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,534,200,False,0.0,527,200,0,,,,,,40,0,0,,0,,232229.jpg,0.0,0,0,Daley-Campbell,0.0,False,,a,9,13,Leicester City,0.0,477,187,0,927,35,688,37,,,,,0.0,0.0,Daley-Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
661,1.2954206994549469,1.2954206994549469,0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,2,,,0.29542069945494703,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,232881,,,0,0,-1,1,1.4,442,199,,,0,3,1.0,0.0,0,Thakgalo,0.0,,,,,1.0,31,0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.2,490,206,False,0.6,487,206,9,,,1.3364395023280242,1.4936254204115824,1.380272944400867,44,0,0,,0,,232881.jpg,1.0,0,0,Leshabela,0.0,False,,a,9,13,Leicester City,0.0,560,216,1,406,19,269,27,0.2944137953306697,,,0.617567587132325,0.0,0.2,Leshabela,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0
676,4.090841398909894,2.045420699454947,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0,10,,,0.5908413989098941,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,421796,,,0,0,-1,1,1.2,445,201,,,0,3,1.0,0.0,0,Sidnei,0.0,,,,2.8678794411714423,2.0,31,1,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2.0,460,196,False,9.6,465,195,84,,,2.092033137365875,2.3378858851241966,2.1580988368069227,44,0,0,,0,,421796.jpg,1.5,0,0,Tavares,0.0,False,,a,9,13,Leicester City,9.0,403,189,3,334,18,196,15,0.46486834078521516,,0.6517907820844187,0.975116058099422,0.0,0.7,Tavares,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.1,0.1,0.05,,,,,,,,,,,,,,,,,,,3.799999999999997,1.0,0.10000000000000142,0.0,,2.200000000000003,1.0999999999999943,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8678794411714423,,,,,,,,,,,,0
684,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447373,,,0,0,0,0,0.0,615,247,,,0,3,1.0,0.0,0,Shane,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,630,248,False,0.0,626,247,0,,,,,,45,0,0,,0,,447373.jpg,0.0,0,0,Flynn,0.0,False,,a,9,13,Leicester City,0.0,600,243,0,144,10,82,16,,,,,0.0,0.0,Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
687,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513789,,,0,0,0,0,0.0,632,258,,,0,3,1.0,0.0,0,Thanawat,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,646,258,False,0.0,643,258,0,,,,,,45,0,0,,0,,513789.jpg,0.0,0,0,Suengchitthawon,0.0,False,,a,9,13,Leicester City,0.0,619,256,0,45,24,13,9,,,,,0.0,0.0,Suengchitthawon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
