id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week6,goals_week6,xPoints week 6,clean_sheet_points,xGA_week6,cleansheet_week6,xA,xA_points,xA_week6,assists_week6,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,next1_xP,next5_xP,next10_xP,form 5,value,valuePoints metric,xG+xA,xG+xA per game
95,0,0,7,100.0,100.0,0,90517,4.0,,0,0,0,0,2.5,313,161,5.0,,0,3,-0.2,-0.2,0,Robbie,0.3,1,0,2.7,334,151,False,7.2,348,157,60,,2020-09-20T21:00:10.350898Z,50,0,0,,0,,90517.jpg,1.0,0,0,Brady,0.0,False,,a,4,90,17.0,225,115,2,923,56,3376,101,0.1,0.4,Brady,0,Burnley,2.0,3.1525595892460787,0.1,0.5,,,,0.6525595892460789,0.5999999999999996,0.0,0.0,0.0,,,1.5762797946230396,,,,,,,,1.5,0.1,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5739425863287364,1.5413858699367464,1.5636076767436498,1.25,0.3152559589246079,0.7049337544673048,0.1,0.05
96,0,3,79,,,1,98747,,,0,0,0,0,0.0,567,63,,,1,1,4.2,4.2,2,Nick,4.7,9,0,10.0,218,13,False,100.2,88,13,450,,,55,0,0,,0,,98747.jpg,3.4,0,13,Pope,11.5,False,,a,4,90,0.0,566,63,17,130364,2609,427085,19957,0.9,3.1,Pope,0,Burnley,5.0,19.525595892460792,0.0,0.0,0.0,0.0,4.195246544376106,6.525595892460791,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,3.9051191784921584,,,,,,,,1.9863878557664256,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,8.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,3.8157375148439976,3.8242490441443096,3.8709737495210335,4.077947968430172,0.7100216688167561,1.6651484126171223,0.0,0.0
97,1,0,81,,,1,103914,,,0,0,0,0,50.9,118,28,,,0,2,2.2,2.2,2,Charlie,2.7,9,0,13.4,169,55,False,73.8,146,56,450,,,45,0,0,,0,,103914.jpg,2.6,0,0,Taylor,3.6,False,,a,4,90,9.0,256,82,13,126777,1138,191056,6589,0.6,2.9,Taylor,1,Burnley,5.0,14.594114410979307,0.0,0.0,0.0,0.0,4.195246544376106,6.525595892460791,0.5999999999999996,0.0,0.3,0.8999999999999999,0.0,0.0,2.9188228821958617,,,,,,,,3.3548089083980046,0.0,0.0,1.4,0.0,0.3,1.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,2.843847128032471,2.827385746256494,2.881699705566379,3.1516321789564867,0.6486273071546359,1.375946302055438,0.3,0.06
98,0,0,55,,,1,172782,,,0,0,0,0,75.3,69,51,1.0,,0,3,1.5,1.5,1,Josh,2.0,9,0,18.0,119,64,False,49.6,209,83,450,,,50,0,0,,0,,172782.jpg,2.0,0,0,Brownhill,0.0,False,,a,4,90,55.0,107,57,10,1872,77,2241,131,0.4,2.0,Brownhill,1,Burnley,5.0,13.531398973115197,0.4,2.0,0.10000000000000003,0.0,2.3488116360940268,1.6313989731151977,0.5999999999999996,0.0,0.3,0.8999999999999999,0.09999999999999998,0.0,2.70627979462304,,,,,,,,3.3465969639416064,0.1,0.0,1.4,0.0,0.2,0.0,3.5488116360940265,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.7303534203841493,2.65201303368563,2.6881484727033267,2.749486992107543,0.541255958924608,1.2102851173822575,0.7,0.13999999999999999
99,0,0,0,100.0,0.0,0,220037,,,0,0,0,0,0.0,395,18,,,0,1,-0.5,0.0,0,Bailey,0.0,0,0,0.0,417,38,False,0.0,413,38,0,,2020-10-15T09:00:16.232697Z,40,0,0,,0,,220037.jpg,0.0,0,0,Peacock-Farrell,1.4,False,,a,4,90,0.0,356,15,0,31787,699,29946,1796,0.0,0.0,Peacock-Farrell,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,0,66,,,1,433154,2.0,,0,0,-1,1,123.1,29,21,2.0,,0,3,1.5,1.5,2,Dwight,2.0,9,0,21.7,87,51,False,77.8,130,48,450,,,59,0,0,,0,,433154.jpg,2.6,0,0,McNeil,0.5,False,,a,4,90,15.0,230,117,13,14120,277,38924,1719,0.3,2.2,McNeil,1,Burnley,5.0,15.299917491633716,0.1,0.5,0.0,0.0,2.8488116360940263,1.6313989731151977,0.5999999999999996,0.0,1.0,3.0,0.09999999999999998,0.0,3.0599834983267438,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,3.0936610637443667,2.9986720696616547,3.039867011301458,3.1631712026338588,0.5186412709028378,1.259775269845338,1.1,0.22000000000000003
519,0,0,35,,,0,218023,,,0,0,1,-1,21.2,212,61,,,0,2,-0.5,-0.5,0,Jimmy,0.0,5,1,12.6,178,59,False,66.2,163,66,180,,,41,0,0,,0,,218023.jpg,4.0,0,0,Dunne,7.8,False,,a,4,90,38.0,150,33,8,695112,3016,229559,20408,0.0,2.0,Dunne,0,Burnley,2.0,6.710238356984317,0.3,1.7999999999999998,,,,2.6102383569843157,0.5999999999999996,0.0,0.1,0.30000000000000004,,,3.3551191784921586,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,3.3497719868384923,3.21260820152712,3.3036035548472773,3.6408172000712655,0.8183217508517461,1.656975256441681,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,0,0,0.0,400,157,,,0,2,-0.5,-0.5,0,Bobby,0.0,0,0,0.0,423,158,False,0.0,419,159,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.6,False,,a,4,90,0.0,363,136,0,21237,932,16348,958,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,0,,,0,217401,,,0,0,0,0,0.0,485,191,,,0,3,-0.5,-0.5,0,Josh,0.0,0,0,0.0,502,191,False,0.0,497,191,0,,,45,0,0,,0,,217401.jpg,0.0,0,0,Benson,0.0,False,,a,4,90,0.0,460,179,0,1283,79,681,59,0.0,0.0,Benson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,389,148,,,0,2,-0.5,-0.5,0,Anthony,0.0,0,0,0.0,411,148,False,0.0,407,149,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,350,125,0,2528,204,1548,181,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,480,189,,,0,3,-0.5,-0.5,0,Mace,0.0,0,0,0.0,497,189,False,0.0,492,189,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,454,176,0,355,52,188,45,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,386,15,,,0,1,-0.5,-0.5,0,Will,0.0,0,0,0.0,408,35,False,0.0,404,35,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.0,False,,a,4,90,0.0,346,12,0,2991,877,282,112,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-2,2,0.0,499,48,,,0,1,0.5,0.0,0,Willy,0.0,3,0,0.4,384,24,False,4.2,359,24,90,,,48,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.3,False,,a,5,8,0.0,477,47,1,4351,139,14700,662,0.0,0.2,Caballero,0,Chelsea,1.0,2.054388552462907,0.0,0.0,,,,1.054388552462907,0.7000000000000002,0.0,0.0,0.0,,,2.054388552462907,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,2.4809209489970367,2.1196230347941043,2.0615400941620634,2.4715177646857693,0.42799761509643897,0.937695793386933,0.0,0.0
102,1,0,72,,,2,41328,,,0,0,-1,1,39.2,144,36,,,0,2,4.5,4.0,6,César,4.0,3,0,14.4,156,47,False,71.8,154,61,320,,,59,0,0,,0,,41328.jpg,3.4,0,0,Azpilicueta,4.2,False,,a,5,8,33.0,169,44,17,54786,9745,283522,4680,0.7,2.9,Azpilicueta,1,Chelsea,5.0,13.040461280833053,0.1,0.6000000000000001,0.0,0.0,3.9863412151656377,5.271942762314535,0.7000000000000002,1.0,0.0,0.0,0.0,0.0,2.6080922561666107,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.0088531462692862,2.6810067533529707,2.6117086305523696,2.6090910489793484,0.4420495349434933,1.0737345896115,0.1,0.02
103,0,0,3,,,0,44346,,,0,0,-3,3,1.8,323,45,4.0,,0,4,0.5,0.0,0,Olivier,0.0,0,0,0.8,375,48,False,0.0,587,71,17,,,67,0,0,,0,,44346.jpg,1.0,0,0,Giroud,0.7,False,,a,5,8,6.0,292,48,1,10959,401,65065,2118,0.0,0.1,Giroud,0,Chelsea,1.0,1.0,0.0,0.0,,,,0.0,0.7000000000000002,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,1.0,1.0,1.0,1.0,0.14925373134328357,0.3863337046431279,0.0,0.0
104,0,0,36,,,0,82263,,,0,0,-2,2,28.1,179,49,2.0,,0,2,0.5,0.0,0,Marcos,0.0,6,0,8.5,247,86,False,37.0,246,98,225,,,58,0,0,,0,,82263.jpg,0.7,0,0,Alonso,2.0,False,,a,5,8,20.0,212,62,2,33615,801,144997,6996,0.0,0.3,Alonso,1,Chelsea,2.8571428571428568,5.612538721322592,0.1,0.6000000000000001,,,,3.012538721322592,0.7000000000000002,0.0,0.0,0.0,,,1.9643885524629068,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,-0.3999999999999999,0.1,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,2.345820812741991,2.04306306079064,1.9653535513636193,0.4344110254794996,0.33868768145912187,0.8156679497923788,0.1,0.035
105,2,4,129,100.0,100.0,2,85955,,,1,-1,3,-3,64.4,92,63,,,2,3,8.2,7.7,3,Jorge Luiz,7.7,6,3,31.5,49,26,False,172.8,20,9,432,,2020-09-14T21:30:11.281378Z,53,0,1,1.0,0,,85955.jpg,7.0,0,0,Frello Filho,13.3,False,,a,5,8,77.0,67,40,35,1033431,70226,360707,22516,1.5,6.6,Jorginho,0,Chelsea,5.0,31.93502272761567,3.1,13.58,0.0,0.0,2.4965853037914094,1.3179856905786338,0.7000000000000002,1.0,0.9,2.7,0.0,0.0,6.3870045455231335,9.39753179303401,0.8,1.0,1.3,0.0,0.1,1.0,3.5672055127397497,0.7,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,13.50483741803596,1.6,2.0,0.09999999999999963,1.0,0.2,0.0,5.201837641120956,0.0,0.0,2.2,0.0,0.6000000000000001,1.0,5.7943707701498575,6.6116975691760365,6.292871557844431,6.192616468922019,1.2050951972685158,2.774337488976802,4.0,0.8
107,0,0,22,100.0,100.0,0,91651,,,0,0,-1,1,10.9,276,150,,,0,3,0.8,0.3,0,Mateo,0.3,5,0,2.0,353,160,False,8.4,342,154,130,,2020-08-15T10:00:11.528964Z,54,0,0,,0,,91651.jpg,1.3,0,0,Kovacic,0.3,False,,a,5,8,1.0,327,160,4,19318,232,22455,1573,0.1,0.7,Kovacic,0,Chelsea,3.0769230769230766,4.811068117279159,0.0,0.0,,,,0.8110681172791592,0.7000000000000002,0.0,0.0,0.0,,,1.5635971381157268,,,,,,,,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,,,,2.2,0.0,,,1.6702302372492592,1.5799057586985261,1.5653850235405158,1.3557351709132501,0.2895550255769864,0.6728650751221986,0.0,0.0
109,0,0,0,,,0,102380,,,0,0,-4,4,0.0,494,195,,,0,2,0.5,0.0,0,Antonio,0.0,0,0,0.0,511,195,False,0.0,507,195,0,,,46,0,0,,0,,102380.jpg,0.0,0,0,Rüdiger,0.8,False,,a,5,8,0.0,471,184,0,16606,886,118030,2646,0.0,0.0,Rüdiger,0,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,4,125,,,2,103192,,,1,-1,1,-1,14.6,242,72,,,2,2,8.2,7.7,9,Kurt,7.7,6,2,26.4,65,11,True,172.8,19,2,450,,,51,0,0,,0,,103192.jpg,6.4,0,0,Zouma,5.4,False,,a,5,8,76.0,69,8,32,363593,94741,126491,5269,1.5,6.3,Zouma,0,Chelsea,5.0,19.671942762314533,0.4,2.4000000000000004,0.0,0.0,6.986341215165638,5.271942762314535,0.7000000000000002,1.0,0.0,0.0,0.0,0.0,3.9343885524629054,3.0901271721360497,0.0,1.0,1.3,0.0,0.0,0.0,1.868822050958999,0.1,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,7.819349672143838,0.2,1.0,0.09999999999999963,1.0,0.0,0.0,2.043212633449336,0.10000000000000003,0.0,2.2,0.0,0.0,0.0,4.257834923271217,4.030343094214758,3.9273994249084767,4.6794313929294535,0.7714487357770403,1.7421765337798487,0.4,0.08
111,0,0,0,,,0,109533,5.0,,0,0,-2,2,0.0,506,198,3.0,,0,2,0.5,0.0,0,Emerson,0.0,0,0,0.0,521,198,False,0.0,517,198,0,,,48,0,0,,0,,109533.jpg,0.0,0,0,Palmieri dos Santos,0.2,False,,a,5,8,0.0,486,187,0,2275,127,8675,390,0.0,0.0,Emerson,0,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0,0,40,0.0,0.0,0,109745,,,0,0,-2,2,0.0,507,50,,,0,1,0.0,0.0,0,Kepa,0.7,6,0,5.0,302,20,False,50.8,207,19,270,Shoulder injury - Unknown return date,2020-10-23T13:00:21.237423Z,48,0,0,,0,,109745.jpg,2.0,0,8,Arrizabalaga,0.9,False,,i,5,8,0.0,487,49,6,42907,52,139870,8648,0.1,1.2,Arrizabalaga,0,Chelsea,3.0,9.16316565738872,0.0,0.0,,,,3.163165657388721,0.7000000000000002,0.0,0.0,0.0,,,3.054388552462907,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,2.268822050958999,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,3.4809209489970367,3.1196230347941043,3.061540094162063,2.356017342204168,0.6363309484297723,1.3941312579745715,0.0,0.0
113,0,0,86,100.0,100.0,2,116594,,,0,0,-1,1,24.3,196,115,,,0,3,2.8,2.3,3,N'Golo,2.3,9,0,11.3,195,93,False,76.6,138,52,532,,2020-10-03T16:30:19.172004Z,49,0,0,,0,,116594.jpg,2.2,0,0,Kanté,3.3,False,,a,5,8,11.0,241,122,13,102801,5113,211433,8209,0.5,2.7,Kanté,1,Chelsea,5.909090909090907,13.057619452502026,0.1,0.5,0.0,0.0,2.4965853037914094,1.5576194525020215,0.7000000000000002,1.0,0.0,0.0,0.0,0.0,2.209750984269573,2.2725317930340125,0.0,0.0,1.3,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,2.40483741803596,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.2982118673296434,2.231474999942552,2.209046123511839,2.28946216682018,0.45096958862644343,0.9982637388701083,0.1,0.01692307692307693
114,0,0,6,100.0,100.0,0,124183,1.0,,0,0,-1,1,15.9,229,135,,,0,3,1.2,0.7,1,Hakim,0.7,1,0,1.9,355,162,False,3.0,373,169,27,,2020-08-29T17:30:07.487245Z,79,0,0,,0,,124183.jpg,1.0,0,0,Ziyech,1.2,False,,a,5,8,0.0,590,237,2,62274,3654,130846,7069,0.1,0.3,Ziyech,0,Chelsea,2.0,2.8271942762314533,0.0,0.0,0.0,0.0,1.0,0.5271942762314535,0.7000000000000002,0.0,0.1,0.30000000000000004,0.0,0.0,1.4135971381157266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,0.0,2.2,0.0,0.1,0.0,1.4880158542099406,1.4395057772674804,1.4109660643987705,1.15,0.17893634659692742,0.5029352915180046,0.1,0.05
116,0,0,41,,,0,135363,,,0,0,-1,1,4.1,302,98,,,0,2,0.8,0.3,0,Andreas,0.3,9,0,9.5,231,79,False,70.0,157,62,315,,,49,0,0,,0,,135363.jpg,0.0,1,0,Christensen,0.3,False,,a,5,8,20.0,210,60,0,7384,295,16521,824,0.1,0.0,Christensen,1,Chelsea,,,0.0,0.0,,,,,0.7000000000000002,0.0,0.0,0.0,,,,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,-3.0,0.0,0.0,2.7,0.0,0.0,0.0,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,,,,-0.028423200621631686,,,0.0,
117,2,3,104,100.0,100.0,2,165153,,,0,0,-2,2,60.3,98,12,,,1,4,7.2,6.7,2,Timo,6.7,8,2,42.9,20,10,False,117.4,63,12,519,,2020-09-15T00:00:14.393762Z,93,0,0,,0,,165153.jpg,4.8,0,0,Werner,20.7,False,,a,5,8,251.0,11,7,29,659805,36163,2354611,54008,0.7,3.1,Werner,0,Chelsea,6.041666666666668,25.837037037037035,1.6,6.4,0.10000000000000007,0.0,2.4000000000000004,0.0,0.7000000000000002,1.0,0.7,2.1,0.0,0.0,4.2764750957854405,4.505000000000001,0.3,0.0,1.3,0.0,0.0,1.0,2.3,0.0,0.0,2.7,0.0,0.1,0.0,3.6,0.4,0.0,1.0,0.0,0.0,0.0,2.4000000000000004,0.10000000000000007,0.0,0.09999999999999963,1.0,0.0,0.0,10.891034482758622,0.7,2.0,2.2,0.0,0.6,1.0,3.9743263996925218,4.366516649259772,4.235028306593897,4.3182068965517235,0.459836031804886,1.4023114269513732,2.3,0.3806896551724137
118,1,0,44,,,1,173879,,,-1,1,-3,3,15.8,230,30,,,0,4,2.8,2.3,1,Tammy,2.3,4,1,17.4,124,20,False,44.2,220,23,211,,,72,0,0,2.0,0,,173879.jpg,2.8,0,0,Abraham,2.2,False,,a,5,8,113.0,44,20,14,55102,1183,218306,9700,0.3,1.9,Abraham,0,Chelsea,5.0,14.968518518518515,1.7,6.8,0.0,0.0,1.0,0.0,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,2.993703703703704,,,,,,,,1.4,0.1,0.0,2.7,0.0,0.0,0.0,6.8,1.2,1.0,1.0,0.0,0.0,0.0,5.000826446280992,0.3999999999999999,0.0,0.09999999999999963,1.0,0.0,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,2.7016266308138817,3.0807438720622238,2.953638474151877,3.0401652892561986,0.4157921810699589,1.1156874976623952,1.7,0.33999999999999997
119,0,0,20,100.0,100.0,1,176413,,,0,0,-2,2,14.1,246,142,,,0,3,2.5,2.0,3,Christian,2.0,2,0,11.3,196,94,False,26.4,283,117,173,,2020-09-14T22:30:19.934227Z,83,0,0,,0,,176413.jpg,2.0,0,0,Pulisic,3.9,False,,a,5,8,72.0,78,44,6,220191,11305,660469,11283,0.2,0.7,Pulisic,0,Chelsea,3.0,7.09079141434718,0.2,1.0,0.1,0.0,2.9965853037914094,0.7907914143471804,0.7000000000000002,1.0,0.1,0.30000000000000004,0.0,0.0,2.363597138115727,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,2.910803158362333,0.1,0.0,2.2,0.0,0.1,0.0,2.3771664640245613,2.4076391456755046,2.3526191415754734,2.3024628207179143,0.28477073953201526,0.8204165435783035,0.30000000000000004,0.10000000000000002
120,1,2,76,,,0,184341,4.0,,0,0,-1,1,113.8,34,26,1.0,,1,3,1.5,1.0,1,Mason,1.0,8,1,33.8,42,22,False,87.4,114,42,359,,,69,0,0,,0,,184341.jpg,3.8,0,0,Mount,5.3,False,,a,5,8,137.0,36,18,19,263338,4083,479283,27437,0.1,2.8,Mount,0,Chelsea,5.0,17.486504209097152,0.5,2.5,0.0,0.0,1.0,1.3179856905786338,0.7000000000000002,0.0,0.5,1.5,0.0,0.0,3.4973008418194302,2.5725317930340124,0.0,0.0,1.3,0.0,0.1,0.0,2.5672055127397497,0.1,0.0,2.7,0.0,0.0,0.0,8.164431165309374,0.30000000000000004,1.0,1.0,0.0,0.30000000000000004,1.0,,,,0.09999999999999963,0.0,,,3.410803158362333,0.2,0.0,2.2,0.0,0.09999999999999998,0.0,3.4321238980765973,3.564809561436653,3.4755209451549094,3.785609959102864,0.5068551944665841,1.3313996763889255,1.0,0.2
121,0,0,8,,,0,194794,,,0,0,-2,2,0.1,366,139,,,0,2,0.5,0.0,0,Fikayo,0.0,2,0,2.7,333,121,False,26.6,280,112,45,,,48,0,0,,0,,194794.jpg,0.0,0,0,Tomori,0.3,False,,a,5,8,0.0,493,191,0,5611,243,17565,706,0.0,0.0,Tomori,0,Chelsea,,,0.0,0.0,,,,,0.7000000000000002,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.0,,,0.0,
122,0,0,44,,,1,209046,6.0,,0,0,-2,2,59.5,99,65,,,0,3,1.5,1.0,0,Callum,1.0,0,1,15.5,138,73,False,46.6,217,88,137,,,58,0,0,,0,,209046.jpg,3.3,0,0,Hudson-Odoi,0.3,False,,a,5,8,49.0,115,63,10,20273,253,34922,2124,0.2,1.7,Hudson-Odoi,0,Chelsea,3.0303030303030303,6.898779206411293,0.3,1.5,,,,0.7987792064112932,0.7000000000000002,0.0,0.2,0.6000000000000001,,,2.2765971381157266,1.2725317930340123,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.3,0.2,1.0,1.0,0.0,0.1,0.0,3.70483741803596,0.09999999999999998,0.0,0.09999999999999963,1.0,0.1,0.0,,,,2.2,0.0,,,2.234399787607607,2.337257844487095,2.257969432305651,2.0016124726786533,0.39251674795098734,0.9453055088423582,0.5,0.165
123,1,6,120,,,1,225796,3.0,,0,0,0,0,129.0,27,6,,,2,2,3.5,3.0,8,Reece,3.0,7,1,32.6,45,5,False,158.4,24,4,363,,,50,0,0,,0,,225796.jpg,5.0,0,0,James,11.1,False,,a,5,8,37.0,157,38,25,963961,28684,711419,16190,0.6,5.0,James,1,Chelsea,5.0,21.14046128083305,0.1,0.6000000000000001,0.0,0.0,5.986341215165638,5.271942762314535,0.7000000000000002,1.0,0.7,2.1,0.0,0.0,4.228092256166612,7.695127172136051,0.0,1.0,1.3,0.0,0.1,1.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,4.87151776468577,0.1,0.0,1.0,0.0,0.6,0.0,,,,0.09999999999999963,0.0,,,1.0,0.0,0.0,2.2,0.0,0.0,0.0,4.5386528737591965,4.327886805346045,4.2193355449554835,3.2816702577026016,0.8456184512333224,1.8908603399857995,0.7999999999999999,0.15999999999999998
124,0,0,0,0.0,0.0,0,243568,,,-1,1,-1,1,0.0,451,182,,,0,3,0.0,0.0,0,Billy,0.0,0,0,0.0,473,182,False,0.0,468,182,0,Knee injury - Expected back 21 Nov,2020-08-15T10:00:11.591471Z,44,0,0,,0,,243568.jpg,0.0,0,0,Gilmour,0.1,False,,i,5,8,0.0,421,169,0,2159,164,7180,298,0.0,0.0,Gilmour,0,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2,3,104,100.0,100.0,2,172850,2.0,,1,-1,3,-3,142.4,21,5,,,1,2,9.5,9.0,6,Benjamin,9.0,3,1,32.0,48,6,False,128.6,46,14,270,,2020-10-13T20:30:13.983738Z,58,0,0,,0,,172850.jpg,9.0,0,0,Chilwell,16.9,False,,a,5,8,48.0,118,23,27,1225105,202200,176341,8353,1.6,4.7,Chilwell,1,Chelsea,3.0,15.500202694425758,0.2,1.2000000000000002,0.0,0.0,4.2863412151656375,3.163165657388721,0.7000000000000002,1.0,0.6,1.7999999999999998,0.09999999999999998,0.0,5.166734231475252,,,,,,,,,,,,,,,,,,,,,,11.52017611842483,0.1,1.0,0.09999999999999963,1.0,0.3,1.0,2.934247116207956,0.1,0.0,2.2,0.0,0.2,1.0,5.378504074413924,5.295968837599478,5.1444260455627715,6.246921483266141,0.890816246806078,2.1453696176480337,0.8,0.26666666666666666
