id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week2,goals_week2,xPoints week 2,clean_sheet_points,xGA_week2,cleansheet_week2,xA,xA_points,xA_week2,assists_week2,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric
375,1,0,41,,,0,158534,,,0,0,0,0,31.1,57,13,,,0,2,2.0,1.5,3,Kyle,2.0,6,0,9.3,65,15,False,57.0,40,10,180,,,45,0,0,,0,,158534.jpg,2.0,0,0,Walker-Peters,10.1,False,,a,16,20,4.0,171,47,4,92775,62996,193306,93831,0.4,0.9,Walker-Peters,1,Southampton,2.0,4.383593196588821,0.0,0.0,0.0,0.0,0.3628718131576498,1.6151721439572433,2.4000000000000004,0.0,0.1,0.30000000000000004,0.0,1.0,2.1917965982944105,3.097315856468886,1.7223376411433842,2.1592255555148863,2.2915647735880498,0.4870659107320912,1.03322282509039
376,0,0,24,,,0,171771,,,0,0,0,0,2.8,200,51,,,0,2,0.5,0.0,0,Jan,0.5,6,0,2.4,220,72,False,21.2,143,58,135,,,45,0,0,,0,,171771.jpg,0.5,0,0,Bednarek,2.2,False,,a,16,20,0.0,336,141,1,3947,1660,54943,25557,0.1,0.2,Bednarek,0,Southampton,2.0,2.6151721439572437,0.0,0.0,0.0,0.0,0.3628718131576499,1.6151721439572433,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.3075860719786214,2.7973158564688863,0.840895093626743,1.2483048795561351,1.3971795447851736,0.2905746826619159,0.6164019856541095
377,0,0,-3,,,0,200439,,,-1,1,-1,1,34.3,46,4,,,0,4,1.5,1.0,1,Che,1.5,5,0,13.9,30,13,False,10.8,206,22,163,,,59,0,0,,0,,200439.jpg,1.5,0,0,Adams,2.7,False,,a,16,20,93.0,9,5,3,28197,9460,140936,82063,0.3,0.5,Adams,1,Southampton,2.0,6.4,0.7,2.8,0.2,0.0,1.7999999999999998,0.0,2.4000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,3.2,4.6,3.168629573609653,3.5027150292868976,3.3153132948536523,0.5423728813559322,1.3174191513481892
378,0,0,0,,,0,213482,,,-1,1,-1,1,0.0,437,174,,,0,2,0.0,-0.5,0,Yan,0.0,0,0,0.0,452,174,False,0.0,445,174,0,,,49,0,0,,0,,213482.jpg,0.0,0,0,Valery,0.1,False,,a,16,20,0.0,408,165,0,297,213,2164,884,0.0,0.0,Valery,0,Southampton,,,,,,,,,,,,,,,,,,,,,
379,0,0,8,,,0,214466,,,0,0,0,0,4.1,185,109,,,0,3,1.5,1.0,1,William,1.5,4,0,1.1,265,119,False,7.2,224,89,111,,,45,0,0,,0,,214466.jpg,1.5,0,0,Smallbone,0.6,False,,a,16,20,0.0,350,123,3,19824,7584,13423,6710,0.3,0.7,Smallbone,0,Southampton,2.0,3.403793035989311,0.0,0.0,0.0,0.0,1.0,0.4037930359893108,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.7018965179946557,2.4493289641172216,1.5852237734066859,1.687076219889034,1.7242948861962937,0.3781992262210346,0.8022817125011961
380,0,0,0,,,0,214470,,,0,0,0,0,0.0,296,107,,,0,2,0.0,-0.5,0,Jake,0.0,0,0,0.0,318,107,False,0.0,309,107,0,,,40,0,0,,0,,214470.jpg,0.0,0,0,Vokins,1.4,False,,a,16,20,0.0,237,80,0,13051,7957,18206,8850,0.0,0.0,Vokins,0,Southampton,,,,,,,,,,,,,,,,,,,,,
381,0,0,0,,,0,220598,,,0,0,0,0,0.0,470,48,,,0,4,0.0,-0.5,0,Michael,0.0,0,0,0.0,479,50,False,0.0,472,46,0,,,50,0,0,,0,,220598.jpg,0.0,0,0,Obafemi,2.0,False,,a,16,20,0.0,451,50,0,25822,8307,66819,35157,0.0,0.0,Obafemi,0,Southampton,,,,,,,,,,,,,,,,,,,,,
382,1,0,17,,,0,431131,,,0,0,0,0,3.4,192,114,,,0,3,3.0,2.5,5,Moussa,3.0,5,0,2.5,217,102,False,4.2,249,109,103,,,55,0,0,,0,,431131.jpg,3.0,0,0,Djenepo,0.1,False,,a,16,20,17.0,115,66,6,4832,4705,2970,1808,0.5,1.1,Djenepo,0,Southampton,2.0,5.972214088620889,0.1,0.5,0.1,0.0,3.190717953289412,0.4037930359893108,2.4000000000000004,0.0,0.2,0.6000000000000001,0.2,1.0,2.9861070443104447,1.4493289641172216,2.8592850441255986,3.0692239615623493,3.0458126549647355,0.5429285535109899,1.2732803219230426
479,0,0,0,75.0,50.0,0,450527,,,-1,1,-1,1,0.0,328,136,,,0,2,0.0,-0.2,0,Mohammed,0.0,0,0,0.0,350,136,False,0.0,340,135,0,Lack of match fitness - 75% chance of playing,2020-09-19T03:00:16.950625Z,44,0,0,,0,,450527.jpg,0.0,0,0,Salisu,0.2,False,,d,16,20,0.0,273,113,0,447,111,9692,4644,0.0,0.0,Salisu,0,Southampton,,,,,,,,,,,,,,,,,,,,,
523,0,0,0,,,0,40383,,,0,0,0,0,0.0,280,3,,,0,1,0.0,-0.5,0,Fraser,0.0,0,0,0.0,302,23,False,0.0,293,23,0,,,40,0,0,,0,,40383.jpg,0.0,0,0,Forster,1.7,False,,a,16,20,0.0,220,2,0,66862,37448,12861,8679,0.0,0.0,Forster,0,Southampton,,,,,,,,,,,,,,,,,,,,,
524,0,0,3,,,0,203389,,,0,0,0,0,0.0,389,150,,,0,3,0.5,0.0,1,Nathan,0.5,2,0,0.2,291,136,False,0.0,397,146,22,,,45,0,0,,0,,203389.jpg,1.0,0,0,Tella,0.4,False,,a,16,20,3.0,185,93,1,18319,11750,6809,4754,0.1,0.2,Tella,0,Southampton,1.0,1.2018965179946557,0.0,0.0,0.0,0.0,1.0,0.20189651799465536,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.2018965179946557,,1.0852237734066863,1.1870762198890343,1.224294886196294,0.2670881151099235,0.5665794521056803
383,0,0,33,,,0,37915,,,0,0,0,0,0.0,491,53,,,0,1,3.0,3.0,2,Hugo,2.5,3,0,5.7,112,1,False,57.2,39,1,180,,,55,0,0,,0,,37915.jpg,2.5,0,8,Lloris,5.2,False,,a,17,6,0.0,477,53,5,49818,36420,64574,32177,0.5,0.9,Lloris,0,Tottenham,2.0,6.785041281187437,0.0,0.0,0.0,0.0,2.807586071978621,1.7850412811874383,1.6,0.0,0.0,0.0,0.0,0.0,3.3925206405937187,3.9863878557664254,3.8974331183418767,3.314576623759665,3.4163923456503307,0.6168219346534034,1.4465756616515504
384,0,0,0,,,0,38290,,,-1,1,-1,1,0.0,413,165,,,0,2,0.5,0.5,0,Danny,0.0,0,0,0.0,428,165,False,0.0,421,165,0,,,49,0,0,,0,,38290.jpg,0.0,0,0,Rose,0.3,False,,a,17,6,0.0,377,154,0,1735,887,10459,4730,0.0,0.0,Rose,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
385,0,0,4,,,0,45268,,,-1,1,-1,1,4.3,184,108,,,0,3,1.0,1.0,0,Moussa,0.5,1,0,0.7,273,124,False,2.4,265,122,45,,,49,0,0,,0,,45268.jpg,1.0,0,0,Sissoko,0.5,False,,a,17,6,0.0,380,140,1,4166,1889,14270,7844,0.1,0.2,Sissoko,0,Tottenham,1.0,1.22313016014843,0.0,0.0,0.0,0.0,0.0,0.22313016014842985,1.6,0.0,0.0,0.0,0.0,0.0,1.22313016014843,1.2465969639416066,1.3493582795854695,1.2036441559399162,1.229098086412583,0.2496184000302918,0.552553882987936
386,0,0,12,,,0,55605,,,0,0,0,0,11.2,134,30,,,0,2,1.5,1.5,0,Toby,1.0,1,0,3.0,196,65,False,17.0,166,70,90,,,55,0,0,,0,,55605.jpg,2.0,0,0,Alderweireld,2.5,False,,a,17,6,2.0,200,65,2,19680,10364,51001,31264,0.2,0.4,Alderweireld,0,Tottenham,1.0,2.8925206405937187,0.0,0.0,0.0,0.0,0.0,0.8925206405937193,1.6,0.0,0.0,0.0,0.0,0.0,2.8925206405937187,2.9863878557664263,3.3974331183418767,2.814576623759665,2.9163923456503307,0.5259128437443125,1.23337494529594
387,1,0,10,,,0,62974,3.0,,-1,1,-1,1,0.8,244,130,2.0,,0,3,2.5,2.5,4,Erik,2.0,1,0,3.7,171,81,False,1.2,277,129,29,,,59,0,0,,0,,62974.jpg,4.0,0,0,Lamela,0.2,False,,a,17,6,35.0,52,21,4,1907,1325,4752,1844,0.3,0.7,Lamela,0,Tottenham,1.0,4.191551212780009,0.3,1.5,0.3,0.0,2.5,0.22313016014842985,1.6,0.0,0.0,0.0,0.0,1.0,4.191551212780009,,4.518831040208791,4.1900365471708385,4.320806897031899,0.7104324089457642,1.7256343254915978
388,4,3,88,,,0,78830,,,0,0,0,0,63.3,10,1,1.0,,1,4,12.0,12.0,21,Harry,11.5,2,1,23.6,7,3,True,116.4,4,2,173,,,105,0,0,1.0,0,,78830.jpg,11.5,0,0,Kane,17.5,False,,a,17,6,56.0,25,15,23,340033,300277,255858,75548,1.1,2.2,Kane,0,Tottenham,2.0,22.07368421052632,1.1,4.4,0.9000000000000001,1.0,12.200000000000005,0.0,1.6,0.0,1.6,4.800000000000002,1.2000000000000002,4.0,11.036842105263156,4.0,11.653400676437832,11.091954210301148,11.414924563092216,1.051127819548872,3.406043419689544
389,0,0,0,100.0,75.0,0,80226,,,-1,1,-2,2,0.0,476,185,,,0,2,0.5,0.4,0,Serge,0.0,0,0,0.0,484,185,False,0.0,477,185,0,,2020-09-19T02:30:14.062101Z,53,0,0,,0,,80226.jpg,0.0,0,0,Aurier,1.9,False,,a,17,6,0.0,458,182,0,5479,2273,124469,47973,0.0,0.0,Aurier,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
390,0,2,90,,,0,85971,1.0,,1,-1,0,0,68.8,7,5,4.0,,1,3,13.5,13.5,24,Heung-Min,13.0,3,4,34.4,2,2,True,153.6,1,1,180,,,90,0,0,2.0,0,,85971.jpg,13.0,0,0,Son,33.6,False,,a,17,6,121.0,7,4,26,859549,798679,599393,114293,1.4,2.9,Son,0,Tottenham,2.0,15.24626032029686,1.4,7.0,1.2999999999999998,4.0,11.601896517994652,0.4462603202968597,1.6,0.0,0.6,1.7999999999999998,0.3,0.0,7.6231301601484285,3.6465969639416063,8.339109956361243,7.656360082497991,7.990742176509942,0.8470144622387142,2.541043386716143
391,0,0,26,,,0,93264,,,0,0,0,0,1.0,231,71,3.0,,0,2,2.0,2.0,1,Eric,1.5,3,0,3.6,176,57,False,35.2,89,33,180,,,50,0,0,,0,,93264.jpg,1.5,0,0,Dier,1.6,False,,a,17,6,0.0,437,175,3,19993,12438,28178,15296,0.3,0.6,Dier,0,Tottenham,2.0,4.785041281187438,0.0,0.0,0.0,0.0,1.8075860719786208,1.7850412811874383,1.6,0.0,0.0,0.0,0.0,0.0,2.392520640593719,2.9863878557664263,2.897433118341878,2.314576623759665,2.416392345650332,0.4785041281187438,1.0699677579877798
392,0,0,3,,,0,95715,5.0,,-1,1,-1,1,5.9,172,103,,,0,3,2.5,2.5,2,Lucas,2.0,2,0,4.4,149,71,False,2.8,260,117,150,,,69,0,0,,0,,95715.jpg,2.0,0,0,Rodrigues Moura da Silva,1.9,False,,a,17,6,35.0,55,23,4,16482,5339,55693,27318,0.3,0.6,Lucas Moura,0,Tottenham,2.0,4.946260320296862,0.1,0.5,0.0,0.0,2.2018965179946552,0.4462603202968597,1.6,0.0,0.0,0.0,0.0,0.0,2.4731301601484303,2.7465969639416064,2.6328668975840936,2.456639379039808,2.4996460460772063,0.35842466089107683,0.9415045613222995
393,0,0,0,,,0,102884,,,0,0,0,0,0.0,366,32,,,0,1,0.5,0.5,0,Paulo,0.0,0,0,0.0,384,48,False,0.0,375,48,0,,,45,0,0,,0,,102884.jpg,0.0,0,0,Gazzaniga,0.3,False,,a,17,6,0.0,320,31,0,972,385,5151,2555,0.0,0.0,Gazzaniga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
394,0,0,3,,,0,108823,,,-2,2,-3,3,11.9,129,80,,,0,3,1.0,1.0,0,Bamidele,0.5,0,0,4.1,159,75,False,8.4,216,84,45,,,77,0,0,3.0,0,,108823.jpg,1.0,0,0,Alli,1.2,False,,a,17,6,21.0,94,50,1,9993,2532,182770,79082,0.1,0.1,Alli,0,Tottenham,1.0,1.72313016014843,0.1,0.5,0.0,0.0,0.0,0.22313016014842985,1.6,0.0,0.0,0.0,0.0,0.0,1.72313016014843,1.7465969639416066,1.9163755155827167,1.7096346021396975,1.7701940057418284,0.22378313768161426,0.6209730057513274
395,0,0,17,,,0,115556,,,0,0,0,0,37.5,39,6,,,0,2,2.0,2.0,1,Ben,1.5,3,0,9.8,60,13,False,24.6,128,52,180,,,50,0,0,,0,,115556.jpg,1.5,0,0,Davies,2.1,False,,a,17,6,36.0,50,8,3,25977,12487,57002,31102,0.3,0.6,Davies,0,Tottenham,2.0,5.685041281187439,0.1,0.6000000000000001,0.0,0.0,1.8075860719786208,1.7850412811874383,1.6,0.0,0.1,0.30000000000000004,0.0,0.0,2.8425206405937202,3.8863878557664258,3.4077486307394014,2.7699680253394687,2.903378673046653,0.5685041281187441,1.2712138759627614
396,0,0,22,,,0,132015,,,-1,1,-1,1,6.3,166,100,,,0,3,2.0,2.0,2,Pierre-Emile,1.5,3,0,3.1,194,90,False,24.6,125,43,180,,,49,0,0,,0,,132015.jpg,1.5,0,0,Højbjerg,0.8,False,,a,17,6,0.0,390,145,3,8401,4049,25964,12444,0.3,0.6,Højbjerg,1,Tottenham,2.0,3.44626032029686,0.0,0.0,0.0,0.0,2.2018965179946552,0.4462603202968597,1.6,0.0,0.0,0.0,0.0,0.0,1.72313016014843,1.2465969639416066,1.8493582795854693,1.7036441559399162,1.729098086412583,0.3516592163568224,0.7784308587142488
397,0,0,17,,,0,157668,4.0,,0,0,0,0,3.3,194,116,,,0,3,2.0,2.0,2,Harry,1.5,3,0,1.6,254,115,False,12.8,194,73,149,,,55,0,0,,0,,157668.jpg,1.5,0,0,Winks,0.2,False,,a,17,6,0.0,494,192,3,1454,693,3410,1614,0.3,0.5,Winks,0,Tottenham,2.0,3.44626032029686,0.0,0.0,0.0,0.0,2.2018965179946552,0.4462603202968597,1.6,0.0,0.0,0.0,0.0,0.0,1.72313016014843,1.2465969639416066,1.8493582795854693,1.7036441559399162,1.729098086412583,0.31329639275425997,0.734745169035206
398,0,0,8,,,0,173904,,,0,0,0,0,0.2,269,95,,,0,2,1.0,1.0,1,Davinson,0.5,2,0,1.1,267,93,False,11.2,203,84,90,,,55,0,0,,0,,173904.jpg,1.0,0,0,Sánchez,1.0,False,,a,17,6,0.0,500,194,1,6244,4574,18948,6757,0.1,0.2,Sánchez,0,Tottenham,1.0,1.8925206405937192,0.0,0.0,0.0,0.0,1.8075860719786208,0.8925206405937193,1.6,0.0,0.0,0.0,0.0,0.0,1.8925206405937192,,2.3974331183418776,1.8145766237596648,1.916392345650332,0.34409466192613075,0.8069735125847194
399,0,0,0,,,0,184349,,,-1,1,-1,1,0.0,428,171,,,0,2,0.5,0.5,0,Ryan,0.0,0,0,0.0,443,171,False,0.0,436,171,0,,,49,0,0,,0,,184349.jpg,0.0,0,0,Sessegnon,0.2,False,,a,17,6,0.0,397,161,0,616,341,6921,2951,0.0,0.0,Sessegnon,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
400,0,0,4,,,0,194252,,,-1,1,-2,2,14.7,112,74,,,0,3,1.5,1.5,1,Steven,1.0,1,0,1.7,251,114,False,0.4,289,136,36,,,73,0,0,,0,,194252.jpg,1.0,0,0,Bergwijn,0.7,False,,a,17,6,2.0,210,105,2,4765,1319,52818,23716,0.1,0.3,Bergwijn,0,Tottenham,2.0,2.7462603202968596,0.0,0.0,0.0,0.0,1.3,0.4462603202968597,1.6,0.0,0.1,0.30000000000000004,0.1,0.0,1.3731301601484298,1.2465969639416066,1.5194634503846438,1.355441289799851,1.3914268622113566,0.18810002193814107,0.508218273232912
401,0,0,0,,,0,195774,,,-1,1,-1,1,0.0,430,174,,,0,3,0.5,0.5,0,Gedson,0.0,0,0,0.0,445,173,False,0.0,438,170,0,,,49,0,0,,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,,a,17,6,0.0,400,151,0,701,298,2508,1162,0.0,0.0,Fernandes,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
402,0,0,0,0.0,0.0,0,199584,,,-1,1,-1,1,0.0,434,173,,,0,2,0.0,0.0,0,Japhet,0.0,0,0,0.0,449,173,False,0.0,442,173,0,Thigh injury - Unknown return date,2020-09-11T16:00:18.143549Z,49,0,0,,0,,199584.jpg,0.0,0,0,Tanganga,0.1,False,,i,17,6,0.0,405,164,0,139,74,4250,1317,0.0,0.0,Tanganga,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
403,0,0,2,100.0,100.0,0,200826,2.0,,0,0,-1,1,11.8,131,82,5.0,,0,3,0.5,0.5,0,Giovani,0.0,1,0,2.2,231,107,False,1.8,273,127,45,,2020-09-11T16:00:18.162710Z,69,0,0,,0,,200826.jpg,0.0,0,0,Lo Celso,0.6,False,,a,17,6,8.0,145,79,0,2242,1501,17319,5747,0.0,0.0,Lo Celso,1,Tottenham,,,0.1,0.5,0.1,0.0,0.8,,1.6,0.0,0.1,0.30000000000000004,0.1,0.0,,,,,,,
404,0,0,0,0.0,0.0,0,209042,,,0,0,0,0,0.0,390,151,,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,405,150,False,0.0,398,147,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,45,0,0,,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,,n,17,6,0.0,348,121,0,680,329,1050,500,0.0,0.0,Skipp,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
405,0,0,5,,,0,231372,6.0,,0,0,0,0,2.8,203,120,,,0,3,1.0,1.0,0,Tanguy,0.5,1,0,0.9,271,123,False,6.0,235,100,59,,,60,0,0,,0,,231372.jpg,0.5,0,0,Ndombele,0.2,False,,a,17,6,0.0,532,209,1,3453,2192,6454,3511,0.1,0.2,Ndombele,1,Tottenham,2.0,1.4462603202968596,0.0,0.0,0.0,0.0,0.0,0.4462603202968597,1.6,0.0,0.0,0.0,0.0,0.0,0.7231301601484298,1.2465969639416066,0.8493582795854694,0.7036441559399161,0.7290980864125829,0.12052169335807163,0.29521665166345595
406,0,0,0,,,0,234908,,,-1,1,-1,1,0.0,326,134,,,0,2,0.5,0.5,0,Juan,0.0,0,0,0.0,348,134,False,0.0,338,133,0,,,44,0,0,,0,,234908.jpg,0.0,0,0,Foyth,0.1,False,,a,17,6,0.0,271,111,0,835,382,3324,1526,0.0,0.0,Foyth,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
457,0,0,5,,,0,87835,,,0,0,0,0,4.7,181,46,,,0,2,1.5,1.5,0,Matt,1.0,3,0,6.3,99,27,False,23.0,136,54,165,,,60,0,0,,0,,87835.jpg,1.0,0,0,Doherty,17.4,False,,a,17,6,35.0,54,10,2,77020,37889,472230,252357,0.2,0.3,Doherty,1,Tottenham,2.0,5.585041281187439,0.3,1.7999999999999998,0.0,0.0,0.8075860719786215,1.7850412811874383,1.6,0.0,0.0,0.0,0.0,0.0,2.7925206405937195,4.786387855766426,3.4180641431369234,2.725359426919272,2.8903650004429737,0.4654201067656199,1.1400417776074376
482,0,0,0,100.0,100.0,0,15749,,,0,0,0,0,0.0,329,14,,,0,1,0.5,0.5,0,Joe,0.0,0,0,0.0,351,34,False,0.0,341,34,0,,2020-08-20T13:00:12.071870Z,45,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.9,False,,a,17,6,0.0,274,13,0,2611,1062,11727,5859,0.0,0.0,Hart,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
521,0,0,0,,,0,168763,,,0,0,0,0,0.0,292,103,,,0,2,0.5,0.5,0,Cameron,0.0,0,0,0.0,314,103,False,0.0,305,103,0,,,40,0,0,,0,,168763.jpg,0.0,0,0,Carter-Vickers,0.4,False,,a,17,6,0.0,232,75,0,7023,3776,5739,3272,0.0,0.0,Carter-Vickers,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
542,0,0,0,50.0,,0,199249,,,0,0,0,0,0.0,510,195,,,0,2,1.5,3.0,0,Sergio,0.0,0,0,0.0,512,195,False,0.0,505,195,0,Lack of match fitness - 50% chance of playing,2020-09-22T08:56:13.068534Z,55,0,0,,0,,199249.jpg,0.0,0,0,Reguilón,0.2,False,,d,17,6,0.0,502,195,0,11461,11461,3300,3300,0.0,0.0,Reguilón,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
543,0,0,0,0.0,,0,36903,,,0,0,0,0,0.0,548,224,,,0,3,0.0,3.7,0,Gareth,0.0,0,0,0.0,548,224,False,0.0,548,224,0,Knee injury - Unknown return date,2020-09-22T08:56:43.846176Z,95,0,0,,0,,36903.jpg,0.0,0,0,Bale,0.2,False,,i,17,6,0.0,548,224,0,12669,12669,3398,3398,0.0,0.0,Bale,0,Tottenham,,,,,,,,,,,,,,,,,,,,,
56,0,0,0,,,0,50093,,,0,0,0,0,0.0,283,6,,,0,1,-1.0,-0.5,0,David,0.0,0,0,0.0,305,26,False,0.0,296,26,0,,,40,0,0,,0,,50093.jpg,0.0,0,0,Button,4.8,False,,a,18,35,0.0,223,5,0,36241,18798,39957,22145,0.0,0.0,Button,0,West Brom,,,,,,,,,,,,,,,,,,,,,
358,0,0,-1,,,0,171975,,,0,0,0,0,26.3,67,5,,,0,4,0.5,1.0,2,Callum,1.5,6,0,4.7,141,26,False,7.6,219,25,149,,,55,0,0,,0,,171975.jpg,1.5,0,0,Robinson,0.2,False,,a,18,35,15.0,120,30,3,8174,3496,9310,4720,0.3,0.5,Callum Robinson,0,West Brom,2.0,3.3,0.0,0.0,0.0,0.0,2.3,0.0,3.6,0.0,0.1,0.30000000000000004,0.1,0.0,1.65,1.0,1.7430073868559632,1.6709617242515384,1.6595568736543167,0.3,0.7035623639735143
407,0,0,11,0.0,,0,42427,,,0,0,0,0,13.2,120,26,,,0,2,0.0,-2.0,-4,Kieran,-1.5,8,0,2.3,224,74,False,7.4,221,89,135,Suspended until 17 Oct,2020-09-19T14:00:16.077092Z,45,0,0,,0,,42427.jpg,-1.5,1,0,Gibbs,0.4,False,,s,18,35,2.0,188,57,-3,2422,170,25202,17354,-0.3,-0.7,Gibbs,0,West Brom,2.0,-2.559814239548741,0.0,0.0,0.0,0.0,-4.0,0.44018576045125785,3.6,0.0,0.0,0.0,0.0,0.0,-1.2799071197743708,1.4432126334493356,-1.072683426880231,-1.2923582294209377,-1.2323517771614068,-0.2844238043943046,0.6033540024542668
408,0,0,3,75.0,,0,49440,,,-1,1,-1,1,0.1,274,36,,,0,4,-0.4,0.0,0,Hal,0.5,2,0,0.3,287,38,False,2.0,269,32,30,Muscle injury - 75% chance of playing,2020-09-24T00:00:16.303635Z,54,0,0,2.0,0,,49440.jpg,1.0,0,0,Robson-Kanu,0.3,False,,d,18,35,1.0,214,39,1,3978,1353,13527,7630,0.1,0.2,Robson-Kanu,0,West Brom,1.0,1.4,0.1,0.4,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.6480196982825683,1.4558979313374358,1.4254849964115113,0.25925925925925924,0.6024640760767093
409,0,0,17,,,0,49944,,,0,0,0,0,12.7,123,78,,,0,3,1.0,1.5,2,Jake,2.0,8,0,4.9,132,64,False,17.8,160,60,180,,,50,0,0,,0,,49944.jpg,2.0,0,0,Livermore,0.1,False,,a,18,35,19.0,99,54,4,899,390,3663,1714,0.4,0.8,Livermore,0,West Brom,2.0,5.410046440112814,0.2,1.0,0.2,0.0,3.0273237224472926,0.11004644011281446,3.6,0.0,0.1,0.30000000000000004,0.0,0.0,2.705023220056407,2.410803158362333,3.1598611529891163,2.7927445810680998,2.758325174878354,0.5410046440112815,1.2097231601522997
410,0,0,0,75.0,,0,49957,3.0,,0,0,-1,1,0.0,478,193,,,0,3,-0.8,-0.5,0,Kamil,0.0,0,0,0.0,486,192,False,0.0,479,189,0,Back injury - 75% chance of playing,2020-09-24T00:00:16.316756Z,54,0,0,,0,,49957.jpg,0.0,0,0,Grosicki,0.1,False,,d,18,35,0.0,460,176,0,233,67,3851,1794,0.0,0.0,Grosicki,0,West Brom,,,,,,,,,,,,,,,,,,,,,
411,0,0,1,100.0,100.0,0,50229,1.0,,0,0,-1,1,0.1,275,141,2.0,,0,3,-0.5,0.0,1,Matt,0.5,0,0,0.4,284,131,False,4.2,248,108,19,,2020-09-14T10:30:13.911211Z,54,0,0,,0,,50229.jpg,1.0,0,0,Phillips,0.1,False,,a,18,35,0.0,461,177,1,504,208,4219,1357,0.1,0.2,Phillips,0,West Brom,1.0,1.0550232200564071,0.0,0.0,0.0,0.0,1.0,0.05502322005640723,3.6,0.0,0.0,0.0,0.0,0.0,1.0550232200564071,,1.1068291432799422,1.0519104426447654,1.066912055709648,0.19537467038081613,0.45400970679339864
412,0,0,22,,,0,59940,,,0,0,0,0,0.5,248,83,,,0,2,-0.5,0.0,0,Kyle,0.5,8,0,3.7,168,54,False,36.8,80,29,180,,,45,0,0,,0,,59940.jpg,0.5,0,0,Bartley,0.1,False,,a,18,35,0.0,299,124,1,1047,389,2867,1428,0.1,0.2,Bartley,0,West Brom,2.0,1.4401857604512578,0.0,0.0,0.0,0.0,0.10929488978917028,0.44018576045125785,3.6,0.0,0.0,0.0,0.0,0.0,0.7200928802256289,1.4432126334493356,0.9273165731197688,0.7076417705790622,0.767648222838593,0.16002064005013975,0.33945503912779634
413,0,0,14,,,0,61600,,,0,0,0,0,2.7,204,121,,,0,3,1.0,1.5,2,Romaine,2.0,6,0,2.0,237,110,False,16.4,172,63,142,,,50,0,0,,0,,61600.jpg,2.0,0,0,Sawyers,0.0,False,,a,18,35,0.0,427,163,4,237,125,1015,507,0.4,0.8,Sawyers,0,West Brom,2.0,4.110046440112813,0.0,0.0,0.0,0.0,2.0273237224472926,0.11004644011281446,3.6,0.0,0.0,0.0,0.0,0.0,2.0550232200564067,2.1108031583623337,2.106829143279942,2.0519104426447647,2.0669120557096483,0.41100464401128134,0.9190343230773269
414,0,0,0,50.0,75.0,0,77777,,,-1,1,-1,1,0.0,316,124,,,0,2,-0.5,-0.4,0,Ahmed El-Sayed,0.0,0,0,0.0,338,124,False,0.0,328,123,0,Hamstring injury - 50% chance of playing,2020-09-17T20:30:15.014901Z,44,0,0,,0,,77777.jpg,0.0,0,0,Hegazy,0.6,False,,d,18,35,0.0,260,100,0,1777,286,39691,18209,0.0,0.0,Hegazi,0,West Brom,,,,,,,,,,,,,,,,,,,,,
