id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week14,goals_week14,xPoints week 14,clean_sheet_points,xGA_week14,cleansheet_week14,xA,xA_points,xA_week14,assists_week14,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,valuePoints metric,xG+xA,xG+xA per game
121,0,0,8,,,0,194794,,,0,0,-3,3,0.1,421,167,,,0,2,0.0,0.5,0,Fikayo,0.0,2,0,2.7,400,150,False,26.6,360,137,45,,,47,0,0,,0,,194794.jpg,0.0,0,0,Tomori,0.2,False,,a,5,8,0.0,535,203,0,7290,139,22768,239,0.0,0.0,Tomori,0,Chelsea,,,0.0,0.0,,,,,0.5,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,,,,,,0.0,
122,0,0,50,100.0,50.0,1,209046,5.0,,0,0,-3,3,72.6,180,113,,,0,3,0.0,0.2,0,Callum,0.0,0,1,18.7,265,128,False,49.6,321,140,168,,2020-12-07T14:00:21.712069Z,57,0,0,,0,,209046.jpg,2.4,0,0,Hudson-Odoi,0.2,False,,a,5,8,65.0,192,103,12,23374,51,47206,327,0.0,2.1,Hudson-Odoi,0,Chelsea,5.0,10.01994214983452,0.3,1.5,,,,1.9199421498345208,0.5,0.0,0.2,0.6000000000000001,,,2.003988429966904,1.2725317930340123,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.3,0.2,1.0,1.0,0.0,0.1,0.0,3.70483741803596,0.09999999999999998,0.0,0.09999999999999963,1.0,0.1,0.0,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,1.0,1.980950476710724,1.9272185651761609,2.0133682902286125,0.3515769175380533,,0.8393783860629764,0.5,0.1
123,2,9,256,75.0,,4,225796,4.0,,0,0,3,-3,277.5,26,5,2.0,,2,2,2.0,3.1,0,Reece,2.6,12,1,67.6,44,5,False,271.4,54,16,993,Knee injury - 75% chance of playing,2020-12-19T23:30:21.034703Z,53,0,0,,0,,225796.jpg,4.5,0,0,James,16.6,False,,d,5,8,125.0,112,17,54,1785436,7853,1112422,153926,0.5,10.2,James,3,Chelsea,12.0,54.53706261593949,0.5,3.0,,,,18.4314446384114,0.5,0.0,1.7,5.1,,,4.5447552179949575,7.695127172136051,0.0,1.0,1.3,0.0,0.1,1.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,4.87151776468577,0.1,0.0,1.0,0.0,0.6,0.0,,,,0.09999999999999963,0.0,,,1.0,0.0,0.0,2.2,0.0,0.0,0.0,5.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.5999999999999996,0.0,0.0,0.0,6.586341215165639,0.09999999999999998,0.0,0.6999999999999993,1.0,0.0,0.0,6.519349672143834,0.0,0.0,0.10000000000000142,1.0,0.30000000000000004,0.0,6.2130953700159095,0.0,0.0,1.299999999999999,0.0,0.7,1.0,2.69012717213605,0.10000000000000003,0.0,1.3000000000000007,0.0,0.0,0.0,4.026122638850533,0.09999999999999998,0.0,0.5,0.0,0.0,0.0,4.862173713286582,4.721989334666252,4.591939215011763,4.343971309914714,4.61020431401526,0.8575009845273505,0.9173912666578458,1.9741155168496318,2.2,0.18333333333333335
124,0,0,5,100.0,100.0,0,243568,,,0,0,-1,1,1.2,394,184,,,0,3,0.2,0.7,0,Billy,0.2,0,0,0.8,423,182,False,7.2,408,176,8,,2020-08-15T10:00:11.591471Z,44,0,0,,0,,243568.jpg,1.0,0,0,Gilmour,0.1,False,,a,5,8,0.0,485,191,1,6319,477,10573,271,0.0,0.2,Gilmour,0,Chelsea,1.0,1.3839884299669039,0.0,0.0,,,,0.3839884299669041,0.5,0.0,0.0,0.0,,,1.3839884299669039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,,,,0.5,0.0,,,1.0,1.0,1.419180367474346,1.3516405865241674,1.4050403848443898,0.3145428249924781,0.22727272727272727,0.6597905959610931,0.0,0.0
232,3,7,260,50.0,100.0,5,172850,3.0,,0,0,7,-7,275.4,27,6,,,1,2,1.8,4.1,1,Benjamin,3.6,8,2,74.6,36,2,True,287.6,41,11,900,Ankle injury - 50% chance of playing,2020-12-21T22:30:15.840480Z,62,0,0,,0,,172850.jpg,6.0,0,0,Chilwell,32.7,False,,d,5,8,182.0,75,3,66,3008917,20755,790487,263269,0.6,10.6,Chilwell,1,Chelsea,11.0,53.30391788483591,0.9,5.4,0.0,0.0,1.0,16.895490918543782,0.5,0.0,1.0,3.0,0.0,0.0,4.845810716803265,,,,,,,,,,,,,,,,,,,,,,11.52017611842483,0.1,1.0,0.09999999999999963,1.0,0.3,1.0,2.934247116207956,0.1,0.0,2.2,0.0,0.2,1.0,4.2863412151656375,0.0,0.0,0.7000000000000002,1.0,0.09999999999999998,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,7.795246544376107,0.6000000000000001,1.0,0.5999999999999996,0.0,0.0,0.0,4.986341215165639,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,8.519349672143834,0.09999999999999998,0.0,0.10000000000000142,1.0,0.09999999999999998,0.0,3.0901271721360515,0.0,0.0,1.299999999999999,0.0,0.0,0.0,3.0901271721360497,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,6.332544657199158,0.0,0.0,0.5,0.0,0.30000000000000004,1.0,4.406429734723019,4.671560494867299,4.880705938171904,4.635652031490488,4.908796546102705,0.7815823736779459,0.7107144733424223,1.9461244159696278,1.9,0.17272727272727273
490,0,3,240,100.0,100.0,5,51090,,,0,0,0,0,34.0,264,74,,,1,2,4.8,5.3,14,Thiago,4.8,8,2,41.1,128,30,False,301.4,37,9,882,,2020-11-19T14:30:27.680277Z,55,0,0,,0,,51090.jpg,5.2,0,0,Thiago,3.9,False,,a,5,8,75.0,184,43,52,293362,29152,270526,6326,0.9,9.5,Thiago Silva,1,Chelsea,10.0,38.659537198676155,0.5,3.0,0.09999999999999998,1.0,7.0261226388505325,15.359537198676165,0.5,1.0,0.1,0.30000000000000004,0.0,0.0,3.865953719867616,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.619349672143838,0.0,0.0,0.09999999999999963,1.0,0.0,0.0,,,,2.2,0.0,,,4.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,6.595246544376106,0.4,1.0,0.5999999999999996,0.0,0.0,0.0,,,,0.6999999999999993,0.0,,,5.619349672143834,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,3.3901271721360517,0.0,0.0,1.299999999999999,0.0,0.1,0.0,2.0901271721360497,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,4.3103698588234005,4.726839654725163,3.960969412868824,3.701659329323236,3.940990607893735,0.7029006763395665,0.7837036106951637,1.6484482049468252,0.6,0.06
500,2,0,123,100.0,100.0,3,219847,,,-1,1,-3,3,162.0,77,53,3.0,,0,3,1.6,2.1,1,Kai,1.6,10,1,40.7,133,71,False,134.6,190,75,766,,2020-11-04T19:30:18.058353Z,82,0,0,,0,,219847.jpg,2.8,0,0,Havertz,3.1,False,,a,5,8,111.0,137,74,34,546180,1535,1230165,8375,0.2,4.1,Havertz,1,Chelsea,12.142857142857144,35.268334627126215,1.3,6.5,0.0,0.0,1.0,4.6627166495981225,0.5,0.0,0.7,2.1,0.0,0.0,2.904451086939805,2.5725317930340124,0.0,0.0,1.3,0.0,0.1,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,4.564431165309374,0.1,0.0,1.0,0.0,0.1,1.0,5.2056638643169535,0.0,0.0,0.09999999999999963,1.0,0.3,1.0,6.610803158362334,0.9,1.0,2.2,0.0,0.0,0.0,1.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,2.9703200460356385,0.0,0.0,0.4000000000000004,1.0,0.09999999999999998,0.0,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,1.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,3.772531793034013,0.30000000000000004,0.0,1.299999999999999,0.0,0.0,0.0,2.5725317930340124,0.0,0.0,1.3000000000000007,0.0,0.09999999999999998,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,2.1903188491561316,2.753662844246255,2.841451443943885,2.7971955212239585,2.9058206861906863,0.3542013520658299,0.26711205477513805,1.0142783158498205,2.0,0.16470588235294115
548,0,0,187,100.0,100.0,6,228286,,,0,0,2,-2,0.0,592,64,,,0,1,3.6,4.1,6,Edouard,3.6,5,0,11.5,324,20,False,113.6,219,20,900,,2020-10-09T00:00:14.848511Z,52,0,0,,0,,228286.jpg,4.5,0,15,Mendy,9.0,False,,a,5,8,0.0,586,63,45,825449,11285,261698,17619,0.7,8.7,Mendy,0,Chelsea,10.0,36.35953719867617,0.0,0.0,0.0,0.0,4.426122638850534,15.359537198676165,0.5,1.0,0.0,0.0,0.0,0.0,3.635953719867616,,,,,,,,,,,,,,,,,,,,,,5.619349672143838,0.0,0.0,0.09999999999999963,1.0,0.0,0.0,,,,2.2,0.0,,,4.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,4.681280184142556,0.0,0.0,0.4000000000000004,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.9863412151656403,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,5.619349672143834,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,3.0901271721360515,0.0,0.0,1.299999999999999,0.0,0.0,0.0,4.09012717213605,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,3.4261226388505337,0.0,0.0,0.5,0.0,0.0,0.0,4.130369858823402,4.277895383662994,3.776721469897384,3.5065623460966693,3.72016153937756,0.6992218692053107,0.7943018959275773,1.594471183919558,0.0,0.0
593,0,0,0,,,0,431019,,,0,0,0,0,0.0,453,22,,,0,1,0.0,0.5,0,Karlo,0.0,0,0,0.0,476,45,False,0.0,472,45,0,,,40,0,0,,0,,431019.jpg,0.0,0,0,Ziger,0.4,False,,a,5,8,0.0,418,18,0,30792,4008,7759,669,0.0,0.0,Ziger,0,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,0,0,0,,,0,223332,,,0,0,0,0,0.0,531,209,,,0,3,0.0,0.5,0,Faustino,0.0,0,0,0.0,546,208,False,0.0,543,208,0,,,45,0,0,,0,,223332.jpg,0.0,0,0,Anjorin,0.0,False,,a,5,8,0.0,510,199,0,110,40,41,20,0.0,0.0,Anjorin,0,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2,0,39,100.0,100.0,1,94245,,,0,0,-3,3,47.1,235,39,,,0,4,0.8,-0.2,1,Michy,0.8,8,0,22.5,244,38,False,44.6,328,37,407,,2020-09-27T12:30:10.890923Z,57,0,0,,0,,94245.jpg,2.1,0,0,Batshuayi,0.6,False,,a,6,31,135.0,102,37,19,54173,300,164115,1115,0.1,3.3,Batshuayi,0,Crystal Palace,9.047619047619047,20.105617977528087,0.6,2.4,0.0,0.0,1.0,0.0,2.099999999999998,0.0,0.9,2.7,0.0,0.0,2.2221998817267887,,,,,,,,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.9,0.0,0.0,0.0,,,,2.7,0.0,,,3.2910344827586204,0.0,0.0,1.4000000000000004,1.0,0.0,1.0,6.368518518518517,0.2,0.0,1.0999999999999996,0.0,0.8,1.0,2.4,0.09999999999999998,0.0,1.0999999999999996,0.0,0.0,0.0,,,,0.7000000000000011,0.0,,,3.5,0.3,0.0,1.6999999999999993,0.0,0.09999999999999998,0.0,1.0,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000014,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.20000000000000107,0.0,,,1.0,2.6513647144681625,2.096530934273007,2.184229785628897,2.2387634566109598,0.3898596283731208,0.17543859649122806,0.930777105466609,1.5,0.16578947368421054
125,0,0,64,100.0,100.0,0,19419,,,0,0,0,0,34.6,262,73,,,0,2,0.7,-0.3,-1,Gary,0.7,12,0,14.3,300,98,False,78.0,264,103,450,,2020-10-18T23:00:21.692108Z,45,0,0,,0,,19419.jpg,1.2,0,0,Cahill,0.2,False,,a,6,31,30.0,259,79,6,12515,874,10388,693,0.2,1.3,Cahill,0,Crystal Palace,5.0,13.250635860680251,0.1,0.6000000000000001,0.0,0.0,-0.5101742869880713,5.4506358606802525,2.099999999999998,0.0,0.4,1.2000000000000002,0.0,0.0,2.6501271721360498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9863878557664254,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.6999999999999993,0.0,,,2.33073409621094,0.1,0.0,1.6999999999999993,0.0,0.0,0.0,4.795246544376101,0.0,0.0,0.6000000000000014,0.0,0.2,0.0,3.931484334792319,0.0,0.0,1.0999999999999996,0.0,0.2,0.0,,,,0.20000000000000107,0.0,,,2.6368226720978223,2.706735708831543,2.0967709499763547,2.5090094363833138,2.6604119040760925,0.5889171493635666,0.585960593799516,1.2492819296160864,0.5,0.1
126,0,0,0,0.0,0.0,0,20066,,,0,0,-2,2,0.0,462,28,,,0,1,0.0,0.0,0,Wayne,0.0,0,0,0.0,485,51,False,0.0,481,51,0,Muscle injury - Unknown return date,2020-10-15T01:00:16.946989Z,43,0,0,,0,,20066.jpg,0.0,0,0,Hennessey,0.4,False,,i,6,31,0.0,431,24,0,6417,54,40558,439,0.0,0.0,Hennessey,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,0,33,0.0,0.0,0,40784,,,0,0,-1,1,1.6,387,148,,,0,2,0.0,0.0,0,Mamadou,0.0,8,0,4.5,376,137,False,36.6,344,131,275,Calf injury - Unknown return date,2020-12-15T14:00:20.330190Z,44,0,0,,0,,40784.jpg,1.0,0,0,Sakho,0.2,False,,i,6,31,6.0,345,127,4,25232,12,25076,986,0.0,0.9,Sakho,0,Crystal Palace,4.0,8.3605086885442,0.0,0.0,,,,4.3605086885442015,2.099999999999998,0.0,0.0,0.0,,,2.09012717213605,,,,,,,,3.7973158564688867,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,1.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,0.7000000000000011,0.0,,,,,,1.6999999999999993,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.6000000000000014,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.20000000000000107,0.0,,,,1.0,1.6170301096947373,1.9732592456559181,2.08983348650301,0.47502890275819315,,0.9964290326987031,0.0,0.0
128,0,3,202,,,1,40836,,,0,0,-1,1,0.0,570,57,,,1,1,2.0,1.0,-1,Vicente,2.0,25,0,28.0,205,12,False,280.6,47,12,1260,,,49,0,0,,0,,40836.jpg,2.4,0,39,Guaita,3.1,False,,a,6,31,0.0,558,56,33,325462,1008,325574,8714,0.4,6.7,Guaita,2,Crystal Palace,13.75,43.9892486168707,0.0,0.0,0.0,0.0,-0.5101742869880713,14.989248616870695,2.099999999999998,0.0,0.0,0.0,0.0,0.0,3.19921808122696,7.331484334792317,0.0,0.0,1.1,1.0,0.0,0.0,4.797315856468887,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.5982744768905404,0.0,0.0,1.9,0.0,0.0,0.0,0.26882205095899897,0.0,0.0,2.7,0.0,0.0,0.0,1.9863878557664247,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,2.7307340962109388,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,5.1952465443761024,0.0,0.0,0.6000000000000014,0.0,0.0,0.0,4.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,3.4044427401406425,3.2388645537430847,2.7261210187856473,3.082350154746828,3.1989243955939197,0.6529016492299918,0.6947842326817637,1.4452594097529663,0.0,0.0
129,0,0,4,100.0,100.0,0,49413,,,0,0,0,0,0.0,513,201,,,0,2,0.0,-1.0,0,James,0.0,3,0,0.3,436,165,False,3.0,424,163,27,,2020-11-06T15:00:15.437586Z,45,0,0,,0,,49413.jpg,0.0,0,0,Tomkins,0.0,False,,a,6,31,0.0,491,193,0,1871,70,1889,82,0.0,0.0,Tomkins,0,Crystal Palace,,,0.0,0.0,0.0,0.0,0.0,,2.099999999999998,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,
130,1,0,141,,,2,50471,,,0,0,-2,2,128.2,101,66,,,0,3,2.5,1.5,2,James,2.5,16,0,34.4,169,87,False,180.2,130,48,1015,,,53,0,0,,0,,50471.jpg,2.2,0,0,McArthur,0.1,False,,a,6,31,36.0,244,127,26,4798,99,14082,178,0.5,4.9,McArthur,3,Crystal Palace,11.818181818181815,28.623639270075106,0.2,1.0,0.0,0.0,2.122456428252982,3.2208302813110574,2.099999999999998,0.0,0.8,2.4000000000000004,0.0,0.0,2.4220002459294316,2.93287108369808,0.0,0.0,1.1,1.0,0.2,0.0,2.9493289641172216,0.1,0.0,0.7999999999999998,0.0,0.0,0.0,1.149568619222635,0.0,0.0,1.9,0.0,0.0,0.0,2.3672055127397496,0.0,0.0,2.7,0.0,0.09999999999999998,0.0,1.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,2.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.982683524052735,0.1,0.0,1.6999999999999993,0.0,0.10000000000000003,0.0,2.182683524052735,0.0,0.0,1.6999999999999993,1.0,0.0,0.0,3.1717798339738845,0.0,0.0,0.6000000000000014,0.0,0.2,1.0,2.93287108369808,0.0,0.0,1.0999999999999996,0.0,0.20000000000000007,0.0,2.8187307530779813,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,2.6457043246111325,2.4942984268551767,2.2395872501168075,2.3734041432240285,2.430380517197098,0.4569811784772513,0.49918949520964767,1.0520496787970728,1.0,0.08461538461538463
131,0,0,47,100.0,100.0,1,50472,5.0,,0,0,-1,1,25.0,287,156,,,0,3,0.0,-1.0,0,James,0.0,5,0,8.5,336,151,False,52.2,318,138,329,,2020-10-14T10:00:21.275991Z,44,0,0,,0,,50472.jpg,1.8,0,0,McCarthy,1.1,False,,a,6,31,8.0,333,161,9,113404,1043,209417,1928,0.0,2.0,McCarthy,1,Crystal Palace,5.0,9.362658965170064,0.0,0.0,,,,1.3626589651700631,2.099999999999998,0.0,0.0,0.0,,,1.8725317930340128,1.3328710836980795,0.0,0.0,1.1,1.0,0.0,0.0,2.4493289641172216,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.149568619222635,0.0,0.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,,,,1.6999999999999993,0.0,,,,,,1.6999999999999993,0.0,,,,,,0.6000000000000014,0.0,,,,,,1.0999999999999996,0.0,,,,,,0.20000000000000107,0.0,,,,1.0,1.7542575274236845,1.84331481141398,1.8724583716257528,0.42557540750773015,,0.8926945059154507,0.0,0.0
132,0,3,71,100.0,0.0,0,54861,,,0,0,0,0,73.5,178,28,,,1,4,3.3,0.0,0,Christian,3.3,6,3,49.4,87,23,False,133.4,192,23,307,,2020-12-16T22:30:21.673056Z,55,0,0,,0,,54861.jpg,2.7,1,0,Benteke,0.4,False,,a,6,31,288.0,40,20,24,42938,4706,39794,1753,0.6,4.4,Benteke,0,Crystal Palace,8.888888888888888,23.2,2.5,10.0,,,,0.0,2.099999999999998,0.0,0.4,1.2000000000000002,,,2.6100000000000003,,,,,,,,,,,,,,,1.0,0.0,0.0,1.9,0.0,0.0,0.0,,,,2.7,0.0,,,1.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.3,0.0,0.0,0.7000000000000011,0.0,0.1,0.0,3.8,0.7,0.0,1.6999999999999993,0.0,0.0,0.0,1.8000000000000005,0.20000000000000007,0.0,1.6999999999999993,0.0,0.0,0.0,8.0,0.6,2.0,0.6000000000000014,0.0,0.2,0.0,2.8,0.2,0.0,1.0999999999999996,0.0,0.0,0.0,3.300000000000001,1.0000000000000002,1.0,0.20000000000000107,0.0,0.10000000000000003,0.0,3.975000000000001,2.8750000000000004,2.329092940985664,2.525125667545889,2.6470244615057936,0.4745454545454546,0.7227272727272729,1.1129077393762867,2.9,0.32625000000000004
133,0,2,181,,,1,55037,,,0,0,0,0,53.4,218,132,,,0,3,2.0,1.0,2,Cheikhou,2.0,22,1,40.7,132,70,False,238.0,74,23,1232,,,50,0,0,,0,,55037.jpg,2.6,0,0,Kouyaté,0.5,False,,a,6,31,114.0,126,68,36,73778,664,67095,1505,0.4,7.2,Kouyaté,0,Crystal Palace,13.846153846153845,38.07351713431709,0.8,4.0,0.0,0.0,2.122456428252982,3.7735171343170966,2.099999999999998,0.0,0.1,0.30000000000000004,0.0,0.0,2.7497540152562348,3.3328710836980795,0.2,0.0,1.1,1.0,0.0,0.0,2.4493289641172216,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,5.649568619222635,0.3,1.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.2465969639416064,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.496585303791409,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.482683524052735,0.0,0.0,1.6999999999999993,0.0,0.1,0.0,3.182683524052735,0.2,0.0,1.6999999999999993,0.0,0.0,0.0,3.0488116360940265,0.10000000000000007,0.0,0.6000000000000014,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.8187307530779813,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,2.7011106850351614,2.539716138435772,2.5622438387160065,2.699617830884064,2.758806111476608,0.549950803051247,0.5402221370070323,1.229727379903187,0.9,0.065
