id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week8,cleansheet_week8,xA,xA_points,xG_week8,goals_week8,xPoints week 8,xA_week8,assists_week8,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
526,0,0,74,,,2,153256,,,0,0,-1,1,38.8,172,109,,,0,3,1.7,1.7,2,Mohamed Naser,1.2,7,0,12.2,235,108,False,59.4,219,87,450,,,44,0,0,,0,,153256.jpg,2.4,0,0,El Sayed Elneny,1.7,False,,a,1,3,24.0,222,115,12,192414,8521,129519,3903,0.3,2.7,Elneny,0,Arsenal,5.0,13.232523984300947,0.3,1.5,1.4325239843009503,1.8000000000000007,0.0,0.1,0.30000000000000004,0.0,0.0,2.4652988882215867,0.1,0.0,2.64650479686019,3.8187307530779817,,,0.2,1.0,,,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.049787068367864,0.0,0.0,3.0,0.0,0.0,0.0,2.8187307530779817,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,,,,1.2000000000000002,0.0,,,3.2408182206817187,0.09999999999999998,0.0,0.2999999999999989,1.0,0.0,0.0,2.8416159539937618,2.6567082298590945,2.649340922505916,2.659342441174781,0.6014783629227705,1.2616716580325986,0.4,0.08
527,0,0,0,,,0,113534,,,0,0,0,0,0.0,408,14,,,0,1,0.5,0.5,0,Matt,0.0,0,0,0.0,429,36,False,0.0,426,36,0,,,40,0,0,,0,,113534.jpg,0.0,0,0,Macey,1.3,False,,a,1,3,0.0,369,11,0,99063,3259,39154,1135,0.0,0.0,Macey,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,0,0,,,0,115918,,,0,0,0,0,0.0,496,46,,,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,511,62,False,0.0,509,62,0,,,45,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,468,43,0,1184,38,802,52,0.0,0.0,Rúnarsson,0,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,0,42,75.0,,1,167199,,,0,0,0,0,20.2,248,141,,,0,3,1.5,2.0,1,Thomas,1.5,2,0,9.0,275,126,False,42.8,259,106,232,Thigh injury - 75% chance of playing,2020-11-09T00:00:26.507224Z,50,0,0,,0,,167199.jpg,1.5,0,0,Partey,1.2,False,,d,1,3,27.0,216,111,6,102050,6698,28705,6306,0.3,1.2,Partey,1,Arsenal,4.0,9.44601918744076,0.6,3.0,1.1460191874407604,1.8000000000000007,0.0,0.1,0.30000000000000004,0.6,0.0,4.0,0.0,0.0,2.3615047968601903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.2000000000000002,0.0,0.1,0.0,2.7408182206817187,0.0,0.0,0.2999999999999989,1.0,0.0,0.0,2.33550310814848,2.489457828058538,2.3393044311349467,2.3521383743610222,0.4723009593720381,1.0560970509942436,0.7,0.175
12,0,4,168,,,4,98980,,,0,0,3,-3,0.0,532,52,,,0,1,4.5,4.0,6,Emiliano,4.5,9,0,19.8,151,5,False,198.6,28,5,630,,,48,0,0,,1,,98980.jpg,5.7,0,22,Martínez,26.7,False,,a,2,7,0.0,513,51,40,1728163,30725,351152,15003,0.9,8.3,Martínez,0,Aston Villa,7.0175438596491215,30.922020040466148,0.0,0.0,6.922020040466144,1.7000000000000008,1.0,0.0,0.0,0.0,0.0,2.730734096210938,0.0,0.0,4.406387855766424,,,,,,,,10.626278638962397,0.0,0.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,3.7307340962109374,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,7.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,3.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,3.6861052090730673,4.578459975816728,4.743425850311713,4.60576537014652,0.9179974699513385,2.011231688100076,0.0,0.0
28,0,0,0,0.0,0.0,0,21205,,,0,0,0,0,0.0,481,38,,,0,1,0.0,0.0,0,Tom,0.0,0,0,0.0,500,58,False,0.0,498,58,0,Knee injury - Unknown return date,2020-08-15T10:00:11.430596Z,45,0,0,,0,,21205.jpg,0.0,0,0,Heaton,0.0,False,,i,2,7,0.0,453,35,0,988,32,2721,77,0.0,0.0,Heaton,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,0,8,,,0,37339,,,0,0,-1,1,15.9,267,80,,,0,2,0.2,-0.3,0,Ahmed,0.2,0,0,2.8,360,130,False,7.6,370,143,33,,,44,0,0,,0,,37339.jpg,1.0,0,0,El Mohamady,0.3,False,,a,2,7,4.0,319,112,2,7532,139,21585,481,0.0,0.5,El Mohamady,0,Aston Villa,2.0,3.972775711532852,0.0,0.0,1.9727757115328517,1.7000000000000008,0.0,0.0,0.0,,,,,,1.9863878557664256,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,1.0,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,1.0,2.1584599758167315,2.3234258503117142,2.1857653701465214,0.45145178540146036,0.9469732541025282,0.0,0.0
30,0,0,0,0.0,0.0,0,40564,,,0,0,-1,1,0.0,444,182,,,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,466,181,False,0.0,463,181,0,Not included in Aston Villa's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.217167Z,44,0,0,,0,,40564.jpg,0.0,0,0,Lansbury,0.1,False,,n,2,7,0.0,413,168,0,4384,13,13784,369,0.0,0.0,Lansbury,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,0,0,,,0,47390,,,-1,1,-2,2,0.0,428,171,,,0,2,0.0,-0.5,0,Neil,0.0,0,0,0.0,450,172,False,0.0,447,172,0,,,43,0,0,,0,,47390.jpg,0.0,0,0,Taylor,0.2,False,,a,2,7,0.0,396,157,0,8787,314,19171,444,0.0,0.0,Taylor,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,0,0,,,0,79852,,,0,0,0,0,0.0,404,11,,,0,1,0.0,-0.5,0,Jed,0.0,0,0,0.0,425,33,False,0.0,422,33,0,,,40,0,0,,0,,79852.jpg,0.0,0,0,Steer,5.5,False,,a,2,7,0.0,365,8,0,177384,3439,139484,5261,0.0,0.0,Steer,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1,3,57,,,2,85242,1.0,,0,0,0,0,77.7,104,68,1.0,,1,3,0.0,-0.5,0,Conor,0.0,0,1,16.3,185,90,False,62.2,213,84,137,,,60,0,0,,0,,85242.jpg,8.5,0,0,Hourihane,0.2,False,,a,2,7,23.0,229,121,17,22375,58,20328,584,0.0,2.8,Hourihane,0,Aston Villa,2.0,13.050131726926274,0.4,2.0,0.4931939278832129,1.7000000000000008,0.0,0.8,2.4000000000000004,,,,,,6.525065863463137,,,,,,,,3.2065696597405986,0.1,0.0,0.9,1.0,0.1,0.0,10.49313702792934,0.30000000000000004,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,6.1278623866243125,6.387433740753488,6.468770716328554,1.0875109772438563,2.663846983922936,1.2000000000000002,0.6000000000000001
34,0,0,0,0.0,0.0,0,89274,,,0,0,-1,1,0.0,591,235,,,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,593,235,False,0.0,592,235,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,,0,,89274.jpg,0.0,0,0,Peleteiro Romallo,0.1,False,,u,2,7,0.0,591,235,0,1404,7,7118,115,0.0,0.0,Jota,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,0,0,0.0,0.0,0,98770,,,0,0,0,0,0.0,406,12,,,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,427,34,False,0.0,424,34,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,,0,,98770.jpg,0.0,0,0,Nyland,8.8,False,,u,2,7,0.0,367,9,0,143755,70,563904,15206,0.0,0.0,Nyland,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,0,0,100.0,100.0,0,108156,,,0,0,-1,1,0.0,458,186,,,0,2,0.0,-0.5,0,Bjorn,0.0,0,0,0.0,479,187,False,0.0,476,187,0,,2020-09-18T10:00:08.441455Z,44,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,428,174,0,10405,41,16580,82,0.0,0.0,Engels,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6,5,208,,,4,114283,3.0,,0,0,4,-4,249.6,6,5,7.0,,2,3,6.2,5.7,6,Jack,6.2,9,4,98.3,3,2,True,295.0,7,4,630,,,74,0,0,4.0,0,,114283.jpg,8.6,0,0,Grealish,33.8,False,,a,2,7,440.0,3,2,60,2222851,150360,584095,20158,0.8,8.1,Grealish,1,Aston Villa,6.9767441860465125,46.862070728734686,2.3,11.5,1.720443934476324,1.7000000000000008,1.0,2.9,8.7,0.3999999999999999,0.0,6.239621323095796,0.2999999999999998,1.0,6.716896804451972,,,,,,,,4.206569659740599,0.3,0.0,0.9,1.0,0.1,0.0,4.096585303791408,0.2,1.0,0.7000000000000001,1.0,0.2,0.0,17.18516286289571,0.6000000000000001,2.0,1.6999999999999995,0.0,1.6,3.0,3.7488116360940267,0.0,0.0,0.6000000000000001,1.0,0.3999999999999999,0.0,3.83688316740124,0.5,0.0,3.3000000000000003,0.0,0.10000000000000007,0.0,8.884109766692475,0.2999999999999998,1.0,0.8999999999999995,0.0,0.20000000000000007,2.0,7.97891775123585,6.180556651356782,6.509133481419943,6.627055134488304,0.9076887573583745,2.4691803728641304,5.199999999999999,0.7453333333333332
38,4,2,129,,,4,122806,4.0,,0,0,0,0,192.8,16,13,6.0,,0,3,3.0,2.5,3,John,3.0,9,1,43.5,38,20,False,160.4,53,18,630,,,55,0,0,,0,,122806.jpg,4.9,0,0,McGinn,2.3,False,,a,2,7,82.0,89,49,34,231178,6206,111309,8319,0.5,6.2,McGinn,3,Aston Villa,6.938775510204081,26.33883217046095,0.5,2.5,1.7110809742886977,1.7000000000000008,1.0,1.5,4.5,0.09999999999999998,0.0,3.2826835240527337,0.2,0.0,3.795890518684078,,,,,,,,2.206569659740599,0.1,0.0,0.9,1.0,0.1,0.0,8.489688752067273,0.2,0.0,0.7000000000000001,1.0,0.4,2.0,5.383509970333726,0.0,1.0,1.6999999999999995,0.0,0.6000000000000001,1.0,3.1398461188526463,0.0,0.0,0.6000000000000001,1.0,0.09999999999999988,1.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,2.7065696597405995,0.0,0.0,0.8999999999999995,0.0,0.10000000000000007,0.0,3.4098984880761893,3.637042269485384,3.7784002497780627,3.797063965026087,0.6901619124880142,1.6185731555818301,2.0,0.2882352941176471
39,0,0,0,100.0,100.0,0,123354,,,0,0,-1,1,0.0,460,187,,,0,2,0.0,-0.5,0,Kortney,0.0,0,0,0.0,481,188,False,0.0,478,188,0,,2020-10-01T22:30:14.186065Z,44,0,0,,0,,123354.jpg,0.0,0,0,Hause,0.0,False,,a,2,7,0.0,430,175,0,666,22,4169,30,0.0,0.0,Hause,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,0,74,,,4,148508,,,-1,1,-2,2,96.2,71,47,3.0,,0,3,2.5,2.0,3,Mahmoud Ahmed,2.5,6,0,38.9,49,27,False,108.2,130,48,552,,,53,0,0,,0,,148508.jpg,3.0,0,0,Ibrahim Hassan,0.9,False,,a,2,7,186.0,32,15,21,40939,1518,79350,2306,0.5,4.0,Trézéguet,0,Aston Villa,7.0,25.183116546634306,0.7,3.5,1.7261787475912451,1.7000000000000008,1.0,1.6,4.800000000000002,0.0,0.0,2.1826835240527345,0.0,0.0,3.5975880780906166,,,,,,,,3.5065696597406,0.1,0.0,0.9,1.0,0.2,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,7.783509970333728,0.0,0.0,1.6999999999999995,0.0,1.4,1.0,3.5488116360940265,0.2,0.0,0.6000000000000001,1.0,0.0,0.0,2.53688316740124,0.10000000000000003,0.0,3.3000000000000003,0.0,0.0,0.0,3.906569659740599,0.29999999999999993,0.0,0.8999999999999995,0.0,0.0,0.0,3.9916915915244657,3.403343867397568,3.5622566379495644,3.590227387623579,0.678790203413324,1.5626924020179016,2.3,0.32857142857142857
41,1,3,166,,,4,149484,,,0,0,2,-2,25.8,219,59,,,2,2,4.8,4.3,6,Tyrone,4.8,9,2,33.6,66,11,True,208.4,25,5,630,,,52,0,0,,0,,149484.jpg,6.0,0,0,Mings,11.2,False,,a,2,7,100.0,69,7,42,808118,50808,192529,8850,0.9,8.1,Mings,2,Aston Villa,7.0,23.861652789408044,0.7,4.199999999999998,6.9047149903649805,1.7000000000000008,1.0,0.2,0.6000000000000001,0.0,0.0,2.730734096210938,0.0,0.0,3.4088075413440064,,,,,,,,6.394699691593976,0.0,0.0,0.9,1.0,0.1,1.0,6.386341215165638,0.4,1.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,5.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.44753266960496,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,3.426278638962397,0.29999999999999993,1.0,0.8999999999999995,0.0,0.0,0.0,2.7061052090730686,3.4436677631549157,3.6766845110541873,3.575102606146043,0.6555399117969243,1.4948609952050191,0.8999999999999999,0.12857142857142856
42,1,2,129,,,4,169359,6.0,,0,0,0,0,89.6,85,22,5.0,,1,2,4.5,4.0,11,Matt,4.5,9,0,21.0,142,43,False,77.2,185,76,630,,,45,0,0,,0,,169359.jpg,4.1,0,0,Targett,1.9,False,,a,2,7,42.0,173,44,29,135253,17466,66051,2379,1.0,6.4,Targett,2,Aston Villa,7.073170731707318,20.23382751056168,0.2,1.2000000000000002,6.976889711518623,1.7000000000000008,1.0,0.3,0.8999999999999999,0.0,0.0,5.887671895254001,0.0,1.0,2.8606445790794104,,,,,,,,2.6262786389623964,0.0,0.0,0.9,1.0,0.0,0.0,3.2863412151656366,0.0,0.0,0.7000000000000001,1.0,0.1,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,1.74753266960496,0.1,0.0,3.3000000000000003,0.0,0.0,0.0,2.2262786389623974,0.0,0.0,0.8999999999999995,0.0,0.2,0.0,3.27749276888168,2.9733074957756327,3.167737638518292,3.0456982483727995,0.6356987953509801,1.348520786954392,0.5,0.07068965517241378
43,0,0,0,0.0,0.0,0,184386,,,0,0,0,0,0.0,499,200,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,514,200,False,0.0,512,200,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,473,190,0,9794,3,10213,11,0.0,0.0,Bree,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,0,4,,,0,184704,,,0,0,-1,1,0.6,371,176,,,0,3,0.0,-0.5,0,Marvelous,0.0,0,0,1.7,385,171,False,8.4,368,163,13,,,44,0,0,,0,,184704.jpg,0.5,0,0,Nakamba,0.4,False,,a,2,7,7.0,301,153,1,11064,304,26570,725,0.0,0.2,Nakamba,1,Aston Villa,2.0,1.4931939278832131,0.0,0.0,0.4931939278832129,1.7000000000000008,0.0,0.0,0.0,,,,,,0.7465969639416065,,,,,,,,,,,,,,,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,0.0,0.789614993954183,0.8308564625779287,0.7964413425366303,0.1696811281685469,0.3559261371813311,0.0,0.0
45,0,0,2,,,0,193488,5.0,,0,0,-2,2,0.3,384,180,,,0,3,0.2,-0.3,1,Anwar,0.2,0,0,0.2,408,179,False,1.2,403,179,2,,,58,0,0,2.0,0,,193488.jpg,1.0,0,0,El Ghazi,0.1,False,,a,2,7,0.0,590,234,1,2892,59,9248,182,0.0,0.2,El Ghazi,0,Aston Villa,1.0,1.2465969639416064,0.0,0.0,0.2465969639416065,1.7000000000000008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2465969639416064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.2896149939541828,1.330856462577929,1.2964413425366303,0.2149305110244149,0.5176212152737304,0.0,0.0
46,0,3,142,,,4,199798,,,0,0,2,-2,1.5,358,134,,,1,2,3.2,2.7,6,Ezri,3.2,9,1,21.8,133,40,False,137.4,71,21,630,,,47,0,0,,0,,199798.jpg,5.0,0,0,Konsa Ngoyo,7.6,False,,a,2,7,79.0,93,17,35,689441,10033,228159,10967,0.7,7.4,Konsa,0,Aston Villa,7.0,21.70471499036498,0.3,1.7999999999999998,6.9047149903649805,1.7000000000000008,1.0,0.0,0.0,0.0,0.0,2.730734096210938,0.0,0.0,3.10067357005214,,,,,,,,7.2262786389623965,0.1,1.0,0.9,1.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.7307340962109388,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,4.7952465443761065,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,1.7475326696049598,0.09999999999999998,0.0,3.3000000000000003,0.0,0.0,0.0,1.6262786389623969,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.5261052090730685,3.221291228262672,3.411776180284264,3.2876451658404635,0.6597177808621575,1.4302340671417184,0.3,0.04285714285714286
47,0,0,0,,,0,203368,,,0,0,-1,1,0.0,467,192,,,0,2,0.0,-0.5,0,Frédéric,0.0,0,0,0.0,487,193,False,0.0,484,193,0,,,44,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,a,2,7,0.0,437,180,0,1213,33,6100,144,0.0,0.0,Guilbert,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,0,0,0.0,0.0,0,213345,,,0,0,0,0,0.0,598,76,,,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,598,76,False,0.0,597,75,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,1.0,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,598,76,0,553,37,956,36,0.0,0.0,Wesley,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,0,0,0.0,0.0,0,217487,,,0,0,-1,1,0.0,596,75,,,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,597,75,False,0.0,596,74,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,596,75,0,1544,4,7994,40,0.0,0.0,Samatta,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0,3,100.0,100.0,0,221239,,,0,0,-2,2,12.9,285,42,,,0,4,0.0,-0.5,0,Keinan,0.0,0,0,2.3,370,46,False,4.4,382,42,28,,2020-10-18T17:30:11.727273Z,43,0,0,,0,,221239.jpg,1.0,0,0,Davis,8.3,False,,a,2,7,6.0,307,48,1,450039,10952,915564,19036,0.0,0.2,Davis,0,Aston Villa,1.0,1.0,0.0,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,,,,,,1.0,,,,,,,,1.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,0.7000000000000001,0.0,,,,,,1.6999999999999995,0.0,,,,,,0.6000000000000001,0.0,,,,,,3.3000000000000003,0.0,,,,,,0.8999999999999995,0.0,,,,1.0,1.0,1.0,0.23255813953488372,0.4822428221704121,0.0,0.0
51,0,0,0,0.0,0.0,0,223349,,,0,0,-1,1,0.0,472,56,,,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,492,56,False,0.0,489,53,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,44,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.7,False,,n,2,7,0.0,443,55,0,43346,114,126830,1682,0.0,0.0,Vassilev,0,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,0,82,,,4,230046,,,0,0,-1,1,89.8,83,56,4.0,,0,3,3.0,2.5,3,Douglas Luiz,3.0,9,0,23.7,116,64,False,103.6,140,50,615,,,49,0,0,,0,,230046.jpg,2.7,0,0,Soares de Paulo,0.3,False,,a,2,7,42.0,174,91,19,13483,796,21556,637,0.6,3.9,Douglas Luiz,2,Aston Villa,7.037037037037036,16.792249767521035,0.2,1.0,1.735311968477971,1.7000000000000008,1.0,0.3,0.8999999999999999,0.0,0.0,2.4826835240527343,0.09999999999999998,0.0,2.3862670722266737,,,,,,,,2.9065696597405988,0.1,0.0,0.9,1.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000001,1.0,0.0,0.0,1.1826835240527347,0.0,0.0,1.6999999999999995,0.0,0.0,0.0,2.0488116360940265,0.1,0.0,0.6000000000000001,1.0,0.0,0.0,2.3368831674012402,0.0,0.0,3.3000000000000003,0.0,0.1,0.0,3.895339713216536,0.0,0.0,0.8999999999999995,0.0,0.1,1.0,2.389280312963454,2.3752579173074877,2.4432944173341724,2.423085236300337,0.4869932800462599,1.0780055790996879,0.5,0.07105263157894738
106,1,4,113,,,2,88894,2.0,,0,0,0,0,223.9,12,10,2.0,,1,3,5.5,5.0,7,Ross,5.5,9,2,57.8,18,10,False,148.8,62,21,490,,,60,0,0,,0,,88894.jpg,4.4,0,0,Barkley,3.9,False,,a,2,7,205.0,25,10,31,402285,18965,161734,12209,0.9,5.2,Barkley,0,Aston Villa,7.045454545454545,31.494325499540743,1.5,7.5,1.7373877004976817,1.7000000000000008,1.0,1.7,5.1,0.30000000000000004,0.0,9.139621323095797,1.1,1.0,4.470162328967073,1.5725317930340126,0.0,0.0,1.3,0.0,0.1,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,6.382683524052736,0.9,1.0,1.6999999999999995,0.0,-0.1,0.0,6.348811636094028,0.09999999999999998,1.0,0.6000000000000001,1.0,0.1,0.0,4.23688316740124,0.2,0.0,3.3000000000000003,0.0,0.4,0.0,2.7065696597405995,0.0,0.0,0.8999999999999995,0.0,0.09999999999999998,0.0,5.7629138620768785,4.15532287599077,4.374045412831831,4.433725544710933,0.7450270548278456,1.8249361288967683,3.2,0.45419354838709686
496,0,1,133,,,4,199796,,,0,0,0,0,64.4,128,31,,,0,2,3.0,2.5,6,Matthew,3.0,9,0,22.0,132,39,False,135.6,73,23,595,,,50,0,0,,0,,199796.jpg,3.4,0,0,Cash,0.7,False,,a,2,7,20.0,240,72,24,44976,1456,29013,1152,0.6,4.8,Cash,3,Aston Villa,7.0588235294117645,16.76273780541006,0.1,0.6000000000000001,6.962737805410064,1.7000000000000008,1.0,0.4,1.2000000000000002,0.0,0.0,2.730734096210938,0.0,0.0,2.3747211890997595,,,,,,,,3.5262786389623964,0.1,0.0,0.9,1.0,0.1,0.0,4.586341215165636,0.0,0.0,0.7000000000000001,1.0,0.2,0.0,2.030734096210939,0.0,0.0,1.6999999999999995,0.0,0.10000000000000003,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,1.14753266960496,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.6262786389623973,0.0,0.0,0.8999999999999995,0.0,0.0,0.0,2.146105209073068,2.4957676344922897,2.6860399275344933,2.5617961675430143,0.4749442378199519,1.062007601287239,0.5,0.07083333333333333
