id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week9,cleansheet_week9,xA,xA_points,xG_week9,goals_week9,xPoints week 9,xA_week9,assists_week9,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
577,0,0,61,,,1,57328,,,0,0,0,0,21.4,260,75,,,0,2,1.7,2.2,2,Nathaniel,1.7,4,0,9.5,289,98,False,45.8,270,105,341,,,45,0,0,,0,,57328.jpg,2.8,0,0,Clyne,0.3,False,,a,6,31,27.0,226,69,11,25073,2708,6566,1057,0.4,2.4,Clyne,0,Crystal Palace,3.928571428571429,11.218391852214657,0.0,0.0,3.9183918522146546,1.6999999999999993,0.0,0.1,0.30000000000000004,0.0,0.0,2.7307340962109388,0.0,0.0,2.855590653291003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.6314843347923187,0.0,0.0,1.0999999999999996,0.0,0.1,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,3.1700109952403035,3.315767477719998,2.774144264030681,2.7897868834099246,0.634575700731334,1.3461383434899943,0.1,0.025454545454545455
578,0,0,0,,,0,42525,,,0,0,0,0,0.0,411,8,,,0,1,0.0,0.5,0,Stephen,0.0,0,0,0.0,431,30,False,0.0,429,30,0,,,40,0,0,,0,,42525.jpg,0.0,0,0,Henderson,0.3,False,,a,6,31,0.0,370,5,0,24559,1859,4722,561,0.0,0.0,Henderson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0,0,0,100.0,100.0,0,105666,,,0,0,0,0,0.0,502,46,,,0,1,0.0,0.5,0,Jack,0.0,0,0,0.0,516,62,False,0.0,515,62,0,,2020-10-23T13:30:19.850079Z,45,0,0,,0,,105666.jpg,0.0,0,0,Butland,0.0,False,,a,6,31,0.0,472,43,0,2346,171,939,149,0.0,0.0,Butland,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,0,29,100.0,100.0,0,41823,,,0,0,-1,1,17.5,272,151,,,0,3,0.7,1.2,0,Fabian,0.7,3,0,3.9,355,163,False,20.8,333,144,154,,2020-11-06T14:00:20.770608Z,49,0,0,,0,,41823.jpg,1.3,0,0,Delph,0.0,False,,a,7,11,1.0,353,167,4,1903,68,3680,90,0.1,0.8,Delph,0,Everton,3.0769230769230766,4.8864643684477205,0.0,0.0,0.8864643684477208,1.299999999999999,0.0,0.0,0.0,,,,,,1.5881009197455094,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.2,0.0,0.0,0.0,,,,2.2,0.0,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.0907179532894125,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,1.5453589766447062,1.5336003758067305,1.5763685783687031,1.5876282844368172,0.32410222851949166,0.7174308658005829,0.0,0.0
150,1,0,62,,,0,55422,2.0,,0,0,-2,2,96.8,88,59,3.0,,0,3,1.7,2.2,1,Gylfi,1.7,8,0,24.1,143,74,False,68.0,213,85,396,,,68,0,0,1.0,0,,55422.jpg,1.7,0,0,Sigurdsson,0.9,False,,a,7,11,76.0,118,65,15,13678,369,62372,1422,0.3,2.2,Sigurdsson,0,Everton,8.823529411764708,18.559970869061967,0.3,1.5,2.542066938930964,1.299999999999999,0.0,0.5,1.5,0.0,0.0,1.0,0.0,0.0,2.1034633651603567,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,5.102020658193193,0.1,0.0,1.2,0.0,0.3,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,3.690717953289413,0.2,0.0,2.4000000000000004,0.0,0.2,0.0,2.201896517994656,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.7785228942568139,2.174096960211066,2.1004097474745294,2.100266562208634,0.30933284781769954,0.8066413782005327,0.8,0.09066666666666665
151,0,0,0,,,0,57513,,,0,0,-1,1,0.0,457,27,,,0,1,0.0,0.5,0,Jonas,0.0,0,0,0.0,478,49,False,0.0,476,49,0,,,44,0,0,,0,,57513.jpg,0.0,0,0,Lössl,0.1,False,,a,7,11,0.0,421,24,0,2053,30,6429,147,0.0,0.0,Lössl,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,97,0.0,0.0,1,59949,,,0,0,-1,1,46.1,174,43,,,0,2,0.0,0.0,0,Seamus,0.3,8,0,19.3,181,56,False,112.4,147,63,447,Hamstring injury - Unknown return date,2020-11-13T11:00:14.415890Z,49,0,0,,0,,59949.jpg,2.7,0,0,Coleman,0.8,False,,i,7,11,34.0,209,59,16,182872,43,208406,6794,0.1,3.3,Coleman,0,Everton,5.925925925925926,18.946962768543077,0.1,0.6000000000000001,6.829058838412071,1.299999999999999,0.0,0.5,1.5,,,,,,3.1972999671916447,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,8.27783190828049,0.0,0.0,0.3999999999999999,0.0,0.4,1.0,1.9,0.1,0.0,1.2,0.0,0.09999999999999998,0.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.403793035989311,3.1097225282141743,3.15941625670792,3.1925700821083494,0.6525101973860499,1.4443928941581756,0.6,0.10125
153,0,0,3,100.0,100.0,0,66838,,,0,0,0,0,10.8,311,45,,,0,4,0.3,0.8,0,Cenk,0.3,2,0,1.5,392,49,False,2.2,406,49,31,,2020-08-15T10:00:11.707165Z,60,0,0,,0,,66838.jpg,0.5,0,0,Tosun,0.0,False,,a,7,11,2.0,345,53,1,927,87,925,116,0.0,0.2,Tosun,1,Everton,2.0,1.3,0.0,0.0,0.0,1.299999999999999,0.0,0.1,0.30000000000000004,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,0.65,0.70520623778948,0.6538288486871964,0.6487981613339571,0.10833333333333334,0.26536138880151094,0.1,0.05
154,0,1,37,,,0,100649,4.0,,0,0,-2,2,71.2,136,86,4.0,,0,3,3.0,3.5,0,Bernard,3.0,4,1,16.2,208,99,False,67.2,215,87,165,,,58,0,0,,0,,100649.jpg,3.0,0,0,Anício Caldeira Duarte,0.2,False,,a,7,11,24.0,239,125,9,7452,580,12477,949,0.5,1.6,Bernard,1,Everton,3.0,6.5643027592365275,0.1,0.5,0.8643027592365278,1.299999999999999,0.0,0.4,1.2000000000000002,,,,,,2.188100919745509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000000001,0.0,0.0,0.8000000000000007,0.0,0.2,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,4.301896517994656,0.1,1.0,1.5999999999999996,0.0,0.2,0.0,1.967298839331552,2.342157274122543,2.1908331178536673,2.1830880050317654,0.37725877926646706,0.9085594542433778,0.5,0.16666666666666666
155,5,8,180,0.0,100.0,1,101188,3.0,,1,-1,2,-2,232.3,14,3,2.0,,1,2,0.0,3.5,8,Lucas,3.0,14,0,48.1,42,4,False,205.4,32,7,701,Ankle injury - Unknown return date,2020-11-26T14:30:25.951853Z,62,0,0,,0,,101188.jpg,4.2,1,0,Digne,13.3,False,,i,7,11,42.0,190,50,34,1240145,66858,1007153,35787,0.5,5.5,Digne,0,Everton,8.095238095238095,35.718501813842934,0.2,1.2000000000000002,9.328982163187918,1.299999999999999,0.0,1.7,5.1,0.0,0.0,7.225935032398058,0.7,2.0,4.412285518180599,8.07651776468577,0.0,0.0,1.0,1.0,0.1,1.0,6.063272882726872,0.1,0.0,0.30000000000000004,0.0,0.5,0.0,6.777831908280491,0.0,0.0,0.3999999999999999,0.0,-0.09999999999999998,1.0,2.5047768476488086,0.0,0.0,1.2,0.0,0.09999999999999998,0.0,6.934247116207956,0.0,0.0,2.2,0.0,0.4,1.0,-0.20268414353111489,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,2.407586071978622,0.1,0.0,1.5999999999999996,0.0,0.0,0.0,4.091271019263381,4.4807062937803135,4.385221120568121,4.40415955516083,0.7116589545452578,1.7720165064196174,1.9,0.23470588235294118
156,0,1,164,,,1,106611,,,0,0,1,-1,25.3,246,66,,,1,2,1.0,1.5,1,Michael,1.0,16,2,32.8,79,16,False,218.6,28,5,810,,,51,0,0,,0,,106611.jpg,3.1,0,0,Keane,5.8,False,,a,7,11,84.0,104,18,28,457289,5132,216209,19185,0.2,5.5,Keane,0,Everton,9.032258064516126,27.20880742306356,0.7,4.199999999999998,10.40880742306356,1.299999999999999,0.0,0.2,0.6000000000000001,0.0,0.0,2.0901271721360515,0.0,0.0,3.0124036789820376,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,8.16327288272687,0.6,1.0,0.30000000000000004,0.0,0.2,0.0,4.3812801841425575,0.0,0.0,0.3999999999999999,0.0,-0.1,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.343212633449335,0.09999999999999998,1.0,2.2,0.0,0.1,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.3628718131576498,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.2802227094381085,2.9899893171096497,2.979039377395165,3.0062551950447167,0.5906673880356937,1.3339147696811198,0.8999999999999999,0.09964285714285716
157,0,1,132,,,1,111234,,,0,0,-1,1,10.0,315,3,,,0,1,1.0,1.5,2,Jordan,1.0,14,0,18.7,186,12,False,176.2,57,14,720,,,49,0,0,,0,,111234.jpg,2.5,0,24,Pickford,6.8,False,,a,7,11,0.0,544,55,20,424631,3006,457083,15891,0.2,4.1,Pickford,0,Everton,8.0,25.2192294318563,0.0,0.0,9.219229431856297,1.299999999999999,0.0,0.0,0.0,0.0,0.0,3.0901271721360515,0.0,0.0,3.1524036789820373,5.471517764685769,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.4432126334493365,0.0,0.0,2.2,0.0,0.0,0.0,3.797315856468885,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.0345604335082235,2.9344015032269217,3.1054743134748115,3.150513137747269,0.6433476895881708,1.4241108185539295,0.0,0.0
158,0,0,33,100.0,100.0,1,120250,,,0,0,-1,1,47.3,173,105,,,0,3,0.3,0.8,0,André Filipe,0.3,6,0,9.1,293,135,False,26.6,314,134,362,,2020-11-01T16:30:21.721140Z,54,0,0,,0,,120250.jpg,1.8,0,0,Tavares Gomes,0.3,False,,a,7,11,22.0,248,133,9,19950,214,35301,697,0.1,1.7,André Gomes,1,Everton,5.0,10.240504598727547,0.1,0.5,1.4405045987275464,1.299999999999999,0.0,0.1,0.30000000000000004,,,,,,2.0481009197455093,2.8678794411714423,0.1,0.0,1.0,1.0,0.0,0.0,2.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,,,1.2,0.0,,,1.4108031583623342,0.0,0.0,2.2,0.0,0.1,0.0,,,,0.8000000000000007,0.0,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,1.2054015791811672,2.0524870294488418,2.0404526836350456,2.046346323193038,0.3792779481010202,0.8813623059473834,0.2,0.04
159,2,0,64,,,0,153133,,,0,0,-1,1,56.5,156,97,,,0,3,2.3,2.8,2,Alex,2.3,8,0,15.5,219,104,False,62.6,232,96,272,,,59,0,0,,0,,153133.jpg,2.0,0,0,Iwobi,0.2,False,,a,7,11,36.0,206,109,16,7888,1073,12829,497,0.4,2.7,Iwobi,0,Everton,8.0,17.04061521822608,0.0,0.0,2.304807357964074,1.299999999999999,0.0,0.9,2.7,0.0,0.0,2.2725317930340134,0.0,0.0,2.13007690227826,,,,,,,,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,4.902020658193193,0.0,0.0,1.2,0.0,0.4,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.788770053475936,0.0,0.0,2.4000000000000004,0.0,0.2,1.0,1.9,0.0,0.0,1.5999999999999996,0.0,0.30000000000000004,0.0,1.7922603693019898,2.1997903933658107,2.1269594704476456,2.1269001299709718,0.3610299834369932,0.876938782783064,0.9,0.1125
160,0,0,11,100.0,100.0,0,153673,,,0,0,-2,2,6.6,323,108,,,0,2,0.7,1.2,0,Jonjoe,0.7,1,0,2.4,371,138,False,9.0,373,144,75,,2020-09-30T21:00:17.565989Z,43,0,0,,0,,153673.jpg,2.0,0,0,Kenny,0.1,False,,a,7,11,8.0,300,102,2,5035,211,14417,306,0.2,0.5,Kenny,0,Everton,1.0,3.1524036789820373,0.0,0.0,1.152403678982037,1.299999999999999,0.0,0.0,0.0,,,,,,3.1524036789820373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,2.36287181315765,2.9344015032269217,3.1054743134748115,3.150513137747269,0.7331171346469855,1.5202240467726875,0.0,0.0
161,0,0,0,0.0,0.0,0,160987,,,0,0,0,0,0.0,569,227,,,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,0.0,575,226,False,0.0,574,226,0,Achilles injury - Expected back 12 Dec,2020-08-15T10:00:11.729677Z,50,0,0,,0,,160987.jpg,0.0,0,0,Gbamin,0.0,False,,i,7,11,0.0,560,222,0,181,7,206,7,0.0,0.0,Gbamin,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,1,132,100.0,100.0,1,164511,,,0,0,0,0,4.7,337,120,,,0,2,0.3,0.8,1,Yerry,0.3,13,1,25.4,130,36,False,190.2,44,13,720,,2020-10-14T10:00:21.355993Z,55,0,0,,0,,164511.jpg,2.5,0,0,Mina,2.0,False,,a,7,11,59.0,149,30,20,136530,2140,109523,6476,0.1,3.6,Mina,1,Everton,8.0,20.419229431856294,0.2,1.2000000000000002,9.219229431856297,1.299999999999999,0.0,0.0,0.0,0.0,0.0,2.0901271721360515,0.0,0.0,2.552403678982037,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,4.404776847648808,0.2,1.0,1.2,0.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,0.3628718131576499,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,1.6733818688029805,2.3896077410164005,2.5093031621620083,2.549311299081226,0.46407339617855214,1.0883485855753317,0.2,0.025
163,0,0,29,,,0,173807,,,0,0,-2,2,7.3,321,166,,,0,3,0.3,0.8,1,Tom,0.3,2,0,3.8,356,164,False,30.6,311,132,108,,,53,0,0,,0,,173807.jpg,1.2,0,0,Davies,0.1,False,,a,7,11,0.0,576,230,5,2887,66,7924,153,0.1,0.9,Davies,0,Everton,4.166666666666667,6.200420498939622,0.0,0.0,1.200420498939622,1.299999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4881009197455093,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.2,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,,,,1.5999999999999996,0.0,,,1.0,1.4336003758067302,1.4763685783687028,1.4876282844368172,0.2807737584425489,0.6463897339676432,0.0,0.0
164,1,10,275,,,1,177815,,,1,-1,9,-9,88.0,101,11,,,2,4,8.7,9.2,13,Dominic,8.7,16,10,97.2,6,2,True,382.0,4,2,788,,,79,0,0,,0,,177815.jpg,7.8,0,0,Calvert-Lewin,60.0,False,,a,7,11,502.0,2,1,70,4163996,150748,686186,15310,1.1,8.9,Calvert-Lewin,1,Everton,8.974358974358974,53.517903930131006,6.0,24.0,0.0,1.299999999999999,0.0,0.5,1.5,0.9000000000000004,2.0,8.900000000000002,0.09999999999999998,0.0,5.963423580786028,5.1,0.2,1.0,1.0,1.0,0.1,0.0,13.4,2.1,3.0,0.30000000000000004,0.0,0.0,0.0,6.0,1.0,1.0,0.3999999999999999,0.0,0.0,0.0,3.6000000000000014,0.4000000000000004,1.0,1.2,0.0,0.0,0.0,4.800000000000002,0.7000000000000002,1.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,6.999999999999997,0.5999999999999996,1.0,2.4000000000000004,0.0,0.2,0.0,3.8569377990430613,0.09999999999999963,0.0,1.5999999999999996,0.0,0.10000000000000003,1.0,5.1113875598086125,7.009187456626747,6.035952914489206,5.9406573226264126,0.7548637444032946,2.1216908949361697,6.5,0.7242857142857143
165,0,0,18,100.0,100.0,0,194164,,,0,0,-2,2,0.3,390,152,,,0,2,0.0,0.5,0,Mason,0.0,3,0,2.2,376,140,False,22.0,331,132,90,,2020-09-06T01:30:17.999031Z,48,0,0,,0,,194164.jpg,0.0,0,0,Holgate,0.1,False,,a,7,11,0.0,526,201,0,2071,306,6612,284,0.0,0.0,Holgate,1,Everton,,,0.0,0.0,,1.299999999999999,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075860719786219,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,0.8075860719786219,,,,,,0.0,
166,4,4,96,100.0,100.0,1,212319,,,0,0,-2,2,65.5,143,21,,,0,4,1.7,2.2,5,Richarlison,1.7,7,1,44.9,48,16,False,122.2,130,17,457,,2020-11-18T11:30:20.042800Z,78,0,0,2.0,0,,212319.jpg,4.5,1,0,de Andrade,4.2,False,,a,7,11,263.0,26,15,27,441743,16178,862810,5513,0.2,3.5,Richarlison,1,Everton,6.0,30.691615720524016,3.2,12.32,0.0,1.299999999999999,0.0,1.1,3.3000000000000003,0.5,0.0,5.017903930131004,0.0,1.0,5.115269286754002,5.9,0.9,0.0,1.0,1.0,0.1,0.0,13.705263157894736,0.9,0.0,0.30000000000000004,0.0,0.9,3.0,5.999999999999999,0.4999999999999998,1.0,0.3999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,0.0,0.9000000000000017,0.4000000000000004,0.0,2.2,0.0,0.10000000000000007,0.0,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,,,,1.5999999999999996,0.0,,,2.958951965065503,6.073404213722532,5.181721082858456,5.094410709016678,0.6558037547120517,1.831560210480811,4.300000000000001,0.7166666666666668
167,0,0,0,,,0,222627,,,0,0,-1,1,0.0,482,39,,,0,1,0.0,0.5,0,João,0.0,0,0,0.0,500,58,False,0.0,498,58,0,,,44,0,0,,0,,222627.jpg,0.0,0,0,Virgínia,0.1,False,,a,7,11,0.0,449,36,0,826,16,3218,97,0.0,0.0,Virgínia,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,0,4,,,0,232826,,,0,0,-2,2,1.2,371,177,,,0,3,0.0,0.5,0,Anthony,0.0,0,0,0.7,401,174,False,4.2,392,173,32,,,43,0,0,,0,,232826.jpg,1.0,0,0,Gordon,0.8,False,,a,7,11,2.0,338,160,1,47056,20438,49103,3872,0.0,0.2,Gordon,0,Everton,1.0,1.288100919745509,0.0,0.0,0.2881009197455093,1.299999999999999,0.0,0.0,0.0,,,,,,1.288100919745509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,,,,1.5999999999999996,0.0,,,1.0,1.23360037580673,1.2763685783687029,1.2876282844368172,0.2995583534291882,0.6211774227783778,0.0,0.0
169,0,0,1,0.0,0.0,0,242058,,,0,0,-2,2,1.3,370,50,,,0,4,0.0,0.0,0,Moise,0.0,0,0,0.9,398,51,False,0.0,592,72,13,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,0,0,,0,,242058.jpg,1.0,0,0,Kean,0.2,False,,n,7,11,11.0,288,47,2,7865,5,34415,191,0.0,0.3,Kean,0,Everton,2.0,2.0,0.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,,,,0.3999999999999999,0.0,,,,,,1.2,0.0,,,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,,,,1.5999999999999996,0.0,,,,1.0,1.0,1.0,0.1724137931034483,0.41522739926869984,0.0,0.0
170,0,0,0,100.0,100.0,0,480455,,,0,0,-1,1,0.0,405,163,,,0,2,0.0,0.5,0,Jarrad,0.0,0,0,0.0,425,163,False,0.0,423,163,0,,2020-09-17T01:30:16.017479Z,39,0,0,,0,,480455.jpg,0.0,0,0,Branthwaite,2.3,False,,a,7,11,0.0,364,142,0,121291,1803,222116,4140,0.0,0.0,Branthwaite,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,0,0,94,100.0,100.0,1,119765,,,0,0,-2,2,51.9,161,100,,,0,3,1.3,1.8,2,Allan,1.3,14,0,19.0,184,87,False,129.4,114,40,720,,2020-11-17T23:00:19.118913Z,53,0,0,,0,,119765.jpg,1.8,0,0,Marques Loureiro,1.0,False,,a,7,11,8.0,305,155,14,77389,1068,137486,2103,0.2,2.6,Allan,3,Everton,7.777777777777778,15.54078493135396,0.0,0.0,2.2407849313539607,1.299999999999999,0.0,0.1,0.30000000000000004,0.0,0.0,2.2725317930340134,0.0,0.0,1.9981009197455093,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,,,1.2,0.0,,,1.110803158362334,0.0,0.0,2.2,0.0,0.0,0.0,2.4493289641172207,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.3907179532894125,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,1.2018965179946557,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.6850556773595267,1.9577962655240253,1.9873531394596964,1.9973192402084063,0.3770001735368886,0.8679195777768086,0.1,0.012857142857142859
508,3,5,201,100.0,100.0,1,60025,1.0,,0,0,4,-4,263.3,7,6,1.0,,1,3,1.3,1.8,2,James,1.3,12,3,68.7,13,8,False,242.0,17,6,661,,2020-10-26T02:00:17.500734Z,79,0,0,,0,,60025.jpg,5.6,0,0,Rodríguez,28.7,False,,a,7,11,180.0,42,22,45,3116588,51395,1952932,126176,0.2,5.7,Rodríguez,1,Everton,8.035714285714286,41.66880846691943,2.0,10.0,2.315096676526414,1.299999999999999,0.0,2.1,6.3000000000000025,0.10000000000000007,0.0,3.372531793034013,0.20000000000000007,0.0,5.185451720327751,4.267879441171441,,,1.0,1.0,,,7.909239273313296,0.09999999999999998,1.0,0.30000000000000004,0.0,0.4,1.0,4.6703200460356395,0.10000000000000003,0.0,0.3999999999999999,0.0,0.5,0.0,12.802020658193193,1.1,2.0,1.2,0.0,0.2,1.0,4.101837641120953,0.10000000000000007,0.0,2.2,0.0,0.4000000000000001,1.0,4.24932896411722,0.2999999999999998,0.0,0.8000000000000007,0.0,0.09999999999999988,0.0,,,,2.4000000000000004,0.0,,,2.201896517994656,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.481398729066712,5.877503085340635,5.225496757938691,5.168726665250702,0.6563862937123734,1.844900928486509,4.1,0.5102222222222221
