id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week13,goals_week13,xPoints week 13,clean_sheet_points,xGA_week13,cleansheet_week13,xA,xA_points,xA_week13,assists_week13,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,form 5,form 10,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game,value form 5
486,0,1,111,100.0,100.0,1,19188,,,0,0,-1,1,13.0,324,112,,,0,2,-0.2,0.8,2,Scott,0.8,8,1,24.2,222,68,False,145.4,161,65,630,,2020-09-25T09:00:10.989226Z,44,0,0,,0,,19188.jpg,3.1,0,0,Dann,0.8,False,,a,6,31,83.0,160,32,22,90025,497,94289,2455,0.2,5.0,Dann,1,Crystal Palace,7.096774193548387,22.02742564586968,0.3,1.7999999999999998,0.0,0.0,5.274923012311923,8.227425645869678,0.20000000000000107,0.0,0.0,0.0,0.0,0.0,3.1038645228270907,4.331484334792318,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,,,,1.9,0.0,,,,,,2.7,0.0,,,,,,1.4000000000000004,0.0,,,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,3.531484334792319,0.2,0.0,1.0999999999999996,0.0,0.0,0.0,4.586341215165636,0.09999999999999998,1.0,0.7000000000000011,0.0,0.0,0.0,2.7307340962109388,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,0.7307340962109391,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,,,,0.6000000000000014,0.0,,,,,,1.0999999999999996,0.0,,,2.912130401577933,3.364283514914012,2.6362837099967407,2.985227957133044,2.9979952687071685,0.7054237551879751,1.4797093523011264,0.3,0.042272727272727274,0.6618478185404393
489,3,5,150,100.0,100.0,0,232413,1.0,,0,0,-2,2,224.0,36,26,3.0,,1,3,2.6,3.6,2,Eberechi,3.6,15,1,53.0,62,36,False,171.0,127,46,750,,2020-11-17T23:00:19.063388Z,58,0,0,,0,,232413.jpg,3.2,0,0,Eze,1.1,False,,a,6,31,134.0,93,47,39,108100,6369,74099,5944,0.6,6.7,Eze,0,Crystal Palace,12.1875,36.851566341216476,0.7,3.5,0.0,0.0,2.8187307530779813,3.5323002861706114,0.20000000000000107,0.0,0.6,1.7999999999999998,0.0,0.0,3.0237182638946862,1.3328710836980795,0.0,0.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,2.649568619222635,0.1,0.0,1.9,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.4000000000000004,0.0,,,3.3,0.4,0.0,1.0999999999999996,0.0,0.1,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,7.153523102834472,0.09999999999999998,1.0,0.7000000000000011,0.0,0.0,1.0,2.482683524052735,0.0,0.0,1.6999999999999993,0.0,0.1,0.0,2.182683524052735,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,4.6717798339738845,0.09999999999999998,0.0,0.6000000000000014,0.0,0.2,1.0,5.911347904890133,0.0,0.0,1.0999999999999996,0.0,0.2,1.0,3.6134451080094934,3.5097726839579657,2.9612410055657934,3.0003313454830147,2.999596324556878,0.5213307351542562,1.2555306708382588,1.2999999999999998,0.10666666666666665,0.6230077772430161
522,0,0,0,100.0,100.0,0,221272,,,0,0,0,0,0.0,441,175,,,0,2,-1.0,0.0,0,Sam,0.0,0,0,0.0,466,177,False,0.0,463,177,0,,2020-09-15T22:30:15.910235Z,40,0,0,,0,,221272.jpg,0.0,0,0,Woods,0.7,False,,a,6,31,0.0,406,158,0,56900,526,34293,988,0.0,0.0,Woods,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,0,0,0.0,0.0,0,114536,,,0,0,0,0,0.0,434,172,,,0,2,0.0,0.0,0,Ryan,0.0,0,0,0.0,460,174,False,0.0,457,174,0,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,0,0,,0,,114536.jpg,0.0,0,0,Inniss,0.1,False,,u,6,31,0.0,398,154,0,4707,54,5498,65,0.0,0.0,Inniss,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1,0,106,,,1,57328,,,0,0,0,0,43.1,238,61,,,0,2,1.0,2.0,0,Nathaniel,2.0,8,0,16.5,271,87,False,91.4,237,90,611,,,45,0,0,,0,,57328.jpg,2.7,0,0,Clyne,0.3,False,,a,6,31,29.0,255,78,19,40365,995,18305,2677,0.4,4.2,Clyne,0,Crystal Palace,7.037037037037036,22.06459323958977,0.0,0.0,,,,8.158171221241146,0.20000000000000107,0.0,0.3,0.8999999999999999,,,3.13549482878381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.6314843347923187,0.0,0.0,1.0999999999999996,0.0,0.1,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,2.7307340962109388,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,1.7307340962109392,0.0,0.0,1.6999999999999993,0.0,0.0,0.0,5.518214742255961,0.0,0.0,0.6000000000000014,0.0,0.1,1.0,3.331484334792319,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,3.32779181736754,3.322925307745776,2.649493321647271,3.014735090247074,3.0288316560195154,0.6967766286186244,1.47808643720559,0.3,0.04263157894736842,0.7395092927483422
578,0,0,0,,,0,42525,,,0,0,0,0,0.0,427,9,,,0,1,-1.0,0.0,0,Stephen,0.0,0,0,0.0,453,34,False,0.0,450,34,0,,,40,0,0,,0,,42525.jpg,0.0,0,0,Henderson,0.4,False,,a,6,31,0.0,391,6,0,35656,1695,8987,594,0.0,0.0,Henderson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0,0,0,100.0,100.0,0,105666,,,0,0,0,0,0.0,513,47,,,0,1,-1.0,0.0,0,Jack,0.0,0,0,0.0,531,66,False,0.0,529,66,0,,2020-10-23T13:30:19.850079Z,45,0,0,,0,,105666.jpg,0.0,0,0,Butland,0.0,False,,a,6,31,0.0,489,45,0,3217,79,1849,112,0.0,0.0,Butland,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,0,38,0.0,0.0,0,41823,,,0,0,-1,1,18.6,298,160,,,0,3,0.0,0.0,0,Fabian,0.4,5,0,4.6,373,168,False,26.2,355,153,211,Hamstring injury - Unknown return date,2020-12-05T15:30:20.402727Z,49,0,0,,0,,41823.jpg,1.2,0,0,Delph,0.0,False,,i,7,11,1.0,373,173,6,2151,22,4345,91,0.1,1.2,Delph,0,Everton,5.0,7.394470586715224,0.0,0.0,,,,1.3944705867152245,0.9000000000000021,0.0,0.0,0.0,,,1.4788941173430448,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.2,0.0,0.0,0.0,,,,2.2,0.0,,,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.0907179532894125,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,,,,1.299999999999999,0.0,,,1.0,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,,,,0.8999999999999986,0.0,,,1.0,1.2181435906578826,1.5735203928371502,1.5249594368682842,1.4718873730772892,0.30181512598837645,0.6680962612897634,0.0,0.0,0.2040816326530612
150,1,3,102,,,2,55422,2.0,,0,0,-2,2,212.4,40,29,3.0,,1,3,2.7,2.7,3,Gylfi,3.2,8,1,46.8,87,47,False,134.4,177,67,577,,,68,0,0,1.0,0,,55422.jpg,2.5,0,0,Sigurdsson,1.0,False,,a,7,11,121.0,107,56,30,28296,6284,69883,1361,0.5,4.4,Sigurdsson,0,Everton,12.0,36.673151426465175,1.9,9.02,0.3999999999999999,0.0,4.706569659740596,3.3467294081165377,0.9000000000000021,1.0,1.1,3.3000000000000003,0.10000000000000007,0.0,3.0560959522054305,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,5.102020658193193,0.1,0.0,1.2,0.0,0.3,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,3.690717953289413,0.2,0.0,2.4000000000000004,0.0,0.2,0.0,2.2018965179946557,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,,,,2.9000000000000004,0.0,,,3.0,0.4,0.0,0.7000000000000011,0.0,0.0,0.0,10.906569659740601,0.8,1.0,0.8999999999999986,1.0,0.5,0.0,4.9032848298703,3.6230860498842734,3.173182836662648,3.049062958854248,3.0362428047086656,0.44942587532432804,1.171959298949866,3.0,0.25,0.7210712985103382
151,0,0,0,,,0,57513,,,0,0,-2,2,0.0,456,27,,,0,1,-0.5,-0.5,0,Jonas,0.0,0,0,0.0,481,51,False,0.0,478,51,0,,,43,0,0,,0,,57513.jpg,0.0,0,0,Lössl,0.1,False,,a,7,11,0.0,425,24,0,2405,145,7321,126,0.0,0.0,Lössl,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,97,100.0,0.0,1,59949,,,0,0,-2,2,46.1,227,56,,,0,2,-0.5,0.0,0,Seamus,0.0,8,0,19.3,242,74,False,112.4,208,81,447,,2020-11-13T11:00:14.415890Z,48,0,0,,0,,59949.jpg,2.7,0,0,Coleman,0.6,False,,a,7,11,34.0,242,71,16,183316,273,225994,836,0.0,3.3,Coleman,0,Everton,5.925925925925926,18.71724554055413,0.1,0.6000000000000001,,,,6.610823522205509,0.9000000000000021,0.0,0.5,1.5,,,3.158535184968509,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,8.27783190828049,0.0,0.0,0.3999999999999999,0.0,0.4,1.0,1.9,0.1,0.0,1.2,0.0,0.09999999999999998,0.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,1.299999999999999,0.0,,,,,,2.9000000000000004,0.0,,,,,,0.7000000000000011,0.0,,,,,,0.8999999999999986,0.0,,,,1.5691953573262072,3.544793025550096,3.324468494278316,3.1260740090629646,0.6580281635351061,1.441667474567504,0.6,0.10125,
153,0,0,6,100.0,100.0,0,66838,,,0,0,0,0,10.8,340,50,,,0,4,-0.3,-0.3,0,Cenk,0.2,2,0,1.5,409,53,False,2.2,423,52,32,,2020-08-15T10:00:11.707165Z,60,0,0,,0,,66838.jpg,0.7,0,0,Tosun,0.0,False,,a,7,11,2.0,366,58,2,1411,69,1489,84,0.0,0.3,Tosun,1,Everton,2.8571428571428568,2.3,0.0,0.0,,,,0.0,0.9000000000000021,0.0,0.1,0.30000000000000004,,,0.8049999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,0.0,2.4000000000000004,0.0,0.1,0.0,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,,,,1.299999999999999,0.0,,,,,,2.9000000000000004,0.0,,,1.0,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,,,,0.8999999999999986,0.0,,,1.0,0.7666666666666666,0.8072971077348637,0.7995694907285478,0.8036861633059195,0.13416666666666666,0.3286398738234097,0.1,0.035,0.16666666666666666
154,0,1,39,,,0,100649,,,0,0,-2,2,72.3,178,110,,,0,3,-0.3,-0.3,0,Bernard,0.2,4,1,16.4,272,128,False,67.6,276,115,173,,,58,0,0,,0,,100649.jpg,2.5,0,0,Anício Caldeira Duarte,0.1,False,,a,7,11,24.0,281,147,10,8835,143,15802,351,0.0,1.7,Bernard,1,Everton,4.0,7.8155764693721785,0.1,0.5,,,,1.1155764693721797,0.9000000000000021,0.0,0.4,1.2000000000000002,,,1.9538941173430449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000000001,0.0,0.0,0.8000000000000007,0.0,0.2,0.0,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,4.301896517994656,0.1,1.0,1.5999999999999996,0.0,0.2,0.0,,,,1.299999999999999,0.0,,,1.0,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,,,,0.7000000000000011,0.0,,,,,,0.8999999999999986,0.0,,,1.0,1.7254741294986642,2.0578182098592177,1.9779788041028823,1.941569462648868,0.33687829609362846,0.8113103727907643,0.5,0.125,0.1724137931034483
155,5,8,180,0.0,0.0,1,101188,3.0,,0,0,1,-1,232.3,33,8,2.0,,1,2,0.0,0.0,0,Lucas,1.6,14,0,48.1,78,15,False,205.4,91,33,701,Ankle injury - Expected back 30 Jan,2020-11-26T14:30:25.951853Z,61,0,0,,0,,101188.jpg,4.2,1,0,Digne,5.7,False,,i,7,11,42.0,228,63,34,1242601,141,1578523,18542,0.3,5.6,Digne,0,Everton,8.095238095238095,35.362967224756005,0.2,1.2000000000000002,,,,9.030857133012882,0.9000000000000021,0.0,1.7,5.1,,,4.368366539528683,8.07651776468577,0.0,0.0,1.0,1.0,0.1,1.0,6.063272882726872,0.1,0.0,0.30000000000000004,0.0,0.5,0.0,6.777831908280491,0.0,0.0,0.3999999999999999,0.0,-0.09999999999999998,1.0,2.5047768476488086,0.0,0.0,1.2,0.0,0.09999999999999998,0.0,6.934247116207956,0.0,0.0,2.2,0.0,0.4,1.0,-0.20268414353111489,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,2.407586071978622,0.1,0.0,1.5999999999999996,0.0,0.0,0.0,7.225935032398058,0.0,0.0,1.299999999999999,0.0,0.7,2.0,,,,2.9000000000000004,0.0,,,,,,0.7000000000000011,0.0,,,,,,0.8999999999999986,0.0,,,7.225935032398058,3.773972184940466,4.7638972635399774,4.5123781606765245,4.330601714027182,0.7161256622178169,1.768699912627954,1.9,0.23470588235294118,1.1845795135078785
156,0,1,238,,,3,106611,,,0,0,1,-1,26.4,275,82,,,1,2,2.9,2.9,6,Michael,3.4,18,2,47.4,81,17,False,309.0,25,3,1170,,,51,0,0,,0,,106611.jpg,3.4,0,0,Keane,5.1,False,,a,7,11,139.0,86,9,44,510037,16266,316048,4886,0.7,8.6,Keane,0,Everton,12.941176470588234,39.83687195658115,0.8,4.800000000000002,0.0,0.0,3.626278638962393,14.436871956581149,0.9000000000000021,1.0,0.2,0.6000000000000001,0.0,0.0,3.078303742099453,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,8.16327288272687,0.6,1.0,0.30000000000000004,0.0,0.2,0.0,4.3812801841425575,0.0,0.0,0.3999999999999999,0.0,-0.1,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.343212633449335,0.09999999999999998,1.0,2.2,0.0,0.1,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,1.3628718131576498,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,2.0901271721360515,0.0,0.0,1.299999999999999,0.0,0.0,0.0,2.8200928802256287,0.10000000000000007,0.0,2.9000000000000004,0.0,0.0,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,3.6262786389623987,0.0,0.0,0.8999999999999986,1.0,0.0,0.0,3.2298237090904216,2.7664881768155407,3.4659376098793597,3.2409840353034705,3.0450555438885263,0.6035889690391085,1.3630958081085272,1.0,0.07727272727272728,0.633298766488318
157,0,3,193,,,2,111234,,,0,0,-1,1,10.0,346,3,,,0,1,2.7,2.7,0,Jordan,3.2,16,0,26.6,200,14,False,255.8,51,14,990,,,49,0,0,,0,,111234.jpg,3.1,0,34,Pickford,6.1,False,,a,7,11,0.0,558,58,34,455717,4673,540723,12021,0.7,6.9,Pickford,0,Everton,10.967741935483868,38.23535482537229,0.0,0.0,,,,12.235354825372292,0.9000000000000021,0.0,0.0,0.0,,,3.4861647046662974,5.471517764685769,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.2047768476488088,0.0,0.0,1.2,0.0,0.0,0.0,3.4432126334493365,0.0,0.0,2.2,0.0,0.0,0.0,3.797315856468885,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,,,,2.4000000000000004,0.0,,,1.8075860719786216,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,3.0901271721360515,0.0,0.0,1.299999999999999,0.0,0.0,0.0,3.220092880225629,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,6.626278638962399,0.0,0.0,0.8999999999999986,1.0,0.0,0.0,4.230709976622428,3.5219664145044214,3.864669806642719,3.6704259827672545,3.4581377276032743,0.7114621846257749,1.5748886807476754,0.0,0.0,0.8634101993106996
158,0,0,43,100.0,100.0,2,120250,4.0,,0,0,-1,1,79.5,165,104,,,0,3,0.5,0.5,0,André Filipe,1.0,7,0,13.6,297,142,False,36.8,333,145,502,,2020-11-01T16:30:21.721140Z,54,0,0,,0,,120250.jpg,1.6,0,0,Tavares Gomes,0.2,False,,a,7,11,24.0,280,146,14,21094,188,37968,360,0.2,2.6,André Gomes,2,Everton,8.75,15.540323526751642,0.1,0.5,0.0,0.0,0.0,2.440323526751643,0.9000000000000021,0.0,0.2,0.6000000000000001,0.0,0.0,1.776036974485902,2.8678794411714423,0.1,0.0,1.0,1.0,0.0,0.0,2.7408182206817178,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,2.6703200460356395,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,,,,1.2,0.0,,,1.4108031583623342,0.0,0.0,2.2,0.0,0.1,0.0,,,,0.8000000000000007,0.0,,,1.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,,,,1.299999999999999,0.0,,,1.0,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.496585303791409,0.0,0.0,0.7000000000000011,1.0,0.0,0.0,1.3,0.0,0.0,0.8999999999999986,0.0,0.1,0.0,1.1991463259478523,1.2012314103589572,1.873413528628552,1.8156004597813755,1.767457201253084,0.3288957360159077,0.7642846249369449,0.30000000000000004,0.03428571428571429,0.22206413443478745
159,3,0,124,,,3,153133,,,0,0,-1,1,140.6,92,60,,,0,3,2.7,2.7,6,Alex,3.2,9,0,37.2,130,71,False,137.0,174,65,603,,,59,0,0,,0,,153133.jpg,2.5,0,0,Iwobi,0.2,False,,a,7,11,94.0,145,81,30,15080,3407,16502,606,0.5,5.1,Iwobi,0,Everton,12.0,29.36599546316241,0.1,0.5,0.0,0.0,4.012991678089222,3.3467294081165377,0.9000000000000021,1.0,1.5,4.5,0.2,1.0,2.4471662885968675,,,,,,,,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,4.902020658193193,0.0,0.0,1.2,0.0,0.4,1.0,1.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,2.788770053475936,0.0,0.0,2.4000000000000004,0.0,0.2,1.0,1.9,0.0,0.0,1.5999999999999996,0.0,0.30000000000000004,0.0,2.272531793034013,0.0,0.0,1.299999999999999,0.0,0.0,0.0,2.0550232200564067,0.0,0.0,2.9000000000000004,1.0,0.0,0.0,4.196585303791409,0.1,0.0,0.7000000000000011,0.0,0.4,0.0,2.4065696597406,0.0,0.0,0.8999999999999986,1.0,0.0,0.0,2.9887403309423304,2.653449236638078,2.5509080709753533,2.4716819681560267,2.434945906656189,0.41477394721980804,1.0074824172284946,1.6,0.13333333333333333,0.5065661577868357
160,0,0,16,100.0,100.0,0,153673,,,0,0,-2,2,8.1,350,125,,,0,2,-0.1,-0.1,1,Jonjoe,0.4,1,0,2.7,389,143,False,10.0,397,153,77,,2020-09-30T21:00:17.565989Z,43,0,0,,0,,153673.jpg,1.3,0,0,Kenny,0.1,False,,a,7,11,8.0,325,115,4,6054,164,16111,189,0.1,0.9,Kenny,0,Everton,3.0769230769230766,7.4325429826836285,0.0,0.0,0.0,0.0,1.0,3.4325429826836293,0.9000000000000021,0.0,0.0,0.0,0.0,0.0,2.41557646937218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36287181315765,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,,,,1.299999999999999,0.0,,,,,,2.9000000000000004,0.0,,,,,,0.7000000000000011,0.0,,,1.0,0.0,0.0,0.8999999999999986,0.0,0.0,0.0,1.0,1.4542906043858832,2.794081571348602,2.5998377474731376,2.3875494923091574,0.5617619696214372,1.1648944137584802,0.0,0.0,0.23255813953488372
161,0,0,0,0.0,0.0,0,160987,,,0,0,0,0,0.0,579,231,,,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,0.0,588,230,False,0.0,586,230,0,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,0,0,,0,,160987.jpg,0.0,0,0,Gbamin,0.0,False,,i,7,11,0.0,571,227,0,289,10,289,7,0.0,0.0,Gbamin,0,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,1,195,100.0,100.0,3,164511,,,0,0,0,0,5.6,357,128,,,0,2,2.5,2.5,6,Yerry,3.0,14,1,35.8,138,34,False,245.2,52,14,990,,2020-10-14T10:00:21.355993Z,55,0,0,,0,,164511.jpg,3.1,0,0,Mina,1.8,False,,a,7,11,106.0,128,20,34,150331,4736,140302,1692,0.5,6.2,Mina,1,Everton,10.967741935483868,30.03535482537229,0.3,1.7999999999999998,0.0,0.0,3.626278638962393,12.235354825372292,0.9000000000000021,1.0,0.0,0.0,0.0,0.0,2.7385176458427685,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.963272882726872,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,4.681280184142556,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,4.404776847648808,0.2,1.0,1.2,0.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,2.7973158564688854,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,0.3628718131576499,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,,,,1.5999999999999996,0.0,,,2.0901271721360515,0.0,0.0,1.299999999999999,0.0,0.0,0.0,,,,2.9000000000000004,0.0,,,3.986341215165636,0.0,0.0,0.7000000000000011,0.0,0.0,0.0,4.226278638962398,0.09999999999999998,0.0,0.8999999999999986,1.0,0.0,0.0,3.4822564163066203,2.8671503519938946,3.120613185119061,2.914290901048852,2.7084371089049637,0.4979122992441397,1.1677078476923162,0.3,0.027352941176470594,0.6331375302375674
163,0,0,42,,,1,173807,,,0,0,-3,3,22.5,286,156,,,0,3,0.5,0.5,0,Tom,1.0,2,0,6.5,350,157,False,42.4,323,141,172,,,52,0,0,,0,,173807.jpg,1.5,0,0,Davies,0.1,False,,a,7,11,0.0,581,233,9,3321,80,8730,109,0.2,1.7,Davies,0,Everton,6.0,10.873364704058268,0.0,0.0,,,,1.6733647040582695,0.9000000000000021,0.0,0.4,1.2000000000000002,,,1.8122274506763785,1.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.2,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.8000000000000007,0.0,,,,,,2.4000000000000004,0.0,,,,,,1.5999999999999996,0.0,,,1.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,3.255023220056408,0.0,0.0,2.9000000000000004,1.0,0.4,0.0,,,,0.7000000000000011,0.0,,,1.0,0.0,0.0,0.8999999999999986,0.0,0.0,0.0,1.7516744066854697,1.8890543579921528,1.9112291694749863,1.8479489430178997,1.80271816032666,0.34850527897622663,0.7947143092120257,0.4,0.06666666666666667,0.3368604628241288
