id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week17,cleansheet_week17,xA,xA_points,xG_week17,goals_week17,xPoints week 17,xA_week17,assists_week17,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,xPoints week 16,xG_week16,goals_week16,xGA_week16,cleansheet_week16,xA_week16,assists_week16,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
498,3,4,172,100.0,100.0,2,166477,,,0,0,2,-2,110.2,159,36,,,2,2,0.0,1.2,2,Timothy,0.7,11,1,39.1,172,45,False,190.2,155,61,779,,2020-11-23T00:30:27.208678Z,57,0,0,,0,,166477.jpg,4.3,0,0,Castagne,4.8,False,,a,9,13,90.0,174,37,39,1637777,3946,1663337,14375,0.1,6.8,Castagne,1,Leicester City,9.069767441860462,33.690356779774824,0.3,1.7999999999999998,11.187201439969002,0.1999999999999993,0.0,0.6,1.7999999999999998,0.0,0.0,5.574923012311928,0.09999999999999998,0.0,3.714577798795686,4.7475326696049605,0.1,1.0,0.5,1.0,0.0,0.0,7.498037658149504,0.0,0.0,1.7999999999999998,0.0,0.3,2.0,4.1680694888237015,0.0,0.0,1.0,0.0,0.10000000000000003,1.0,2.107586071978621,0.0,0.0,1.6000000000000003,0.0,0.09999999999999998,0.0,4.395246544376107,0.2,0.0,0.5999999999999996,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.4999999999999982,0.0,,,1.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,,,,0.5,0.0,,,2.745372855066092,2.745372855066092,,3.728319713319234,3.6019292347351755,0.6516803155781905,0.4816443605379108,0.4816443605379108,1.5558654286791365,0.8999999999999999,0.09923076923076926
518,1,0,174,,,4,86881,,,-1,1,-1,1,76.0,195,122,,,0,3,0.0,1.2,0,Nampalys,0.7,17,0,20.1,282,133,False,116.0,245,100,1104,,,44,0,0,,0,,86881.jpg,2.1,0,0,Mendy,2.2,False,,a,9,13,8.0,357,169,30,383539,3374,301808,12690,0.2,6.8,Mendy,4,Leicester City,14.285714285714285,29.272935130838817,0.0,0.0,4.405216684236877,0.1999999999999993,0.0,0.3,0.8999999999999999,,,,,,2.049105459158717,2.03688316740124,,,0.5,1.0,,,1.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,4.064431165309374,0.0,0.0,1.0,0.0,0.1,1.0,1.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.5488116360940265,0.0,0.0,0.5999999999999996,1.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.9678794411714424,0.0,0.0,1.0,0.0,0.2,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,1.0247235264703394,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.149568619222635,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,2.8187307530779813,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,1.2231301601484303,0.0,0.0,1.4999999999999982,0.0,0.0,0.0,,,,1.1000000000000014,0.0,,,,,,1.8000000000000007,0.0,,,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,1.914830409930532,1.9184591969063785,,2.0508746864434872,2.0224386431244743,0.4657057861724356,0.4351887295296663,0.4360134538423587,0.976872698363374,0.3,0.021
541,2,0,54,100.0,75.0,0,228798,,,-1,1,-3,3,69.9,204,126,,,0,3,0.0,0.6,0,Cengiz,0.3,3,0,19.0,289,137,False,67.0,307,133,203,,2020-12-27T02:00:18.649203Z,57,0,0,,0,,228798.jpg,2.2,0,0,Ünder,0.1,False,,a,9,13,53.0,242,122,13,14153,30,13438,255,0.1,2.3,Ünder,0,Leicester City,5.909090909090907,16.857594703501867,0.2,1.0,1.8221578102979807,0.1999999999999993,0.0,1.7,5.1,,,,,,2.852823719054162,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,4.268518518518518,0.0,0.0,1.0,0.0,0.7,1.0,4.888770053475937,0.0,0.0,1.0,0.0,0.9000000000000001,1.0,,,,0.5,0.0,,,1.0,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.7999999999999996,0.1,0.0,1.9000000000000004,0.0,0.09999999999999988,0.0,,,,0.20000000000000107,0.0,,,,,,1.0999999999999996,0.0,,,2.7231301601484303,0.1,0.0,1.4999999999999982,0.0,0.0,0.0,,,,1.1000000000000014,0.0,,,,,,1.8000000000000007,0.0,,,,,,0.5,0.0,,,2.7231301601484303,1.8410433867161435,,2.8991713608026615,2.7861514039028767,0.5004953893077477,0.4777421333593737,0.32299006784493745,1.1949163643930856,1.9,0.3215384615384616
561,1,3,229,100.0,75.0,4,444463,,,0,0,0,0,37.8,272,79,,,1,2,0.0,2.8,2,Wesley,3.3,13,0,35.1,196,57,False,262.8,91,34,1080,,2020-12-28T22:30:17.278833Z,50,0,0,,0,,444463.jpg,3.3,0,0,Fofana,0.6,False,,a,9,13,51.0,247,74,40,98089,3062,55048,6335,0.7,8.0,Fofana,2,Leicester City,12.12121212121212,41.41875689007256,0.7,4.199999999999998,14.951038443470617,0.1999999999999993,0.0,0.1,0.30000000000000004,0.09999999999999998,0.0,5.874923012311928,0.0,0.0,3.4170474434309863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.6988941058813578,0.1,0.0,3.6999999999999993,0.0,0.0,0.0,3.39827447689054,0.30000000000000004,0.0,1.9000000000000004,0.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,3.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,2.4925206405937206,0.09999999999999998,0.0,1.4999999999999982,0.0,0.0,0.0,6.2342933235563605,0.09999999999999998,0.0,1.1000000000000014,1.0,0.1,1.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,,,,0.5,0.0,,,4.065733132337089,3.932514566452781,,3.429608654373289,3.3054584647470584,0.6834094886861972,0.8131466264674178,0.7865029132905562,1.5281500731707105,0.7999999999999999,0.066
579,0,0,3,,,0,149828,,,0,0,-1,1,11.7,352,48,,,0,4,0.0,0.5,0,Islam,0.0,1,0,1.8,426,55,False,0.2,450,58,19,,,49,0,0,,0,,149828.jpg,1.0,0,0,Slimani,0.1,False,,a,9,13,6.0,372,57,1,10535,603,8695,556,0.0,0.2,Slimani,0,Leicester City,1.0,1.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5999999999999996,,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.4999999999999982,0.0,,,,,,1.1000000000000014,0.0,,,,,,1.8000000000000007,0.0,,,,,,0.5,0.0,,,,,,1.0,1.0,0.2040816326530612,,,0.4517539514526256,0.0,0.0
193,2,0,62,100.0,100.0,0,28690,4.0,,0,0,-3,3,75.2,196,123,2.0,,0,3,0.0,1.2,1,Pablo,1.7,5,0,21.8,272,128,False,64.6,316,138,237,,2020-11-20T16:00:27.262265Z,57,0,0,,0,,28690.jpg,2.0,0,0,Hernández Domínguez,0.3,False,,a,10,2,78.0,191,105,16,20698,359,125338,658,0.3,2.8,Hernández,0,Leeds United,8.0,19.00448242873485,0.8,4.0,1.2690455355309709,2.6000000000000014,0.0,0.6,1.7999999999999998,0.0,0.0,1.2999999999999998,0.09999999999999998,0.0,2.3755603035918567,2.606530659712633,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.6000000000000003,0.0,,,,,,1.4999999999999991,0.0,,,2.5,0.3,0.0,0.5,0.0,0.0,0.0,2.5,0.3,0.0,1.200000000000001,0.0,0.0,0.0,2.5301973834223186,0.09999999999999998,0.0,3.5,0.0,0.0,0.0,,,,0.9000000000000004,0.0,,,,,,0.8999999999999986,0.0,,,,,,1.6000000000000014,0.0,,,,,,3.6999999999999993,0.0,,,,,,2.0,0.0,,,4.512844036697247,0.0,0.0,0.8000000000000007,0.0,0.5,2.0,,,,3.8000000000000007,0.0,,,1.5000000000000004,0.10000000000000007,0.0,1.099999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0782110091743116,2.0782110091743116,,2.3472819818013333,2.3428259499058908,0.41676496554243103,0.36459842266216,0.36459842266216,0.995012717542056,1.4,0.175
194,0,0,0,100.0,100.0,0,39790,,,0,0,-3,3,0.0,475,28,,,0,1,0.0,-0.5,0,Francisco,0.0,0,0,0.0,499,53,False,0.0,494,53,0,,2020-09-30T13:30:16.774093Z,42,0,0,,0,,39790.jpg,0.0,0,0,Casilla Cortés,0.9,False,,a,10,2,0.0,453,24,0,23232,901,123431,1976,0.0,0.0,Casilla,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0,1,223,100.0,0.0,3,55914,,,0,0,-2,2,7.7,369,135,,,0,2,0.0,0.0,0,Liam,1.2,25,1,34.5,200,59,False,279.0,79,29,971,,2020-12-20T18:30:15.880481Z,43,0,0,,0,,55914.jpg,2.5,0,0,Cooper,0.4,False,,a,10,2,58.0,224,63,27,47823,146,81565,2261,0.3,6.3,Cooper,3,Leeds United,10.8,18.252845891867246,0.4,2.4000000000000004,6.852845891867245,2.6000000000000014,0.0,0.0,0.0,,,,,,1.6900783233210412,,,,,,,,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,3.4075860719786206,0.1,0.0,1.6000000000000003,1.0,0.0,0.0,3.89252064059372,0.0,0.0,1.4999999999999991,0.0,0.0,0.0,,,,0.5,0.0,,,,,,1.200000000000001,0.0,,,0.120789533689274,0.0,0.0,3.5,0.0,0.0,0.0,0.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,3.2262786389623983,0.1,0.0,0.8999999999999986,1.0,0.0,0.0,1.8075860719786203,0.0,0.0,1.6000000000000014,1.0,0.0,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,3.9973158564688855,0.2,0.0,0.8000000000000007,0.0,0.0,0.0,-0.31051691257533803,0.09999999999999998,1.0,3.8000000000000007,0.0,0.0,0.0,,,,1.099999999999998,0.0,,,,,,0.5,0.0,,,1.8433994719467737,1.71245393323211,,1.7910596510984171,1.7531978080681112,0.39304147053977706,0.4286975516155288,0.3982451007516536,0.8150281403273772,0.4,0.037037037037037035
196,0,0,0,0.0,0.0,0,57913,,,0,0,-2,2,0.0,432,173,,,0,2,0.0,0.0,0,Barry,0.0,0,0,0.0,458,173,False,0.0,453,172,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,38,0,0,,0,,57913.jpg,0.0,0,0,Douglas,4.9,False,,n,10,2,0.0,404,155,0,237802,4702,898342,13011,0.0,0.0,Douglas,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0,1,323,,,6,66588,,,0,0,0,0,215.8,60,14,,,0,2,0.0,1.8,1,Luke,2.3,33,0,76.4,50,6,False,396.0,18,2,1509,,,45,0,0,,0,,66588.jpg,2.5,0,0,Ayling,3.1,False,,a,10,2,152.0,100,11,43,310840,6066,339925,16385,0.5,9.6,Ayling,2,Leeds United,17.2,38.013791605566354,0.6,3.6,10.913791605566347,2.6000000000000014,0.0,1.5,4.5,0.0,0.0,1.2970943128573351,0.0,0.0,2.2101041631143232,,0.0,0.0,3.3,0.0,0.0,0.0,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,5.607586071978622,0.1,0.0,1.6000000000000003,1.0,0.4,0.0,3.49252064059372,0.1,0.0,1.4999999999999991,0.0,0.0,0.0,4.926122638850534,0.09999999999999998,0.0,0.5,0.0,0.29999999999999993,0.0,3.504776847648808,0.0,0.0,1.200000000000001,1.0,0.10000000000000007,0.0,1.020789533689274,0.0,0.0,3.5,0.0,0.30000000000000004,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,4.226278638962399,0.10000000000000003,0.0,0.8999999999999986,1.0,0.0,0.0,2.4075860719786206,0.0,0.0,1.6000000000000014,1.0,0.2,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.141341132946451,0.0,0.0,2.0,0.0,0.2,0.0,3.397315856468885,0.09999999999999998,0.0,0.8000000000000007,0.0,0.0,0.0,-0.3105169125753378,0.09999999999999998,0.0,3.8000000000000007,0.0,0.0,0.0,3.331484334792321,0.0,0.0,1.099999999999998,1.0,0.0,0.0,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,2.428300046078748,2.364187881912496,,2.2912007020391245,2.2551999321651643,0.4911342584698496,0.539622232461944,0.5253750848694436,1.0418530939111716,2.1,0.12209302325581395
198,5,3,285,100.0,75.0,5,72222,2.0,,0,0,0,0,505.0,6,5,,,0,3,0.0,2.4,2,Mateusz,3.7,30,3,105.7,22,14,False,348.6,36,11,1401,,2020-12-29T20:00:14.304884Z,55,0,0,2.0,0,,72222.jpg,3.9,0,0,Klich,5.0,False,,a,10,2,203.0,73,40,66,1044115,6013,826085,42480,0.7,12.0,Klich,4,Leeds United,16.923076923076927,59.06311163509445,2.5,11.54,2.684519402084747,2.6000000000000014,0.0,3.0,9.0,0.10000000000000007,0.0,3.1742735782143345,0.20000000000000007,0.0,3.490092960255581,5.106530659712633,0.1,1.0,3.3,0.0,0.0,0.0,6.933719940853168,0.8,1.0,1.7999999999999998,0.0,0.1,1.0,3.3018965179946558,0.09999999999999998,0.0,1.6000000000000003,1.0,0.2,0.0,2.52313016014843,0.0,0.0,1.4999999999999991,0.0,0.10000000000000003,0.0,2.606530659712633,0.0,0.0,0.5,0.0,0.0,0.0,3.0697127304307203,0.0,0.0,1.200000000000001,1.0,0.2,1.0,2.3301973834223184,0.0,0.0,3.5,0.0,0.09999999999999998,0.0,4.063507458783661,0.0,0.0,0.9000000000000004,0.0,0.5,1.0,4.0065696597406,0.2,0.0,0.8999999999999986,1.0,0.2,0.0,4.501896517994656,0.4000000000000001,0.0,1.6000000000000014,1.0,0.10000000000000007,0.0,3.22472352647034,0.0,0.0,3.6999999999999993,0.0,0.3999999999999999,0.0,7.135335283236612,0.7999999999999998,1.0,2.0,0.0,0.0,0.0,3.9557509824658452,0.0,0.0,0.8000000000000007,0.0,0.5,1.0,1.6000000000000003,0.0,0.0,3.8000000000000007,0.0,0.20000000000000007,0.0,2.93287108369808,0.0,0.0,1.099999999999998,1.0,0.19999999999999973,0.0,1.9589147286821704,0.0,0.0,0.5,0.0,0.0,1.0,2.724362074612086,3.6553842819286295,,3.4227397465403833,3.421940843367166,0.6345623564101056,0.4953385590203793,0.6646153239870235,1.4881806385483256,5.5,0.3249999999999999
199,0,0,0,0.0,0.0,0,80179,,,0,0,-2,2,0.0,579,231,,,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,590,230,False,0.0,588,230,0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,48,0,0,,0,,80179.jpg,0.0,0,0,Forshaw,0.0,False,,i,10,2,0.0,571,228,0,338,10,1861,15,0.0,0.0,Forshaw,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2,5,351,,,6,87873,,,0,0,3,-3,187.9,78,19,,,1,2,0.0,4.8,1,Stuart,5.3,32,3,81.0,44,4,False,373.4,29,4,1520,,,48,0,0,,0,,87873.jpg,4.2,0,0,Dallas,13.5,False,,a,10,2,247.0,57,1,71,1309590,83792,449571,64854,1.1,14.8,Dallas,3,Leeds United,16.9047619047619,49.16189320542996,1.9,11.4,10.726456312226068,2.6000000000000014,0.0,0.7,2.1,0.09999999999999988,0.0,1.8970943128573343,0.0,0.0,2.9081683304620536,3.731122638850534,0.0,0.0,3.3,0.0,0.0,1.0,1.6611955528863462,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,5.2075860719786204,0.4,0.0,1.6000000000000003,1.0,0.0,0.0,4.29252064059372,0.29999999999999993,0.0,1.4999999999999991,0.0,0.2,0.0,4.426122638850534,0.0,0.0,0.5,0.0,0.0,0.0,3.8047768476488084,0.10000000000000007,0.0,1.200000000000001,1.0,0.0,0.0,0.120789533689274,0.0,1.0,3.5,0.0,0.0,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,4.726278638962398,0.30000000000000004,0.0,0.8999999999999986,1.0,0.09999999999999998,0.0,5.4075860719786215,0.0,0.0,1.6000000000000014,1.0,0.2,0.0,1.698894105881357,0.09999999999999988,0.0,3.6999999999999993,0.0,0.0,0.0,1.8413411329464504,0.0,0.0,2.0,0.0,0.09999999999999998,0.0,5.797315856468885,0.5,1.0,0.8000000000000007,0.0,0.0,0.0,-0.31051691257533715,0.10000000000000007,1.0,3.8000000000000007,0.0,0.0,0.0,3.331484334792321,0.0,0.0,1.099999999999998,1.0,0.0,0.0,8.685037367532704,0.0,0.0,0.5,1.0,0.09999999999999998,1.0,3.880082991815181,3.470079354780713,,2.963067578476583,2.9295186865301974,0.6058684021795945,0.8083506232948294,0.7229331989126485,1.3273911630135042,2.6,0.15380281690140846
201,0,6,219,100.0,100.0,5,105377,,,0,0,0,0,191.1,76,17,,,2,2,0.0,3.8,1,Ezgjan,4.3,20,2,55.4,97,19,False,214.4,134,52,971,,2020-11-19T13:00:23.970021Z,45,0,0,,0,,105377.jpg,3.5,0,0,Alioski,2.7,False,,a,10,2,147.0,108,14,53,286661,31423,107353,21934,1.0,11.8,Alioski,2,Leeds United,15.142857142857142,40.20848762616306,0.9,5.4,9.608487626163068,2.6000000000000014,0.0,1.4,4.199999999999998,0.09999999999999998,0.0,2.1970943128573346,0.09999999999999988,0.0,2.6552774847466174,,,,,,,,1.6,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,1.4999999999999991,0.0,0.0,0.0,,,,0.5,0.0,,,6.604776847648807,0.2,0.0,1.200000000000001,1.0,0.4,0.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,1.6262786389623958,0.0,0.0,0.9000000000000004,0.0,0.0,0.0,8.426278638962398,0.0,0.0,0.8999999999999986,1.0,0.6,0.0,3.107586071978621,0.0,0.0,1.6000000000000014,1.0,0.10000000000000007,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.397315856468885,0.5,1.0,0.8000000000000007,0.0,0.2,0.0,-0.9105169125753376,0.0,0.0,3.8000000000000007,0.0,0.0,0.0,3.331484334792321,0.0,0.0,1.099999999999998,1.0,0.0,0.0,4.426122638850534,0.0,1.0,0.5,1.0,0.0,0.0,3.288300046078747,3.070053768617852,,2.723339230300466,2.6885584232946584,0.5900616632770261,0.7307333435730549,0.6822341708039671,1.2517098102641953,2.3,0.15188679245283018
202,5,13,326,,,6,106617,,,0,0,11,-11,113.3,156,24,,,2,4,0.0,4.7,2,Patrick,5.2,31,10,141.1,8,2,True,433.8,11,4,1456,,,66,0,0,1.0,0,,106617.jpg,5.9,0,0,Bamford,43.9,False,,a,10,2,862.0,1,1,101,4690450,124766,1668574,179235,0.8,15.3,Bamford,1,Leeds United,17.11864406779661,98.0585922330097,11.1,43.92,0.0,2.6000000000000014,0.0,1.1,3.3000000000000003,0.5999999999999996,0.0,4.399999999999999,0.0,0.0,5.7281751898490825,3.8,0.2,1.0,3.3,0.0,0.0,0.0,8.236842105263158,0.09999999999999998,1.0,1.7999999999999998,0.0,0.3,2.0,6.8,0.7,1.0,1.6000000000000003,1.0,0.0,0.0,3.0,0.5,0.0,1.4999999999999991,0.0,0.0,0.0,4.800000000000002,0.7000000000000002,0.0,0.5,0.0,0.0,0.0,11.7,1.5999999999999996,3.0,1.200000000000001,1.0,0.10000000000000003,0.0,4.800000000000002,0.7000000000000002,0.0,3.5,0.0,0.0,0.0,5.0,0.5,1.0,0.9000000000000004,0.0,0.0,0.0,6.399999999999999,1.0999999999999996,0.0,0.8999999999999986,1.0,0.0,0.0,7.000000000000003,1.1000000000000003,0.0,1.6000000000000014,1.0,0.2,0.0,7.599999999999998,0.8999999999999995,1.0,3.6999999999999993,0.0,0.0,0.0,3.778476821192057,0.20000000000000107,0.0,2.0,0.0,0.0,1.0,5.399999999999998,0.6999999999999993,1.0,0.8000000000000007,0.0,0.20000000000000007,0.0,4.399999999999999,0.5999999999999996,0.0,3.8000000000000007,0.0,0.0,0.0,7.200000000000002,0.8000000000000007,1.0,1.099999999999998,1.0,0.0,0.0,5.21782945736434,0.09999999999999963,0.0,0.5,1.0,0.30000000000000004,2.0,5.323565891472867,5.639630627855638,,5.507634955760032,5.528275934781758,0.8679053317953156,0.8066008926474042,0.8544894890690361,2.229689168634871,12.2,0.7126732673267326
203,4,4,226,100.0,100.0,6,221399,5.0,,0,0,-1,1,467.8,8,7,3.0,,2,3,0.0,4.2,2,Jack,4.7,29,3,108.5,20,12,False,340.2,41,13,1309,,2020-11-28T22:30:23.319765Z,54,0,0,,0,,221399.jpg,4.2,0,0,Harrison,2.5,False,,a,10,2,275.0,49,25,67,463409,15889,354173,23779,0.9,12.4,Harrison,0,Leeds United,15.952380952380953,67.20141101499631,2.9,14.5,2.530537228588544,2.6000000000000014,0.0,4.1,12.3,0.0,0.0,2.374273578214333,0.09999999999999963,0.0,4.212625765119172,3.1065306597126336,0.1,1.0,3.3,0.0,0.0,0.0,3.1652988882215864,0.2,0.0,1.7999999999999998,0.0,0.0,0.0,6.398448242132586,0.0,0.0,1.6000000000000003,1.0,0.6,1.0,,,,1.4999999999999991,0.0,,,5.006530659712633,0.0,0.0,0.5,0.0,0.7999999999999999,0.0,5.2011942119122025,0.10000000000000003,0.0,1.200000000000001,1.0,0.8000000000000003,0.0,5.918967436898254,0.09999999999999998,0.0,3.5,0.0,0.3999999999999999,1.0,3.0065696597405984,0.0,0.0,0.9000000000000004,0.0,0.19999999999999973,0.0,3.5065696597406,0.09999999999999998,0.0,0.8999999999999986,1.0,0.20000000000000007,0.0,6.992015095069753,0.7000000000000001,0.0,1.6000000000000014,1.0,0.10000000000000007,1.0,1.4999999999999991,0.09999999999999988,0.0,3.6999999999999993,0.0,0.0,0.0,1.3000000000000005,0.0,0.0,2.0,0.0,0.10000000000000007,0.0,6.355750982465844,0.0,1.0,0.8000000000000007,0.0,0.2999999999999998,1.0,5.322370771856166,0.6000000000000001,0.0,3.8000000000000007,0.0,0.10000000000000007,0.0,5.23287108369808,0.3999999999999999,0.0,1.099999999999998,1.0,0.2999999999999998,0.0,5.406530659712633,0.5,1.0,0.5,1.0,0.10000000000000007,0.0,4.938359415189412,4.0996951490498015,,4.107992953062891,4.110683152050443,0.7801158824294762,0.914511002812854,0.7592028053795928,1.8128254924567588,7.0,0.4388059701492537
