id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
299,54.44101331422547,2.4324708076568835,0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,270,,,6.741013314225477,10,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,101582,,,0,0,-2,2,280.1,88,61,5.0,,0,3,2.4,1.9,3,Frederico,2.4,2.4903065178261583,2.625652279278133,2.694271597691272,2.2353500871302967,22.380952380952376,27,18,0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,140,73,False,316.4,165,63,1744,,,2.416470252044405,2.408190241555616,2.4298889432698614,53,0,0,,0,,101582.jpg,2.1,0,0,Rodrigues de Paula Santos,0.2,False,,a,13,1,Manchester Utd,134.0,197,101,47,24750,741,28565,537,0.45895675616167614,0.46986915430682236,0.4217641673830749,1.0565978001776153,0.5,8.9,Fred,1.9,5.6999999999999975,,0.10000000000000007,,0.0,,0.0,0.3999999999999999,,0.0,,0.2,,,0.0,0.30000000000000004,0.10000000000000007,0.0,0.0,0.09999999999999988,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.0,1.0,2.9,0.12957446808510642,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,5.0,,0.0,,0.0,,0.2,0.0,,0.09999999999999998,,0.09999999999999998,,,0.09999999999999998,0.0,0.10000000000000007,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,2.2231301601484303,,2.9703200460356407,,2.3011942119122017,,3.0273237224472926,3.501194211912201,,2.701896517994656,,5.1742735782143345,,,2.8678794411714423,3.4488116360940246,1.8000000000000007,2.8328710836980804,2.606530659712633,3.949568619222634,2.2231301601484303,1.0,1.0,3.3488116360940268,1.90483741803596,1.3328710836980795,3.3488116360940263,3.0488116360940256,4
300,93.8407198690514,3.8863328430617248,5,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,17,489,100.0,100.0,29.090953150544404,8,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106760,1.0,,1,-1,2,-2,772.1,7,2,,,2,2,7.2,6.7,14,Luke,7.2,4.3181556771326886,3.9268894403262316,4.293732902015981,4.644579595087683,24.14634146341464,27,24,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,141.2,35,3,False,464.2,67,22,1933,,2021-01-10T23:30:24.238967Z,3.840489419967483,3.884333181126193,3.9545762937233895,52,1,0,,0,,106760.jpg,4.1,0,0,Shaw,11.9,False,,a,13,1,Manchester Utd,173.0,164,31,99,1153180,119470,342862,4460,0.7473717005887932,0.8304145532947478,0.8931883836707083,1.704269692851786,1.4,19.0,Shaw,3.9,11.7,,,,0.3,,0.20000000000000007,0.3999999999999999,0.10000000000000007,0.30000000000000004,0.0,0.6999999999999997,0.0,0.0,0.0,0.7000000000000002,0.0,0.10000000000000007,0.3999999999999999,0.3999999999999999,0.0,0.0,0.1,0.1,0.0,0.09999999999999998,0.0,,0.5,4.4,0.1822222222222222,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,3.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.09999999999999998,0.0,0.0,0.10000000000000003,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,5.492520640593718,,,,7.104776847648809,,1.6,5.404776847648809,1.3000000000000005,2.707586071978623,4.9863412151656314,8.397094312857336,1.8075860719786208,1.0,4.6715177646857695,4.895437262357415,2.8216661529741343,7.528893661217192,5.626122638850534,6.398274476890537,5.492520640593718,1.401035374891215,-1.6190323542167824,2.495246544376105,4.619349672143839,3.631484334792319,7.352184343419168,,6
302,183.18403575332403,6.580397400847564,12,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32,722,,,8.384595628907247,11,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,141746,2.0,,-1,1,10,-10,1142.0,1,1,1.0,,8,3,7.4,6.9,10,Bruno Miguel,7.4,5.892574808402059,6.678986518251633,7.04463331429144,5.671900627880645,27.837837837837835,27,27,16,,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,314.7,1,1,True,1083.2,1,1,2375,,,6.52798167947517,6.365360537008952,6.4202515593316285,115,0,1,1.0,0,,141746.jpg,7.4,0,0,Borges Fernandes,57.2,False,,a,13,1,Manchester Utd,920.0,10,4,206,5472994,66338,2434051,18197,0.5722084696389186,0.512397809426266,0.4932087502504909,1.940453330115131,0.6,17.9,Fernandes,9.3,27.9,,0.20000000000000007,1.1999999999999995,0.10000000000000007,0.0,0.4000000000000004,1.0,0.1999999999999993,0.3000000000000007,0.0,0.5,0.1,1.0,0.0,0.9000000000000004,0.3999999999999986,0.0,0.4000000000000004,0.3000000000000007,-0.09999999999999963,0.2,0.10000000000000003,0.5,0.20000000000000007,0.0,0.3999999999999999,1.0,12.5,21.8,0.7831067961165049,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,58.18,,0.9000000000000004,0.0,0.20000000000000007,0.0,1.0,0.7000000000000002,0.39999999999999947,0.8999999999999995,0.20000000000000107,0.5999999999999996,0.2,0.1999999999999993,0.10000000000000142,1.0999999999999996,0.2999999999999989,0.10000000000000142,0.7999999999999989,0.09999999999999963,0.8000000000000007,0.7,0.7999999999999999,1.1,0.10000000000000007,0.0,0.3000000000000003,0.8999999999999995,7.923130160148434,,8.76043862311074,7.622968197879858,3.6011942119122033,3.0,11.230132711211338,11.770609105529225,6.2292347747178045,10.601896517994657,2.4965853037914134,9.469586078214332,3.5018965179946555,6.3011942119122,2.867879441171449,15.544248898451444,5.032871083698068,4.8328710836980875,10.69296282051665,5.549568619222635,7.923130160148434,9.596810567860738,5.3,11.839846118852645,4.004837418035962,2.3328710836980795,8.40574943513709,13.048811636094026,5
303,76.06967340590981,3.4484918610679114,7,,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,,,,0.0,0.0,3,238,100.0,75.0,0.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148225,,,-1,1,-4,4,265.4,95,9,,,2,4,2.0,1.1,5,Anthony,2.0,3.4907671974880103,4.134834730634725,3.8801326820800455,2.7524883359253494,22.058823529411764,27,23,4,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,126.8,46,14,False,297.6,174,18,1477,,2021-03-03T20:30:28.432242Z,3.4280311250889697,3.341310851099244,3.359960754081288,86,0,0,4.0,0,,148225.jpg,3.4,1,0,Martial,3.8,False,,a,13,1,Manchester Utd,709.0,23,10,75,1132469,8144,1697475,6350,0.4009874257055711,0.40590316249860586,0.32005678324713366,1.175925964479157,0.2,8.7,Martial,2.0,6.0,,,0.0,0.1,0.0,1.5,0.09999999999999988,-0.09999999999999988,0.0,0.09999999999999988,0.10000000000000007,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,6.6,8.6,0.38986666666666664,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,26.4,,,0.09999999999999988,0.0,0.0,1.5000000000000002,0.09999999999999963,0.10000000000000007,0.20000000000000007,0.6000000000000001,0.2999999999999998,0.0,0.5,0.0,1.2999999999999998,,0.0,0.0,0.0,0.7999999999999998,0.1,0.0,,,,0.2,0.8,6.009953343701397,,,2.3999999999999995,1.3,4.006422018348624,16.508426966292134,2.6999999999999984,1.1000000000000008,2.8000000000000007,4.7,5.5,2.0,4.0,1.6,8.097718631178706,,2.0,2.0,1.0,6.009953343701397,2.4,-0.5991735537190084,,,,2.8,5.2,0
304,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,156689,,,0,0,-2,2,0.0,650,264,,,0,3,0.0,0.0,0,Andreas,0.0,,,,,,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,659,264,False,0.0,656,264,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,,,,48,0,0,,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,,u,13,1,Manchester Utd,0.0,643,263,0,967,0,5541,1,,,,,0.0,0.0,Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305,17.023884238244044,3.4047768476488085,0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1,90,,,6.023884238244042,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,172649,,,0,0,-3,3,0.0,670,75,,,0,1,2.8,2.3,8,Dean,2.8,3.7453975587421295,4.163598372494753,,3.7453975587421295,5.0,27,3,0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,11.7,387,22,False,116.8,321,22,405,,,3.3674139855942316,3.4472015455343317,3.509714650726819,52,0,0,,0,,172649.jpg,3.8,0,19,Henderson,1.4,False,,a,13,1,Manchester Utd,0.0,667,71,19,27430,7562,144089,625,0.6547647783940016,0.7202687612965634,0.7202687612965634,1.4930934190906473,0.5,3.7,Henderson,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,4.89252064059372,,1.0,3.443212633449335,,5.0,,,,,,,,,,,,,,2.598274476890539,4.89252064059372,,,,,,,,2
306,115.67219259206442,4.1072010413124325,9,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6,422,75.0,100.0,8.482612498751816,10,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,176297,,,0,0,1,-1,508.6,28,23,2.0,,3,3,3.9,4.7,6,Marcus,5.2,3.2002964697667746,3.876723066799476,4.1918402746293255,4.088589821527849,28.16326530612245,27,29,9,,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,198.3,14,10,True,628.6,21,10,2285,Ankle injury - 75% chance of playing,2021-03-07T19:00:19.595104Z,4.0761463124050765,4.004061068606782,4.039481606706254,96,0,0,2.0,0,,176297.jpg,4.9,0,0,Rashford,10.1,False,,d,13,1,Manchester Utd,845.0,15,7,138,2470573,13194,2125145,91103,0.4278334418033784,0.3333642156007057,0.42589477307581763,1.3255934360440678,0.5,14.4,Rashford,2.3,6.9,,0.30000000000000004,0.09999999999999988,0.10000000000000007,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09999999999999988,0.30000000000000004,0.10000000000000007,0.0,0.10000000000000007,0.09999999999999963,0.0,0.0,0.5,0.09999999999999998,0.10000000000000007,0.2,0.0,7.4,9.7,0.3444202898550724,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,37.0,,0.3000000000000003,1.0999999999999996,0.10000000000000007,0.0,1.0000000000000004,1.2999999999999998,0.20000000000000007,0.2999999999999998,0.0,0.0,0.0,0.09999999999999963,0.10000000000000052,0.09999999999999963,0.5,0.09999999999999963,0.10000000000000052,0.20000000000000007,0.0,0.2,0.0,0.8,0.2,0.0,0.5,0.2,3.3330835038498288,,6.060438623110741,6.799999999999998,3.101194211912203,5.0,7.327323722447296,8.801194211912202,2.6703200460356387,3.701896517994655,3.4309528455575173,2.074273578214334,2.5018965179946555,2.8011942119122004,2.867879441171445,2.6977186311787054,6.623052901879897,3.1328710836980784,5.992962820516657,5.449568619222635,3.3330835038498288,3.100258843722804,2.020241911445805,12.630880601611269,3.20483741803596,2.63287108369808,6.805749435137089,3.5488116360940256,3
307,10.031845650992055,1.5047768476488086,0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,,0,18,100.0,100.0,8.031845650992057,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,180804,,,0,0,-3,3,4.0,424,163,,,0,2,0.0,-0.5,0,Axel,0.0,0.5511942119122023,0.3674628079414682,,0.0,6.666666666666668,27,4,0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,,3.6,439,166,False,33.6,410,161,132,,2020-09-11T11:00:09.121147Z,1.467413985594231,1.5472015455343322,1.609714650726819,42,1,0,,0,,180804.jpg,0.3,0,0,Tuanzebe,0.1,False,,a,13,1,Manchester Utd,0.0,508,207,2,19890,58,18786,148,0.3582802018211449,0.13123671712195292,0.0,0.7342559176958681,0.0,0.5,Tuanzebe,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,,,,,,0.5999999999999996,0.6000000000000014,0.0,,,,,,,0.0,,0.0,0.0,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,-1.0,,1.0,1.0,,,1.2047768476488092,,,0.0,,,,,,,,,,1.0,,2
308,68.30795175359519,3.240248993439772,1,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,387,100.0,100.0,25.3979984098938,8,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,184667,,,0,0,-2,2,80.5,253,65,,,0,2,3.2,2.7,6,Victor,3.2,3.1929681309798297,3.5058398912386584,3.692750097351136,3.1159772851838863,21.081081081081077,27,21,1,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,51.7,228,68,False,383.2,115,46,1865,,2021-01-20T23:30:18.271394Z,3.1995160849499165,3.2650201239782484,3.3306050169660324,48,0,0,,0,,184667.jpg,3.7,0,0,Lindelöf,1.2,False,,a,13,1,Manchester Utd,52.0,313,106,78,171551,2499,224866,1238,0.6750518736332859,0.6652016939541312,0.6491619344133097,1.47896455470031,0.7,16.2,Lindelöf,0.5,1.5,,0.0,0.0,0.1,0.0,0.3,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.6,1.1,0.05217948717948719,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,3.6,,0.0,0.0,0.2,0.0,0.3,0.0,,,,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.8925206405937187,,3.681280184142561,2.443212633449335,4.70477684764881,6.006422018348624,3.8092948897891694,3.2047768476488083,,,,2.297094312857336,2.407586071978621,,3.4715177646857693,4.1952465443761024,2.331484334792316,3.331484334792321,4.426122638850534,2.598274476890539,2.8925206405937187,1.401035374891215,,4.195246544376103,5.619349672143838,3.331484334792319,4.195246544376106,5.495246544376101,0
309,60.03901250023165,2.467356678091712,1,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4,319,100.0,100.0,7.329059156530253,6,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195851,,,0,0,-1,1,203.6,144,95,,,1,3,1.8,1.3,3,Scott,1.8,1.9961526161075591,2.466316640146252,2.3923978215032813,2.4076881893534448,24.33333333333333,27,18,4,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,82.4,107,59,False,420.6,87,28,1517,,2021-02-18T22:00:25.398619Z,2.4534934053260296,2.454272001246042,2.474022575689649,49,0,0,,0,,195851.jpg,3.0,0,0,McTominay,0.8,False,,a,13,1,Manchester Utd,201.0,142,82,73,203231,3967,179080,2527,0.5035421792023902,0.40737808491991,0.4913649366027438,1.1146381289709548,0.4,14.9,McTominay,0.8,2.4000000000000004,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10000000000000007,0.0,0.0,,0.0,0.0,,0.0,0.1,0.0,0.1,0.0,0.0,1.1,1.9000000000000001,0.07808219178082194,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,1.6,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,5.5,,,0.09999999999999998,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.09999999999999998,,0.10000000000000007,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,2.2231301601484303,,,2.6108031583623337,2.3011942119122017,1.0,10.530132711211335,2.3011942119122017,1.0,2.2018965179946557,1.0,3.0742735782143344,2.7018965179946552,,1.0,2.8488116360940268,3.3328710836980786,2.8328710836980804,,3.649568619222635,2.2231301601484303,,1.0,2.8488116360940268,3.40483741803596,2.63287108369808,2.5488116360940265,1.0,0
310,24.567345554858186,3.0936657365376967,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,6,144,100.0,100.0,9.567345554858186,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197365,,,0,0,-2,2,6.0,415,158,,,0,2,1.6,1.1,0,Eric,1.6,3.9605700016378367,3.929225518113916,3.929225518113916,4.59827447689054,7.9411764705882355,27,11,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,16.4,361,130,False,135.4,302,117,638,,2021-02-05T14:00:21.445965Z,3.0563028744831184,3.1360904344232203,3.1986035396157066,48,0,0,,0,,197365.jpg,3.4,0,0,Bailly,0.3,False,,a,13,1,Manchester Utd,22.0,362,133,27,71517,187,78384,495,0.6445136951120202,0.825118750341216,0.957973849352196,1.4120587577354422,0.3,5.6,Bailly,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.5999999999999979,0.7000000000000028,2.599999999999998,,1.1999999999999993,1.0,0.6000000000000014,1.1000000000000014,1.099999999999998,0.5,1.900000000000002,1.5,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,2.2047768476488088,7.68128018414255,1.8075860719786232,4.9863412151656314,2.297094312857336,,,,,,,,4.59827447689054,,1.0,-1.9190323542167824,,,,,,2
