id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
285,,,0,,,,,,,,,,,,,,,,,,,,0,0,100.0,0.0,,0,,,,,,,,,,,,,,,,,,,,220394,,,0,0,-1,1,0.0,531,206,,,0,3,1.5,0.0,0,Tommy,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,552,207,False,0.0,544,205,0,,2021-01-03T19:00:22.393930Z,,,,44,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,,a,12,43,Manchester City,0.0,520,205,0,6638,75,9692,197,,,,,0.0,0.0,Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286,62.48609317587517,3.719410308087808,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,253,,,7.5907806758751635,7,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,220566,,,0,0,-1,1,271.4,51,37,,,0,3,4.3,7.6,9,Rodrigo,2.8,3.5194496348855484,3.327886703486068,16.8,19,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,65,37,False,299.0,90,30,1451,,,3.7562405669302867,4.3309324790269335,3.80709417562296,54,0,0,,0,,220566.jpg,2.5,0,0,Hernandez,0.4,False,,a,12,43,Manchester City,185.0,97,54,42,41267,993,56948,1464,0.6887796866829273,0.6517499323862126,0.6162753154603829,1.600579353437364,0.5,7.8,Rodrigo,1.5,4.5,,0.0,0.0,0.0,0.09999999999999998,0.6000000000000001,0.0,,0.10000000000000007,0.0,0.0,0.0,0.0,0.3,0.10000000000000003,0.0,0.09999999999999998,0.0,0.09999999999999998,3.5,5.0,0.2976190476190476,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,17.5,,0.0,0.0,0.5,0.3999999999999999,0.10000000000000007,0.2999999999999998,,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.30000000000000004,0.7999999999999998,0.10000000000000007,0.0,0.10000000000000007,6.344641464117223,,1.0,2.8187307530779813,4.867879441171444,4.970320046035639,4.706569659740599,1.4999999999999991,,2.79658530379141,2.670320046035639,6.344641464117223,1.3678794411714423,3.0742735782143344,6.101896517994655,3.2065696597405995,6.606530659712633,3.406530659712634,2.2465969639416064,3.29658530379141,3
287,37.20762228654378,3.4190788047094283,2,,0.0,,0.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0,84,100.0,100.0,4.916997286543785,4,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224444,,,0,0,-1,1,89.6,196,120,,,0,3,3.9,6.8,4,Ferran,2.4,3.522604085291591,4.2680653603408585,10.882352941176471,19,6,2,,1.0,,0.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,45.6,172,89,False,109.8,265,112,585,,2021-01-03T19:00:22.407569Z,3.455369707352457,4.008964434625914,3.503939357705966,69,0,0,,0,,224444.jpg,3.4,0,0,Torres,1.1,False,,a,12,43,Manchester City,259.0,61,34,37,247358,1670,262823,5178,0.4955186673491925,0.5105223312016799,0.618560197150849,1.3016210557883139,0.3,5.4,Torres,0.5,1.5,,0.0,,0.0,,0.0,0.3,,,,0.0,0.0,0.1,0.1,,,0.0,0.0,0.0,2.4,2.9,0.2664864864864865,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,12.0,,0.5999999999999999,,0.0,,0.0,0.6000000000000001,,,,0.0,0.0,0.0,0.2,,,1.0,0.0,0.10000000000000007,1.8953125,,5.670320046035638,,1.0,,2.406569659740599,6.640818220681718,,,,1.8953125,1.0,1.3,4.9027229642756485,,,7.606530659712633,2.2465969639416064,1.9965853037914103,1
288,8.721986197053688,2.9073287323512296,0,,0.0,,,,,,,,,,,0.0,,,0.0,,,,0,35,100.0,75.0,5.421986197053688,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432656,,,0,0,-3,3,22.7,326,112,,,0,2,1.5,1.5,0,Eric,0.0,1.3,,3.0,19,6,0,,0.0,,,,,,,,,,,0.0,,,0.0,,,,6.0,390,146,False,37.0,367,141,200,,2020-12-09T23:30:20.029734Z,3.0144767872162226,3.741858410050204,3.0477746757658846,47,0,0,,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,,a,12,43,Manchester City,1.0,410,155,3,10101,144,23888,168,0.6185805813513254,0.2765957446808511,,1.341050743796533,0.0,0.6,Garcia,0.1,0.30000000000000004,,0.1,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.1,0.03333333333333333,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,0.0,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,1.3,,,,,,,,,,,0.2970943128573355,,,4.426122638850534,,,,0
537,,,0,,,,,,,,,,,,,,,,,,,,0,0,100.0,25.0,,0,,,,,,,,,,,,,,,,,,,,449926,,,0,0,0,0,0.0,565,226,,,0,3,1.5,0.5,0,Adrián,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,582,227,False,0.0,576,226,0,,2021-01-12T14:30:26.354201Z,,,,45,0,0,,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,,a,12,43,Manchester City,0.0,555,226,0,1204,28,1172,51,,,,,0.0,0.0,Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
538,3.8073287323512295,3.8073287323512295,0,,,,,,,,,0.0,,,,,,,,,,,0,8,,,1.8073287323512293,0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,164484,,,0,0,-1,1,0.0,526,46,,,0,1,1.9,2.8,0,Zack,0.4,,,1.0,19,1,0,,,,,,,,,0.0,,,,,,,,,,,1.0,446,31,False,9.6,431,31,90,,,3.9136949219793333,4.610493498903581,3.943681923160468,44,0,0,,0,,164484.jpg,2.0,0,1,Steffen,0.1,False,,a,12,43,Manchester City,0.0,515,42,2,23086,305,16548,2266,0.8653019846252794,0.9059866398103728,0.9059866398103728,1.815072755628371,0.1,0.5,Steffen,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.6999999999999993,0.4000000000000004,0.8000000000000007,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3.98634121516564,,,,,,,,,,,0
539,1.0,1.0,0,,,,,,,,,,,,,0.0,,,,,,,0,0,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463034,,,0,0,-1,1,0.3,431,59,,,0,4,1.5,2.0,0,Liam,0.0,,,1.0,19,4,0,,,,,,,,,,,,,0.0,,,,,,,0.2,461,60,False,0.0,549,61,39,,,1.0,1.0,1.0,44,0,0,,0,,463034.jpg,1.0,0,0,Delap,1.1,False,,a,12,43,Manchester City,4.0,391,59,1,230620,6492,177425,8354,0.2272727272727273,,,0.4767312946227962,0.0,0.2,Delap,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,0.0,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,0
552,,,0,,,,,,,,,,,,,,,,,,,,0,0,25.0,25.0,,0,,,,,,,,,,,,,,,,,,,,244851,,,0,0,-1,1,0.0,535,210,,,0,3,0.4,0.5,0,Cole,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,556,211,False,0.0,548,209,0,Illness - 25% chance of playing,2021-01-06T11:00:24.427425Z,,,,44,0,0,,0,,244851.jpg,0.0,0,0,Palmer,0.0,False,,d,12,43,Manchester City,0.0,525,210,0,1327,26,1271,52,,,,,0.0,0.0,Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
556,74.08787758146765,4.6184650959875935,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,7,346,,,28.992565081467642,10,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,,,,1.0,0.0,1.0,0.0,0.0,171314,,,1,-1,4,-4,28.4,313,101,,,1,2,8.1,15.2,18,Rúben Santos,6.6,5.545880242274916,5.9447045277007895,16.041666666666668,19,7,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,50.6,147,38,False,320.0,71,23,1419,,,4.729802730031033,5.6210618170514675,4.780841815051535,59,1,0,,0,,171314.jpg,4.8,0,0,Gato Alves Dias,13.7,False,,a,12,43,Manchester City,157.0,118,17,77,1287747,217102,274966,19861,0.7827906942351853,1.0444218912005483,1.259471298241693,1.9013919897772529,1.1,13.1,Dias,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.10597402597402596,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,10.2,,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,,0.0,0.0,0.8999999999999999,,,,0.0,0.0,0.0,0.0,0.09999999999999998,15.092628356468882,,5.8812801841425575,7.074923012311922,3.4715177646857693,2.681280184142561,6.626278638962396,4.963272882726869,,3.98634121516564,5.681280184142556,15.092628356468882,,,,2.6262786389623973,4.426122638850534,4.426122638850534,2.9863878557664254,2.586341215165639,2
595,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,432720,,,0,0,0,0,0.0,473,26,,,0,1,1.5,2.0,0,James,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,500,51,False,0.0,492,51,0,,,,,,40,0,0,,0,,432720.jpg,0.0,0,0,Trafford,0.1,False,,a,12,43,Manchester City,0.0,451,21,0,11803,344,6352,539,,,,,0.0,0.0,Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
608,,,0,,,,,,,,,,,,,,,,,,,,0,0,75.0,0.0,,0,,,,,,,,,,,,,,,,,,,,17601,,,0,0,0,0,0.0,451,9,,,0,1,1.1,0.0,0,Scott,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,481,37,False,0.0,473,37,0,Illness - 75% chance of playing,2021-01-06T11:00:24.515426Z,,,,40,0,0,,0,,17601.jpg,0.0,0,0,Carson,0.0,False,,d,12,43,Manchester City,0.0,428,4,0,3159,68,1538,202,,,,,0.0,0.0,Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
609,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,219265,,,0,0,0,0,0.0,552,214,,,0,3,1.5,2.0,0,Felix,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,569,215,False,0.0,563,214,0,,,,,,45,0,0,,0,,219265.jpg,0.0,0,0,Nmecha,0.0,False,,a,12,43,Manchester City,0.0,542,214,0,165,22,110,19,,,,,0.0,0.0,Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
622,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,439510,,,0,0,0,0,0.0,476,192,,,0,2,1.5,2.0,0,Luke,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,503,192,False,0.0,495,191,0,,,,,,40,0,0,,0,,439510.jpg,0.0,0,0,Mbete,0.0,False,,a,12,43,Manchester City,0.0,454,176,0,365,88,162,53,,,,,0.0,0.0,Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
623,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,245719,,,0,0,0,0,0.0,471,190,,,0,2,1.5,2.0,0,Taylor,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,498,190,False,0.0,490,189,0,,,,,,40,0,0,,0,,245719.jpg,0.0,0,0,Harwood-Bellis,0.0,False,,a,12,43,Manchester City,0.0,449,174,0,303,61,155,60,,,,,0.0,0.0,Harwood-Bellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
289,,,0,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,42899,,,0,0,-1,1,0.0,603,63,,,0,1,0.0,0.0,0,Sergio,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,615,74,False,0.0,612,74,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,,,,49,0,0,,0,,42899.jpg,0.0,0,0,Romero,0.1,False,,u,13,1,Manchester Utd,0.0,598,61,0,509,5,7938,43,,,,,0.0,0.0,Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
290,17.204095021139448,2.897531793034012,3,,,1.0,,0.0,,,,,,,,,,1.0,0.0,,0.0,1.0,0,76,,,1.6181575211394497,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,43670,4.0,,0,0,-2,2,121.9,163,101,4.0,,0,3,0.5,0.5,0,Juan,0.0,2.111484098939929,,5.9375,19,3,0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,25.5,266,126,False,66.2,325,142,334,,,2.9180639439734577,3.143524811983154,3.0271987983206428,58,0,0,5.0,0,,43670.jpg,3.2,0,0,Mata,0.1,False,,a,13,1,Manchester Utd,67.0,227,119,19,10611,58,15682,261,0.4995744470748296,0.3640489825758498,,1.2031345907198854,0.0,3.3,Mata,0.8,2.4000000000000004,,,0.4,,0.0,,,,,,,,,,0.1,0.30000000000000004,,0.0,0.0,0.3,1.1,0.18526315789473685,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,,,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,1.5,,,0.0,,0.0,,,,,,,,,,0.1,0.1,,0.0,0.0,,,,3.2229681978798586,,1.0,,,,,,,,,,4.639846118852646,2.4000000000000004,,2.5488116360940265,3.5667155662250303,0
291,52.59628705408557,3.0832306204119124,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,268,100.0,100.0,18.59628705408557,6,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51940,,,0,0,-2,2,0.0,623,69,,,1,1,5.5,10.5,10,David,5.0,3.254572263247881,4.162846438632158,17.058823529411768,19,22,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,245,17,False,297.8,93,17,1485,,2020-12-05T23:30:17.656720Z,3.2473047253578944,3.6478373956515866,3.4563123610684015,53,0,0,,0,,51940.jpg,3.4,0,36,de Gea,5.0,False,,a,13,1,Manchester Utd,0.0,622,68,58,314767,30292,299320,9648,0.5817416264928137,0.6908290181422388,0.9425312691242624,1.3392697995440923,0.9,10.9,de Gea,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.297094312857336,,0.0,,3.2047768476488083,,1.1092948897891703,2.2047768476488088,8.681280184142551,3.807586071978623,3.986341215165632,6.297094312857336,1.8075860719786208,2.4010353748912148,-0.9190323542167824,5.195246544376103,5.619349672143838,3.331484334792319,4.195246544376106,4.1952465443761024,0
292,,,0,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,55909,,,0,0,-1,1,0.0,605,223,,,0,2,0.0,0.0,0,Chris,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,617,223,False,0.0,614,223,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,,,,49,0,0,,0,,55909.jpg,0.0,0,0,Smalling,0.1,False,,u,13,1,Manchester Utd,0.0,600,219,0,1911,3,12072,25,,,,,0.0,0.0,Smalling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
293,1.0,1.0,0,,,,,,,,,,,,0.0,,,,,,,,0,1,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58498,,,0,0,-4,4,0.1,438,62,,,0,4,0.5,0.5,0,Odion,0.0,,,1.0,19,1,0,,,,,,,,,,,,0.0,,,,,,,,0.2,465,62,False,0.0,640,83,9,,,1.0,1.0,1.0,61,0,0,,0,,58498.jpg,1.0,0,0,Ighalo,0.2,False,,a,13,1,Manchester Utd,2.0,406,62,1,7572,153,22926,235,0.1639344262295082,,,0.4048881650894579,0.0,0.2,Ighalo,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0
294,,,0,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,58893,,,0,0,-2,2,0.0,591,220,,,0,2,0.0,0.0,0,Marcos,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,603,220,False,0.0,600,220,0,Calf injury - Unknown return date,2020-11-20T14:30:28.947231Z,,,,48,0,0,,0,,58893.jpg,0.0,0,0,Rojo,0.0,False,,i,13,1,Manchester Utd,0.0,584,216,0,979,14,4385,34,,,,,0.0,0.0,Rojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295,20.30750600195488,1.8373457811292508,1,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0,121,100.0,75.0,3.012193501954876,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62398,,,0,0,-2,2,96.7,185,114,,,0,3,1.7,2.2,1,Nemanja,1.2,2.1228708993104477,1.7667263374567614,11.052631578947368,19,11,0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,23.6,278,130,False,113.8,261,110,640,,2021-01-15T18:00:24.365586Z,1.8744136762320736,1.9987152732165518,1.9376349993137925,48,0,0,,0,,62398.jpg,1.9,0,0,Matic,0.2,False,,a,13,1,Manchester Utd,25.0,315,160,21,15211,163,25857,514,0.3827803710685939,0.4422647706896767,0.3680679869701585,0.8386297752178671,0.3,4.4,Matic,0.3,0.8999999999999999,,0.0,,,0.0,,,0.2,0.0,0.09999999999999998,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.1,0.4,0.0361904761904762,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,0.5,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1,,0.0,1.0,,2.6703200460356404,,,3.0,,,3.2703200460356383,0.0,2.796585303791408,1.0,,2.496810567860735,1.0,1.0,,1.5,,2.5488116360940256,2
296,50.39375857422125,3.1916047097006786,2,,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,215,100.0,100.0,4.303133574221253,4,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74208,,,0,0,-3,3,179.6,102,71,3.0,,1,3,5.8,11.1,12,Paul,5.3,4.058801475695682,4.085132315439663,15.789473684210527,19,15,3,,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.2,77,44,False,275.2,110,37,1127,,2021-01-10T23:30:24.219744Z,3.2142528011655966,3.426769165500424,3.317512485909752,77,0,0,3.0,0,,74208.jpg,3.8,0,0,Pogba,2.7,False,,a,13,1,Manchester Utd,231.0,76,42,60,250173,81116,209149,9533,0.4144941181429452,0.5930067091113821,0.6366439972113761,1.15017449963397,0.7,7.8,Pogba,1.1,3.3000000000000003,,,0.0,0.2,0.0,,0.0,0.09999999999999998,0.2,0.30000000000000004,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,1.2,2.3,0.14566666666666664,,0.3999999999999986,2.200000000000001,1.1999999999999993,0.0,3.6,1.1999999999999993,0.4000000000000021,1.599999999999998,0.7000000000000028,2.599999999999998,1.6,2.3,3.9,0.6000000000000005,0.09999999999999963,1.0999999999999996,0.5999999999999996,0.6000000000000014,6.0,,,0.0,0.2,0.0,,0.0,0.0,0.4,0.0,0.3999999999999999,0.1,0.0,0.0,0.0,0.1,0.0,0.0,,8.374273578214336,,,5.110803158362334,3.9011942119122014,3.0064220183486237,,1.0,2.9703200460356376,5.769614964596598,6.396585303791407,8.374273578214336,2.7018965179946552,2.100258843722804,2.020241911445805,1.0,1.5,2.63287108369808,1.0,,2
