id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week10,goals_week10,xPoints week 10,clean_sheet_points,xGA_week10,cleansheet_week10,xA,xA_points,xA_week10,assists_week10,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
219,0,0,87,100.0,100.0,2,37642,,,0,0,0,0,8.2,331,115,,,0,2,2.2,2.7,1,Jonny,1.7,10,0,11.3,288,96,False,97.0,185,75,619,,2020-10-29T21:00:17.637822Z,55,1,0,,0,,37642.jpg,1.9,0,0,Evans,0.4,False,,a,9,13,8.0,316,109,13,27432,2979,14668,1410,0.3,2.4,Evans,4,Leicester City,6.842105263157895,12.624400211360474,0.1,0.6000000000000001,0.0,0.0,1.5982744768905401,7.0244002113604775,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,1.845104646275762,,,,,,,,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,0.8075860719786212,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,3.1952465443761064,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,,,4.026122638850533,0.1,0.0,0.5,1.0,0.0,0.0,-0.9011058941186424,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.7987022465770501,2.05979461395797,1.7876705928188596,1.8394580357494228,0.33547357205013856,0.7867552646741154,0.1,0.014615384615384617
220,0,0,0,0.0,0.0,0,46483,,,0,0,-1,1,0.0,465,188,,,0,3,0.0,0.0,0,Adrien,0.0,0,0,0.0,485,187,False,0.0,484,187,0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,0,0,,0,,46483.jpg,0.0,0,0,Silva,0.3,False,,u,9,13,0.0,431,174,0,8447,14,41059,492,0.0,0.0,Silva,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0,0,41,,,0,51938,4.0,,0,0,-2,2,62.1,161,100,,,0,3,1.5,2.0,0,Marc,1.0,4,0,12.3,276,129,False,53.6,268,110,260,,,53,0,0,,0,,51938.jpg,1.3,0,0,Albrighton,0.1,False,,a,9,13,8.0,315,158,8,3702,106,11883,285,0.2,1.5,Albrighton,0,Leicester City,6.1538461538461515,12.479450935098805,0.1,0.5,,,,1.5794509350988055,1.9000000000000004,0.0,0.8,2.4000000000000004,,,2.027910776953556,1.03688316740124,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,1.9,0.0,0.0,1.0,0.0,0.3,0.0,2.9678794411714424,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.4247235264703395,0.1,0.0,3.6999999999999993,0.0,0.30000000000000004,0.0,2.3231507419104456,2.1362968110510905,2.0002597277177063,2.0100223886241304,0.3826246748968974,0.8808681523087147,0.9,0.14625000000000005
222,0,0,0,0.0,0.0,0,61604,,,0,0,-2,2,0.0,445,185,,,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,465,184,False,0.0,464,184,0,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,43,0,0,,0,,61604.jpg,0.0,0,0,James,0.4,False,,n,9,13,0.0,408,171,0,28310,253,45853,1270,0.0,0.0,James,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,0,0,,,0,95463,,,0,0,-1,1,0.0,473,33,,,0,1,0.5,1.0,0,Danny,0.0,0,0,0.0,492,55,False,0.0,491,55,0,,,44,0,0,,0,,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,439,30,0,2514,83,7607,241,0.0,0.0,Ward,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,3,10,259,100.0,100.0,2,101668,,,1,-1,3,-3,82.6,128,19,,,3,4,4.2,4.7,5,Jamie,3.7,13,8,83.5,10,4,False,348.6,7,3,738,,2020-10-16T13:30:22.970773Z,103,0,1,1.0,0,,101668.jpg,7.3,0,0,Vardy,29.2,False,,a,9,13,402.0,8,5,66,2094632,84572,1487866,42017,0.4,6.4,Vardy,0,Leicester City,9.041095890410961,60.6903557312253,8.0,29.12,0.09999999999999963,0.0,3.390118577075097,0.0,1.9000000000000004,0.0,1.2,3.6,0.0,1.0,6.712721164211283,10.04,1.5,2.0,0.5,1.0,0.0,0.0,2.3,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,11.8,1.7000000000000002,3.0,1.0,0.0,0.0,0.0,3.2,0.2999999999999998,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,7.0,1.0,1.0,1.0,0.0,0.0,0.0,13.977540106951865,1.2999999999999998,1.0,1.0,0.0,0.8,2.0,6.0,1.5,1.0,0.5,1.0,0.0,0.0,5.300000000000002,0.6000000000000005,0.0,3.6999999999999993,0.0,0.29999999999999993,0.0,7.133531736805392,7.153402452055515,6.60565860540866,6.580011988056931,0.6517205013797361,2.0916065602216265,9.2,1.0175757575757571
225,2,1,99,100.0,100.0,3,106837,,,0,0,0,0,109.0,88,57,,,0,3,3.2,3.7,1,Dennis,2.7,7,1,31.6,105,61,False,111.4,169,64,564,,2020-10-16T14:00:23.233127Z,55,0,0,,0,,106837.jpg,3.3,0,0,Praet,0.4,False,,a,9,13,98.0,100,54,30,77037,756,68483,2237,0.5,5.5,Praet,0,Leicester City,9.090909090909092,23.513516944637068,0.4,2.0,0.0,0.0,1.3,2.3332797904868725,1.9000000000000004,0.0,0.4,1.2000000000000002,0.10000000000000003,0.0,2.5864868639100767,4.14188316740124,0.1,0.0,0.5,1.0,0.1,1.0,4.965298888221587,0.30000000000000004,1.0,1.7999999999999998,0.0,0.1,0.0,2.667879441171442,0.0,0.0,1.0,0.0,0.09999999999999998,0.0,,,,1.6000000000000003,0.0,,,2.5488116360940265,0.0,0.0,0.5999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.7634684587556952,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.886269579985428,2.6803520901736944,2.562363613302087,2.572971351166456,0.4702703388927412,1.1028817044600092,0.8,0.088
226,0,0,0,100.0,0.0,0,111931,,,0,0,-1,1,0.0,597,219,,,0,2,0.5,0.0,0,Ricardo Domingos,0.0,0,0,0.0,599,219,False,0.0,598,219,0,,2020-08-15T10:00:11.805174Z,59,0,0,,0,,111931.jpg,0.0,0,0,Barbosa Pereira,0.1,False,,a,9,13,0.0,597,219,0,3404,934,8155,189,0.0,0.0,Pereira,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,0,19,0.0,0.0,0,155569,,,0,0,-1,1,1.8,365,138,,,0,2,0.0,0.0,0,Daniel,0.0,4,0,2.4,379,142,False,22.4,339,136,144,Hamstring injury - Unknown return date,2020-10-04T13:30:15.269052Z,39,0,0,,0,,155569.jpg,0.0,0,0,Amartey,0.8,False,,i,9,13,0.0,363,138,0,41058,314,91246,1598,0.0,0.0,Amartey,1,Leicester City,,,0.0,0.0,,,,,1.9000000000000004,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,,,,0.0,
228,0,3,178,,,3,166989,2.0,,0,0,-1,1,121.4,76,51,2.0,,1,3,2.8,3.3,2,Youri,2.3,14,3,48.1,53,30,False,242.2,25,8,900,,,64,0,0,3.0,0,,166989.jpg,3.8,0,0,Tielemans,3.1,False,,a,9,13,118.0,77,39,38,216631,11191,162839,16603,0.4,5.9,Tielemans,3,Leicester City,10.0,34.406607769535555,2.5,11.54,0.10000000000000007,0.0,2.6495686192226358,2.566607769535559,1.9000000000000004,0.0,0.1,0.30000000000000004,0.0,0.0,3.4406607769535555,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.6652988882215864,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,4.867879441171444,0.7000000000000001,1.0,1.0,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.0488116360940265,0.09999999999999998,0.0,0.5999999999999996,0.0,0.0,0.0,1.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,12.367879441171446,1.4,2.0,1.0,0.0,0.0,0.0,3.406530659712634,0.10000000000000007,0.0,0.5,1.0,0.1,0.0,2.02472352647034,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,4.3633163375497,3.6358367966580016,3.3919242897973123,3.396635977103947,0.537603246398993,1.360040588897226,2.6,0.26
229,0,0,23,,,1,168580,,,-1,1,-5,5,36.8,221,135,,,0,3,0.5,1.0,0,Ayoze,0.0,4,0,17.4,217,103,False,33.0,317,133,280,,,60,0,0,2.0,0,,168580.jpg,2.0,0,0,Pérez,0.8,False,,a,9,13,103.0,90,47,8,27607,363,203806,2077,0.0,1.3,Pérez,1,Leicester City,4.0,9.326643107814226,0.2,1.0,,,,1.0266431078142235,1.9000000000000004,0.0,0.1,0.30000000000000004,,,2.3316607769535564,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.6652988882215864,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,2.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.3488116360940268,0.1,0.0,0.5999999999999996,0.0,0.1,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,2.42223827314157,2.3083362732047044,2.31913534924823,0.3886101294922594,0.9518965261329321,0.30000000000000004,0.07500000000000001
230,0,0,0,100.0,100.0,0,172632,,,0,0,-3,3,0.0,579,232,,,0,3,0.5,1.0,0,Demarai,0.0,0,0,0.0,587,231,False,0.0,585,231,0,,2020-09-25T21:00:14.856498Z,52,0,0,,0,,172632.jpg,0.0,0,0,Gray,0.1,False,,a,9,13,0.0,574,229,0,1995,83,11986,149,0.0,0.0,Gray,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2,1,88,100.0,100.0,2,172780,1.0,,0,0,0,0,165.0,36,26,1.0,,0,3,2.8,3.3,2,James,2.3,8,1,35.1,88,49,False,85.4,204,80,448,,2020-11-06T15:30:13.799523Z,70,0,0,4.0,0,,172780.jpg,2.9,0,0,Maddison,2.8,False,,a,9,13,103.0,91,48,26,326368,9283,268166,12846,0.3,3.7,Maddison,1,Leicester City,8.965517241379311,21.28133377511311,0.5,2.5,0.09999999999999998,0.0,2.649568619222635,2.301096620962916,1.9000000000000004,0.0,0.5,1.5,0.0,0.0,2.373687228762616,1.03688316740124,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,3.396551724137931,0.0,1.0,1.0,0.0,0.0,1.0,,,,1.6000000000000003,0.0,,,1.8,0.1,0.0,0.5999999999999996,0.0,0.1,0.0,2.3678794411714423,0.2,0.0,1.0,1.0,0.0,0.0,2.188770053475936,0.0,0.0,1.0,0.0,0.0,1.0,2.9065306597126335,0.0,0.0,0.5,1.0,0.1,0.0,3.4247235264703395,0.10000000000000003,0.0,3.6999999999999993,0.0,0.3,0.0,2.7074944600105963,2.479017359905262,2.3467786044919907,2.3567191117828883,0.33909817553751653,0.8971694425079951,1.0,0.11153846153846153
233,0,0,13,,,1,173515,,,0,0,-4,4,38.9,210,33,,,0,4,0.8,1.3,1,Kelechi,0.3,1,0,13.2,266,38,False,8.6,385,44,121,,,56,0,0,5.0,0,,173515.jpg,1.2,0,0,Iheanacho,0.3,False,,a,9,13,85.0,120,37,5,11762,305,42249,591,0.1,0.9,Iheanacho,0,Leicester City,4.166666666666667,7.3,0.2,0.8,0.1,0.0,1.4,0.0,1.9000000000000004,0.0,0.5,1.5,0.0,0.0,1.7519999999999998,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,1.6000000000000003,0.0,0.3,0.0,3.0,0.1,0.0,0.5999999999999996,1.0,0.2,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,1.4,1.8192158148790107,1.7356700642131777,1.7317582614392966,0.31285714285714283,0.7403551271421804,0.7,0.16799999999999998
234,0,0,8,,,0,197469,,,0,0,-2,2,1.6,371,176,,,0,3,0.5,1.0,0,Hamza,0.0,1,0,0.5,414,179,False,3.2,408,177,13,,,48,0,0,,0,,197469.jpg,1.0,0,0,Choudhury,0.1,False,,a,9,13,0.0,536,214,2,2208,41,5168,130,0.0,0.4,Choudhury,0,Leicester City,2.0,2.513321553907112,0.0,0.0,,,,0.5133215539071119,1.9000000000000004,0.0,0.0,0.0,,,1.2566607769535558,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,1.3076637444537458,1.2429508187313654,1.2560530395240057,0.2618043285319908,0.573584545557859,0.0,0.0
235,1,4,109,,,2,201666,,,0,0,-1,1,82.1,129,81,,,0,3,3.5,4.0,6,Harvey,3.0,11,3,61.1,27,17,False,178.8,66,23,718,,,69,0,0,,0,,201666.jpg,4.2,0,0,Barnes,4.2,False,,a,9,13,351.0,13,5,42,546053,14234,539836,15226,0.4,6.1,Barnes,0,Leicester City,10.0,39.656726346610654,2.7,13.5,0.10000000000000007,1.0,1.8,2.566607769535559,1.9000000000000004,0.0,0.2,0.6000000000000001,0.1,0.0,3.9656726346610656,4.036883167401241,0.4,0.0,0.5,1.0,0.0,0.0,9.933719940853166,0.6,1.0,1.7999999999999998,0.0,0.1,1.0,2.867879441171444,0.10000000000000007,0.0,1.0,0.0,0.0,0.0,2.7018965179946544,0.09999999999999988,0.0,1.6000000000000003,0.0,0.0,0.0,2.5488116360940265,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,7.367879441171442,0.8,1.0,1.0,0.0,0.0,0.0,2.000000000000001,0.20000000000000007,0.0,0.5,0.0,0.0,0.0,4.024723526470338,0.3999999999999999,0.0,3.6999999999999993,0.0,0.0,0.0,3.5120964817626454,4.18836817277612,3.9102503404616673,3.913360456342762,0.5747351644436327,1.5097057706094728,2.9000000000000004,0.29000000000000004
236,0,0,29,100.0,0.0,1,203341,,,0,0,-2,2,1.5,372,177,,,0,3,0.5,0.0,0,Wilfred,0.0,2,0,4.9,352,160,False,47.8,281,117,180,,2020-09-23T14:00:18.236626Z,48,0,0,,0,,203341.jpg,2.5,0,0,Ndidi,0.6,False,,a,9,13,0.0,537,215,5,18272,142,132682,657,0.0,1.0,Ndidi,0,Leicester City,2.0,4.5133215539071125,0.0,0.0,,,,0.5133215539071119,1.9000000000000004,0.0,0.0,0.0,,,2.2566607769535563,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,2.3076637444537464,2.242950818731366,2.2560530395240064,0.47013766186532424,1.0300200101454977,0.0,0.0
237,0,0,0,0.0,0.0,0,213405,,,0,0,-2,2,0.0,455,188,,,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,475,188,False,0.0,474,188,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,43,0,0,,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,,n,9,13,0.0,419,172,0,188,3,4578,30,0.0,0.0,Benkovic,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0,0,64,100.0,0.0,1,218031,,,0,0,-2,2,24.6,257,72,,,0,2,0.5,0.0,0,Çaglar,0.0,7,0,15.2,235,74,False,83.4,209,81,360,,2020-10-15T19:00:23.817858Z,53,0,0,,0,,218031.jpg,2.0,0,0,Söyüncü,3.1,False,,a,9,13,44.0,202,54,8,102036,401,809511,6064,0.0,1.5,Söyüncü,1,Leicester City,4.0,8.406572431256896,0.0,0.0,,,,4.106572431256895,1.9000000000000004,0.0,0.1,0.30000000000000004,,,2.101643107814224,2.14753266960496,0.0,0.0,0.5,1.0,0.0,0.0,1.9611955528863465,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,2.3147875613583277,2.0445845336500783,2.096461921878536,0.396536435436646,0.9128954302288117,0.1,0.025
239,1,1,153,,,3,220627,,,1,-1,4,-4,74.7,143,33,,,0,2,2.8,3.3,1,James,2.3,14,1,28.4,133,36,False,157.4,90,30,900,,,49,0,0,,0,,220627.jpg,3.5,0,0,Justin,23.6,False,,a,9,13,51.0,178,43,35,1498055,33062,654186,26121,0.5,7.1,Justin,2,Leicester City,10.0,28.85654965521734,0.5,3.0,0.09999999999999998,0.0,2.19827447689054,10.266431078142237,1.9000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.8856549655217334,3.45253266960496,0.0,0.0,0.5,1.0,0.0,1.0,4.061195552886346,0.4,1.0,1.7999999999999998,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,1.8075860719786208,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.026122638850534,0.0,0.0,0.5,1.0,0.2,0.0,0.09889410588135764,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.853265350198794,3.133503236530544,2.8201651745111316,2.870022881959596,0.5889091766370884,1.3036060332033332,0.7,0.06999999999999999
240,0,0,12,,,0,244619,,,0,0,-2,2,2.1,363,136,,,0,2,0.8,1.3,0,Luke,0.3,3,0,3.5,366,133,False,23.2,338,135,180,,,43,0,0,,0,,244619.jpg,0.7,0,0,Thomas,0.2,False,,a,9,13,11.0,294,98,2,7034,213,24549,418,0.1,0.5,Thomas,1,Leicester City,2.8571428571428568,5.5332660223263535,0.1,0.6000000000000001,0.0,0.0,0.0,2.933266022326354,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,1.936643107814224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0715177646857685,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,3.6999999999999993,0.0,,,1.3571725882285897,2.1662262117363467,1.8755907993543883,1.92651149668706,0.4503821180963312,0.9339322378492092,0.1,0.035
498,3,4,136,50.0,75.0,2,166477,,,0,0,2,-2,78.1,137,31,,,2,2,0.2,0.8,0,Timothy,0.0,8,1,31.0,109,25,False,145.0,106,38,540,Hamstring injury - 50% chance of playing,2020-11-23T00:30:27.208678Z,57,0,0,,0,,166477.jpg,5.8,0,0,Castagne,7.9,False,,d,9,13,86.0,117,20,35,1596799,2481,1396169,40580,0.0,6.1,Castagne,1,Leicester City,6.0344827586206895,24.465615864587,0.3,1.7999999999999998,,,,6.195260133361695,1.9000000000000004,0.0,0.5,1.5,,,4.054302057560132,4.7475326696049605,0.1,1.0,0.5,1.0,0.0,0.0,7.498037658149504,0.0,0.0,1.7999999999999998,0.0,0.3,2.0,4.1680694888237015,0.0,0.0,1.0,0.0,0.10000000000000003,1.0,2.107586071978621,0.0,0.0,1.6000000000000003,0.0,0.09999999999999998,0.0,4.395246544376107,0.2,0.0,0.5999999999999996,0.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,3.4715177646857693,4.324903508139787,3.983284431143432,4.031817956907569,0.7112810627298476,1.6981602622041236,0.8,0.1325714285714286
518,1,0,130,,,4,86881,,,0,0,0,0,60.8,162,101,,,0,3,2.5,3.0,2,Nampalys,2.0,13,0,16.7,222,105,False,98.2,182,70,864,,,45,0,0,,0,,86881.jpg,2.4,0,0,Mendy,3.1,False,,a,9,13,8.0,312,157,24,344198,7232,199508,10748,0.4,5.3,Mendy,3,Leicester City,10.0,21.456726346610655,0.0,0.0,0.0,0.0,2.149568619222635,2.566607769535559,1.9000000000000004,0.0,0.3,0.8999999999999999,0.0,0.0,2.1456726346610657,2.03688316740124,,,0.5,1.0,,,1.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,4.064431165309374,0.0,0.0,1.0,0.0,0.1,1.0,1.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.5488116360940265,0.0,0.0,0.5999999999999996,1.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.9678794411714424,0.0,0.0,1.0,0.0,0.2,0.0,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,1.0247235264703394,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.2233163375496985,2.2076347024132685,2.129300186908415,2.1417646137705315,0.4768161410357924,1.01147978011683,0.3,0.03
541,2,0,48,,,0,228798,,,0,0,-1,1,66.8,157,96,,,0,3,1.2,1.7,1,Cengiz,0.7,2,0,15.3,233,111,False,58.2,261,108,142,,,59,0,0,,0,,228798.jpg,2.2,0,0,Ünder,0.1,False,,a,9,13,28.0,239,125,11,12723,261,8671,816,0.1,1.9,Ünder,0,Leicester City,5.0,13.863541038917976,0.1,0.5,0.1,0.0,1.7999999999999996,1.2833038847677796,1.9000000000000004,0.0,1.7,5.1,0.09999999999999988,0.0,2.7727082077835954,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,4.268518518518518,0.0,0.0,1.0,0.0,0.7,1.0,4.888770053475937,0.0,0.0,1.0,0.0,0.9000000000000001,1.0,,,,0.5,0.0,,,1.0,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.989322142998613,2.960091089531054,2.7258650465156795,2.731030276172908,0.4699505436921348,1.1415059043857572,1.8,0.36
561,0,2,104,100.0,100.0,2,444463,,,0,0,0,0,19.0,276,84,,,0,2,3.5,4.0,1,Wesley,3.0,7,0,14.7,240,77,False,113.6,163,65,540,,2020-11-10T15:30:18.669472Z,50,0,0,,0,,444463.jpg,3.0,0,0,Fofana,0.6,False,,a,9,13,15.0,284,92,18,50713,6162,8372,2377,0.6,3.6,Fofana,2,Leicester City,6.0,18.559858646885342,0.4,2.4000000000000004,0.30000000000000004,0.0,3.39827447689054,6.159858646885343,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,3.09330977448089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.6988941058813578,0.1,0.0,3.6999999999999993,0.0,0.0,0.0,3.2932653501987943,3.3460287567128173,3.026636654790084,3.0762108982694265,0.618661954896178,1.3833701862407628,0.4,0.06666666666666667
579,0,0,3,,,0,149828,,,0,0,0,0,11.7,316,45,,,0,4,0.5,1.0,0,Islam,0.0,1,0,1.8,396,50,False,0.2,423,54,19,,,50,0,0,,0,,149828.jpg,1.0,0,0,Slimani,0.1,False,,a,9,13,6.0,327,51,1,6894,390,4757,393,0.0,0.2,Slimani,0,Leicester City,1.0,1.0,0.0,0.0,,,,0.0,1.9000000000000004,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5999999999999996,,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,1.0,1.0,1.0,0.2,0.4472135954999579,0.0,0.0
