id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
571,74.57589018980892,3.000179490394612,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,7,429,100.0,100.0,26.068555916184106,9,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,174874,,,0,0,0,0,105.3,235,57,5.0,,2,2,2.7,2.7,0,Joachim,2.7,3.5027366341222543,3.074849386589817,3.010943983434685,3.114140966616477,24.857142857142854,30,27,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,0.0,0.0,0.0,70.7,172,44,False,476.8,74,24,2221,,2020-12-19T23:30:22.009824Z,3.0572780576329124,3.3864746435389224,3.032635668493532,45,0,0,,0,,174874.jpg,3.5,1,0,Andersen,0.5,False,,a,8,54,Fulham,123.0,220,61,87,59534,2884,21294,2521,0.6667065534210249,0.7783859186938343,0.6920313259147727,1.4142981749565537,0.6,19.3,Andersen,0.5,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.1,0.2,0.0,0.10000000000000003,0.09999999999999998,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.7,1.2,0.048275862068965524,,0.8999999999999986,2.8000000000000007,2.0,0.6999999999999993,1.400000000000002,0.1999999999999993,0.0,0.0,2.2,3.1000000000000014,,2.0,0.2999999999999972,1.1000000000000014,0.8000000000000007,1.8000000000000007,0.7999999999999972,1.5,0.8000000000000043,2.299999999999997,1.3999999999999986,,1.6000000000000014,,,,0.5999999999999996,1.0999999999999996,1.8000000000000007,4.199999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.09999999999999998,,0.2,,,,0.0,0.0,0.0,2.0075860719786203,,3.6262786389623987,1.2432402505008715,1.5413411329464508,5.9863412151656386,-0.013612144233576151,5.2749230123119295,,,1.4432126334493358,3.180196809574232,,2.5413411329464517,3.96327288272688,2.331484334792316,4.097315856468885,8.158604879311216,4.797315856468892,7.59252064059372,5.097315856468879,1.4010353748912159,2.586387855766427,,2.0075860719786203,,,,4.195246544376106,3.331484334792319,1.6611955528863458,4
572,89.08486978752367,3.2922669269302225,1,,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,11,483,,,28.37753551389885,9,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,109646,,,0,0,0,0,56.2,304,92,,,1,2,1.0,1.0,1,Tosin,1.0,3.2862858569201814,3.0125113036882616,3.473105872117504,3.1141409666164765,27.058823529411764,30,30,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,80.4,140,33,False,547.0,54,15,2430,,,3.347608744068625,3.677219251195568,3.3224024993259973,45,1,0,,0,,109646.jpg,3.4,0,0,Adarabioyo,0.8,False,,a,8,54,Fulham,197.0,155,25,92,115964,2455,60802,2586,0.7316148726511605,0.7302857459822625,0.6920313259147726,1.551989513005704,0.2,20.4,Adarabioyo,0.3,0.8999999999999999,,0.0,0.0,0.2,0.0,0.0,-0.1,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.04804347826086957,,0.8999999999999986,2.8000000000000007,2.0,0.6999999999999993,1.400000000000002,0.1999999999999993,0.0,0.0,2.2,3.1000000000000014,,2.0,0.2999999999999972,1.1000000000000014,0.8000000000000007,1.8000000000000007,0.7999999999999972,1.5,0.8000000000000043,2.299999999999997,1.3999999999999986,,1.6000000000000014,,1.4000000000000004,2.6000000000000005,0.5999999999999996,1.0999999999999996,1.8000000000000007,6.0,,0.0,0.1,0.2,0.09999999999999998,0.09999999999999998,-0.09999999999999998,,,0.0,0.09999999999999998,,0.0,0.0,0.0,0.20000000000000007,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.2,0.0,-0.1,0.0,0.0,1.8075860719786203,,2.6262786389623987,1.8432402505008718,4.341341132946451,7.586341215165639,6.589196844530468,4.374923012311931,,,2.443212633449336,3.7801968095742304,,2.5413411329464517,3.96327288272688,2.331484334792316,4.9973158564688855,5.661195552886348,3.797315856468892,6.092520640593718,7.397315856468879,1.4010353748912159,1.9863878557664272,,1.8075860719786203,,4.1863878557664265,1.2970943128573351,3.595246544376107,3.331484334792319,1.6611955528863458,1
585,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109434,,,0,0,-2,2,0.0,548,218,,,0,2,0.0,0.0,0,Terence,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,571,217,False,0.0,563,217,0,,2021-01-16T22:30:18.884975Z,,,,43,0,0,,0,,109434.jpg,0.0,0,0,Kongolo,0.0,False,,a,8,54,Fulham,0.0,526,211,0,1535,17,1399,24,,,,,0.0,0.0,Kongolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
665,34.4,3.836923076923077,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,3,77,,,0.0,4,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,,,195480,,,0,0,0,0,63.6,289,43,,,1,4,0.7,0.7,1,Josh,0.7,,,,2.92,8.965517241379311,30,4,2,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,36.3,296,42,False,87.8,357,43,556,,,3.711833763150031,3.741307005522749,3.6716844496640726,55,0,0,,0,,195480.jpg,2.9,0,0,Maja,0.9,False,,a,8,54,Fulham,214.0,143,41,26,180170,669,110368,9570,0.6976223776223777,,0.5309090909090909,1.6360694972027459,0.1,4.7,Maja,0.8,2.4000000000000004,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.2,0.2,,0.0,,0.20000000000000007,,,,,,,3.5,4.3,0.47961538461538455,,,,,,,,,,,,,,,,0.8000000000000007,1.8000000000000007,0.7999999999999972,1.5,0.8000000000000043,2.299999999999997,1.3999999999999986,,1.6000000000000014,,,,,,,14.0,,,,,,,,,,,,,,,,0.0,2.3,0.0,0.4000000000000004,0.7999999999999998,,0.0,,0.0,,,,,,,1.6,,,,,,,,,,,,,,,,1.0,16.5,2.3,6.200000000000001,5.799999999999999,,1.0,,1.6,,,,,,,0
216,6.5309724565716465,2.176990818857216,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0,9,75.0,75.0,3.5309724565716487,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15033,,,0,0,-1,1,0.1,462,180,,,0,2,0.0,-0.4,0,Wes,0.0,,,,,3.0,30,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0.3,485,179,False,3.0,475,177,16,Back injury - 75% chance of playing,2021-01-22T15:00:21.292754Z,2.3123221568654824,2.012279371948977,2.602194669469707,44,0,0,,0,,15033.jpg,1.0,0,0,Morgan,0.1,False,,d,9,13,Leicester City,0.0,543,218,3,9557,2,14907,31,0.4947706406493672,,,1.0378396514557415,0.0,0.7,Morgan,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,0
217,110.61945899173149,3.655251688422433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,536,100.0,100.0,35.61945899173154,10,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17745,,,0,0,-1,1,0.0,676,79,,,3,1,3.5,3.0,1,Kasper,3.5,3.1881331056395936,3.7056806215942086,3.703840859964488,3.1247126315407203,30.26315789473684,30,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,192,9,False,665.0,21,9,2700,,2020-11-15T22:30:17.730436Z,3.7905830264307,3.490540241514194,4.080455539034924,54,0,0,,0,,17745.jpg,3.8,0,76,Schmeichel,9.6,False,,a,9,13,Leicester City,0.0,673,75,115,614092,6400,925754,6647,0.6768984608189691,0.5903950195628876,0.5786504873223556,1.5729698794951805,0.6,21.3,Schmeichel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432126334493345,2.14753266960496,2.59827447689054,5.274923012311923,4.331484334792319,2.8925206405937214,4.331484334792316,1.6611955528863458,4.426122638850534,5.2749230123119295,,9.80758607197862,2.6611955528863462,4.1952465443761096,2.661195552886346,4.1952465443761024,2.5982744768905413,3.5982744768905413,3.204776847648805,5.0894830874246635,3.4715177646857693,5.619349672143834,,3.4715177646857693,1.4432126334493345,2.807586071978621,5.195246544376106,7.471517764685769,4.471517764685768,4.426122638850534,4.0988941058813575,0
218,23.06214061206414,2.5944908188572167,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,2,112,100.0,100.0,10.462140612064145,3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37402,,,0,0,0,0,33.9,348,121,3.0,,0,2,0.0,-0.5,0,Christian,0.0,,,2.699642662565988,,8.888888888888888,30,9,0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,19.2,356,126,False,137.0,311,117,701,,2020-08-15T10:00:11.758506Z,2.729106023508609,2.4195421116231657,3.0264140268047184,45,0,0,,0,,37402.jpg,2.7,0,0,Fuchs,0.2,False,,a,9,13,Leicester City,22.0,365,133,24,44710,56,43730,122,0.5765535153016037,,,1.2230547011601176,0.0,5.3,Fuchs,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.1,0.1,0.011250000000000003,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.6000000000000001,,0.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,,1.59827447689054,4.874923012311924,2.331484334792319,0.8925206405937209,,,,,,,,,,,,,,,,,,1.0,,,,3.4715177646857693,3.4715177646857693,5.426122638850534,1.0988941058813575,4
219,76.59648548326948,3.142419917262337,1,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7,425,100.0,100.0,28.689151209644645,9,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37642,,,0,0,0,0,81.6,264,70,,,0,2,3.5,3.0,1,Jonny,3.5,3.6262266614637713,4.197892791377655,3.9512760895701424,4.0173484643392765,24.375,30,26,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,53.1,241,74,False,384.8,137,53,2113,,2021-03-03T20:30:28.251199Z,3.274225675667532,2.927309650288564,3.6007036809087274,55,1,0,,0,,37642.jpg,3.2,0,0,Evans,0.8,False,,a,9,13,Leicester City,63.0,307,102,78,152106,2641,116991,1140,0.5713490758658795,0.6593139384479584,0.7304269935162321,1.3399323549009365,0.6,14.2,Evans,0.1,0.30000000000000004,,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,-0.1,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.3,1.4000000000000001,0.05743589743589744,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,7.800000000000002,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.1,,0.0,0.4,0.0,0.0,0.0,0.0,0.0,,0.7000000000000001,,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,1.4432126334493345,,1.59827447689054,5.274923012311923,2.331484334792319,,3.3314843347923166,1.6611955528863458,8.685037367532704,5.2749230123119295,,7.4075860719786215,,4.1952465443761096,4.361195552886345,5.1952465443761024,2.5982744768905413,1.598274476890541,3.204776847648805,1.0894830874246626,,9.519349672143832,,3.4715177646857693,1.4432126334493345,0.8075860719786212,3.1952465443761064,2.4715177646857693,,4.026122638850533,-0.9011058941186424,7
220,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46483,,,0,0,-1,1,0.0,566,217,,,0,3,0.0,0.0,0,Adrien,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,587,218,False,0.0,580,216,0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,,,,44,0,0,,0,,46483.jpg,0.0,0,0,Silva,0.2,False,,u,9,13,Leicester City,0.0,545,210,0,8544,0,45669,31,,,,,0.0,0.0,Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221,58.889228170360546,2.604715861381332,5,0.0,,1.0,0.0,,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0,220,,,6.6525568022364405,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51938,3.0,,0,0,-3,3,344.1,71,50,,,0,3,3.0,2.5,2,Marc,3.0,1.9879094799027128,2.4941273209917703,2.646846775262859,2.068323339980355,22.608695652173914,30,13,0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,84.4,122,68,False,280.2,195,77,1310,,,2.631415926038295,2.4615737201698358,2.777942388829889,52,0,0,,0,,51938.jpg,2.3,0,0,Albrighton,0.1,False,,a,9,13,Leicester City,221.0,138,79,52,13121,340,21047,190,0.5009068964194869,0.3822902845966755,0.39775448845776057,1.1422434671203567,0.6,10.0,Albrighton,3.4,10.2,0.0,,0.0,0.2,,0.10000000000000007,0.0,,0.09999999999999988,,1.1,0.0,0.0,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.0,,0.2999999999999998,0.10000000000000007,0.20000000000000007,,,0.10000000000000007,,,0.3,0.2,0.0,0.30000000000000004,1.0,4.4,0.19461538461538463,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.2000000000000028,3.799999999999997,1.0,0.10000000000000142,0.0,1.0,2.200000000000003,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,5.0,0.0,,0.1,0.2,,0.0,0.09999999999999998,,0.0,,0.0,0.0,0.09999999999999998,0.20000000000000007,0.0,0.09999999999999998,0.0,,0.09999999999999998,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.1,2.410803158362334,1.03688316740124,,4.34169895095784,3.9328710836980783,,1.632871083698079,2.6652988882215864,,4.086449199679923,,7.3972090179946575,1.0,3.0488116360940283,2.3000000000000007,1.3000000000000005,1.8000000000000005,2.149568619222636,,3.422370771856165,2.1099533437013998,2.3984894259818743,,,2.410803158362334,,,1.9,2.9678794411714424,1.0,3.4247235264703395,2
222,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61604,,,0,0,-2,2,0.0,539,210,,,0,3,0.0,0.0,0,Matty,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,562,211,False,0.0,554,209,0,Joined Coventry City on loan until the end of the season on 6/1. - Expected back 01 Jul,2020-10-16T21:30:11.572098Z,,,,43,0,0,,0,,61604.jpg,0.0,0,0,James,0.2,False,,u,9,13,Leicester City,0.0,517,203,0,29808,0,57692,52,,,,,0.0,0.0,James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
223,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95463,,,0,0,-2,2,0.0,545,49,,,0,1,0.0,-0.5,0,Danny,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,568,71,False,0.0,560,71,0,,,,,,43,0,0,,0,,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,Leicester City,0.0,523,42,0,4761,35,12366,67,,,,,0.0,0.0,Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
