id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week4,goals_week4,xPoints week 4,clean_sheet_points,xGA_week4,cleansheet_week4,xA,xA_points,xA_week4,assists_week4,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,next1_xP,next5_xP,next10_xP,value,valuePoints metric
206,0,0,16,,,0,173821,,,-1,1,-1,1,31.6,113,75,,,0,3,0.5,-0.5,1,Tyler,1.0,4,0,5.6,234,107,False,13.6,278,113,173,,,49,0,0,,0,,173821.jpg,1.0,0,0,Roberts,0.1,False,,a,10,2,11.0,203,105,4,1944,300,3640,521,0.2,0.8,Roberts,0,Leeds United,4.0,5.914939614351217,0.1,0.5,0.0,0.0,1.6,0.5149396143512169,1.4999999999999991,0.0,0.3,0.8999999999999999,0.2,0.0,1.4787349035878044,1.6065306597126334,0.0,0.0,3.3,0.0,0.0,0.0,1.8,0.1,0.0,1.7999999999999998,0.0,0.1,0.0,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,1.5935664413524957,1.4758211627108777,1.4593002928742191,0.3017826333852662,0.668024335846708
207,0,0,0,,,0,204642,,,0,0,-1,1,0.0,500,202,,,0,3,-0.5,-1.5,0,Jay-Roy,0.0,0,0,0.0,512,201,False,0.0,508,201,0,,,49,0,0,,0,,204642.jpg,0.0,0,0,Grot,0.0,False,,a,10,2,0.0,482,191,0,682,94,1817,256,0.0,0.0,Grot,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,0,0,0.0,,0,214987,,,0,0,0,0,0.0,357,13,,,0,1,0.0,-1.5,0,Kamil,0.0,0,0,0.0,378,34,False,0.0,373,34,0,Contract ended,2020-10-05T07:11:41.404637Z,40,0,0,,0,,214987.jpg,0.0,0,0,Miazek,2.0,False,,u,10,2,0.0,309,11,0,20986,1875,37648,11399,0.0,0.0,Miazek,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0,0,9,,,0,215460,,,0,0,-1,1,15.3,189,114,,,0,3,0.0,-1.0,1,Ian Carlo,0.5,0,0,5.1,245,114,False,11.0,285,119,69,,,44,0,0,,0,,215460.jpg,1.0,0,0,Poveda-Ocampo,0.4,False,,a,10,2,25.0,148,79,2,17271,8852,15023,3973,0.1,0.5,Poveda-Ocampo,0,Leeds United,2.0,3.0574698071756083,0.1,0.5,0.0,0.0,1.3,0.2574698071756085,1.4999999999999991,0.0,0.1,0.30000000000000004,0.1,0.0,1.5287349035878042,,,,,,,,,,,,,,,1.5,0.1,0.0,1.6000000000000003,0.0,0.0,0.0,1.6431804495022546,1.5255046997365538,1.50978526255139,0.34743975081541,0.7287957697224693
210,0,0,6,,,0,221610,,,0,0,-1,1,0.4,317,153,,,0,3,-0.3,-1.3,0,Jamie,0.2,1,0,0.3,349,156,False,3.0,332,148,9,,,49,0,0,,0,,221610.jpg,1.0,0,0,Shackleton,0.0,False,,a,10,2,0.0,486,192,1,654,76,2083,269,0.0,0.2,Shackleton,0,Leeds United,1.0,1.1287349035878045,0.0,0.0,,,,0.12873490358780426,1.4999999999999991,0.0,0.0,0.0,,,1.1287349035878045,1.6065306597126334,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.6000000000000003,0.0,,,1.2462683843041815,1.1280364035311432,1.1059055051340223,0.23035406195669478,0.5099104528382891
211,0,0,19,,,0,222694,,,0,0,0,0,0.1,331,123,,,0,2,-0.5,-1.5,0,Pascal,0.0,4,0,4.1,266,93,False,41.0,174,67,90,,,40,0,0,,0,,222694.jpg,0.0,0,0,Struijk,1.9,False,,a,10,2,0.0,314,116,0,80726,2349,75831,9200,0.0,0.0,Struijk,0,Leeds United,,,0.0,0.0,,,,,1.4999999999999991,0.0,0.0,0.0,,,,,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.6000000000000003,0.0,,,,,,,
212,0,0,0,0.0,0.0,0,434138,,,-1,1,-1,1,0.0,408,169,,,0,3,0.0,0.0,0,Jordan,0.0,0,0,0.0,429,168,False,0.0,424,168,0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,44,0,0,,0,,434138.jpg,0.0,0,0,Stevens,0.8,False,,n,10,2,0.0,368,147,0,15027,1170,62548,7259,0.0,0.0,Stevens,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0,3,86,,,1,437495,,,0,0,0,0,10.0,232,1,,,1,1,3.3,2.3,2,Illan,3.8,8,0,8.5,171,8,False,74.6,77,10,360,,,45,0,0,,0,,437495.jpg,3.8,0,11,Meslier,2.9,False,,a,10,2,0.0,429,42,15,159587,48180,57977,12345,0.8,3.3,Meslier,0,Leeds United,3.947368421052632,13.332656372439015,0.0,0.0,0.0,0.0,2.89252064059372,2.0326563724390145,1.4999999999999991,0.0,0.1,0.30000000000000004,0.0,0.0,3.377606281017884,3.4261226388505337,0.0,0.0,3.3,0.0,0.0,0.0,2.9611955528863465,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,6.807586071978622,0.0,0.0,1.6000000000000003,1.0,0.0,0.0,3.8471534962710265,3.3743312570702666,3.2870258411120545,0.7505791735595299,1.5922188703240143
214,0,0,1,,,0,455084,,,0,0,0,0,0.3,320,120,,,0,2,-0.3,-1.3,1,Leif,0.2,0,0,0.0,385,141,False,0.0,380,141,13,,,40,0,0,,0,,455084.jpg,1.0,0,0,Davis,1.3,False,,a,10,2,0.0,318,120,1,20831,7624,38569,5314,0.0,0.2,Davis,0,Leeds United,1.0,1.5149396143512168,0.0,0.0,0.0,0.0,1.0,0.5149396143512169,1.4999999999999991,0.0,0.0,0.0,0.0,0.0,1.5149396143512168,,,,,,,,,,,,,,,,,,,,,,1.9850735372167259,1.5121456141245717,1.423622020536088,0.3787349035878042,0.7574698071756084
215,0,0,0,,,0,467114,,,0,0,0,0,0.0,366,142,,,0,2,-0.5,-1.5,0,Oliver,0.0,0,0,0.0,388,143,False,0.0,383,143,0,,,40,0,0,,0,,467114.jpg,0.0,0,0,Casey,0.7,False,,a,10,2,0.0,321,122,0,6879,800,21034,2649,0.0,0.0,Casey,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,0,0,59,,,1,193645,,,0,0,0,0,1.6,289,106,,,0,2,1.7,0.7,2,Robin,2.2,8,0,10.9,133,39,False,68.0,96,33,360,,,45,0,0,,0,,193645.jpg,2.2,0,0,Koch,0.6,False,,a,10,2,39.0,104,17,9,15046,2725,17593,2187,0.5,2.0,Koch,0,Leeds United,4.090909090909091,8.906571149618618,0.3,1.7999999999999998,0.0,0.0,2.89252064059372,2.1065711496186146,1.4999999999999991,0.0,0.0,0.0,0.0,0.0,2.17716183657344,,0.0,0.0,3.3,0.0,0.0,0.0,3.461195552886346,0.3,0.0,1.7999999999999998,0.0,0.0,0.0,2.807586071978621,0.0,0.0,1.6000000000000003,1.0,0.0,0.0,2.6438990311568293,2.1715829621727467,2.090111975917415,0.4838137414607645,1.026323932254425
492,0,3,34,,,0,80954,,,0,0,-2,2,27.4,129,16,,,0,4,2.3,1.3,8,Rodrigo,2.8,2,1,17.4,66,17,False,45.0,156,17,152,,,58,0,0,,0,,80954.jpg,2.8,0,0,Moreno,3.3,False,,a,10,2,101.0,32,19,11,86192,17684,400333,17841,0.5,1.9,Rodrigo,0,Leeds United,3.928571428571429,11.1,0.8,3.2,0.6000000000000001,1.0,7.3000000000000025,0.0,1.4999999999999991,0.0,0.3,0.8999999999999999,0.3,0.0,2.825454545454545,1.0,0.0,0.0,3.3,0.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,1.8,0.2,0.0,1.6000000000000003,0.0,0.0,0.0,2.8173978428349717,2.818849100099572,2.8355771852616773,0.4871473354231975,1.1732061426610174
532,0,0,0,,,0,463912,,,0,0,0,0,0.0,365,15,,,0,1,-0.5,-1.5,0,Elia,0.0,0,0,0.0,387,36,False,0.0,382,36,0,,,40,0,0,,0,,463912.jpg,0.0,0,0,Caprile,0.2,False,,a,10,2,0.0,320,13,0,10784,4474,2449,974,0.0,0.0,Caprile,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,0,0,0,0.0,,0,480216,,,0,0,0,0,0.0,463,188,,,0,3,0.0,-1.5,0,Mateusz,0.0,0,0,0.0,478,187,False,0.0,474,187,0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,45,0,0,,0,,480216.jpg,0.0,0,0,Bogusz,0.0,False,,n,10,2,0.0,431,169,0,1916,253,1033,448,0.0,0.0,Bogusz,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,0,0,0,,,0,149915,,,0,0,0,0,0.0,438,178,,,0,2,-0.5,-1.5,0,Diego,0.0,0,0,0.0,453,178,False,0.0,448,178,0,,,45,0,0,,0,,149915.jpg,0.0,0,0,Llorente,0.0,False,,a,10,2,0.0,398,162,0,2380,552,856,352,0.0,0.0,Llorente,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,0,0,0,,,0,219961,,,0,0,0,0,0.0,549,221,,,0,3,1.4,0.4,0,Raphael,0.0,0,0,0.0,550,220,False,0.0,547,220,0,,,55,0,0,,0,,219961.jpg,0.0,0,0,Dias Belloli,0.0,False,,a,10,2,0.0,545,217,0,1416,1416,206,206,0.0,0.0,Raphinha,0,Leeds United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,0,0,18,100.0,100.0,0,15157,4.0,,-1,1,-2,2,22.2,153,92,,,0,3,1.8,2.3,1,James,0.8,1,0,4.4,260,121,False,15.8,271,111,59,,2020-09-25T19:30:11.891509Z,53,0,0,1.0,0,,15157.jpg,1.0,0,0,Milner,0.1,False,,a,11,14,6.0,239,126,3,1544,264,7957,785,0.2,0.6,Milner,0,Liverpool,3.0,3.561924538445872,0.0,0.0,0.0,0.0,1.0,0.5619245384458711,3.9,0.0,0.0,0.0,0.0,0.0,1.1873081794819569,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,1.0540902585534508,1.1456185711714155,1.166799470241649,0.22402041122301075,0.5157337167725146
242,0,0,0,50.0,0.0,0,214285,,,0,0,-1,1,0.0,502,198,,,0,2,0.5,0.0,0,Konstantinos,0.0,0,0,0.0,514,198,False,0.0,510,198,0,Thigh injury - 50% chance of playing,2020-09-30T12:30:18.188585Z,49,0,0,,0,,214285.jpg,0.0,0,0,Tsimikas,0.0,False,,d,11,14,0.0,484,191,0,452,24,2337,321,0.0,0.0,Tsimikas,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0,0,39,,,1,41733,,,0,0,-1,1,48.7,77,57,,,0,3,3.2,3.7,2,Georginio,2.2,11,0,16.1,77,45,False,39.2,183,74,360,,,54,0,0,,0,,41733.jpg,2.2,0,0,Wijnaldum,1.5,False,,a,11,14,73.0,43,22,9,30912,3670,67174,10975,0.4,1.7,Wijnaldum,0,Liverpool,4.090909090909091,16.866260734244367,1.5,7.5,0.0,0.0,2.020241911445805,0.7662607342443696,3.9,0.0,0.2,0.6000000000000001,0.0,0.0,4.122863735037513,4.848811636094027,0.4,0.0,0.6,0.0,0.1,0.0,7.367879441171441,1.0,0.0,1.0,1.0,0.0,0.0,3.101194211912203,0.10000000000000007,0.0,1.1999999999999995,0.0,0.1,0.0,3.0160818447462576,3.8101629128019368,3.970183512691968,0.7634932842662061,1.774198064942533
244,0,0,25,100.0,50.0,0,56979,,,0,0,-1,1,20.8,159,95,3.0,,0,3,1.8,1.1,0,Jordan,0.8,2,0,4.8,254,118,False,20.0,253,103,110,,2020-09-20T18:30:17.718166Z,54,0,0,,0,,56979.jpg,1.5,0,0,Henderson,1.2,False,,a,11,14,7.0,232,124,3,12598,1199,125028,8067,0.1,0.6,Henderson,0,Liverpool,2.0,3.674616358963913,0.0,0.0,,,,0.3746163589639141,3.9,0.0,0.1,0.30000000000000004,,,1.8373081794819568,2.5488116360940265,0.0,0.0,0.6,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.1,0.0,,,,1.1999999999999995,0.0,,,1.6303354123896057,1.7750874186013368,1.8067864768245856,0.3402422554596216,0.7906515534426984
245,0,0,14,,,0,60706,,,0,0,0,0,0.0,425,33,,,0,1,1.0,1.5,0,Adrián,0.0,7,0,2.3,307,21,False,23.0,238,21,90,,,45,0,0,,0,,60706.jpg,0.0,0,4,San Miguel del Castillo,0.4,False,,a,11,14,0.0,385,31,0,8696,6935,8545,2471,0.0,0.0,Adrián,0,Liverpool,,,0.0,0.0,0.0,0.0,0.08096764578321752,,3.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0,0,2,75.0,0.0,0,60914,,,0,0,-1,1,0.0,532,204,,,0,2,0.9,0.0,0,Joel,0.2,0,0,0.0,539,204,False,0.0,535,204,1,Muscle injury - 75% chance of playing,2020-09-20T18:30:17.731683Z,54,0,0,,0,,60914.jpg,1.0,0,0,Matip,0.2,False,,d,11,14,0.0,523,201,1,1686,67,22730,1411,0.0,0.2,Matip,0,Liverpool,1.0,1.7492327179278282,0.0,0.0,,,,0.7492327179278281,3.9,0.0,0.0,0.0,,,1.7492327179278282,3.1952465443761064,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.1999999999999995,0.0,,,1.2163610342138038,1.5824742846856623,1.6671978809665982,0.32393198480144964,0.7527499094639571
247,0,0,0,75.0,100.0,0,68312,5.0,,0,0,-1,1,0.0,565,229,5.0,,0,3,0.8,1.5,0,Xherdan,0.0,0,0,0.0,565,229,False,0.0,564,229,0,Illness - 75% chance of playing,2020-10-07T10:30:13.130207Z,64,0,0,,0,,68312.jpg,0.0,0,0,Shaqiri,0.0,False,,d,11,14,0.0,564,228,0,528,143,2471,360,0.0,0.0,Shaqiri,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0,0,0,0.0,0.0,0,81880,,,0,0,-1,1,0.0,566,230,,,0,3,0.0,0.0,0,Alex,0.0,0,0,0.0,566,230,False,0.0,565,230,0,Knee injury - Unknown return date,2020-08-21T14:30:10.835560Z,64,0,0,,0,,81880.jpg,0.0,0,0,Oxlade-Chamberlain,0.0,False,,i,11,14,0.0,565,229,0,283,57,2184,222,0.0,0.0,Chamberlain,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2,0,63,,,1,92217,,,-1,1,-2,2,89.2,22,2,,,0,4,4.2,4.7,5,Roberto,3.2,10,0,30.4,20,11,False,64.8,101,15,332,,,93,0,0,4.0,0,,92217.jpg,3.2,0,0,Firmino,2.8,False,,a,11,14,150.0,16,10,13,48815,6995,165160,19205,0.3,1.4,Firmino,1,Liverpool,4.0625,18.601652892561983,1.3,5.2,0.4,0.0,6.800826446280992,0.0,3.9,0.0,1.2,3.6,0.6,1.0,4.578868404322949,3.0,0.5,0.0,0.6,0.0,0.0,0.0,5.86842105263158,0.30000000000000004,0.0,1.0,1.0,0.4,1.0,3.0,0.09999999999999998,0.0,1.1999999999999995,0.0,0.2,0.0,3.5137727797209672,4.282377503618638,4.434270509643715,0.49235144132504827,1.5014700991049166
250,0,1,73,,,1,97032,,,0,0,0,0,4.8,248,77,,,0,2,4.5,5.0,-2,Virgil,3.5,11,1,15.3,85,16,False,82.4,64,21,360,,,65,0,0,,0,,97032.jpg,3.5,0,0,van Dijk,27.6,False,,a,11,14,66.0,52,4,14,354757,30803,455033,123802,0.5,2.2,van Dijk,1,Liverpool,4.0,8.796930871711313,0.3,1.7999999999999998,0.0,0.0,-1.9190323542167824,2.9969308717113123,3.9,0.0,0.0,0.0,0.0,0.0,2.199232717927828,4.395246544376105,0.2,1.0,0.6,0.0,0.0,0.0,4.471517764685768,0.0,0.0,1.0,1.0,0.0,0.0,3.804776847648808,0.09999999999999998,0.0,1.1999999999999995,0.0,0.0,0.0,1.4450964957222698,1.9708808269754277,2.087158900715408,0.33834349506581973,0.8626100418188994
251,0,4,84,75.0,0.0,1,110979,,,0,0,-1,1,79.0,32,24,,,1,3,5.4,0.0,0,Sadio,6.2,4,3,42.4,9,6,False,135.8,14,7,259,Illness - 75% chance of playing,2020-10-02T22:00:17.931191Z,119,0,0,3.0,0,,110979.jpg,8.3,0,0,Mané,6.2,False,,d,11,14,208.0,5,2,25,336067,15631,814120,131399,0.5,2.1,Mané,1,Liverpool,3.012048192771084,26.06418126349987,2.7,13.5,,,,0.5641812634998705,3.9,0.0,1.0,3.0,,,8.653308179481959,5.948811636094026,0.2,0.0,0.6,0.0,0.8,0.0,10.167879441171443,0.9000000000000001,2.0,1.0,1.0,0.09999999999999998,0.0,10.601194211912203,1.6,1.0,1.1999999999999995,0.0,0.09999999999999998,0.0,5.8265632766498445,7.861820879312155,8.267124950650494,0.7271687545783159,2.508468722519029
252,0,2,66,0.0,,1,116535,,,0,0,0,0,0.0,562,60,,,1,1,0.0,5.7,0,Alisson,4.2,4,0,7.5,201,11,False,75.0,76,9,270,Shoulder injury - Expected back 21 Nov,2020-10-04T18:30:13.420898Z,60,0,0,,1,,116535.jpg,5.7,0,5,Ramses Becker,11.0,False,,i,11,14,0.0,561,60,17,216480,18043,427417,222775,0.7,2.8,Alisson,0,Liverpool,2.982456140350877,15.234553720135628,0.0,0.0,,,,2.234553720135628,3.9,0.0,0.0,0.0,,,5.108056247339593,3.1952465443761064,0.0,0.0,0.6,0.0,0.0,0.0,11.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,3.2047768476488088,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,4.575184563625569,4.9412978140974255,5.0260214103783625,0.8513427078899322,2.085355230569644
253,1,0,64,,,1,116643,,,0,0,0,0,30.7,117,78,4.0,,0,3,3.8,4.3,2,Fabio Henrique,2.8,9,0,9.5,157,79,False,61.4,109,41,302,,,55,0,0,,0,,116643.jpg,2.8,0,0,Tavares,1.5,False,,a,11,14,2.0,279,134,11,47916,5784,59967,11951,0.5,2.0,Fabinho,0,Liverpool,3.928571428571429,9.436680008531537,0.0,0.0,0.0,0.0,2.3202419114458044,0.7358535622505454,3.9,0.0,0.1,0.30000000000000004,0.1,0.0,2.402064002171664,2.8538116360940267,0.0,0.0,0.6,0.0,0.0,1.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.3011942119122017,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,2.231298159559746,2.349922170734537,2.3764577690099418,0.43673890948575705,1.0242435319900467
254,1,4,155,,,1,118748,6.0,,0,0,2,-2,180.7,2,2,2.0,,1,3,11.2,11.7,13,Mohamed,10.2,11,5,69.8,1,1,True,217.8,3,2,360,,,122,0,0,2.0,0,,118748.jpg,10.2,0,0,Salah,43.5,False,,a,11,14,300.0,1,1,41,1060019,172716,391110,35730,0.8,3.4,Salah,0,Liverpool,4.019607843137255,33.193731873610425,3.1,14.54,0.7000000000000002,2.0,8.020241911445805,0.7529054273294351,3.9,0.0,1.5,4.5,0.5,0.0,8.25795280758113,14.688811636094027,1.9,3.0,0.6,0.0,0.2,0.0,4.867879441171444,0.20000000000000007,0.0,1.0,1.0,0.5,0.0,6.097745936050132,0.2999999999999998,0.0,1.1999999999999995,0.0,0.30000000000000004,1.0,5.795664778719625,7.567919446696639,7.921248419391057,0.6768813776705845,2.3642450112317435
255,1,2,88,,,1,122798,1.0,,0,0,0,0,92.6,19,6,,,1,2,5.8,6.3,-1,Andrew,4.8,11,1,27.7,29,3,False,99.4,42,12,360,,,70,0,0,,0,,122798.jpg,4.8,0,0,Robertson,15.0,False,,a,11,14,84.0,39,2,19,411122,93941,311189,64563,0.7,2.7,Robertson,0,Liverpool,3.9583333333333335,16.366539288078645,0.8,4.800000000000002,0.20000000000000007,0.0,0.580967645783218,2.9657128417976533,3.9,0.0,0.4,1.2000000000000002,0.10000000000000003,0.0,4.134704662251447,5.100246544376106,0.0,0.0,0.6,0.0,0.2,1.0,4.071517764685768,0.1,0.0,1.0,1.0,0.0,0.0,8.50477684764881,0.5,1.0,1.1999999999999995,0.0,0.09999999999999998,0.0,2.8565208488817286,3.760473529353752,3.9514858918125215,0.5906720946073495,1.562771468716663
256,0,0,0,,,0,152760,,,-1,1,-2,2,0.0,527,57,,,0,4,1.0,1.5,0,Divock,0.0,0,0,0.0,534,58,False,0.0,530,54,0,,,53,0,0,,0,,152760.jpg,0.0,0,0,Origi,0.8,False,,a,11,14,0.0,517,58,0,11666,1681,51279,5970,0.0,0.0,Origi,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0,0,0,,,0,153682,,,-1,1,-3,3,0.0,523,212,,,0,3,1.0,1.5,0,Harry,0.0,0,0,0.0,530,211,False,0.0,526,211,0,,,52,0,0,,0,,153682.jpg,0.0,0,0,Wilson,0.1,False,,a,11,14,0.0,513,204,0,388,54,4199,348,0.0,0.0,Harry Wilson,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,0,10,,,0,157882,,,0,0,-3,3,1.3,298,144,,,0,3,1.8,2.3,1,Takumi,0.8,3,0,3.8,271,123,False,7.2,307,135,50,,,62,0,0,,0,,157882.jpg,1.0,0,0,Minamino,0.2,False,,a,11,14,30.0,132,68,3,2326,522,25044,1422,0.1,0.5,Minamino,0,Liverpool,3.0,3.561924538445872,0.0,0.0,0.0,0.0,1.0,0.5619245384458711,3.9,0.0,0.0,0.0,0.0,0.0,1.1873081794819569,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,1.0540902585534508,1.1456185711714155,1.166799470241649,0.19150131927128336,0.4768344395619725
259,1,4,85,,,1,169187,2.0,,0,0,0,0,126.9,9,3,1.0,,0,2,4.5,5.0,-1,Trent,3.5,11,0,23.7,42,5,False,70.8,89,30,358,,,75,0,0,,0,,169187.jpg,3.5,0,0,Alexander-Arnold,40.5,False,,a,11,14,40.0,103,16,14,244560,32908,974913,194777,0.5,1.9,Alexander-Arnold,1,Liverpool,4.0,14.997757317992306,0.3,1.7999999999999998,0.09999999999999998,0.0,-0.3190323542167826,2.9969308717113123,3.9,0.0,0.6,1.7999999999999998,0.0,0.0,3.749439329498077,3.4952465443761063,0.0,0.0,0.6,0.0,0.1,0.0,5.371517764685769,0.1,0.0,1.0,1.0,0.1,0.0,8.40132857178674,0.1,0.0,1.1999999999999995,0.0,0.4,1.0,2.7740385688009845,3.4594939808354415,3.6073265320344654,0.4999252439330769,1.3691016658420947
260,0,0,43,100.0,100.0,0,171287,,,0,0,-1,1,14.4,196,52,,,0,2,1.8,2.3,0,Joseph,0.8,9,0,6.2,225,74,False,48.0,143,56,240,,2020-09-20T18:30:17.764520Z,54,0,0,,0,,171287.jpg,1.0,0,0,Gomez,2.5,False,,a,11,14,0.0,530,205,3,36772,4889,194296,15086,0.1,0.6,Gomez,0,Liverpool,3.0,5.247698153783484,0.0,0.0,0.0,0.0,0.08096764578321752,2.2476981537834844,3.9,0.0,0.0,0.0,0.0,0.0,1.7492327179278282,3.1952465443761064,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2047768476488088,0.0,0.0,1.1999999999999995,0.0,0.0,0.0,1.2163610342138038,1.5824742846856623,1.6671978809665982,0.32393198480144964,0.7527499094639571
261,0,0,33,,,1,175592,,,0,0,-1,1,25.8,137,85,,,0,3,2.8,3.3,1,Naby,1.8,7,0,13.6,104,55,False,17.6,265,109,243,,,54,0,0,,0,,175592.jpg,1.8,0,0,Keita,0.6,False,,a,11,14,92.0,34,15,7,13711,1019,48871,5724,0.3,1.3,Keita,0,Liverpool,3.888888888888889,9.028420697985393,0.4,2.0,0.30000000000000004,0.0,2.5,0.7284206979853884,3.9,0.0,0.1,0.30000000000000004,0.0,0.0,2.3215938937676714,2.0488116360940265,0.1,0.0,0.6,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.6011942119122016,0.0,0.0,1.1999999999999995,0.0,0.1,0.0,1.8975711508217203,2.1989528838951067,2.2616053819115134,0.42992479514216136,0.9990549430243358
263,0,0,6,,,0,206915,,,0,0,0,0,14.6,194,115,,,0,3,1.5,2.0,1,Curtis,0.5,3,0,2.5,299,131,False,8.2,301,131,53,,,45,0,0,,0,,206915.jpg,1.0,0,0,Jones,0.5,False,,a,11,14,2.0,267,130,2,14911,1106,21874,2863,0.1,0.4,Jones,0,Liverpool,2.0,2.3746163589639138,0.0,0.0,0.0,0.0,1.0,0.3746163589639141,3.9,0.0,0.0,0.0,0.0,0.0,1.1873081794819569,1.5488116360940265,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.1999999999999995,0.0,,,1.0540902585534506,1.1456185711714153,1.166799470241649,0.26384626210710155,0.5597024433799641
264,0,0,0,,,0,215136,3.0,,0,0,0,0,0.0,358,136,,,0,2,1.0,1.5,0,Neco,0.0,0,0,0.0,379,136,False,0.0,374,136,0,,,40,0,0,,0,,215136.jpg,0.0,0,0,Williams,3.5,False,,a,11,14,0.0,310,113,0,50518,6401,111765,13574,0.0,0.0,Williams,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0,0,0,,,0,444884,,,0,0,-1,1,0.0,409,170,,,0,3,1.0,1.5,0,Harvey,0.0,0,0,0.0,430,169,False,0.0,425,169,0,,,44,0,0,,0,,444884.jpg,0.0,0,0,Elliott,0.2,False,,a,11,14,0.0,369,148,0,8492,4143,7165,1892,0.0,0.0,Elliott,0,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
