id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xA,xA_points,adjusted points per game,xPoints week 1,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1
102,0,0,3,,,0,41328,,,0,0,0,0,0.5,173,55,,,0,2,2.4,3.9,1,César,1.0,0,0,0.3,202,66,False,0.4,207,67,5,,,60,0,0,,0,,41328.jpg,1.0,0,0,Azpilicueta,6.9,False,,a,5,8,2.0,124,37,1,6173,6173,69540,69540,0.2,0.2,Azpilicueta,0,Chelsea,1.0,2.09012717213605,0.0,0.0,1.0901271721360504,0.0,0.0,2.09012717213605,1.0,1.1976128430566209,,,0.3483545286893417,0.8532908448766108,0.0,0.0,1.3,0.0,0.0,0.0
103,0,0,0,,,0,44346,,,0,0,0,0,0.0,512,61,5.0,,0,4,1.8,3.3,0,Olivier,0.0,0,0,0.0,512,61,False,0.0,512,61,0,,,70,0,0,,0,,44346.jpg,0.0,0,0,Giroud,1.2,False,,a,5,8,0.0,508,61,0,3132,3132,15022,15022,0.0,0.0,Giroud,0,Chelsea,,,,,,,,,,,,,,,,,,,,
104,0,0,14,,,0,82263,,,0,0,0,0,3.7,104,24,2.0,,0,2,2.4,3.9,2,Marcos,2.0,1,0,2.4,121,39,False,17.8,73,36,90,,,60,0,0,,0,,82263.jpg,2.0,0,0,Alonso,3.4,False,,a,5,8,2.0,126,38,2,4859,4859,18206,18206,0.3,0.3,Alonso,0,Chelsea,1.0,3.0901271721360497,0.0,0.0,1.0901271721360504,0.0,0.0,3.0901271721360497,3.0901271721360497,2.1976128430566204,,,0.5150211953560083,1.2615391353404737,0.0,0.0,1.3,0.0,0.0,0.0
105,1,2,43,100.0,,0,85955,,,0,0,0,0,23.2,27,19,,,1,3,0.9,2.4,12,Jorge Luiz,12.0,1,1,10.1,12,7,True,60.8,6,3,84,,2020-09-14T21:30:11.281378Z,50,0,0,1.0,0,,85955.jpg,12.0,0,0,Frello Filho,4.1,False,,a,5,8,17.0,61,33,12,113088,113088,22580,22580,2.4,2.4,Jorginho,0,Chelsea,1.0,9.39753179303401,0.8,3.52,0.2725317930340126,0.1,0.30000000000000004,9.39753179303401,9.877531793034011,7.210979646343713,,,1.8795063586068022,4.202703981987907,0.8,1.0,1.3,0.0,0.1,1.0
106,0,0,1,,,0,88894,4.0,,0,0,0,0,11.8,69,45,3.0,,0,3,1.6,3.1,1,Ross,1.0,0,0,2.3,126,61,False,4.2,171,75,29,,,60,0,0,2.0,0,,88894.jpg,1.0,0,0,Barkley,0.3,False,,a,5,8,7.0,82,43,1,1228,1228,2642,2642,0.2,0.2,Barkley,0,Chelsea,1.0,1.5725317930340126,0.0,0.0,0.2725317930340126,0.1,0.30000000000000004,1.5725317930340126,1.3,1.1952076428777332,,,0.2620886321723354,0.6419834162062088,0.0,0.0,1.3,0.0,0.1,0.0
107,0,0,0,100.0,0.0,0,91651,,,0,0,0,0,0.0,445,170,,,0,3,1.3,0.0,0,Mateo,0.0,0,0,0.0,446,170,False,0.0,441,169,0,,2020-08-15T10:00:11.528964Z,55,0,0,,0,,91651.jpg,0.0,0,0,Kovacic,0.2,False,,a,5,8,0.0,426,154,0,2451,2451,1549,1549,0.0,0.0,Kovacic,0,Chelsea,,,,,,,,,,,,,,,,,,,,
109,0,0,0,,,0,102380,,,0,0,0,0,0.0,377,158,,,0,2,1.6,3.1,0,Antonio,0.0,0,0,0.0,386,158,False,0.0,380,158,0,,,50,0,0,,0,,102380.jpg,0.0,0,0,Rüdiger,2.0,False,,a,5,8,0.0,342,150,0,4082,4082,27749,27749,0.0,0.0,Rüdiger,0,Chelsea,,,,,,,,,,,,,,,,,,,,
110,0,0,25,,,0,103192,,,0,0,0,0,0.2,191,62,,,0,2,1.6,3.1,8,Kurt,8.0,1,1,6.9,33,9,False,51.8,8,3,90,,,50,0,0,,0,,103192.jpg,8.0,0,0,Zouma,1.3,False,,a,5,8,17.0,63,11,8,11326,11326,5944,5944,1.6,1.6,Zouma,0,Chelsea,1.0,3.0901271721360497,0.0,0.0,1.0901271721360504,0.0,0.0,3.0901271721360497,3.0901271721360497,2.1976128430566204,,,0.6180254344272099,1.3819468832030801,0.0,1.0,1.3,0.0,0.0,0.0
111,0,0,0,,,0,109533,5.0,,0,0,0,0,0.0,379,160,4.0,,0,2,1.6,3.1,0,Emerson,0.0,0,0,0.0,388,160,False,0.0,382,160,0,,,50,0,0,,0,,109533.jpg,0.0,0,0,Palmieri dos Santos,0.2,False,,a,5,8,0.0,345,153,0,370,370,1700,1700,0.0,0.0,Emerson,0,Chelsea,,,,,,,,,,,,,,,,,,,,
112,0,0,12,,,0,109745,,,0,0,0,0,0.0,380,45,,,0,1,2.0,3.5,2,Kepa,2.0,1,0,1.0,181,14,False,10.4,122,14,90,,,50,0,0,,0,,109745.jpg,2.0,0,2,Arrizabalaga,2.2,False,,a,5,8,0.0,346,45,2,7564,7564,17278,17278,0.4,0.4,Arrizabalaga,0,Chelsea,1.0,3.0901271721360497,0.0,0.0,1.0901271721360504,0.0,0.0,3.0901271721360497,3.0901271721360497,2.1976128430566204,,,0.6180254344272099,1.3819468832030801,0.0,0.0,1.3,0.0,0.0,0.0
113,0,0,19,,,0,116594,,,0,0,0,0,2.8,115,72,,,0,3,0.9,2.4,2,N'Golo,2.0,1,0,2.4,120,58,False,17.2,79,24,90,,,50,0,0,,0,,116594.jpg,2.0,0,0,Kanté,4.5,False,,a,5,8,4.0,97,50,2,21314,21314,27569,27569,0.4,0.4,Kanté,0,Chelsea,1.0,2.2725317930340125,0.0,0.0,0.2725317930340126,0.0,0.0,2.2725317930340125,2.2725317930340125,2.0494032107641558,,,0.4545063586068025,1.016307114050707,0.0,0.0,1.3,0.0,0.0,0.0
114,0,0,0,0.0,0.0,0,124183,,,0,0,0,0,0.0,521,210,,,0,3,0.0,0.0,0,Hakim,0.0,0,0,0.0,521,210,False,0.0,521,210,0,Knee injury - Expected back 26 Sep,2020-08-29T17:30:07.487245Z,80,0,0,,0,,124183.jpg,0.0,0,0,Ziyech,1.7,False,,i,5,8,0.0,520,209,0,3075,3075,41896,41896,0.0,0.0,Ziyech,0,Chelsea,,,,,,,,,,,,,,,,,,,,
115,0,0,2,,,0,126187,,,0,0,0,0,1.3,143,88,,,0,3,1.6,3.1,2,Ruben,2.0,1,0,0.0,491,191,False,0.0,488,190,60,,,60,0,0,,0,,126187.jpg,2.0,0,0,Loftus-Cheek,0.2,False,,a,5,8,0.0,484,185,2,822,822,1179,1179,0.3,0.3,Loftus-Cheek,0,Chelsea,1.0,2.2725317930340125,0.0,0.0,0.2725317930340126,0.0,0.0,2.2725317930340125,2.2725317930340125,2.0494032107641558,,,0.3787552988390021,0.927757219530913,0.0,0.0,1.3,0.0,0.0,0.0
116,0,0,14,,,0,135363,,,0,0,0,0,0.7,165,50,,,0,2,1.6,3.1,2,Andreas,2.0,1,0,2.1,137,48,False,17.8,72,35,90,,,50,0,0,,0,,135363.jpg,2.0,0,0,Christensen,0.4,False,,a,5,8,2.0,115,34,2,1679,1679,1765,1765,0.4,0.4,Christensen,0,Chelsea,1.0,3.0901271721360497,0.0,0.0,1.0901271721360504,0.0,0.0,3.0901271721360497,3.0901271721360497,2.1976128430566204,,,0.6180254344272099,1.3819468832030801,0.0,0.0,1.3,0.0,0.0,0.0
117,1,0,10,75.0,,0,165153,,,0,0,0,0,11.7,71,10,,,0,4,2.3,4.5,5,Timo,5.0,1,0,9.6,17,6,False,4.8,163,16,90,Dead leg - 75% chance of playing,2020-09-15T00:00:14.393762Z,95,0,0,,0,,165153.jpg,5.0,0,0,Werner,42.2,False,,d,5,8,79.0,2,1,5,54577,54577,375873,375873,0.5,0.5,Werner,0,Chelsea,1.0,4.505000000000001,0.3,1.2,0.0,0.0,0.0,4.505000000000001,4.505000000000001,3.888217728454312,,,0.4742105263157896,1.4616150043881708,0.3,0.0,1.3,0.0,0.0,1.0
118,0,0,0,,,0,173879,,,0,0,0,0,0.0,518,62,,,0,4,2.1,3.6,0,Tammy,0.0,0,0,0.0,518,62,False,0.0,518,62,0,,,75,0,0,3.0,0,,173879.jpg,0.0,0,0,Abraham,3.9,False,,a,5,8,0.0,517,62,0,3955,3955,51491,51491,0.0,0.0,Abraham,0,Chelsea,,,,,,,,,,,,,,,,,,,,
119,0,0,0,75.0,100.0,0,176413,6.0,,0,0,0,0,0.0,523,212,,,0,3,1.8,3.9,0,Christian,0.0,0,0,0.0,523,212,False,0.0,523,212,0,Unknown - 75% chance of playing,2020-09-14T22:30:19.934227Z,85,0,0,,0,,176413.jpg,0.0,0,0,Pulisic,8.7,False,,d,5,8,0.0,522,211,0,27230,27230,174396,174396,0.0,0.0,Pulisic,0,Chelsea,,,,,,,,,,,,,,,,,,,,
120,0,0,9,,,0,184341,2.0,,0,0,0,0,28.6,17,12,1.0,,0,3,1.9,3.4,2,Mason,2.0,1,0,5.1,50,25,False,13.6,101,35,90,,,70,0,0,,0,,184341.jpg,2.0,0,0,Mount,7.6,False,,a,5,8,9.0,72,40,2,11190,11190,69281,69281,0.3,0.3,Mount,0,Chelsea,1.0,2.5725317930340124,0.0,0.0,0.2725317930340126,0.1,0.30000000000000004,2.5725317930340124,2.5725317930340124,2.195207642877733,,,0.36750454186200177,0.9723256234535829,0.0,0.0,1.3,0.0,0.1,0.0
121,0,0,0,,,0,194794,,,0,0,0,0,0.0,397,167,,,0,2,1.6,3.1,0,Fikayo,0.0,0,0,0.0,403,167,False,0.0,397,167,0,,,50,0,0,,0,,194794.jpg,0.0,0,0,Tomori,0.4,False,,a,5,8,0.0,370,163,0,493,493,3787,3787,0.0,0.0,Tomori,0,Chelsea,,,,,,,,,,,,,,,,,,,,
122,0,0,3,,,0,209046,3.0,,0,0,0,0,1.3,144,89,,,0,3,1.6,3.1,1,Callum,1.0,0,0,0.2,211,102,False,0.8,204,99,10,,,60,0,0,,0,,209046.jpg,1.0,0,0,Hudson-Odoi,0.4,False,,a,5,8,0.0,492,188,1,1021,1021,6195,6195,0.2,0.2,Hudson-Odoi,0,Chelsea,1.0,1.2725317930340123,0.0,0.0,0.2725317930340126,0.0,0.0,1.2725317930340123,1.0,1.049403210764155,,,0.2120886321723354,0.5195089290670499,0.0,0.0,1.3,0.0,0.0,0.0
123,1,3,44,,,0,225796,1.0,,0,0,0,0,30.3,16,5,,,1,2,1.6,3.1,14,Reece,14.0,1,1,11.8,3,1,True,76.8,2,1,90,,,50,0,0,,0,,225796.jpg,14.0,0,0,James,8.1,False,,a,5,8,11.0,68,13,14,158962,158962,34939,34939,2.8,2.8,James,0,Chelsea,1.0,7.695127172136051,0.0,0.0,1.0901271721360504,0.1,0.30000000000000004,7.695127172136051,7.695127172136051,6.6484172751702,,,1.53902543442721,3.4413654904803868,0.0,1.0,1.3,0.0,0.1,1.0
124,0,0,0,0.0,0.0,0,243568,,,0,0,0,0,0.0,334,123,,,0,3,0.0,0.0,0,Billy,0.0,0,0,0.0,349,124,False,0.0,342,121,0,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,0,0,,0,,243568.jpg,0.0,0,0,Gilmour,0.2,False,,i,5,8,0.0,291,90,0,588,588,1543,1543,0.0,0.0,Gilmour,0,Chelsea,,,,,,,,,,,,,,,,,,,,
232,0,0,0,0.0,0.0,0,172850,,,0,0,0,0,0.0,462,187,,,0,2,0.0,0.0,0,Benjamin,0.0,0,0,0.0,463,187,False,0.0,460,187,0,Heel Injury - Unknown return date,2020-08-15T10:00:11.852853Z,55,0,0,,0,,172850.jpg,0.0,0,0,Chilwell,1.1,False,,i,5,8,0.0,449,185,0,2397,2397,12426,12426,0.0,0.0,Chilwell,0,Chelsea,,,,,,,,,,,,,,,,,,,,
490,0,0,0,25.0,25.0,0,51090,,,0,0,0,0,0.0,433,179,,,0,2,0.5,0.9,0,Thiago,0.0,0,0,0.0,434,179,False,0.0,429,179,0,Lack of match fitness - 25% chance of playing,2020-09-10T14:00:07.889166Z,55,0,0,,0,,51090.jpg,0.0,0,0,Thiago,2.4,False,,d,5,8,0.0,410,175,0,3549,3549,40070,40070,0.0,0.0,Thiago Silva,0,Chelsea,,,,,,,,,,,,,,,,,,,,
500,0,0,8,,,0,219847,,,0,0,0,0,14.8,51,35,,,0,3,2.4,3.9,2,Kai,2.0,1,0,2.3,128,63,False,8.4,139,54,79,,,85,0,0,,0,,219847.jpg,2.0,0,0,Havertz,11.1,False,,a,5,8,0.0,523,212,2,36711,36711,154341,154341,0.2,0.2,Havertz,0,Chelsea,1.0,2.5725317930340124,0.0,0.0,0.2725317930340126,0.1,0.30000000000000004,2.5725317930340124,2.5725317930340124,2.195207642877733,,,0.30265079918047205,0.8823711254789091,0.0,0.0,1.3,0.0,0.1,0.0
108,0,0,0,,,0,94245,,,0,0,0,0,0.0,483,50,,,0,4,1.3,1.8,0,Michy,0.0,0,0,0.0,484,51,False,0.0,481,49,0,,,60,0,0,,0,,94245.jpg,0.0,0,0,Batshuayi,2.0,False,,a,6,31,0.0,475,51,0,10660,10660,25257,25257,0.0,0.0,Batshuayi,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
125,0,0,0,0.0,0.0,0,19419,,,0,0,0,0,0.0,234,90,,,0,2,0.0,0.0,0,Gary,0.0,0,0,0.0,253,91,False,0.0,245,91,0,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,0,0,,0,,19419.jpg,0.0,0,0,Cahill,0.1,False,,i,6,31,0.0,171,66,0,168,168,837,837,0.0,0.0,Cahill,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
126,0,0,0,,,0,20066,,,0,0,0,0,0.0,235,14,,,0,1,1.3,1.8,0,Wayne,0.0,0,0,0.0,254,30,False,0.0,246,30,0,,,45,0,0,,0,,20066.jpg,0.0,0,0,Hennessey,0.8,False,,a,6,31,0.0,172,14,0,1670,1670,4861,4861,0.0,0.0,Hennessey,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
127,0,0,0,100.0,0.0,0,40784,,,0,0,0,0,0.0,245,94,,,0,2,1.1,0.0,0,Mamadou,0.0,0,0,0.0,264,95,False,0.0,256,95,0,,2020-08-15T10:00:11.633422Z,45,0,0,,0,,40784.jpg,0.0,0,0,Sakho,0.0,False,,a,6,31,0.0,182,70,0,283,283,274,274,0.0,0.0,Sakho,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
128,0,3,31,,,1,40836,,,0,0,0,0,0.0,350,40,,,1,1,2.0,2.5,10,Vicente,10.0,0,0,4.1,67,1,True,41.4,12,1,90,,,50,0,0,,0,,40836.jpg,10.0,0,5,Guaita,2.9,False,,a,6,31,0.0,308,40,10,38844,38844,12997,12997,2.0,2.0,Guaita,0,Crystal Palace,1.0,7.331484334792317,0.0,0.0,1.3314843347923182,0.0,0.0,7.331484334792317,7.331484334792317,,,,1.4662968669584635,3.2787394697140897,0.0,0.0,1.1,1.0,0.0,0.0
129,0,0,0,0.0,0.0,0,49413,,,0,0,0,0,0.0,252,99,,,0,2,0.0,0.0,0,James,0.0,0,0,0.0,271,100,False,0.0,263,100,0,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,0,0,,0,,49413.jpg,0.0,0,0,Tomkins,0.0,False,,i,6,31,0.0,190,76,0,25,25,85,85,0.0,0.0,Tomkins,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
130,0,0,14,,,1,50471,,,0,0,0,0,10.4,81,48,,,0,3,1.3,1.8,3,James,3.0,0,0,2.8,102,49,False,11.2,118,43,90,,,55,0,0,,0,,50471.jpg,3.0,0,0,McArthur,0.2,False,,a,6,31,6.0,86,44,3,765,765,1559,1559,0.5,0.5,McArthur,0,Crystal Palace,1.0,2.93287108369808,0.0,0.0,0.33287108369807955,0.2,0.6000000000000001,2.93287108369808,2.93287108369808,,,,0.5332492879451055,1.2505804320461724,0.0,0.0,1.1,1.0,0.2,0.0
131,0,0,5,,,1,50472,4.0,,0,0,0,0,8.8,85,51,,,0,3,0.5,1.0,2,James,2.0,0,0,0.9,183,83,False,0.0,264,105,73,,,45,0,0,,0,,50472.jpg,2.0,0,0,McCarthy,2.6,False,,a,6,31,0.0,191,68,2,18611,18611,15798,15798,0.4,0.4,McCarthy,1,Crystal Palace,1.0,1.3328710836980795,0.0,0.0,0.33287108369807955,0.0,0.0,1.3328710836980795,1.3328710836980795,,,,0.29619357415512876,0.6283214544869162,0.0,0.0,1.1,1.0,0.0,0.0
132,0,0,0,0.0,0.0,0,54861,,,0,0,0,0,0.0,435,41,,,0,4,0.0,0.0,0,Christian,0.0,0,0,0.0,436,41,False,0.0,431,37,0,Foot injury - Unknown return date,2020-09-06T03:00:11.019701Z,55,0,0,3.0,0,,54861.jpg,0.0,0,0,Benteke,0.2,False,,i,6,31,0.0,413,41,0,262,262,3745,3745,0.0,0.0,Benteke,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
133,0,0,3,,,1,55037,,,0,0,0,0,0.3,180,98,,,0,3,0.9,1.4,3,Cheikhou,3.0,0,0,3.0,93,45,False,12.6,110,41,90,,,50,0,0,,0,,55037.jpg,3.0,0,0,Kouyaté,0.3,False,,a,6,31,17.0,60,32,3,1307,1307,1678,1678,0.6,0.6,Kouyaté,0,Crystal Palace,1.0,3.3328710836980795,0.2,1.0,0.33287108369807955,0.0,0.0,3.3328710836980795,3.3328710836980795,,,,0.6665742167396159,1.4905052606784595,0.2,0.0,1.1,1.0,0.0,0.0
134,0,0,22,,,1,55494,,,0,0,0,0,0.7,163,48,,,0,2,1.1,1.6,6,Joel,6.0,0,0,1.4,167,61,False,13.2,103,50,90,,,45,0,0,,0,,55494.jpg,6.0,0,0,Ward,2.0,False,,a,6,31,0.0,192,77,6,10748,10748,9918,9918,1.3,1.3,Ward,0,Crystal Palace,1.0,3.3314843347923184,0.0,0.0,1.3314843347923182,0.0,0.0,3.3314843347923184,3.3314843347923184,,,,0.7403298521760707,1.5704767763656018,0.0,0.0,1.1,1.0,0.0,0.0
135,0,0,0,,,0,58786,,,0,0,0,0,0.0,256,101,,,0,2,1.1,1.6,0,Martin,0.0,0,0,0.0,274,102,False,0.0,267,102,0,,,45,0,0,,0,,58786.jpg,0.0,0,0,Kelly,1.1,False,,a,6,31,0.0,196,79,0,690,690,13021,13021,0.0,0.0,Kelly,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
136,0,0,0,0.0,0.0,0,59125,,,0,0,0,0,0.0,258,28,,,0,4,0.0,0.0,0,Connor,0.0,0,0,0.0,276,29,False,0.0,269,25,0,Unknown - Unknown return date,2020-09-06T03:00:11.034332Z,45,0,0,,0,,59125.jpg,0.0,0,0,Wickham,1.3,False,,i,6,31,0.0,198,29,0,6351,6351,14117,14117,0.0,0.0,Wickham,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
137,1,2,26,,,1,60252,5.0,,0,0,0,0,33.7,13,10,3.0,,0,3,1.6,2.1,8,Andros,8.0,0,0,6.4,40,19,False,28.4,31,11,90,,,60,0,0,4.0,0,,60252.jpg,8.0,0,0,Townsend,0.8,False,,a,6,31,2.0,125,61,8,15040,15040,5507,5507,1.3,1.3,Townsend,0,Crystal Palace,1.0,6.837871083698079,0.0,0.0,0.33287108369807955,0.4,1.2000000000000002,6.837871083698079,6.837871083698079,,,,1.1396451806163466,2.7915491803320234,0.0,0.0,1.1,1.0,0.4,1.0
138,0,0,6,,,0,66975,1.0,,0,0,0,0,28.3,18,13,1.0,,0,3,1.6,2.1,1,Luka,1.0,0,0,3.4,86,41,False,6.0,156,65,16,,,60,0,0,1.0,0,,66975.jpg,1.0,0,0,Milivojevic,0.9,False,,a,6,31,0.0,470,179,1,1360,1360,8467,8467,0.2,0.2,Milivojevic,0,Crystal Palace,1.0,1.6328710836980795,0.0,0.0,0.33287108369807955,0.1,0.30000000000000004,1.6328710836980795,1.3,,,,0.27214518061634657,0.6666168284676163,0.0,0.0,1.1,0.0,0.1,0.0
139,0,0,0,0.0,0.0,0,74230,2.0,,0,0,0,0,0.0,440,181,2.0,,0,2,0.0,0.0,0,Patrick,0.0,0,0,0.0,441,181,False,0.0,436,181,0,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,55,0,0,2.0,0,,74230.jpg,0.0,0,0,van Aanholt,0.1,False,,i,6,31,0.0,418,177,0,116,116,1023,1023,0.0,0.0,van Aanholt,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
140,0,0,-7,,,1,80146,,,0,0,0,0,0.8,160,21,,,0,4,1.3,1.8,2,Jordan,2.0,0,0,2.9,97,18,False,9.2,130,9,90,,,60,0,0,,0,,80146.jpg,2.0,0,0,Ayew,6.0,False,,a,6,31,19.0,54,19,2,17571,17571,57108,57108,0.3,0.3,Ayew,0,Crystal Palace,1.0,2.4,0.1,0.4,0.0,0.0,0.0,2.4,2.4,,,,0.39999999999999997,0.9797958971132712,0.1,0.0,1.1,1.0,0.0,0.0
141,0,0,18,,,1,82403,,,0,0,0,0,1.4,138,86,,,0,3,1.9,2.4,8,Wilfried,8.0,0,1,5.4,48,24,False,31.6,28,10,90,,,70,0,0,,0,,82403.jpg,8.0,0,0,Zaha,9.2,False,,a,6,31,21.0,45,21,8,71040,71040,49832,49832,1.1,1.1,Zaha,0,Crystal Palace,1.0,4.33287108369808,0.4,2.0,0.33287108369807955,0.0,0.0,4.33287108369808,4.33287108369808,,,,0.6189815833854401,1.6376713357668642,0.4,1.0,1.1,1.0,0.0,0.0
142,0,0,3,,,1,86417,,,0,0,0,0,0.1,198,104,,,0,3,1.3,1.8,2,Jeffrey,2.0,0,0,0.1,216,105,False,1.2,199,96,80,,,55,0,0,,0,,86417.jpg,2.0,0,0,Schlupp,0.1,False,,a,6,31,0.0,423,152,2,261,261,664,664,0.4,0.4,Schlupp,1,Crystal Palace,1.0,1.3328710836980795,0.0,0.0,0.33287108369807955,0.0,0.0,1.3328710836980795,1.3328710836980795,,,,0.24234019703601445,0.5683381397082187,0.0,0.0,1.1,1.0,0.0,0.0
143,0,0,0,,,0,141020,,,0,0,0,0,0.0,385,142,,,0,3,0.9,1.4,0,Max,0.0,0,0,0.0,392,143,False,0.0,386,141,0,,,50,0,0,,0,,141020.jpg,0.0,0,0,Meyer,0.1,False,,a,6,31,0.0,353,115,0,110,110,612,612,0.0,0.0,Meyer,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
144,0,0,0,75.0,,0,173954,,,0,0,0,0,0.0,304,112,,,0,3,0.4,1.0,0,Jairo,0.0,0,0,0.0,319,113,False,0.0,312,110,0,Muscle injury - 75% chance of playing,2020-09-17T13:00:13.792094Z,45,0,0,,0,,173954.jpg,0.0,0,0,Riedewald,0.2,False,,d,6,31,0.0,254,76,0,420,420,1372,1372,0.0,0.0,Riedewald,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
145,0,0,0,0.0,0.0,0,232423,,,0,0,0,0,0.0,222,80,,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,241,81,False,0.0,233,81,0,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,0,0,,0,,232423.jpg,0.0,0,0,Ferguson,1.7,False,,i,6,31,0.0,158,55,0,3868,3868,11522,11522,0.0,0.0,Ferguson,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
146,0,0,23,,,1,244723,,,0,0,0,0,0.7,162,47,,,0,2,0.5,1.0,6,Tyrick,6.0,0,0,1.8,143,50,False,17.6,74,37,90,,,40,0,0,,0,,244723.jpg,6.0,0,0,Mitchell,17.5,False,,a,6,31,0.0,160,57,6,223946,223946,29964,29964,1.5,1.5,Mitchell,0,Crystal Palace,1.0,3.3314843347923184,0.0,0.0,1.3314843347923182,0.0,0.0,3.3314843347923184,3.3314843347923184,,,,0.8328710836980796,1.6657421673961592,0.0,0.0,1.1,1.0,0.0,0.0
147,0,0,0,,,0,466955,,,0,0,0,0,0.0,341,127,,,0,3,0.5,1.0,0,Brandon,0.0,0,0,0.0,355,128,False,0.0,348,125,0,,,45,0,0,,0,,466955.jpg,0.0,0,0,Pierrick,0.1,False,,a,6,31,0.0,298,94,0,353,353,834,834,0.0,0.0,Pierrick,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
486,0,1,24,,,1,19188,,,0,0,0,0,0.4,174,56,,,0,2,1.1,1.6,7,Scott,7.0,0,0,2.4,119,38,False,15.6,87,44,90,,,45,0,0,,0,,19188.jpg,7.0,0,0,Dann,1.1,False,,a,6,31,8.0,73,14,7,26452,26452,8187,8187,1.6,1.6,Dann,0,Crystal Palace,1.0,4.331484334792318,0.0,0.0,1.3314843347923182,0.0,0.0,4.331484334792318,4.331484334792318,,,,0.9625520743982929,2.0418812971566336,0.0,0.0,1.1,1.0,0.0,0.0
489,0,0,3,100.0,75.0,0,232413,3.0,,0,0,0,0,8.8,86,52,,,0,3,1.6,1.6,1,Eberechi,1.0,0,0,1.7,158,73,False,4.4,169,73,9,,2020-09-06T03:00:11.308404Z,60,0,0,,0,,232413.jpg,1.0,0,0,Eze,0.6,False,,a,6,31,4.0,104,56,1,4474,4474,4646,4646,0.2,0.2,Eze,0,Crystal Palace,1.0,1.3328710836980795,0.0,0.0,0.33287108369807955,0.0,0.0,1.3328710836980795,1.0,,,,0.22214518061634658,0.5441423413284574,0.0,0.0,1.1,0.0,0.0,0.0
522,0,0,0,75.0,,0,221272,,,0,0,0,0,0.0,220,78,,,0,2,0.4,1.0,0,Sam,0.0,0,0,0.0,239,79,False,0.0,231,79,0,Knock - 75% chance of playing,2020-09-15T22:30:15.910235Z,40,0,0,,0,,221272.jpg,0.0,0,0,Woods,0.3,False,,d,6,31,0.0,155,52,0,7491,7491,1994,1994,0.0,0.0,Woods,0,Crystal Palace,,,,,,,,,,,,,,,,,,,,
148,0,0,0,,,0,20467,5.0,,0,0,0,0,0.0,473,184,,,0,3,2.6,1.6,0,Theo,0.0,0,0,0.0,473,183,False,0.0,470,182,0,,,60,0,0,,0,,20467.jpg,0.0,0,0,Walcott,0.3,False,,a,7,11,0.0,462,175,0,951,951,2910,2910,0.0,0.0,Walcott,0,Everton,,,,,,,,,,,,,,,,,,,,
149,0,0,0,75.0,50.0,0,41823,,,0,0,0,0,0.0,351,130,,,0,3,1.4,0.4,0,Fabian,0.0,0,0,0.0,363,131,False,0.0,356,128,0,Lack of match fitness - 75% chance of playing,2020-09-10T13:00:10.111328Z,50,0,0,,0,,41823.jpg,0.0,0,0,Delph,0.0,False,,d,7,11,0.0,309,98,0,53,53,709,709,0.0,0.0,Delph,0,Everton,,,,,,,,,,,,,,,,,,,,
