id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
42,61.665840148938855,3.0470179838299196,3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,394,,,22.172684255402736,11,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,169359,,,0,0,3,-3,241.2,79,17,6.0,,2,2,5.3,5.8,1,Matt,5.8,3.755598307379273,3.694736067519892,20.238095238095237,22,22,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,114,24,False,318.4,108,44,1784,,,3.002119845627837,3.134171487715996,3.0188358309192562,48,0,0,,0,,169359.jpg,4.2,0,0,Targett,8.2,False,,a,2,7,Aston Villa,82.0,229,66,85,943122,43689,394818,23190,0.6347954132978999,0.7824163140373486,0.7697366807333109,1.3907670690562988,1.2,17.7,Targett,1.2,3.6,,0.2,,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.4000000000000001,0.09999999999999988,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.4,0.0691764705882353,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.2000000000000002,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.9863878557664272,,4.026122638850534,,2.2047768476488065,5.026122638850533,6.0,3.4715177646857693,2.9863878557664267,1.598274476890539,,7.931693608406782,2.6262786389623964,5.524864777215314,3.0307340962109386,1.9863878557664272,3.2863412151656366,1.7307340962109388,4.7952465443761065,1.74753266960496,2.2262786389623974,5.887671895254001,1.2047768476488092,4
43,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,184386,,,0,0,0,0,0.0,563,220,,,0,2,0.0,0.0,0,James,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,580,220,False,0.0,575,220,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,,,,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,Aston Villa,0.0,550,216,0,9840,0,10308,2,,,,,0.0,0.0,Bree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,8.643387185988674,1.4405645309981123,0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,0,33,,,1.6433871859886735,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184704,,,0,0,-2,2,16.8,356,175,,,0,3,0.3,0.8,0,Marvelous,0.8,1.8718753122714429,1.504547638550848,6.0,22,0,0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,4.9,415,181,False,23.2,401,171,195,,,1.4334176730688184,1.4651029742590609,1.4359350622331168,43,0,0,,0,,184704.jpg,1.5,0,0,Nakamba,0.5,False,,a,2,7,Aston Villa,8.0,382,180,9,80619,217,87496,2217,0.33501500720886335,0.4353198400631263,0.3498947996629879,0.6947019049471258,0.2,2.1,Nakamba,0.0,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,1.0,2.606530659712633,,,,,,2.009095277101696,,,1.0,,1.0,0.0,,,,,,1
45,47.32174130279583,3.6187213937432094,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,6,167,,,3.5817413027958267,3,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,193488,5.0,,-1,1,-5,5,158.0,148,95,3.0,,1,3,0.3,0.8,1,Anwar,0.8,4.196730631560923,1.075,13.076923076923075,22,5,5,,0.0,,1.0,0.0,2.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,80.6,76,43,False,254.4,159,61,562,,,3.5025047768243183,3.5697009934946333,3.5494668606403827,55,0,0,1.0,0,,193488.jpg,3.9,0,0,El Ghazi,1.3,False,,a,2,7,Aston Villa,392.0,42,22,51,506204,401,433018,16891,0.6579493443169472,0.7630419330110769,0.19545454545454544,1.5430279868748507,0.1,9.3,El Ghazi,0.9,2.7,,0.0,,0.0,0.2,0.0,0.5,0.0,0.0,,0.09999999999999998,,0.0,,0.0,,,,,,0.0,0.1,3.8,4.7,0.35941176470588243,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,,,,,,1.7000000000000008,1.1999999999999993,18.04,,0.0,,0.8,0.5,1.4,0.5999999999999996,0.4000000000000004,0.09999999999999963,,0.0,,0.0,,0.0,,,,,,0.0,0.0,1.0,,1.0,,6.0,5.706530659712633,13.0,7.867879441171441,4.246596963941609,2.649568619222633,,2.3,,1.0,,1.0,,,,,,1.0,1.3,1
46,53.86446205456532,3.0010200287543536,0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,310,100.0,100.0,19.664462054565323,7,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,199798,,,0,0,1,-1,15.8,358,130,,,1,2,2.9,3.4,1,Ezri,3.4,2.4205360039864563,2.755925139846936,17.94871794871795,22,24,2,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.1,180,46,False,357.6,81,30,1575,,2020-12-17T18:30:14.260503Z,2.9563403375141224,3.088320857673791,2.972967308136332,46,0,0,,0,,199798.jpg,3.9,0,0,Konsa Ngoyo,5.1,False,,a,2,7,Aston Villa,126.0,168,39,70,1083051,5384,809213,12720,0.6523956584248595,0.5262034791274905,0.5991141608362905,1.3992328032194596,0.7,15.2,Konsa,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.039,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,4.199999999999998,,0.09999999999999998,,0.0,,,0.0,0.0,0.0,,0.0,0.1,0.09999999999999998,0.0,0.0,0.0,0.0,0.1,0.09999999999999998,0.0,0.0,0.2,1.9863878557664272,,4.026122638850533,,2.2047768476488065,,,1.0,2.9863878557664267,1.598274476890539,,5.036381108406784,7.2262786389623965,4.026122638850533,2.7307340962109388,1.9863878557664272,3.9863412151656377,1.7307340962109388,4.7952465443761065,1.7475326696049598,1.6262786389623969,2.730734096210938,4.404776847648808,1
47,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,203368,,,0,0,-2,2,0.0,523,210,,,0,2,0.0,0.0,0,Frédéric,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,547,210,False,0.0,540,210,0,Joined Strasbourg on loan until the end of the season on 31/1.,2021-01-31T20:00:26.030939Z,,,,43,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,u,2,7,Aston Villa,0.0,505,202,0,2055,0,9585,144,,,,,0.0,0.0,Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,213345,,,0,0,0,0,0.0,662,86,,,0,4,0.0,0.0,0,Wesley,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,663,86,False,0.0,662,85,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,,,,60,0,0,,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,Aston Villa,0.0,662,86,0,1140,29,1520,21,,,,,0.0,0.0,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,217487,,,0,0,-1,1,0.0,661,85,,,0,4,0.0,0.0,0,Mbwana,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,661,85,False,0.0,660,84,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,,,,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,Aston Villa,0.0,660,85,0,1633,0,8406,9,,,,,0.0,0.0,Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50,6.2,1.24,0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,0,15,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221239,,,0,0,-2,2,15.9,357,52,,,0,4,-0.3,0.2,0,Keinan,0.2,1.3,1.0,5.0,22,0,0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,7.7,382,52,False,4.6,450,55,48,,2020-11-24T23:00:18.514322Z,1.2234951184378922,1.2288687752570706,1.2302206712225223,43,0,0,,0,,221239.jpg,1.0,0,0,Davis,8.8,False,,a,2,7,Aston Villa,58.0,271,51,5,1051193,12842,1469038,33299,0.28837209302325584,0.3023255813953489,0.23255813953488372,0.5979810994913111,0.0,1.2,Davis,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,0.3,0.3,0.06,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.2,,,,,0.0,,,0.0,0.3,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,1.0,2.2,,,1.0,1.0,,,,,,,,,,0
51,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,223349,,,0,0,-2,2,0.0,527,66,,,0,4,0.0,0.0,0,Indiana,0.0,,,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,551,67,False,0.0,544,62,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,,,,43,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.6,False,,u,2,7,Aston Villa,0.0,510,65,0,63562,0,158236,937,,,,,0.0,0.0,Vassilev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52,47.4447171117886,2.52365516552067,2,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,216,100.0,100.0,5.149279849431177,9,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,230046,,,0,0,-1,1,201.3,110,77,,,0,3,2.3,2.8,1,Douglas Luiz,2.8,2.9230770652787923,3.1287297126346902,18.8,22,23,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,159,85,False,246.6,166,66,1660,,2020-12-12T15:00:17.663312Z,2.4854153347904187,2.5272238813182097,2.5006027591207998,49,0,0,,0,,230046.jpg,2.5,1,0,Soares de Paulo,0.2,False,,a,2,7,Aston Villa,100.0,197,104,47,27359,157,41436,663,0.5150316664327897,0.5965463398528147,0.6385162678846306,1.1400711931277925,0.6,9.6,Douglas Luiz,1.0,3.0,,0.0,,0.0,,0.3,0.0,0.0,0.0,,0.0,0.0,0.30000000000000004,0.0,0.09999999999999998,0.0,0.0,0.0,0.1,0.1,0.09999999999999998,0.0,1.1,2.1,0.11170212765957446,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,5.5,,0.0,,0.10000000000000003,,0.0,0.0,0.0,0.0,,0.6,0.1,0.0,0.10000000000000007,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09999999999999998,1.5465969639416066,,2.606530659712633,,-0.19880578808779809,,3.9,2.3678794411714423,2.246596963941607,2.149568619222635,,7.0090952771016966,2.9065696597405988,4.405272798077413,2.682683524052736,1.5465969639416066,2.4965853037914094,1.1826835240527347,2.0488116360940265,2.3368831674012402,3.895339713216536,2.4826835240527343,2.8011942119122017,3
106,50.10163789869773,3.807724480301027,1,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,4,170,100.0,100.0,3.6039192675190215,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,88894,2.0,,0,0,-1,1,327.6,46,34,2.0,,1,3,3.1,3.6,2,Ross,3.6,3.408981284961734,3.408981284961734,13.157894736842106,22,14,3,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,81.9,73,41,False,195.0,202,81,880,,2020-11-21T17:30:18.042216Z,3.7033638699709157,3.766700009826122,3.745494765036689,59,0,0,,0,,88894.jpg,3.8,0,0,Barkley,0.9,False,,a,2,7,Aston Villa,296.0,67,36,50,483819,2585,475631,2994,0.645377030559496,0.5777934381291074,0.5777934381291074,1.5676153604393448,0.6,8.5,Barkley,2.2,6.6000000000000005,0.1,,,,,,,,,,0.2,0.0,0.10000000000000007,0.10000000000000007,0.10000000000000007,,-0.1,0.1,0.4,0.09999999999999998,1.1,0.0,2.4,4.6,0.34959999999999997,1.3,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,2.7,0.5,1.6999999999999993,1.3999999999999986,1.0,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,12.0,0.0,,,,,,,,,,0.3999999999999999,0.0,0.20000000000000007,0.19999999999999973,0.10000000000000007,,0.9,0.09999999999999998,0.2,0.0,0.30000000000000004,0.0,3.0465969639416075,1.5725317930340126,,,,,,,,,,6.609095277101695,1.0,3.9065306597126335,3.4826835240527334,3.0465969639416075,,6.382683524052736,6.348811636094028,4.23688316740124,2.7065696597405995,9.139621323095797,1.0,0
496,60.7423257846685,3.1619292874210982,2,,1.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,364,100.0,100.0,21.046888522311086,9,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,199796,,,0,0,0,0,273.7,69,15,,,1,2,3.5,4.0,1,Matthew,4.0,4.1883022805844,3.535925139846937,19.21052631578948,22,24,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,88,16,False,390.6,59,18,1672,,2020-12-12T15:00:18.751526Z,3.1086410569277545,3.24342434398318,3.1287759100468797,50,0,0,,0,,199796.jpg,3.8,0,0,Cash,1.4,False,,a,2,7,Aston Villa,69.0,247,74,73,177527,6192,110135,5365,0.6323858574842196,0.8376604561168801,0.7071850279693874,1.4140577653442092,0.8,14.6,Cash,1.7,5.1,,0.09999999999999998,,0.0,,0.09999999999999998,0.20000000000000007,0.29999999999999993,0.2,,0.10000000000000007,0.1,0.10000000000000007,0.0,0.09999999999999988,0.2,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.10410958904109585,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.7999999999999998,,0.0,,0.0,,0.0,0.0,0.1,0.0,,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2863878557664266,,3.716241215925632,,2.2047768476488065,,6.3,4.07151776468577,7.445302584448598,2.198274476890539,,5.936381108406782,3.5262786389623964,3.726122638850534,5.73073409621094,2.2863878557664266,4.586341215165636,2.030734096210939,4.195246544376106,1.14753266960496,0.6262786389623973,2.730734096210938,2.2047768476488088,5
514,96.03087452471485,4.748779509463922,4,,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,291,,,0.0,10,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,178301,,,0,0,3,-3,330.3,44,3,,,3,4,3.9,4.4,6,Ollie,4.4,4.390824468085107,4.0,20.22222222222221,22,24,9,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,180.9,8,2,False,473.8,29,6,1800,,,4.5806473643202485,4.6353878024672674,4.649159314115331,63,0,1,3.0,0,,178301.jpg,4.5,0,0,Watkins,18.2,False,,a,2,7,Aston Villa,1011.0,2,1,91,2535918,63210,1257171,46244,0.7537745253117336,0.6969562647754138,0.6349206349206349,1.8919590430440758,0.7,14.4,Watkins,2.0,6.0,,0.7,,0.0,0.10000000000000007,0.0,0.2,0.0,0.10000000000000007,,0.2999999999999998,0.2,0.10000000000000007,0.0,0.0,0.0,0.09999999999999998,0.0,0.10000000000000003,0.09999999999999998,0.0,0.0,11.1,13.1,0.6478021978021982,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,43.44,,1.1999999999999993,,0.10000000000000052,0.5,0.20000000000000007,1.5,0.0,0.5,,0.6999999999999993,0.1,0.8000000000000007,0.2999999999999989,0.4000000000000004,0.5,2.3,0.10000000000000007,0.2999999999999998,0.7000000000000002,1.0,-0.09999999999999963,3.6000000000000014,,6.899999999999998,,2.400000000000002,3.3000000000000003,2.8000000000000007,11.508244680851064,2.0,4.300000000000002,,7.699999999999997,3.0,5.500000000000004,3.199999999999996,3.6000000000000014,4.0,14.900826446280991,2.4000000000000004,3.5,6.1000000000000005,9.0,1.6000000000000014,1
540,55.32559882032343,3.0736443789068573,2,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3,211,100.0,100.0,4.930161557966018,6,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110504,4.0,,0,0,-1,1,228.8,87,62,5.0,,1,3,2.9,3.4,1,Bertrand,3.4,4.030381469250798,2.8796618921734125,18.0,22,14,4,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,88.8,63,36,False,257.6,157,60,970,,2020-11-01T14:30:23.727526Z,2.9992554109097167,3.0528333880299456,3.0291732003076945,59,0,0,,0,,110504.jpg,3.5,0,0,Traoré,0.5,False,,a,2,7,Aston Villa,402.0,41,21,63,98324,1075,66535,7490,0.5209566743909927,0.6831155032628472,0.48807828680905296,1.2653993653767512,0.6,10.7,Traoré,1.2,3.6,,0.0,,0.0,0.09999999999999998,0.2,0.4,0.0,0.09999999999999998,,0.10000000000000007,,0.09999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,2.8,4.0,0.2222222222222222,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,14.0,,0.09999999999999998,,0.0,0.2,0.5,0.3999999999999999,0.10000000000000007,0.5,,0.2999999999999998,,0.4000000000000004,0.0,0.09999999999999963,0.0,0.0,0.2,0.0,0.0,,0.0,1.4999999999999982,,1.5,,2.3011942119122017,3.9065306597126335,9.102808988764043,5.199999999999998,2.7465969639416072,4.949568619222634,,5.809095277101696,,4.906530659712635,2.182683524052735,1.4999999999999982,1.0,1.0,2.0,1.0,1.0,,3.919098142043208,0
554,10.896215983833084,1.5738978643314456,0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0,20,,,1.8962159838330843,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,232653,,,0,0,0,0,13.8,368,179,,,0,3,-0.1,0.4,0,Jacob,0.4,1.1,1.0,6.9230769230769225,22,2,0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,5.2,407,178,False,8.6,443,188,147,,,1.5568175128694015,1.5917369593674833,1.5633826884318576,45,0,0,,0,,232653.jpg,1.3,0,0,Ramsey,0.1,False,,a,2,7,Aston Villa,31.0,320,156,9,12633,136,10465,278,0.3497550809625435,0.24444444444444446,0.2222222222222222,0.7419425685091934,0.1,2.0,Ramsey,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.2,0.2,0.028888888888888895,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.900000000000002,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,0.7000000000000001,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.0,,,,0.1,,,0.0,0.1,0.0,,0.0,,,,,,,,,,,,,,,,2.8011942119122017,,,1.0,1.5,1.0,,2.0,,,,,,,,,,,,0
