id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
276,88.85999729985598,4.9468452105074485,6,,,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,269,100.0,100.0,8.570379593618581,9,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,103955,,,0,0,1,-1,310.1,47,34,2.0,,1,3,5.8,5.3,0,Raheem,4.3,4.74606859479468,4.390638614711415,17.962962962962962,21,11,6,,,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,149.8,13,9,False,385.6,54,19,1438,,2021-01-10T23:30:24.139458Z,4.9038719531647885,5.171644868824634,4.75209571742267,116,0,1,6.0,0,,103955.jpg,5.4,0,0,Sterling,12.1,False,,a,12,43,Manchester City,804.0,8,4,97,1758043,31013,1117614,67785,0.42645217331960766,0.40914384437885176,0.37850332885443233,1.4524437652097217,0.4,8.4,Sterling,2.0,6.0,,,0.0,0.0,0.5,0.0,0.2,,0.2,0.0,0.0,0.3,0.10000000000000007,,0.0,0.2,0.0,0.0,0.5,0.0,0.0,5.9,7.9,0.43979381443298976,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,29.02,,,1.1,0.10000000000000007,0.2999999999999998,0.3000000000000003,0.19999999999999973,,0.20000000000000007,0.7999999999999998,0.10000000000000052,0.0,1.0,,0.4,0.29999999999999993,0.5,0.4000000000000001,0.0,0.09999999999999988,0.10000000000000007,,,,11.34169895095784,2.867879441171444,8.676742064384264,3.906569659740601,5.310233114298736,,5.0643037503933535,2.9999999999999987,4.949328964117224,4.7363004938030215,8.9395603590465,,4.074273578214334,6.301896517994656,7.906569659740598,4.606530659712634,4.106530659712633,1.7465969639416057,1.5000000000000004,1
277,82.05078255808544,5.4382495416405465,2,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,,0.0,1.0,0.0,0.0,0.0,13,353,100.0,100.0,28.794243322672948,9,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,121145,,,0,0,5,-5,437.0,19,5,,,1,2,7.0,6.5,0,João Pedro Cavaco,5.5,5.563255749709593,5.785390455373747,15.087719298245613,21,6,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,96.7,44,3,False,332.2,84,31,1279,,2020-09-21T22:00:11.898705Z,5.380334586641665,6.005032402008622,5.284571891657371,60,0,0,,0,,121145.jpg,5.7,0,0,Cancelo,20.6,False,,a,12,43,Manchester City,197.0,101,9,86,2041605,63169,533939,43390,0.9063749236067578,0.9272092916182655,0.9642317425622912,2.22015607849064,0.9,14.3,Cancelo,2.9,8.7,,,0.0,0.0,0.09999999999999988,0.10000000000000007,0.3999999999999999,,0.3000000000000003,0.2999999999999998,0.20000000000000007,,0.19999999999999973,,,,0.1,0.30000000000000004,0.29999999999999993,0.4000000000000001,0.2,0.8,3.7,0.2452325581395349,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,,,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,4.800000000000002,,,0.0,0.0,0.1,0.0,0.0,,0.09999999999999998,0.2,0.2,,0.10000000000000007,,,,0.0,0.1,0.0,0.0,0.0,,,,5.274923012311923,3.4715177646857693,4.581280184142561,5.926278638962398,7.1632728827268695,,5.4863412151656386,6.781280184142556,7.597315856468885,,9.062015021091657,,,,5.926278638962398,7.094641157369052,7.326122638850533,5.186387855766426,3.586341215165639,3
278,76.5095865790009,3.9993647529932277,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,366,100.0,100.0,36.509586579000896,12,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,121160,,,0,0,0,0,0.0,647,74,,,0,1,6.7,6.2,6,Ederson,5.2,4.273237934018649,4.343358387130048,19.1304347826087,21,12,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,268,18,False,274.8,131,18,1710,,2021-01-01T14:30:20.473224Z,3.956222574293232,4.52306297731749,3.9267352983601467,60,0,0,,0,,121160.jpg,4.6,0,32,Santana de Moraes,8.1,False,,a,12,43,Manchester City,0.0,645,74,88,622234,25524,447425,6552,0.666560792165538,0.7122063223364415,0.7238930645216747,1.632733823350915,0.9,14.7,Ederson,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274923012311923,,4.681280184142556,5.274923012311923,3.4715177646857693,4.681280184142562,3.626278638962397,4.963272882726869,,,4.681280184142556,6.797315856468885,3.4715177646857693,4.963272882726875,5.274923012311923,0.2970943128573355,4.807586071978622,4.626278638962396,4.426122638850534,4.426122638850534,3.9863878557664254,2.9863412151656394,1
279,19.050733972504823,3.1751223287508035,0,,,,,0.0,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,1,97,0.0,0.0,11.450733972504823,2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126184,,,0,0,-1,1,35.5,306,98,,,0,2,0.0,0.0,0,Nathan,0.0,4.8222765334347155,,6.0,21,7,1,,,,,0.0,,0.0,,,,,0.0,,,1.0,0.0,0.0,,,,,16.6,334,116,False,108.0,284,109,469,Unknown - Unknown return date,2021-01-03T19:00:22.353740Z,3.1303291315170787,3.703635730072815,3.093434856183859,54,0,0,,0,,126184.jpg,3.5,0,0,Aké,2.7,False,,i,12,43,Manchester City,23.0,332,115,21,261753,23,607853,2419,0.587985616435334,0.8930141728582806,,1.3663551001581304,0.0,3.9,Aké,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,0.1,0.1,0.016666666666666666,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,0.6000000000000001,,,,,0.0,,0.0,,,,,0.0,,,0.1,0.0,0.0,,,,,,,,,,3.681280184142561,,5.963272882726869,,,,,3.4715177646857693,,,-0.10290568714266483,1.0,2.6262786389623973,,,,,3
280,24.73145549362457,4.1652977673472975,0,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,2,94,100.0,100.0,11.331455493624569,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,146941,,,0,0,0,0,34.5,308,99,,,0,2,2.7,2.2,6,Aymeric,1.2,3.437461506155961,3.437461506155961,5.9375,21,4,0,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,15.9,336,117,False,81.8,312,122,488,,2021-01-03T19:00:22.368859Z,4.115481997942546,4.7084594439571985,4.056054850749966,60,0,0,,0,,146941.jpg,3.2,0,0,Laporte,2.2,False,,a,12,43,Manchester City,43.0,294,97,19,146718,2537,355663,815,0.6942162945578829,0.5729102510259935,0.5729102510259935,1.7004756927924796,0.2,3.2,Laporte,0.2,0.6000000000000001,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.2,0.0,0.0,0.3,0.5,0.08421052631578947,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,1.7999999999999998,,,,,,,,,,,,,0.09999999999999998,0.0,,0.1,,,0.1,0.0,0.0,5.274923012311923,,,,,,,,,,,,,1.6,5.274923012311923,,3.407586071978621,,,7.626122638850534,1.9863878557664247,2.9863412151656394,1
281,43.62378486960636,3.1319640419204564,1,,,,,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,185,100.0,100.0,6.645515251900123,7,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,165809,2.0,,0,0,-1,1,206.5,97,70,,,0,3,5.0,4.5,3,Bernardo Mota,3.5,3.5976368857261685,3.488951200897839,13.928571428571427,21,4,1,,,,,,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,63.6,109,61,False,176.8,212,86,1030,,2020-09-08T22:30:12.089513Z,3.1068358029062986,3.3047189048435066,3.03511805067262,74,0,0,,0,,165809.jpg,2.8,0,0,Veiga de Carvalho e Silva,1.0,False,,a,12,43,Manchester City,251.0,77,42,39,116491,3270,111003,4707,0.4232383840433049,0.4861671467197525,0.47147989201322144,1.1513328797459714,0.5,5.3,Bernardo Silva,1.2,3.6,,,,,,0.4,0.0,,0.09999999999999998,0.4,0.0,,0.2,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,1.7,2.9,0.2082051282051282,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,8.5,,,,,,0.10000000000000003,0.2,,0.09999999999999998,0.20000000000000007,0.4999999999999999,,0.0,0.30000000000000004,,0.2,0.0,0.0,0.09999999999999998,0.0,0.0,4.318730753077982,,,,,,4.106569659740599,3.740818220681717,,2.2965853037914097,4.870320046035639,6.949328964117223,,2.49874213836478,4.318730753077982,,2.3,2.406569659740599,2.606530659712633,3.1065306597126336,1.0,2.49658530379141,1
282,45.656539235412474,3.855441090990386,2,,1.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,0.0,7,146,100.0,100.0,0.0,5,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205651,,,1,-1,-3,3,185.6,111,13,,,0,4,4.3,3.8,9,Gabriel Fernando,2.8,3.156473214285714,3.2790625,11.842105263157894,21,5,3,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,1.0,0.0,65.7,102,24,False,169.8,222,25,894,,2020-12-25T12:30:19.809330Z,3.831879222049044,3.924159016944931,3.726173110609778,92,0,0,5.0,0,,205651.jpg,3.8,0,0,de Jesus,3.2,False,,a,12,43,Manchester City,301.0,60,27,45,593408,65182,501580,5633,0.41906968380330284,0.3430949145962733,0.3564198369565218,1.2711012858634052,0.3,4.9,Jesus,1.9,5.6999999999999975,,0.5,0.20000000000000007,0.2,0.09999999999999988,,,,,0.0,0.4000000000000001,0.3,0.0,0.09999999999999988,,,,,,0.10000000000000003,0.0,2.8,4.699999999999999,0.39688888888888885,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,11.2,,0.4000000000000001,0.0,0.09999999999999988,0.10000000000000007,,,,,0.0,0.2,0.3,0.0,0.7999999999999998,,,,,,0.6000000000000001,0.29999999999999993,8.499999999999998,,6.090118577075099,2.6,2.9999999999999987,2.7,,,,,1.0,5.895312500000001,4.1,1.0,8.499999999999998,,,,,,7.7,3.2,1
283,30.459189634588967,4.351312804941281,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,2,145,100.0,100.0,13.359189634588963,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,1.0,1.0,,,,0.0,0.0,0.0,0.0,206325,,,0,0,0,0,62.8,242,60,,,1,2,7.2,6.7,6,Oleksandr,5.7,4.800522191802647,4.800522191802647,7.0,21,1,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,18.5,325,112,False,81.8,311,121,524,,2020-12-14T19:00:18.566129Z,4.303217570640099,4.8894565602587905,4.251509296506608,55,0,0,,0,,206325.jpg,5.0,0,0,Zinchenko,0.4,False,,a,12,43,Manchester City,40.0,296,98,35,28403,4574,31896,754,0.7911477827165965,0.8728222166913903,0.8728222166913903,1.855406014201643,1.0,6.4,Zinchenko,0.1,0.30000000000000004,,,,,,,,,0.0,0.0,0.0,,0.1,0.0,,,,0.0,,,,0.3,0.4,0.05714285714285715,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,,,,0.5,0.5,1.4000000000000004,0.6999999999999993,1.7999999999999998,,,,,,,,,0.2,0.0,0.0,,0.0,0.09999999999999998,,,,0.0,,,,5.874923012311922,,,,,,,,,5.18634121516564,6.681280184142556,5.797315856468885,,5.2632728827268735,5.874923012311922,,,,1.0,,,,0
284,62.34591179119236,3.9082511869105656,3,,1.0,,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,8,239,,,7.6111029380736435,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,209244,4.0,,-1,1,-3,3,321.8,44,32,,,2,3,7.0,6.5,3,Phil,5.5,4.221625444957478,4.967113918937366,15.952380952380953,21,6,4,,0.0,,,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,104.2,40,26,False,279.0,128,48,929,,,3.8776977755526274,4.096828504000504,3.781640957781466,62,0,0,,0,,209244.jpg,4.2,0,0,Foden,9.3,False,,a,12,43,Manchester City,441.0,35,18,67,1851947,15526,1480337,56210,0.6303630946629944,0.6809073298318513,0.8011474062802203,1.5695914477663495,0.9,10.8,Foden,1.7,5.1,,0.2,,,0.10000000000000003,,0.0,,0.6,0.0,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,,0.0,2.8,4.5,0.28208955223880594,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,14.0,,0.10000000000000007,,,0.0,,0.0,,0.5,0.10000000000000007,0.6000000000000001,0.4,0.19999999999999973,-0.10000000000000007,0.0,0.2,0.6,0.30000000000000004,0.0,,0.0,2.9187307530779805,,3.0901185770750987,,,2.9703200460356407,,1.0,,10.764303750393353,6.17032004603564,7.949328964117223,6.367879441171442,1.9999999999999991,2.9187307530779805,2.074273578214334,3.5018965179946555,6.697604142499219,2.5,1.0,,1.0,0
285,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,220394,,,0,0,-1,1,0.0,540,210,,,0,3,1.5,1.0,0,Tommy,0.0,,,,21,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,560,210,False,0.0,552,208,0,,2021-01-03T19:00:22.393930Z,,,,44,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,,a,12,43,Manchester City,0.0,526,206,0,6748,28,10044,95,,,,,0.0,0.0,Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286,68.62295299852606,3.5803279825317937,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,269,,,9.144683380819826,8,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,220566,,,0,0,-2,2,281.1,56,40,,,0,3,4.5,4.0,1,Rodrigo,3.0,3.6885704646192967,3.4304730069251987,19.166666666666668,21,13,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,75,43,False,307.0,109,36,1542,,,3.5492133748675823,3.770542022341667,3.450638850226992,53,0,0,,0,,220566.jpg,2.4,0,0,Hernandez,0.4,False,,a,12,43,Manchester City,186.0,108,63,46,42759,303,59971,833,0.6755335816097724,0.6959566914376032,0.6472590579104148,1.5551950955997107,0.6,8.7,Rodrigo,1.7,5.1,,0.0,0.0,0.0,0.09999999999999998,0.6000000000000001,0.0,,0.10000000000000007,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.10000000000000003,0.0,0.09999999999999998,0.0,0.09999999999999998,3.7,5.4,0.2817391304347826,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,18.5,,0.0,0.0,0.5,0.3999999999999999,0.10000000000000007,0.2999999999999998,,0.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.2,0.6000000000000001,0.30000000000000004,0.7999999999999998,0.10000000000000007,0.0,0.10000000000000007,1.0,,1.0,2.8187307530779813,4.867879441171444,4.970320046035639,4.706569659740599,1.4999999999999991,,2.79658530379141,2.670320046035639,6.344641464117223,1.3678794411714423,4.3408182206817205,1.0,3.0742735782143344,6.101896517994655,3.2065696597405995,6.606530659712633,3.406530659712634,2.2465969639416064,3.29658530379141,3
287,45.40922423044975,3.5088945996256617,3,,0.0,,0.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0,105,100.0,100.0,6.174415377331033,5,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224444,,,0,0,-1,1,130.8,163,103,,,0,3,3.3,2.8,6,Ferran,1.8,3.2899501252010888,3.2307709569280734,12.941176470588234,21,6,2,,1.0,,0.0,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,56.5,141,76,False,135.0,252,107,712,,2021-01-03T19:00:22.407569Z,3.4769309899407457,3.7015847442869463,3.3745475695611926,69,0,0,,0,,224444.jpg,3.4,0,0,Torres,1.0,False,,a,12,43,Manchester City,301.0,59,33,44,250610,1407,274535,1382,0.5085354492211104,0.47680436597117226,0.46822767491711204,1.3358133445546065,0.3,6.4,Torres,1.2,3.6,,0.0,,0.0,,0.0,0.3,,,,0.0,0.0,0.09999999999999998,0.6,0.1,0.1,,,0.0,0.0,0.0,2.6,3.8,0.29363636363636364,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,1.0,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,13.0,,0.5999999999999999,,0.0,,0.0,0.6000000000000001,,,,0.0,0.0,0.20000000000000007,0.0,0.0,0.2,,,1.0,0.0,0.10000000000000007,5.497000370784218,,5.670320046035638,,1.0,,2.406569659740599,6.640818220681718,,,,1.8953125,1.0,2.3000000000000007,5.497000370784218,1.3,4.9027229642756485,,,7.606530659712633,2.2465969639416064,1.9965853037914103,1
288,9.025366986252411,3.0084556620841383,0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,0,35,100.0,100.0,5.7253669862524115,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432656,,,0,0,-3,3,22.7,332,115,,,0,2,1.5,1.0,0,Eric,0.0,,,3.0,21,6,0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,6.0,398,149,False,37.0,372,145,200,,2020-12-09T23:30:20.029734Z,2.963662464850413,3.5369690634061492,2.926768189517193,47,0,0,,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,,a,12,43,Manchester City,1.0,415,157,3,10539,109,24230,110,0.6400969493796038,,,1.3876971181219095,0.0,0.6,Garcia,0.1,0.30000000000000004,,0.1,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,0.1,0.03333333333333333,,0.4000000000000004,0.20000000000000107,1.0,0.3999999999999986,0.9000000000000004,0.3000000000000007,0.0,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,2.6,1.6,0.8999999999999995,0.5,0.5,1.4000000000000004,0.6999999999999993,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,1.3,,,,,,,,,,,,,0.2970943128573355,,,4.426122638850534,,,,0
537,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,449926,,,0,0,0,0,0.0,574,231,,,0,3,1.5,1.0,0,Adrián,0.0,,,,21,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,590,231,False,0.0,585,230,0,,2021-01-12T14:30:26.354201Z,,,,45,0,0,,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,,a,12,43,Manchester City,0.0,563,229,0,1248,9,1246,20,,,,,0.0,0.0,Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
538,3.9084556620841377,3.9084556620841377,0,,,,,,,,,0.0,,,,,,,,,,,,,0,8,,,1.9084556620841373,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,164484,,,0,0,-1,1,0.0,535,46,,,0,1,1.8,1.3,0,Zack,0.3,,,1.0,21,1,0,,,,,,,,,0.0,,,,,,,,,,,,,1.0,453,31,False,9.6,439,31,90,,,3.865313483384141,4.4321538864084005,3.8358262074510567,44,0,0,,0,,164484.jpg,2.0,0,1,Steffen,0.1,False,,a,12,43,Manchester City,0.0,521,42,2,23426,92,19141,425,0.8882853777463948,,,1.8632831277611688,0.1,0.5,Steffen,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.6999999999999993,0.4000000000000004,0.8000000000000007,,0.2999999999999989,0.20000000000000107,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.98634121516564,,,,,,,,,,,,,0
