id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week11,cleansheet_week11,xA,xA_points,xG_week11,goals_week11,xPoints week 11,xA_week11,assists_week11,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,form 5,form 10,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
96,0,8,175,100.0,100.0,3,98747,,,0,0,-1,1,0.0,586,64,,,1,1,3.3,3.8,3,Nick,4.3,13,0,24.1,183,10,False,241.2,36,9,810,,2020-11-26T14:00:20.660503Z,54,0,0,,0,,98747.jpg,4.7,0,32,Pope,9.2,False,,a,4,90,0.0,583,64,42,165227,4964,625540,9837,0.8,7.8,Pope,0,Burnley,8.936170212765957,38.554021050415045,0.0,0.0,8.554021050415054,1.7000000000000008,0.0,0.0,0.0,0.0,0.0,3.730734096210938,0.0,0.0,4.314378546117875,,,,,,,,1.9863878557664256,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,8.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.4715177646857684,0.0,0.0,1.0,0.0,0.0,0.0,6.090127172136049,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,6.661195552886348,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,5.238393646479777,4.593701603118884,4.464078271718832,4.282342734029783,4.128170607734455,0.7989589900218287,1.8566129175943442,0.0,0.0
97,1,3,170,100.0,100.0,3,103914,,,0,0,-1,1,99.5,110,27,,,0,2,2.0,2.5,2,Charlie,3.0,18,0,28.1,154,42,False,166.0,100,35,900,,2020-11-19T15:00:18.987975Z,44,0,0,,0,,103914.jpg,3.1,0,0,Taylor,3.0,False,,a,4,90,15.0,289,94,31,174651,7778,274497,5777,0.7,7.0,Taylor,1,Burnley,10.0,27.795325087630037,0.0,0.0,9.57235688975018,1.7000000000000008,0.0,0.4,1.2000000000000002,0.0,0.0,2.730734096210938,0.0,0.0,2.779532508763004,,,,,,,,3.3548089083980046,0.0,0.0,1.4,0.0,0.3,1.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.09012717213605,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,3.9611955528863465,0.0,0.0,1.7999999999999992,1.0,0.10000000000000003,0.0,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.8947334932289466,3.0231828360927167,2.919369434638884,2.756650344931776,2.5974818426899504,0.6317119338097735,1.3250901313487353,0.4,0.04
98,0,0,118,100.0,75.0,3,172782,,,-1,1,-1,1,100.3,109,70,1.0,,0,3,0.7,0.9,2,Josh,1.7,13,0,28.0,156,79,False,103.0,193,76,810,,2020-11-29T21:30:18.607071Z,49,0,0,,0,,172782.jpg,2.2,0,0,Brownhill,0.0,False,,a,4,90,76.0,150,83,20,2905,58,3823,95,0.3,4.1,Brownhill,1,Burnley,9.09090909090909,22.375535656761407,0.4,2.0,2.1755356567614044,1.7000000000000008,0.0,0.4,1.2000000000000002,0.0,0.0,2.1826835240527345,0.0,0.0,2.4613089222437545,,,,,,,,3.3465969639416064,0.1,0.0,1.4,0.0,0.2,0.0,3.5488116360940265,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.3488116360940268,0.10000000000000003,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.6678794411714426,0.0,0.0,1.0,0.0,0.10000000000000003,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,,,,2.9000000000000004,0.0,,,2.322098411619944,2.5595365118908324,2.4698029744504346,2.4801506707752012,2.4269516030916414,0.5023079433150519,1.1119060313692193,0.8,0.08800000000000001
99,0,0,9,100.0,100.0,0,220037,,,0,0,0,0,0.0,434,19,,,0,1,-1.0,-0.5,0,Bailey,0.0,5,0,0.6,415,28,False,6.4,397,28,90,,2020-10-15T09:00:16.232697Z,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.5,False,,a,4,90,0.0,395,16,0,55224,2334,42005,1901,0.0,0.0,Peacock-Farrell,0,Burnley,,,0.0,0.0,,1.7000000000000008,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,0.22009288022562884,0.22009288022562884,,,,,,0.0,
100,1,0,127,,,3,433154,2.0,,-1,1,-3,3,219.4,26,19,2.0,,0,3,1.3,1.8,2,Dwight,2.3,18,0,40.8,79,46,False,137.8,141,54,900,,,57,0,0,,0,,433154.jpg,2.5,0,0,McNeil,0.4,False,,a,4,90,50.0,194,101,25,17208,306,51484,1015,0.4,4.4,McNeil,1,Burnley,10.0,28.716057420317405,0.3,1.5,2.393089222437545,1.7000000000000008,0.0,1.6,4.800000000000002,0.09999999999999998,0.0,4.182683524052735,0.5,0.0,2.8716057420317407,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,2.8488116360940263,0.0,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.072531793034013,0.1,0.0,1.3000000000000007,1.0,0.10000000000000007,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.0550232200564067,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,2.768683373307237,2.965927287970548,2.857250974875325,2.9116534423582565,2.84687943706531,0.5037904810582001,1.2027832881228688,1.9000000000000001,0.19
519,0,0,35,,,0,218023,,,0,0,-1,1,21.2,275,83,,,0,2,-1.0,-0.5,0,Jimmy,0.0,5,1,12.6,283,93,False,66.2,255,101,180,,,39,0,0,,0,,218023.jpg,4.0,0,0,Dunne,6.1,False,,a,4,90,38.0,218,61,8,765514,13356,422937,13769,0.0,2.1,Dunne,0,Burnley,2.0,6.014471377950037,0.3,1.7999999999999998,1.914471377950036,1.7000000000000008,0.0,0.1,0.30000000000000004,,,,,,3.0072356889750185,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,,,,2.9000000000000004,0.0,,,,3.6408172000712655,3.070635916981551,3.0552942991344896,2.8574038833073057,0.7710860740961586,1.522772984161987,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,0,0,0.0,440,178,,,0,2,-1.0,-0.5,0,Bobby,0.0,0,0,0.0,461,178,False,0.0,460,178,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.5,False,,a,4,90,0.0,401,159,0,25447,507,25351,934,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,18,,,0,217401,,,0,0,0,0,3.2,360,173,,,0,3,0.0,0.5,1,Josh,1.0,5,0,2.2,389,170,False,10.0,384,166,94,,,45,0,0,,0,,217401.jpg,1.5,0,0,Benson,0.0,False,,a,4,90,9.0,309,155,3,2007,80,1402,117,0.2,0.7,Benson,0,Burnley,2.0,4.478617844487508,0.2,1.0,0.478617844487509,1.7000000000000008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2393089222437546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0550232200564067,0.2,0.0,2.9000000000000004,0.0,0.0,0.0,2.027511610028204,2.027511610028204,2.235638854789506,2.269440170292,2.2100789056077597,0.4976242049430566,1.0556203493933987,0.2,0.1
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,430,172,,,0,2,-1.0,-0.5,0,Anthony,0.0,0,0,0.0,452,172,False,0.0,451,172,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,391,153,0,3759,115,3338,225,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,513,199,,,0,3,-1.0,-0.5,0,Mace,0.0,0,0,0.0,528,198,False,0.0,528,198,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,486,186,0,843,47,644,73,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,428,16,,,0,1,-1.0,-0.5,0,Will,0.0,0,0,0.0,450,41,False,0.0,449,41,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,0.0,389,13,0,8570,406,3077,409,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,0,0,,,0,461450,,,0,0,0,0,0.0,526,63,,,0,4,-1.0,-0.5,0,Max,0.0,0,0,0.0,541,62,False,0.0,540,61,0,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,0.0,501,61,0,6374,946,3309,1034,0.0,0.0,Thompson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,0,0,,,0,461096,,,0,0,0,0,0.0,525,62,,,0,4,-1.0,-0.5,0,Lewis,0.0,0,0,0.0,540,61,False,0.0,539,60,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,0.0,500,60,0,6085,932,3131,928,0.0,0.0,Richardson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-3,3,0.0,531,52,,,0,1,0.5,0.5,0,Willy,0.0,3,0,0.4,419,29,False,4.2,406,29,90,,,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,0.0,508,51,1,4836,46,18518,281,0.0,0.2,Caballero,0,Chelsea,1.0,2.458200953136393,0.0,0.0,1.458200953136393,1.299999999999999,0.0,0.0,0.0,,,,,,2.458200953136393,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,2.4715177646857693,2.1478828244046886,2.4147211204353654,2.4867936703174687,0.523021479390722,1.1338835474373368,0.0,0.0
102,1,0,72,,,2,41328,,,0,0,-3,3,39.2,222,51,,,0,2,0.5,0.5,0,César,0.0,3,0,14.4,270,87,False,71.8,240,94,320,,,57,0,0,,0,,41328.jpg,3.4,0,0,Azpilicueta,2.9,False,,a,5,8,33.0,230,67,17,77280,539,402002,9305,0.0,3.0,Azpilicueta,1,Chelsea,5.0,14.913972963561823,0.1,0.6000000000000001,7.291004765681965,1.299999999999999,0.0,0.0,0.0,,,,,,2.9827945927123656,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,2.6090910489793484,2.6656730309298866,2.9352335582977314,3.0082881536025714,0.5232972969670817,1.2493551727889105,0.1,0.02
103,0,0,35,,,0,44346,,,0,0,-3,3,41.9,212,34,4.0,,0,4,3.2,3.2,6,Olivier,2.7,1,1,17.1,236,36,False,38.8,315,35,125,,,67,0,0,,0,,44346.jpg,1.8,0,0,Giroud,1.2,False,,a,5,8,90.0,124,38,11,60754,27850,77884,3993,0.4,1.6,Giroud,0,Chelsea,6.1111111111111125,13.6,1.5,6.0,0.0,1.299999999999999,0.0,0.2,0.6000000000000001,1.3,1.0,7.800000000000002,0.2,0.0,2.2254545454545456,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,1.8,0.2,0.0,0.10000000000000142,0.0,0.0,0.0,2.5200000000000005,2.266666666666667,2.1642236479975825,2.1887237300320925,2.197562138836709,0.332157394843962,0.8597680990603428,1.7,0.2781818181818181
104,0,0,36,,,0,82263,,,0,0,-3,3,28.1,248,64,2.0,,0,2,0.5,0.5,0,Marcos,0.0,6,0,8.5,322,114,False,37.0,319,125,225,,,57,0,0,,0,,82263.jpg,0.7,0,0,Alonso,1.6,False,,a,5,8,20.0,273,81,2,38763,324,182784,2522,0.0,0.4,Alonso,1,Chelsea,2.8571428571428568,6.766288437532553,0.1,0.6000000000000001,4.166288437532552,1.299999999999999,0.0,0.0,0.0,,,,,,2.368200953136393,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,-0.3999999999999999,0.1,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,0.4344110254794996,2.045976816565834,2.3175790174365543,2.3913701468084447,0.4154738514274373,0.9919302248412966,0.1,0.035
105,2,4,134,100.0,100.0,2,85955,,,-1,1,-1,1,65.0,168,104,,,2,3,0.5,0.5,0,Jorge Luiz,0.0,6,3,31.8,116,63,False,175.2,90,35,455,,2020-09-14T21:30:11.281378Z,49,0,1,2.0,0,,85955.jpg,5.3,0,0,Frello Filho,6.4,False,,a,5,8,77.0,146,80,37,1219896,4112,1057929,56902,0.0,7.6,Jorginho,0,Chelsea,6.9811320754717014,34.87090975736569,3.1,13.58,2.5449733616059693,1.299999999999999,0.0,0.9,2.7,,,,,,4.995022208487517,9.39753179303401,0.8,1.0,1.3,0.0,0.1,1.0,3.5672055127397497,0.7,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,13.50483741803596,1.6,2.0,0.09999999999999963,1.0,0.2,0.0,5.201837641120956,0.0,0.0,2.2,0.0,0.6000000000000001,1.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,1.0,4.461744312614679,4.7852292940178875,4.9048408970111845,4.9419434505301965,1.0193922874464318,2.256521020277856,4.0,0.5729729729729727
107,1,0,90,100.0,100.0,2,91651,,,0,0,-2,2,90.1,128,81,,,0,3,2.8,2.8,1,Mateo,2.3,6,0,20.0,209,98,False,76.4,228,92,403,,2020-11-07T22:30:21.934477Z,53,0,0,,0,,91651.jpg,2.3,0,0,Kovacic,0.3,False,,a,5,8,34.0,225,117,16,24248,630,29884,942,0.4,3.0,Kovacic,0,Chelsea,6.956521739130436,17.358969855508366,0.2,1.0,2.5360016576285096,1.299999999999999,0.0,0.6,1.7999999999999998,0.0,0.0,1.0,0.0,0.0,2.495351916729328,,,,,,,,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,5.405749435137088,0.1,0.0,0.5999999999999996,0.0,0.4,1.0,3.0965853037914104,0.0,0.0,0.6999999999999993,1.0,0.2,0.0,3.4048374180359584,0.1,0.0,0.10000000000000142,1.0,0.0,0.0,3.2267930392411137,2.4249110956720297,2.3949525361885984,2.470792927806351,2.4921050092989683,0.47082111636402413,1.0839116085528422,0.8,0.11499999999999998
109,0,0,25,,,1,102380,,,0,0,-5,5,1.3,375,144,,,0,2,2.5,2.5,0,Antonio,2.0,0,0,2.7,379,141,False,25.4,341,135,90,,,45,0,0,,0,,102380.jpg,6.0,0,0,Rüdiger,0.7,False,,a,5,8,0.0,479,195,6,23771,651,134487,1791,0.4,1.3,Rüdiger,0,Chelsea,1.0,3.4582009531363926,0.0,0.0,1.458200953136393,1.299999999999999,0.0,0.0,0.0,,,,,,3.4582009531363926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98634121516564,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,,,,0.10000000000000142,0.0,,,3.98634121516564,3.98634121516564,3.147882824404688,3.4147211204353636,3.4867936703174687,0.7684891006969762,1.6302115631123504,0.0,0.0
110,0,6,249,,,5,103192,,,1,-1,7,-7,20.9,276,84,,,4,2,6.8,6.8,8,Kurt,6.3,8,4,45.7,67,11,True,315.6,12,1,900,,,57,0,0,,0,,103192.jpg,6.7,0,0,Zouma,22.9,False,,a,5,8,120.0,84,7,67,1794587,131491,291869,12755,1.1,11.8,Zouma,1,Chelsea,10.0,41.18200953136393,0.6,3.6,14.58200953136393,1.299999999999999,0.0,0.0,0.0,0.09999999999999998,1.0,3.690127172136051,0.0,0.0,4.118200953136393,3.0901271721360497,0.0,1.0,1.3,0.0,0.0,0.0,1.868822050958999,0.1,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,7.819349672143838,0.2,1.0,0.09999999999999963,1.0,0.0,0.0,2.043212633449336,0.10000000000000003,0.0,2.2,0.0,0.0,0.0,6.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,6.681280184142556,0.0,1.0,0.4000000000000004,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.586341215165639,0.09999999999999998,0.0,0.6999999999999993,1.0,0.0,0.0,4.6193496721438345,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,4.754468957592836,4.721118928853555,3.7874725252523667,4.062477515294547,4.137496201444857,0.7224913952870864,1.7249245643517637,0.6,0.06
111,0,0,5,,,0,109533,5.0,,0,0,-3,3,0.7,386,151,,,0,2,0.8,0.8,0,Emerson,0.3,0,0,0.7,414,156,False,6.2,398,153,8,,,47,0,0,,0,,109533.jpg,1.0,0,0,Palmieri dos Santos,0.1,False,,a,5,8,0.0,513,199,1,3067,95,11121,248,0.1,0.2,Emerson,0,Chelsea,1.0,2.458200953136393,0.0,0.0,1.458200953136393,1.299999999999999,0.0,0.0,0.0,,,,,,2.458200953136393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.10000000000000142,0.0,,,1.0,1.0,2.1478828244046886,2.4147211204353654,2.4867936703174687,0.523021479390722,1.1338835474373368,0.0,0.0
112,0,0,40,100.0,100.0,0,109745,,,-1,1,-3,3,0.0,535,53,,,0,1,0.5,0.5,0,Kepa,0.0,6,0,5.0,354,21,False,50.8,290,21,270,,2020-10-23T13:00:21.237423Z,47,0,0,,0,,109745.jpg,2.0,0,8,Arrizabalaga,0.6,False,,a,5,8,0.0,514,52,6,43640,105,161156,1058,0.0,1.3,Arrizabalaga,0,Chelsea,3.0,10.37460285940918,0.0,0.0,4.374602859409181,1.299999999999999,0.0,0.0,0.0,,,,,,3.4582009531363926,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,2.268822050958999,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,2.3560173422041677,3.147882824404688,3.4147211204353636,3.4867936703174682,0.7357874368375303,1.595149151451779,0.0,0.0
113,1,0,170,100.0,100.0,5,116594,,,0,0,-1,1,114.7,90,60,,,0,3,3.2,3.2,2,N'Golo,2.7,11,0,31.8,117,64,False,181.0,77,28,982,,2020-10-03T16:30:19.172004Z,49,0,0,,0,,116594.jpg,2.6,0,0,Kanté,3.4,False,,a,5,8,21.0,270,146,29,169288,7840,281471,9015,0.6,5.9,Kanté,1,Chelsea,11.153846153846152,27.48910547104865,0.1,0.5,4.066137273168788,1.299999999999999,0.0,0.3,0.8999999999999999,0.0,0.0,2.2725317930340134,0.0,0.0,2.4645404905078103,2.2725317930340125,0.0,0.0,1.3,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,2.40483741803596,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,2.9703200460356403,0.0,0.0,0.4000000000000004,1.0,0.1,0.0,3.705749435137089,0.0,0.0,0.5999999999999996,0.0,0.0,1.0,2.79658530379141,0.0,0.0,0.6999999999999993,1.0,0.1,0.0,3.2048374180359582,0.0,0.0,0.10000000000000142,1.0,0.09999999999999998,0.0,2.990004799206822,2.6397334830135004,2.379844723754535,2.449401689160851,2.4684470235678013,0.5029674470424103,1.1133659051018956,0.4,0.03586206896551725
114,3,6,112,0.0,100.0,3,124183,1.0,,-1,1,2,-2,181.4,35,26,,,2,3,0.0,2.5,1,Hakim,2.0,3,1,37.8,91,52,False,126.6,157,56,386,Hamstring injury - Expected back 26 Dec,2020-12-05T23:00:19.905378Z,82,0,0,,0,,124183.jpg,4.7,0,0,Ziyech,10.4,False,,i,5,8,69.0,156,86,33,1557076,4055,968691,529962,0.2,4.0,Ziyech,1,Chelsea,7.0212765957446805,29.128512649676857,0.3,1.5,2.5596080560372863,1.299999999999999,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,4.148606347075189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,0.0,2.2,0.0,0.1,0.0,1.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.0,8.259090099511576,0.1,1.0,0.4000000000000004,1.0,0.30000000000000004,1.0,11.962687234180152,0.1,0.0,0.5999999999999996,0.0,1.2000000000000002,2.0,3.0965853037914104,0.0,0.0,0.6999999999999993,1.0,0.2,0.0,3.0048374180359576,0.09999999999999998,0.0,0.10000000000000142,1.0,0.2,0.0,5.4646400111038185,4.231885722217013,4.010465952508482,4.101407510009879,4.128167339690358,0.5059276033018524,1.448756179009637,2.3,0.3275757575757576
116,0,0,41,,,0,135363,,,-1,1,-3,3,4.1,356,130,,,0,2,0.5,0.5,0,Andreas,0.0,9,0,9.5,314,108,False,70.0,246,98,315,,,47,0,0,,0,,135363.jpg,0.0,1,0,Christensen,0.2,False,,a,5,8,20.0,272,80,0,8732,94,22334,464,0.0,0.0,Christensen,1,Chelsea,,,0.0,0.0,,1.299999999999999,0.0,0.0,0.0,,,,,,,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,-3.0,0.0,0.0,2.7,0.0,0.0,0.0,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,-0.028423200621631686,,,,,,0.0,
