id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
229,47.226729873859576,2.9357156408074867,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,2,91,0.0,100.0,4.926729873859583,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168580,4.0,,0,0,-5,5,247.2,91,65,4.0,,0,3,0.0,1.5,1,Ayoze,2.0,2.702113493260546,2.7624981559264556,16.086956521739133,24,11,1,0.0,,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,70.5,116,65,False,157.2,249,102,878,Knee injury - Expected back 06 Mar,2021-02-13T16:30:26.826935Z,2.9359172108161573,2.77696645738748,2.8917383096540585,60,0,0,2.0,0,,168580.jpg,2.3,0,0,Pérez,0.6,False,,i,9,13,Leicester City,298.0,73,41,37,51674,26,239043,1653,0.4892859401345811,0.4503522488767577,0.46041635932107594,1.1985008916476807,0.3,6.2,Pérez,1.1,3.3000000000000003,0.0,,0.2,0.10000000000000003,0.09999999999999998,,0.2,0.0,,,0.10000000000000007,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,,0.0,0.1,,,,,2.2,3.3000000000000003,0.20513513513513512,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,11.0,0.0,,0.4,0.09999999999999998,0.20000000000000007,,0.6,0.2,,,0.0,0.1,0.0,0.5000000000000002,0.0,0.0,0.0,,0.0,0.1,,,,,1.0,2.03688316740124,,7.4187307530779805,3.13287108369808,2.3000000000000003,,4.6,3.6065306597126336,,,2.3000000000000003,2.6652988882215864,2.5488116360940283,5.565298888221587,2.5488116360940256,2.1495686192226358,1.0,,2.2018965179946552,2.3488116360940268,,,,,1
230,1.306256181348028,1.306256181348028,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,3,0.0,0.0,0.3062561813480281,0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,172632,,,0,0,-4,4,1.3,431,197,,,0,3,0.0,0.0,0,Demarai,0.0,,,1.0,24,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.5,474,199,False,0.2,481,201,18,Joined Bayer Leverkusen on a permanent deal on 31/1,2021-01-31T20:00:26.383373Z,1.3351735409986207,1.2234000844589936,1.3106167918024945,51,0,0,,0,,172632.jpg,1.0,0,0,Gray,0.1,False,,u,9,13,Leicester City,3.0,410,190,1,2724,0,14075,68,0.2561286630094173,,,0.5784199592652879,0.0,0.2,Gray,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0
231,85.4195012746307,3.8827046033923054,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,10,369,100.0,100.0,6.737635989656618,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172780,1.0,,-1,1,3,-3,630.7,7,6,1.0,,3,3,6.5,5.5,8,James,6.0,4.965678592425534,5.407153255783712,22.0,24,18,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,158.8,18,12,False,493.4,33,14,1561,,2021-01-07T17:00:15.753790Z,3.871388585200806,3.693515535546224,3.819339454149041,73,0,0,4.0,0,,172780.jpg,5.0,0,0,Maddison,16.0,False,,a,9,13,Leicester City,466.0,41,22,110,2139069,81717,1085385,27581,0.5318773429304529,0.6802299441678814,0.7407059254498235,1.437053446409053,0.8,15.1,Maddison,3.8,11.4,0.0,0.0,0.6000000000000001,0.09999999999999988,0.30000000000000004,0.2,0.10000000000000007,,0.2,,0.20000000000000007,0.0,0.0,0.2999999999999998,0.7999999999999998,0.0,0.5,0.0,,0.1,0.0,0.0,0.1,0.3,3.2,7.0,0.3181818181818182,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,16.0,0.0,0.09999999999999998,0.2,0.30000000000000004,0.0,0.2,0.0,,0.30000000000000004,,0.5,0.0,0.5,0.20000000000000007,0.0,0.3999999999999999,0.10000000000000007,0.0,,0.1,0.2,0.0,0.0,0.10000000000000003,5.149568619222635,1.03688316740124,2.649568619222635,5.64169895095784,7.132871083698079,3.1231301601484303,3.9328710836980783,2.4347137818386075,,6.918730753077982,,8.301896517994656,1.0,5.048811636094029,4.943568505927823,8.74424889845144,3.149568619222635,5.149568619222635,3.396551724137931,,1.8,2.3678794411714423,2.188770053475936,2.9065306597126335,3.4247235264703395,4
233,22.02,1.835,0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0,49,,,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173515,,,0,0,-4,4,102.6,202,33,,,0,4,2.0,1.0,0,Kelechi,1.5,2.3800000000000003,2.5500000000000003,12.0,24,2,1,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,1.0,0.0,,0.0,0.0,0.0,,,,,36.5,258,39,False,52.0,369,44,385,,,1.8134100450533488,1.777939813273536,1.7986571379529572,56,0,1,5.0,0,,173515.jpg,1.5,0,0,Iheanacho,0.3,False,,a,9,13,Leicester City,210.0,111,38,18,31621,766,60437,1426,0.32767857142857143,0.4250000000000001,0.45535714285714296,0.7754290287134139,0.3,3.2,Iheanacho,0.7,2.1,,0.0,0.0,,0.2,0.0,,0.0,,,0.0,,,,0.0,0.09999999999999998,,0.0,0.3,0.2,,,,,1.6,2.3,0.19166666666666665,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,5.92,,0.1,0.0,,0.0,0.0,,1.2,,,0.0,,,,0.20000000000000007,0.0,,0.0,0.0,0.1,,,,,,,1.4,1.0,,1.6,1.0,,4.8,,,2.0,,,,2.8000000000000007,2.3,,1.0,1.9,3.0,,,,,0
234,8.837537088088167,1.4729228480146948,0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0,44,,,1.8375370880881683,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,197469,,,0,0,-3,3,10.3,390,185,,,0,3,1.7,0.7,1,Hamza,1.2,1.4245950638291656,1.8994600851055536,6.0,24,1,0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,4.2,425,185,False,29.0,400,172,222,,,1.5018402076652877,1.3900667511256604,1.4772834584691612,47,0,0,,0,,197469.jpg,1.5,0,0,Choudhury,0.1,False,,a,9,13,Leicester City,3.0,409,189,9,3042,33,6873,75,0.3133878400031265,0.30310533272960966,0.4041404436394795,0.6794086471561711,0.3,1.9,Choudhury,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,,,,,,,,0.0,,,,,,,2.5488116360940256,2.1495686192226358,1.0,,1.0,1.0,,,,,1
235,95.48977859365442,4.177677813472381,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,300,,,7.000141287954928,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201666,,,-1,1,-2,2,310.0,62,43,,,1,3,6.8,5.8,12,Harvey,6.3,4.904598018265141,5.151642172728911,22.857142857142854,24,22,8,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155.1,20,13,False,487.8,35,16,1804,,,4.1615106630894285,3.9756676670569813,4.106146643112279,68,0,0,,0,,201666.jpg,4.9,0,0,Barnes,8.0,False,,a,9,13,Leicester City,752.0,15,7,112,1388912,90724,1094153,15407,0.6143643843341737,0.7212644144507561,0.7575944371660164,1.6020663088088758,0.9,16.5,Barnes,1.3,3.9,0.0,0.1,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,,0.2,0.1,0.2,0.20000000000000007,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,6.8999999999999995,0.301875,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,28.0,0.4,0.10000000000000007,,0.0,0.0,0.09999999999999963,0.0,0.20000000000000007,0.5,,0.9000000000000004,0.6,0.1999999999999993,0.20000000000000007,0.10000000000000052,0.1999999999999993,0.5,0.10000000000000007,0.09999999999999988,0.0,0.0,0.8,0.20000000000000007,0.3999999999999999,8.746977945647505,4.036883167401241,1.8,,1.0,2.2231301601484303,3.1328710836980767,2.1652988882215864,4.606530659712634,5.3187307530779835,,11.197209017994657,9.933719940853166,6.047553774458804,4.7652988882215865,3.0488116360940283,3.149568619222632,8.746977945647505,2.867879441171444,2.7018965179946544,2.5488116360940265,2.3678794411714423,7.367879441171442,2.000000000000001,4.024723526470338,0
236,34.609605463976735,2.85529245077808,1,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,1.0,,,,,,,,7,208,100.0,100.0,3.7121961375518553,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203341,,,0,0,-2,2,62.5,262,153,,,0,3,3.8,2.8,8,Wilfred,3.3,3.405484017490288,4.123488972823752,12.12121212121212,24,9,1,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,,,0.0,,,,,,,,35.9,260,120,False,275.8,163,64,951,,2021-01-27T23:30:17.521967Z,2.876214527861148,2.7513055864853557,2.8461944202999137,48,0,0,,0,,203341.jpg,3.3,0,0,Ndidi,0.6,False,,a,9,13,Leicester City,21.0,351,170,40,41302,1701,155210,435,0.5948525939121001,0.7094758369771433,0.8590602026716151,1.3032567363044698,0.7,8.3,Ndidi,0.5,1.5,0.0,,0.0,0.0,0.0,0.1,0.0,,0.0,,0.0,0.0,0.0,,,,0.4,,,,,,,,0.3,0.8,0.06600000000000002,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,1.5,0.0,,0.0,0.1,0.0,0.0,0.0,,0.0,,0.2,0.0,0.0,,,,0.0,,,,,,,,7.2469779456475045,2.03688316740124,,1.0,2.8328710836980795,3.2231301601484303,1.632871083698079,1.1652988882215864,,2.8187307530779826,,8.201896517994655,2.1652988882215864,1.0,,,,7.2469779456475045,,,,,,,,2
237,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,213405,,,0,0,-2,2,0.0,538,218,,,0,2,0.0,0.0,0,Filip,0.0,,,,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,560,217,False,0.0,552,217,0,Joined OH Leuven on loan until the end of the season on 12/1. - Expected back 01 Jul,2021-01-12T14:30:25.457755Z,,,,43,0,0,,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,,u,9,13,Leicester City,0.0,518,207,0,296,0,4978,7,,,,,0.0,0.0,Benkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,26.86390609518668,2.4625247253921123,0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,151,100.0,100.0,13.363906095186675,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,0,0,-2,2,36.7,313,102,,,0,2,2.8,1.8,2,Çaglar,2.3,1.7988279283081692,2.1183590996314368,10.909090909090908,24,11,0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27.7,296,101,False,165.2,241,94,736,,2020-12-03T22:30:22.314914Z,2.57375234034586,2.119361022611703,2.472490144469627,53,0,0,,0,,218031.jpg,2.2,0,0,Söyüncü,2.8,False,,a,9,13,Leicester City,75.0,253,76,24,128651,8681,850415,1877,0.46462730667775703,0.33940149590720176,0.39969039615687485,1.0696523878280833,0.4,4.5,Söyüncü,0.1,0.30000000000000004,0.0,,,,,,,,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.2,0.30000000000000004,0.027500000000000007,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,1.2000000000000002,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,,,,,,2.5982744768905413,2.14753266960496,,,,,,,,1.0,,1.0,1.9611955528863465,1.0,0.6000000000000001,4.795246544376101,1.5982744768905413,2.5982744768905413,1.4715177646857691,1.8075860719786208,,,,,,2
239,91.61470439480505,3.991135637001408,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,447,0.0,0.0,28.119885741955304,9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,220627,,,-1,1,5,-5,290.7,67,14,,,3,2,0.0,0.0,0,James,5.3,4.835532266061837,5.912490779632276,22.95454545454545,24,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,63,9,True,472.2,42,8,2070,Knee injury - Unknown return date,2021-02-10T22:30:28.762851Z,4.086117611798699,3.60503626051955,3.9737544006305474,50,0,0,,0,,220627.jpg,4.4,0,0,Justin,16.4,False,,i,9,13,Leicester City,195.0,118,13,101,2912428,2549,2605999,453178,0.7982271274002816,0.9671064532123674,1.1824981559264551,1.7848901183514145,1.1,20.2,Justin,1.7,5.1,0.0,0.0,0.0,0.5,0.20000000000000007,0.09999999999999998,0.0,0.30000000000000004,0.0,,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.6,3.3,0.14376237623762378,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,9.6,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09999999999999998,0.4,0.09999999999999998,0.10000000000000007,0.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.45253266960496,2.19827447689054,5.274923012311923,7.809961155984371,2.4925206405937206,5.631484334792316,1.6611955528863458,5.326122638850534,4.27492301231193,,8.60758607197862,4.061195552886346,3.7952465443761096,2.2611955528863463,11.995246544376107,5.598274476890541,,2.4715177646857693,1.8075860719786208,4.195246544376106,3.4715177646857693,3.4715177646857693,5.026122638850534,0.09889410588135764,4
240,9.50009890156845,2.3750247253921124,0,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,0,24,,,4.900098901568449,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,244619,,,0,0,-3,3,18.5,357,130,,,0,2,0.5,-0.5,0,Luke,0.0,4.426122638850534,,4.0,24,4,0,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,6.6,402,148,False,35.8,391,151,270,,,2.4858485381959845,2.030793812136769,2.3843104151295953,42,0,0,,0,,244619.jpg,1.0,0,0,Thomas,0.2,False,,a,9,13,Leicester City,13.0,374,139,4,11606,126,32095,223,0.5654820774743125,1.0538387235358413,,1.1588934013823662,0.0,1.0,Thomas,0.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.1,0.1,0.025,,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,,,,,1.0,0.5,3.6999999999999993,0.6000000000000001,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.1,0.0,,,,0.0,,,,,,4.426122638850534,,,,,,,,,,,,,,3.0715177646857685,1.0,,1
498,45.9425458771732,3.5733091237801378,3,0.0,,,,,0.0,0.0,,0.0,,0.0,2.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,,,4,233,75.0,0.0,15.750317897898586,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166477,,,0,0,2,-2,148.9,169,41,,,2,2,1.5,0.0,0,Timothy,1.5,3.0231585302588337,2.747623272188055,12.857142857142856,24,13,1,1.0,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,48.0,210,61,False,229.6,191,76,1085,Hamstring injury - 75% chance of playing,2021-01-31T17:00:19.980756Z,3.677672102186009,3.212002842925852,3.5717191440771083,57,0,0,,0,,166477.jpg,4.2,0,0,Castagne,3.8,False,,d,9,13,Leicester City,102.0,213,55,54,1682544,203,1784693,6413,0.6268963375052873,0.5303786895190936,0.4820391705593079,1.4966944920296847,0.3,9.5,Castagne,0.7,2.1,0.0,,,,,0.0,0.0,,0.09999999999999998,,0.0,0.3,0.09999999999999998,0.0,,,,0.10000000000000003,0.09999999999999998,0.0,0.0,,,,0.4,1.1,0.08555555555555557,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,2.4000000000000004,0.1,,,,,0.0,0.0,,0.0,,0.10000000000000003,0.0,0.0,0.0,,,,0.0,0.0,0.2,0.0,,,,,4.7475326696049605,,,,,1.0,1.6611955528863458,,5.574923012311928,,5.4075860719786215,7.498037658149504,4.49524654437611,1.0,,,,4.1680694888237015,2.107586071978621,4.395246544376107,3.4715177646857693,,,,1
518,34.7777830979159,1.9434643495894184,1,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198,,,5.480373771491028,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,86881,,,0,0,-2,2,90.8,221,133,,,0,3,1.2,0.2,1,Nampalys,0.7,1.4543659095868438,1.1663247220553967,17.894736842105264,24,20,0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,319,146,False,132.0,279,118,1272,,,1.9698543828431467,1.8539287706690333,1.9435706540568611,43,0,0,,0,,86881.jpg,1.9,0,0,Mendy,1.5,False,,a,9,13,Leicester City,16.0,365,172,34,408655,881,388607,3367,0.451968453392888,0.3382246301364753,0.2712383074547434,0.9372217327335856,0.2,7.9,Mendy,0.3,0.8999999999999999,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.02235294117647059,0.5,1.9000000000000004,0.20000000000000107,1.0999999999999996,1.4999999999999982,1.1000000000000014,1.8000000000000007,0.5,0.1999999999999993,0.0,1.6000000000000014,1.7999999999999998,0.5999999999999979,1.8000000000000007,0.6000000000000014,1.8999999999999984,1.8999999999999984,1.0,1.6000000000000003,0.5999999999999996,1.0,1.0,0.5,3.6999999999999993,0.5,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.03688316740124,2.149568619222635,2.8187307530779813,1.0,1.2231301601484303,,,2.606530659712633,,,,1.1652988882215864,1.0,2.6652988882215864,0.0,,1.0,4.064431165309374,1.2018965179946552,2.5488116360940265,2.3678794411714423,2.9678794411714424,2.606530659712633,1.0247235264703394,5
