id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week16,cleansheet_week16,xA,xA_points,xG_week16,goals_week16,xPoints week 16,xA_week16,assists_week16,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,xPoints week 15,xG_week15,goals_week15,xGA_week15,cleansheet_week15,xA_week15,assists_week15,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
218,0,2,112,100.0,100.0,3,37402,,,0,0,0,0,33.9,279,83,3.0,,0,2,1.5,1.5,0,Christian,1.0,9,0,19.2,281,90,False,137.0,202,81,701,,2020-08-15T10:00:11.758506Z,45,0,0,,0,,37402.jpg,2.7,0,0,Fuchs,0.3,False,,a,9,13,22.0,302,99,24,40290,358,29196,1670,0.2,5.3,Fuchs,4,Leicester City,8.888888888888888,22.914971860041078,0.1,0.6000000000000001,10.314971860041076,0.5,0.0,0.0,0.0,,,,,,2.5779343342546217,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,1.0988941058813575,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.5982744768905401,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,4.874923012311924,0.1,0.0,0.20000000000000107,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,0.8925206405937209,0.0,0.0,1.4999999999999982,0.0,0.0,0.0,,,,1.1000000000000014,0.0,,,,,,1.8000000000000007,0.0,,,1.61200248769302,2.8133909962865955,2.9036731200787096,2.5611182546314173,2.513741032547277,0.5728742965010271,0.3582227750428933,0.625197999174799,1.2152498994700474,0.1,0.011250000000000003
219,1,3,202,100.0,100.0,4,37642,,,0,0,0,0,53.4,230,55,,,0,2,4.2,4.2,8,Jonny,3.7,14,0,26.5,236,74,False,195.6,141,58,1069,,2020-12-13T22:30:16.752091Z,55,1,0,,0,,37642.jpg,2.9,0,0,Evans,0.5,False,,a,9,13,16.0,325,118,35,46738,5822,30712,1040,0.7,6.4,Evans,5,Leicester City,12.06896551724138,31.86415669382415,0.1,0.6000000000000001,14.00524196514198,0.5,0.0,0.1,0.30000000000000004,0.0,0.0,8.685037367532704,0.1,1.0,2.6401729832025724,,,,,,,,,,,,,,,3.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,0.8075860719786212,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,3.1952465443761064,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,,,4.026122638850533,0.1,0.0,0.5,1.0,0.0,0.0,-0.9011058941186424,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.5982744768905401,0.0,0.0,1.9000000000000004,0.0,0.0,0.0,5.274923012311923,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,2.331484334792319,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,,,,1.4999999999999982,0.0,,,3.3314843347923166,0.0,0.0,1.1000000000000014,1.0,0.0,0.0,1.6611955528863458,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,4.002300397500922,3.250926977992255,2.965748226511166,2.623483976394076,2.5757811545374016,0.4800314514913768,0.727690981363804,0.5910776323622282,1.1257735426430349,0.2,0.01657142857142857
220,0,0,0,0.0,0.0,0,46483,,,0,0,-1,1,0.0,503,200,,,0,3,0.0,0.0,0,Adrien,0.0,0,0,0.0,523,199,False,0.0,519,199,0,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,0,0,,0,,46483.jpg,0.0,0,0,Silva,0.2,False,,u,9,13,0.0,481,191,0,8522,4,43379,182,0.0,0.0,Silva,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,0,97,,,2,51938,4.0,,0,0,-2,2,129.1,126,82,,,0,3,2.5,2.5,0,Marc,2.0,7,0,32.7,196,93,False,103.6,254,106,610,,,53,0,0,,0,,51938.jpg,2.0,0,0,Albrighton,0.1,False,,a,9,13,96.0,159,86,20,5641,187,13872,254,0.4,3.8,Albrighton,1,Leicester City,10.0,24.66000056431873,0.5,2.5,2.9010858356365525,0.5,0.0,1.1,3.3000000000000003,,,,,,2.4660000564318727,1.03688316740124,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,1.9,0.0,0.0,1.0,0.0,0.3,0.0,2.9678794411714424,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.4247235264703395,0.1,0.0,3.6999999999999993,0.0,0.30000000000000004,0.0,,,,1.9000000000000004,0.0,,,4.34169895095784,0.1,0.0,0.20000000000000107,0.0,0.0,1.0,3.9328710836980783,0.2,0.0,1.0999999999999996,1.0,0.2,0.0,,,,1.4999999999999982,0.0,,,1.632871083698079,0.0,0.0,1.1000000000000014,1.0,0.10000000000000007,0.0,2.6652988882215864,0.09999999999999998,0.0,1.8000000000000007,0.0,0.0,0.0,2.7436803518725816,2.8521918534596233,2.534411234640101,2.471915332515517,2.434142267330654,0.4652830295154477,0.5176755380891663,0.5381494063131365,1.071161975166168,1.6,0.16
222,0,0,0,0.0,0.0,0,61604,,,0,0,-2,2,0.0,476,194,,,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,497,193,False,0.0,493,193,0,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,43,0,0,,0,,61604.jpg,0.0,0,0,James,0.3,False,,n,9,13,0.0,450,184,0,29516,42,51686,492,0.0,0.0,James,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0,0,0,,,0,95463,,,0,0,-1,1,0.0,506,41,,,0,1,0.5,0.5,0,Danny,0.0,0,0,0.0,526,62,False,0.0,522,62,0,,,44,0,0,,0,,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,484,38,0,3086,48,9278,153,0.0,0.0,Ward,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,7,17,391,100.0,100.0,4,101668,,,1,-1,2,-2,150.5,104,9,,,4,4,7.3,7.3,1,Jamie,6.8,18,11,131.5,10,4,True,502.6,5,2,1209,,2020-12-20T17:30:22.593479Z,102,0,1,1.0,0,,101668.jpg,7.1,0,0,Vardy,28.3,False,,a,9,13,660.0,7,4,107,2768390,80654,2217377,37442,0.7,10.5,Vardy,1,Leicester City,15.070422535211268,94.6524031007752,11.2,41.44,0.0,0.5,0.0,1.5,4.5,0.0,0.0,1.0,0.0,0.0,6.28067347678041,10.04,1.5,2.0,0.5,1.0,0.0,0.0,2.3,0.0,0.0,1.7999999999999998,0.0,0.1,0.0,11.8,1.7000000000000002,3.0,1.0,0.0,0.0,0.0,3.2,0.2999999999999998,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,7.0,1.0,1.0,1.0,0.0,0.0,0.0,13.977540106951865,1.2999999999999998,1.0,1.0,0.0,0.8,2.0,6.0,1.5,1.0,0.5,1.0,0.0,0.0,5.300000000000002,0.6000000000000005,0.0,3.6999999999999993,0.0,0.29999999999999993,0.0,3.390118577075097,0.09999999999999963,0.0,1.9000000000000004,0.0,0.0,1.0,6.6999999999999975,0.5999999999999996,1.0,0.20000000000000107,0.0,0.10000000000000007,0.0,8.956953642384105,1.0,1.0,1.0999999999999996,1.0,0.0,2.0,3.9000000000000012,0.4000000000000004,0.0,1.4999999999999982,0.0,0.09999999999999988,0.0,10.702808988764042,1.0999999999999996,1.0,1.1000000000000014,1.0,0.10000000000000007,1.0,3.3694148936170203,0.09999999999999963,0.0,1.8000000000000007,0.0,0.0,1.0,5.5858355049530335,6.329683620879214,6.210173483361577,6.335452092442117,6.195092371598786,0.6157523016451383,0.5476309318581406,0.6205572177332563,1.9665551477670566,12.7,0.8427102803738317
225,2,1,119,100.0,100.0,3,106837,,,0,0,-2,2,126.4,134,87,,,0,3,1.3,1.3,2,Dennis,0.8,8,1,35.7,181,89,False,118.4,226,93,651,,2020-10-16T14:00:23.233127Z,53,0,0,,0,,106837.jpg,2.7,0,0,Praet,0.2,False,,a,9,13,114.0,140,77,35,79163,127,82028,523,0.2,6.6,Praet,0,Leicester City,12.962962962962965,31.578496281337646,0.5,2.5,3.7606668239733088,0.5,0.0,0.8,2.4000000000000004,0.09999999999999998,0.0,4.306530659712633,0.4,0.0,2.436055427417476,4.14188316740124,0.1,0.0,0.5,1.0,0.1,1.0,4.965298888221587,0.30000000000000004,1.0,1.7999999999999998,0.0,0.1,0.0,2.667879441171442,0.0,0.0,1.0,0.0,0.09999999999999998,0.0,,,,1.6000000000000003,0.0,,,2.5488116360940265,0.0,0.0,0.5999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.7634684587556952,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,1.3,0.0,0.0,1.9000000000000004,0.0,0.10000000000000003,0.0,1.0,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,,,,1.4999999999999982,0.0,,,1.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,2.1021768865708776,1.967234819954972,2.5091383049572107,2.4383407851173367,2.4098686912125507,0.45963309951273135,0.39663714840959957,0.37117638112357965,1.0581548595024768,1.3,0.10028571428571427
226,0,0,0,0.0,0.0,0,111931,,,0,0,-1,1,0.0,611,221,,,0,2,0.0,0.0,0,Ricardo Domingos,0.0,0,0,0.0,613,221,False,0.0,612,221,0,Groin Injury - Unknown return date,2020-12-04T17:00:19.773460Z,59,0,0,,0,,111931.jpg,0.0,0,0,Barbosa Pereira,0.1,False,,i,9,13,0.0,611,221,0,6392,35,12148,119,0.0,0.0,Pereira,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0,0,40,100.0,100.0,0,155569,,,0,0,-1,1,3.0,388,147,,,0,2,1.0,1.0,2,Daniel,0.5,5,0,4.7,390,146,False,38.0,350,135,264,,2020-10-04T13:30:15.269052Z,39,0,0,,0,,155569.jpg,0.8,0,0,Amartey,1.0,False,,a,9,13,6.0,359,135,3,62486,3336,102618,1668,0.1,0.8,Amartey,1,Leicester City,3.75,7.9516287534548304,0.1,0.6000000000000001,4.351628753454829,0.5,0.0,0.0,0.0,0.1,0.0,5.026122638850534,0.0,0.0,2.120434334254621,,,,,,,,,,,,,,,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.4999999999999982,0.0,,,1.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,3.013061319425267,3.013061319425267,2.4440338518204703,2.105280469732901,2.0536441395130822,0.5437011113473387,0.7725798254936582,0.7725798254936582,1.0737236628077502,0.1,0.02666666666666667
228,0,4,252,,,5,166989,2.0,,0,0,-1,1,161.6,90,62,2.0,,1,3,2.8,2.8,1,Youri,2.3,20,3,63.6,58,32,False,298.0,49,14,1383,,,64,0,0,3.0,0,,166989.jpg,3.2,0,0,Tielemans,2.1,False,,a,9,13,175.0,84,45,52,259437,3145,280474,6860,0.4,8.1,Tielemans,3,Leicester City,16.25,50.8542644829094,2.9,13.54,4.714264482909399,0.5,0.0,0.2,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,3.129493198948272,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.6652988882215864,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,4.867879441171444,0.7000000000000001,1.0,1.0,0.0,0.0,0.0,2.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.0488116360940265,0.09999999999999998,0.0,0.5999999999999996,0.0,0.0,0.0,1.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,12.367879441171446,1.4,2.0,1.0,0.0,0.0,0.0,3.406530659712634,0.10000000000000007,0.0,0.5,1.0,0.1,0.0,2.02472352647034,0.0,0.0,3.6999999999999993,0.0,0.0,0.0,2.6495686192226358,0.10000000000000007,0.0,1.9000000000000004,0.0,0.0,0.0,3.8187307530779817,0.20000000000000007,0.0,0.20000000000000107,0.0,0.0,0.0,2.3328710836980795,0.0,0.0,1.0999999999999996,1.0,0.0,0.0,3.023130160148429,0.09999999999999963,0.0,1.4999999999999982,0.0,0.1,0.0,2.8328710836980795,0.10000000000000007,0.0,1.1000000000000014,1.0,0.0,0.0,3.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.470834243153236,3.6621604215421213,3.1911939240420897,3.1406225085976547,3.0894894800965518,0.4889833123356675,0.38606785049269315,0.5722125658659564,1.2370408038353748,3.1,0.19076923076923077
229,0,2,59,,,2,168580,,,0,0,-5,5,155.3,98,66,,,0,3,3.2,3.2,2,Ayoze,2.7,7,1,50.0,102,57,False,108.8,245,101,536,,,60,0,0,2.0,0,,168580.jpg,2.7,0,0,Pérez,0.8,False,,a,9,13,233.0,58,31,24,42964,767,221425,1196,0.4,4.0,Pérez,1,Leicester City,8.888888888888888,30.178742965010265,1.7,8.5,2.5787429650102687,0.5,0.0,0.7,2.1,0.2,0.0,3.6065306597126336,0.0,0.0,3.395108583563655,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.6652988882215864,0.1,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,2.2018965179946552,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,2.3488116360940268,0.1,0.0,0.5999999999999996,0.0,0.1,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,7.4187307530779805,0.4,1.0,0.20000000000000107,0.0,0.2,0.0,3.13287108369808,0.09999999999999998,0.0,1.0999999999999996,1.0,0.10000000000000003,0.0,2.3000000000000003,0.20000000000000007,0.0,1.4999999999999982,0.0,0.09999999999999998,0.0,,,,1.1000000000000014,0.0,,,4.6,0.6,0.0,1.8000000000000007,0.0,0.2,0.0,3.4098504358526784,4.211626499297739,3.4493543368186783,3.412030419103078,3.3460551513981813,0.5658514305939425,0.5683084059754464,0.7019377498829565,1.3860472751790496,2.4,0.27
230,0,0,3,100.0,100.0,0,172632,,,0,0,-3,3,1.3,401,186,,,0,3,0.7,0.7,1,Demarai,0.2,0,0,0.5,437,188,False,0.2,447,190,18,,2020-09-25T21:00:14.856498Z,52,0,0,,0,,172632.jpg,1.0,0,0,Gray,0.1,False,,a,9,13,3.0,381,177,1,2435,36,12952,55,0.0,0.2,Gray,0,Leicester City,1.0,1.2901085835636552,0.0,0.0,0.2901085835636553,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2901085835636552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.3719335519316531,1.2856013217136644,1.274534015649814,0.24809780453147215,0.1923076923076923,0.1923076923076923,0.5657500394956682,0.0,0.0
231,4,4,196,75.0,100.0,4,172780,1.0,,0,0,2,-2,394.9,12,9,1.0,,1,3,4.0,5.3,0,James,4.8,13,3,86.5,32,21,False,238.4,97,34,882,Knee injury - 75% chance of playing,2020-12-28T22:30:16.476071Z,72,0,0,4.0,0,,172780.jpg,3.9,0,0,Maddison,6.1,False,,d,9,13,233.0,59,32,55,794023,7854,486108,73236,0.7,7.6,Maddison,3,Leicester City,14.102564102564099,43.32693381113921,1.2,6.0,4.091274896410523,0.5,0.0,1.8,5.4,,,,,,3.0722734884262346,1.03688316740124,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,3.396551724137931,0.0,1.0,1.0,0.0,0.0,1.0,,,,1.6000000000000003,0.0,,,1.8,0.1,0.0,0.5999999999999996,0.0,0.1,0.0,2.3678794411714423,0.2,0.0,1.0,1.0,0.0,0.0,2.188770053475936,0.0,0.0,1.0,0.0,0.0,1.0,2.9065306597126335,0.0,0.0,0.5,1.0,0.1,0.0,3.4247235264703395,0.10000000000000003,0.0,3.6999999999999993,0.0,0.3,0.0,2.649568619222635,0.09999999999999998,0.0,1.9000000000000004,0.0,0.0,0.0,5.64169895095784,0.2,0.0,0.20000000000000107,0.0,0.6000000000000001,1.0,7.132871083698079,0.30000000000000004,2.0,1.0999999999999996,1.0,0.09999999999999988,0.0,3.1231301601484303,0.0,0.0,1.4999999999999982,0.0,0.30000000000000004,0.0,3.9328710836980783,0.2,0.0,1.1000000000000014,1.0,0.2,0.0,2.4347137818386075,0.0,0.0,1.8000000000000007,0.0,0.10000000000000007,1.0,4.155896527345798,3.714986435469176,3.1354032495684216,3.082292434617919,3.034004500011115,0.42670465117031037,0.5772078510202497,0.5159703382596078,1.144968727598579,3.0,0.2127272727272728
233,0,0,14,,,1,173515,,,0,0,-4,4,53.9,228,39,,,0,4,1.0,1.0,0,Kelechi,0.5,2,0,22.5,263,39,False,14.8,399,45,232,,,56,0,1,5.0,0,,173515.jpg,1.0,0,0,Iheanacho,0.3,False,,a,9,13,157.0,90,35,8,14198,239,46139,413,0.1,1.4,Iheanacho,0,Leicester City,8.0,14.919999999999998,1.4,5.119999999999999,0.0,0.5,0.0,0.6,1.7999999999999998,1.2,0.0,4.8,0.0,0.0,1.865,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,1.6000000000000003,0.0,0.3,0.0,3.0,0.1,0.0,0.5999999999999996,1.0,0.2,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,1.4,0.1,0.0,1.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,,,,1.0999999999999996,0.0,,,1.6,0.0,0.0,1.4999999999999982,0.0,0.2,0.0,1.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,,,,1.8000000000000007,0.0,,,2.466666666666667,1.96,1.844994950882412,1.880543957435508,1.8407155408153768,0.3330357142857143,0.4404761904761905,0.35000000000000003,0.7881063425343418,2.0,0.25
234,0,0,9,,,0,197469,,,0,0,-3,3,3.5,386,183,,,0,3,0.5,0.5,0,Hamza,0.0,1,0,1.0,431,185,False,4.2,427,183,69,,,47,0,0,,0,,197469.jpg,0.7,0,0,Choudhury,0.1,False,,a,9,13,2.0,385,179,2,2611,55,6010,69,0.0,0.4,Choudhury,1,Leicester City,2.8571428571428568,2.8288816673247283,0.0,0.0,0.8288816673247293,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901085835636552,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.6000000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,,,,0.20000000000000107,0.0,,,,,,1.0999999999999996,0.0,,,,,,1.4999999999999982,0.0,,,,,,1.1000000000000014,0.0,,,,,,1.8000000000000007,0.0,,,0.0,0.0,1.0719335519316533,0.9856013217136642,0.9745340156498138,0.21066140075822448,0.0,0.0,0.45670303383737354,0.0,0.0
235,1,5,167,,,3,201666,,,0,0,-3,3,133.1,120,79,,,0,3,4.0,4.0,8,Harvey,3.5,16,5,85.9,33,22,False,277.6,68,21,1099,,,67,0,0,,0,,201666.jpg,4.2,0,0,Barnes,3.8,False,,a,9,13,448.0,20,12,63,693520,65377,711845,7842,0.5,9.4,Barnes,0,Leicester City,15.0,53.21054348213701,3.0,15.0,4.351628753454829,0.5,0.0,0.3,0.8999999999999999,0.20000000000000007,1.0,4.606530659712634,0.0,0.0,3.5473695654758,4.036883167401241,0.4,0.0,0.5,1.0,0.0,0.0,9.933719940853166,0.6,1.0,1.7999999999999998,0.0,0.1,1.0,2.867879441171444,0.10000000000000007,0.0,1.0,0.0,0.0,0.0,2.7018965179946544,0.09999999999999988,0.0,1.6000000000000003,0.0,0.0,0.0,2.5488116360940265,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,7.367879441171442,0.8,1.0,1.0,0.0,0.0,0.0,2.000000000000001,0.20000000000000007,0.0,0.5,0.0,0.0,0.0,4.024723526470338,0.3999999999999999,0.0,3.6999999999999993,0.0,0.0,0.0,1.8,0.10000000000000007,1.0,1.9000000000000004,0.0,0.1,0.0,,,,0.20000000000000107,0.0,,,1.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,2.2231301601484303,0.0,0.0,1.4999999999999982,0.0,0.0,0.0,3.1328710836980767,0.09999999999999963,0.0,1.1000000000000014,1.0,0.09999999999999998,0.0,2.1652988882215864,0.0,1.0,1.8000000000000007,0.0,0.0,0.0,2.625566158356146,3.1467148621580567,3.604679675965598,3.561910390194177,3.5020360071160628,0.5294581441008657,0.3918755460233054,0.4696589346504562,1.3704684259685487,3.3,0.22
236,0,1,103,100.0,100.0,3,203341,,,0,0,-2,2,34.5,275,153,,,0,3,2.2,2.2,0,Wilfred,1.7,6,0,17.1,289,136,False,128.8,214,84,550,,2020-09-23T14:00:18.236626Z,48,0,0,,0,,203341.jpg,2.1,0,0,Ndidi,0.6,False,,a,9,13,8.0,356,168,15,27450,880,137585,897,0.4,3.1,Ndidi,2,Leicester City,7.142857142857142,14.872204168311825,0.1,0.5,2.0722041683118237,0.5,0.0,0.1,0.30000000000000004,,,,,,2.0821085835636555,2.03688316740124,0.0,0.0,0.5,1.0,0.0,0.0,2.1652988882215864,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.6000000000000003,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.0,0.0,,,,,,0.5,0.0,,,,,,3.6999999999999993,0.0,,,,,,1.9000000000000004,0.0,,,1.0,0.0,0.0,0.20000000000000107,0.0,0.0,0.0,2.8328710836980795,0.1,0.0,1.0999999999999996,1.0,0.0,0.0,3.2231301601484303,0.0,0.0,1.4999999999999982,0.0,0.0,0.0,1.632871083698079,0.0,0.0,1.1000000000000014,1.0,0.1,0.0,1.1652988882215864,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,2.213542803941544,1.970834243153235,2.161343302797353,2.079613949728436,2.063389669489493,0.4337726215757616,0.461154750821155,0.41059046732359067,0.9503481986607869,0.2,0.028000000000000004
237,0,0,0,0.0,0.0,0,213405,,,0,0,-2,2,0.0,491,199,,,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,511,199,False,0.0,507,199,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,43,0,0,,0,,213405.jpg,0.0,0,0,Benkovic,0.0,False,,n,9,13,0.0,466,188,0,260,8,4776,17,0.0,0.0,Benkovic,0,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
